
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,21,16,11,11,8,4,77,61,33,1019,1017,1015,,,,10,5,,0.00,,,17<br />
2006-1-2,20,15,10,12,8,5,82,64,43,1017,1016,1015,10,10,10,16,8,,0.00,3,,348<br />
2006-1-3,23,16,9,5,-1,-5,71,32,16,1018,1016,1014,,,,37,10,58,0.00,,,78<br />
2006-1-4,21,19,18,16,2,-3,83,31,21,1014,1013,1012,10,9,8,47,39,69,0.00,8,Rain,101<br />
2006-1-5,26,20,14,10,7,4,72,43,26,1015,1014,1013,9,8,6,34,21,,0.00,0,,123<br />
2006-1-6,19,16,12,14,11,7,88,75,63,1016,1015,1014,9,7,5,16,6,,0.00,4,,148<br />
2006-1-7,19,16,12,12,11,9,94,75,59,1016,1015,1014,10,9,6,23,10,34,0.00,4,Rain,207<br />
2006-1-8,15,13,11,11,9,8,88,81,67,1016,1015,1014,10,10,8,29,14,,0.00,5,Rain,173<br />
2006-1-9,17,13,10,10,9,7,88,77,52,1018,1016,1015,10,10,9,23,11,,0.00,5,,165<br />
2006-1-10,15,12,10,10,9,8,87,78,67,1014,1013,1011,10,10,7,23,10,,0.00,7,Rain-Thunderstorm,169<br />
2006-1-11,12,11,10,9,8,7,88,83,72,1013,1012,1010,10,9,3,26,14,35,0.00,8,Rain-Thunderstorm,146<br />
2006-1-12,14,12,10,10,8,8,94,82,77,1018,1016,1013,10,9,6,29,21,47,0.00,6,Rain-Thunderstorm,170<br />
2006-1-13,12,10,9,9,8,7,87,82,72,1020,1018,1017,10,10,7,16,10,,0.00,7,Rain,131<br />
2006-1-14,13,10,8,8,7,6,87,81,72,1020,1019,1018,10,10,9,24,13,,0.00,5,Rain,157<br />
2006-1-15,13,10,7,8,7,5,93,83,63,1021,1020,1019,10,9,6,19,10,,0.00,5,Rain,147<br />
2006-1-16,16,11,6,7,6,4,93,73,45,1022,1021,1020,10,10,10,14,6,,0.00,2,,106<br />
2006-1-17,16,12,9,9,7,6,87,75,55,1023,1022,1021,10,10,5,19,11,,0.00,5,Rain,153<br />
2006-1-18,16,13,9,10,7,5,87,76,51,1024,1022,1019,10,10,6,23,13,,0.00,4,Rain,174<br />
2006-1-19,18,12,7,8,6,4,82,70,42,1025,1022,1021,10,10,10,14,6,,0.00,2,,171<br />
2006-1-20,17,11,6,12,6,2,77,66,42,1021,1019,1017,10,10,10,37,14,,0.00,5,Rain,208<br />
2006-1-21,16,12,9,8,7,5,87,72,55,1024,1023,1021,10,10,10,14,8,,0.00,3,,148<br />
2006-1-22,19,12,6,10,7,4,87,69,43,1022,1018,1013,,,,19,5,,0.00,,,125<br />
2006-1-23,18,14,11,10,7,0,77,61,32,1015,1012,1009,10,8,6,24,10,,0.00,3,,174<br />
2006-1-24,20,16,11,11,9,7,82,67,46,1016,1014,1011,8,7,6,13,6,,0.00,,,224<br />
2006-1-25,17,13,11,12,8,4,88,69,48,1013,1010,1009,10,8,6,34,13,,0.00,6,Rain,206<br />
2006-1-26,16,13,10,9,6,4,88,65,45,1020,1016,1013,10,10,6,29,21,,0.00,5,Rain,192<br />
2006-1-27,15,12,10,10,8,5,88,78,51,1024,1022,1012,10,10,10,26,11,35,0.00,6,Rain,195<br />
2006-1-28,15,12,9,10,8,6,88,77,55,1024,1023,1022,10,10,10,19,11,,0.00,5,,174<br />
2006-1-29,16,12,9,8,6,4,87,66,45,1025,1023,1022,10,10,10,19,10,,0.00,4,,78<br />
2006-1-30,16,12,8,7,5,3,81,67,45,1022,1020,1018,10,10,9,14,6,,0.00,3,,63<br />
2006-1-31,18,12,6,7,4,2,81,66,34,1018,1016,1014,,,,13,5,,0.00,,,29<br />
2006-2-1,21,13,7,9,3,-4,81,50,20,1014,1012,1008,9,9,9,26,6,,0.00,,,97<br />
2006-2-2,21,18,14,13,8,-2,88,57,21,1008,1007,1005,10,7,6,24,11,,0.00,8,Rain-Thunderstorm,88<br />
2006-2-3,17,14,12,12,11,9,88,81,68,1013,1008,1005,10,9,6,29,11,63,0.00,5,Rain-Thunderstorm,182<br />
2006-2-4,18,14,11,12,10,9,88,78,59,1020,1017,1014,10,10,8,24,11,,0.00,5,Rain,176<br />
2006-2-5,20,14,8,11,8,5,88,68,40,1019,1016,1009,10,10,10,16,6,,0.00,1,,59<br />
2006-2-6,18,14,10,12,10,7,88,78,64,1013,1012,1010,10,9,6,16,10,,0.00,2,,181<br />
2006-2-7,23,16,9,8,4,0,82,48,22,1012,1010,1006,9,9,9,21,10,,0.00,0,,138<br />
2006-2-8,17,13,10,11,5,1,77,55,37,1011,1009,1007,10,5,1,53,21,76,0.00,6,Rain,212<br />
2006-2-9,14,11,8,9,7,3,82,71,54,1022,1017,1012,10,7,2,40,29,64,0.00,7,Rain-Thunderstorm,196<br />
2006-2-10,18,13,9,10,8,5,87,73,45,1024,1022,1021,10,10,10,13,8,,0.00,5,,80<br />
2006-2-11,17,12,7,12,8,4,88,76,52,1021,1019,1017,10,10,9,14,6,,0.00,7,,163<br />
2006-2-12,18,14,10,10,8,1,88,71,44,1017,1014,1012,10,10,9,14,6,,0.00,5,,171<br />
2006-2-13,19,16,12,12,7,2,88,64,32,1013,1011,1010,10,9,3,21,11,,0.00,6,Rain,287<br />
2006-2-14,17,14,12,11,9,6,88,77,52,1015,1012,1009,10,9,6,34,6,,0.00,6,Rain,139<br />
2006-2-15,14,12,10,9,7,5,88,76,55,1015,1014,1012,10,9,6,32,13,47,0.00,7,Rain,263<br />
2006-2-16,14,12,10,8,4,1,87,62,47,1019,1017,1015,10,10,9,37,26,,0.00,5,Rain,272<br />
2006-2-17,14,11,9,8,7,5,82,74,59,1023,1021,1019,10,10,9,16,11,,0.00,6,Rain,184<br />
2006-2-18,20,13,7,7,4,0,81,59,30,1024,1022,1020,,,,19,6,,0.00,,,44<br />
2006-2-19,21,16,12,6,1,-1,58,34,26,1020,1017,1014,,,,34,18,53,0.00,,,95<br />
2006-2-20,20,17,12,12,6,0,82,53,30,1015,1014,1013,9,8,7,32,18,,0.00,0,,218<br />
2006-2-21,19,14,10,13,10,7,88,76,56,1018,1016,1015,10,9,8,16,8,,0.00,4,,157<br />
2006-2-22,19,16,12,12,11,9,88,77,64,1019,1018,1017,10,7,6,21,6,,0.00,3,,344<br />
2006-2-23,24,17,9,11,5,0,88,51,24,1018,1017,1015,,,,23,8,,0.00,,,98<br />
2006-2-24,27,21,16,7,0,-4,55,26,16,1019,1015,1013,,,,37,18,,0.00,,,111<br />
2006-2-25,22,18,15,15,10,1,88,61,32,1017,1015,1014,8,4,1,21,8,37,0.00,5,Rain,326<br />
2006-2-26,18,16,14,13,12,11,94,82,68,1017,1015,1013,8,3,1,13,5,,0.00,5,,1<br />
