
AST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,22,19,16,17,14,11,88,77,60,1017,1016,1014,,,,27,18,,0.00,,,305<br />
2000-1-2,21,18,16,17,16,14,94,82,64,1017,1016,1014,9,7,5,24,14,,0.00,0,,308<br />
2000-1-3,23,19,16,17,16,14,94,81,64,1018,1016,1014,10,7,3,21,11,,0.00,0,,317<br />
2000-1-4,24,18,13,17,16,13,100,84,61,1017,1015,1013,9,6,0,10,5,,0.00,1,Fog,109<br />
2000-1-5,22,20,18,17,16,13,94,78,57,1016,1014,1013,8,7,5,23,10,,0.00,4,,148<br />
2000-1-6,25,22,19,19,17,11,94,76,41,1017,1014,1013,,,,29,19,,0.00,,,134<br />
2000-1-7,24,20,17,20,16,13,88,74,53,1017,1015,1013,10,10,10,24,11,,0.00,6,Rain,52<br />
2000-1-8,22,20,19,17,16,15,83,76,68,1018,1016,1015,10,10,10,26,18,,0.00,4,,345<br />
2000-1-9,22,20,18,16,16,15,83,76,64,1016,1014,1013,10,10,10,24,19,,0.00,3,,335<br />
2000-1-10,19,17,15,16,11,4,88,68,48,1018,1016,1014,10,9,7,42,34,,0.00,4,Rain,313<br />
2000-1-11,20,17,14,11,7,3,72,56,37,1019,1017,1016,10,10,10,45,40,,0.00,2,,311<br />
2000-1-12,19,17,15,10,9,7,72,60,49,1019,1017,1016,10,10,10,39,34,,0.00,3,,317<br />
2000-1-13,19,17,14,12,10,8,77,65,52,1021,1019,1018,10,10,10,29,23,,0.00,5,,319<br />
2000-1-14,19,17,14,11,10,8,82,67,56,1022,1020,1019,10,10,10,34,29,,0.00,1,,315<br />
2000-1-15,18,14,12,11,9,6,77,66,56,1021,1019,1017,10,10,10,27,19,,0.00,1,,299<br />
2000-1-16,19,17,15,16,13,10,88,76,64,1016,1014,1010,10,10,10,32,13,40,0.00,7,Rain-Thunderstorm,123<br />
2000-1-17,18,17,16,16,14,11,94,84,68,1015,1012,1009,10,8,3,29,19,,0.00,8,Rain-Thunderstorm,273<br />
2000-1-18,18,17,15,14,11,9,88,71,59,1019,1017,1015,10,10,10,34,24,,0.00,4,Rain,339<br />
2000-1-19,20,18,15,16,14,12,88,80,73,1019,1016,1012,10,9,6,19,6,,0.00,3,,259<br />
