
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,2,0,-2,1,-2,-7,100,87,69,1022,1020,1018,16,9,2,21,6,,0.00,8,Snow,346<br />
2013-1-2,0,-3,-6,-6,-8,-10,89,71,50,1026,1024,1022,16,14,10,10,3,,0.00,1,,329<br />
2013-1-3,2,-3,-8,-5,-7,-9,93,70,44,1028,1026,1024,16,14,8,26,6,34,0.00,2,,251<br />
2013-1-4,4,1,-2,-4,-6,-7,80,66,49,1029,1028,1027,16,16,16,34,16,45,0.00,4,,247<br />
2013-1-5,6,0,-6,-2,-4,-7,96,77,55,1030,1027,1023,16,15,6,19,6,,0.00,4,,214<br />
2013-1-6,5,1,-2,1,-3,-6,88,73,69,1029,1023,1018,16,14,11,27,11,40,0.00,8,Rain,253<br />
2013-1-7,5,-1,-6,-3,-6,-7,96,80,51,1034,1030,1026,16,11,4,13,3,,0.00,1,,191<br />
2013-1-8,11,2,-7,0,-3,-7,100,81,47,1029,1026,1025,16,13,6,13,2,,0.00,0,,204<br />
2013-1-9,13,6,-2,8,2,-2,100,84,53,1034,1029,1025,16,16,10,23,5,,0.25,4,Rain,243<br />
2013-1-10,7,1,-4,5,-1,-4,100,95,73,1035,1031,1020,16,8,1,10,2,,1.27,3,Fog-Rain,33<br />
2013-1-11,16,11,5,13,9,5,100,90,63,1020,1015,1013,16,12,1,27,8,40,7.87,4,Fog-Rain,215<br />
2013-1-12,18,11,4,17,9,4,100,97,84,1017,1015,1010,16,10,0,26,2,37,0.00,5,Fog-Rain,172<br />
