
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-1-1,31,27,24,23,19,16,89,62,43,1016,1015,1012,10,8,4,16,6,,0.00,5,Rain,12<br />
2003-1-2,32,27,22,23,21,20,94,74,49,1016,1014,1013,10,7,3,19,5,,0.00,5,Rain-Thunderstorm,189<br />
2003-1-3,28,24,21,22,21,19,94,82,66,1016,1014,1012,7,4,2,23,6,,0.00,6,Rain,136<br />
2003-1-4,29,26,23,22,21,19,94,82,55,1015,1012,1009,10,7,3,16,8,,0.00,7,Rain,16<br />
2003-1-5,28,26,23,22,22,20,94,81,62,1011,1010,1008,10,8,3,23,13,,0.00,6,Rain,343<br />
2003-1-6,27,26,23,22,18,10,89,68,39,1015,1013,1011,10,9,7,19,8,,0.00,5,,207<br />
2003-1-7,32,26,20,18,12,3,73,46,16,1017,1016,1014,8,6,4,16,5,,0.00,,,171<br />
2003-1-8,31,26,21,19,17,11,78,62,29,1020,1018,1016,10,8,4,21,8,,0.00,1,,161<br />
2003-1-9,35,29,23,20,18,14,78,55,30,1020,1018,1016,10,7,4,14,5,,0.00,1,,12<br />
2003-1-10,35,28,20,22,19,16,94,62,39,1020,1017,1012,10,7,3,19,6,,0.00,4,Rain-Thunderstorm,53<br />
2003-1-11,32,26,21,23,19,17,88,72,43,1018,1015,1012,10,9,3,19,11,,0.00,7,Rain-Thunderstorm,36<br />
2003-1-12,25,22,20,21,19,17,88,81,73,1017,1016,1014,10,7,3,19,10,,0.00,7,Rain,176<br />
2003-1-13,22,20,19,19,19,17,94,86,83,1018,1016,1015,9,5,1,19,11,,0.00,8,Rain,172<br />
2003-1-14,24,22,20,21,19,17,88,83,69,1018,1016,1015,10,8,4,24,14,,0.00,7,,157<br />
2003-1-15,27,23,20,21,19,17,94,78,54,1019,1017,1016,10,9,5,24,13,,0.00,6,,154<br />
2003-1-16,29,23,18,21,19,18,100,80,54,1019,1017,1015,10,8,0,55,11,74,0.00,5,Rain-Hail-Thunderstorm,151<br />
2003-1-17,23,23,23,21,21,21,88,88,88,1017,1017,1017,6,5,3,11,11,,0.00,7,,91<br />
2003-1-18,30,25,20,20,19,15,83,69,42,1016,1015,1014,10,10,7,26,14,,0.00,5,Rain-Thunderstorm,358<br />
2003-1-19,31,26,21,20,19,18,83,68,46,1017,1016,1014,10,9,7,14,8,,0.00,5,,150<br />
2003-1-20,33,27,22,21,18,17,74,62,40,1016,1013,1010,10,9,7,23,10,,0.00,4,,22<br />
2003-1-21,28,24,20,22,20,18,100,82,65,1014,1012,1011,10,9,1,101,18,64,0.00,6,Rain-Thunderstorm,360<br />
2003-1-22,29,24,20,22,19,17,89,81,65,1016,1014,1011,10,8,1,34,10,,0.00,6,Rain-Thunderstorm,73<br />
2003-1-23,27,23,21,21,19,19,88,77,65,1019,1016,1014,10,10,5,42,21,50,0.00,5,Rain-Thunderstorm,10<br />
2003-1-24,27,22,18,21,19,16,94,84,65,1023,1020,1018,10,8,2,26,14,,0.00,7,Rain,295<br />
2003-1-25,24,20,17,20,17,14,88,83,73,1023,1020,1018,10,5,2,21,14,,0.00,8,Rain,138<br />
2003-1-26,25,22,20,20,19,17,88,80,69,1020,1017,1015,10,6,2,177,16,,0.00,8,Rain,134<br />
2003-1-27,24,22,20,21,19,18,94,83,73,1016,1013,1011,10,7,1,24,14,,0.00,7,Rain,28<br />
2003-1-28,25,22,20,23,19,18,100,88,83,1016,1013,1011,10,5,1,23,16,,0.00,7,Rain,317<br />
2003-1-29,24,21,19,19,18,16,100,82,69,1019,1017,1016,10,7,0,19,11,,0.00,6,Rain,172<br />
2003-1-30,25,22,20,20,18,15,94,82,69,1022,1018,1015,10,6,1,19,11,,0.00,7,Rain-Thunderstorm,142<br />
2003-1-31,26,23,21,20,19,18,88,77,61,1020,1018,1016,10,8,3,19,10,,0.00,6,Rain,46<br />
2003-2-1,32,26,21,23,19,17,88,71,46,1022,1020,1018,10,7,4,29,11,,0.00,3,Rain-Thunderstorm,84<br />
2003-2-2,33,27,21,22,18,13,88,68,29,1023,1021,1019,10,6,4,19,6,,0.00,1,,126<br />
2003-2-3,35,28,21,23,19,17,89,66,39,1022,1020,1018,10,9,6,19,8,,0.00,3,Rain,126<br />
2003-2-4,34,27,20,22,20,15,100,64,32,1020,1018,1015,10,9,5,19,10,,0.00,3,Rain-Thunderstorm,45<br />
2003-2-5,34,29,24,24,20,16,89,65,34,1019,1017,1015,10,9,3,23,14,,0.00,4,Rain-Thunderstorm,23<br />
2003-2-6,32,28,24,24,19,12,78,67,29,1018,1017,1014,10,9,3,37,13,,0.00,3,Rain-Thunderstorm,24<br />
2003-2-7,33,27,22,22,21,16,89,73,46,1019,1018,1017,10,8,3,27,11,55,0.00,4,Rain-Thunderstorm,12<br />
2003-2-8,33,28,23,24,21,16,94,71,36,1020,1018,1016,10,6,2,23,8,,0.00,4,Rain-Thunderstorm,165<br />
2003-2-9,34,28,23,25,22,19,94,77,41,1019,1017,1015,10,8,3,23,10,,0.00,4,Rain-Thunderstorm,192<br />
2003-2-10,35,29,24,24,22,16,94,71,34,1017,1015,1013,10,8,1,27,6,,0.00,3,Rain-Thunderstorm,183<br />
