
IRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,4,-1,-6,-7,-10,-12,80,54,28,1030,1023,1021,14,10,8,11,6,,0.00,0,,18<br />
2013-1-2,4,-2,-7,-6,-8,-9,86,65,31,1033,1025,1023,8,6,5,11,8,,0.00,0,,12<br />
2013-1-3,4,-1,-6,-6,-9,-11,74,59,21,1035,1028,1026,10,8,8,14,8,,0.00,0,,36<br />
2013-1-4,3,-2,-7,-7,-8,-10,86,64,30,1030,1022,1017,10,7,5,11,8,,0.00,1,,23<br />
2013-1-5,4,-1,-5,-5,-7,-8,86,69,40,1020,1013,1010,10,5,3,14,6,,0.00,4,,19<br />
2013-1-6,8,1,-5,-3,-6,-8,86,64,37,1016,1010,1008,10,8,5,34,10,,0.00,2,,34<br />
2013-1-7,8,4,2,-3,-4,-6,65,47,29,1009,1007,1005,14,10,10,40,21,48,0.00,5,,186<br />
2013-1-8,8,6,3,-3,-5,-7,61,47,24,1010,1006,1005,11,9,6,35,18,58,0.00,3,,224<br />
2013-1-9,9,4,0,0,-4,-7,93,56,31,1008,1005,1002,11,8,1,55,24,63,1.02,5,Rain-Snow,213<br />
2013-1-10,0,-2,-5,-1,-5,-12,100,75,38,1016,1005,1001,10,7,1,35,11,,1.02,7,Snow,237<br />
2013-1-11,-2,-6,-10,-6,-9,-12,100,75,46,1033,1021,1013,14,10,7,26,10,,0.00,2,,312<br />
2013-1-12,-2,-6,-10,-8,-11,-13,86,69,47,1037,1027,1025,14,10,10,14,8,,0.00,1,,33<br />
2013-1-13,-1,-6,-9,-8,-11,-13,86,70,44,1034,1024,1021,10,7,6,19,11,,0.00,3,,11<br />
2013-1-14,0,-4,-9,-8,-10,-13,86,70,41,1030,1023,1021,10,7,5,14,8,,0.00,1,,12<br />
2013-1-15,0,-3,-7,-8,-11,-15,86,58,21,1039,1028,1022,14,8,5,34,13,,0.00,1,,16<br />
2013-1-16,1,-4,-10,-12,-14,-17,68,54,35,1042,1031,1028,16,13,10,14,11,,0.00,,,29<br />
2013-1-17,-2,-6,-10,-9,-12,-14,80,68,44,1035,1025,1021,10,6,3,11,10,,0.00,5,,22<br />
2013-1-18,5,-2,-9,-8,-10,-12,86,58,25,1030,1022,1021,10,8,8,14,8,,0.00,0,,18<br />
2013-1-19,6,1,-5,-7,-8,-10,74,55,20,1029,1022,1019,10,8,5,19,11,,0.00,4,,33<br />
2013-1-20,10,3,-3,-3,-5,-9,86,58,22,1022,1017,1014,10,9,7,35,11,,0.00,5,,328<br />
2013-1-21,8,3,-1,-3,-4,-8,80,57,20,1026,1020,1017,11,10,6,26,13,,0.00,2,,304<br />
2013-1-22,8,2,-3,0,-3,-6,93,70,39,1027,1023,1020,10,9,7,14,10,,0.00,3,,16<br />
2013-1-23,10,4,-1,1,-1,-3,93,71,42,1023,1019,1017,14,8,6,34,11,,0.00,2,,334<br />
2013-1-24,12,6,0,-1,-3,-5,81,60,21,1022,1018,1017,11,10,8,35,13,35,0.00,1,,309<br />
2013-1-25,8,3,-1,3,-2,-4,87,67,40,1022,1018,1015,10,8,5,19,8,,0.25,5,Rain,14<br />
2013-1-26,14,7,0,3,0,-4,100,67,19,1022,1019,1017,11,9,5,39,10,58,0.00,2,,273<br />
2013-1-27,8,4,1,6,2,-1,100,82,57,1021,1018,1013,10,6,5,14,8,,3.05,6,Rain,60<br />
2013-1-28,10,8,5,7,6,4,100,86,64,1017,1015,1011,10,6,3,14,8,,8.89,7,Rain,338<br />
2013-1-29,7,3,1,6,3,0,93,88,74,1010,1005,1001,10,7,3,26,13,,6.10,8,Fog-Rain,122<br />
2013-1-30,8,4,1,3,1,-2,93,78,45,1014,1011,1007,10,7,5,23,8,,0.25,5,Rain,272<br />
2013-1-31,7,3,1,2,0,-1,93,75,57,1013,1009,1005,10,9,6,11,6,,0.25,6,Rain,16<br />
2013-2-1,5,2,0,2,1,-1,100,92,77,1013,1008,1004,10,5,0,14,5,,3.05,6,Fog-Rain-Snow,305<br />
2013-2-2,7,2,-2,1,-1,-5,100,77,36,1019,1011,1008,10,9,0,53,13,47,5.08,5,Rain-Snow-Hail-Thunderstorm,6<br />
2013-2-3,3,-2,-7,-6,-8,-11,80,60,30,1033,1025,1018,19,11,10,23,13,,0.00,1,,359<br />
2013-2-4,6,1,-5,-3,-7,-8,86,62,26,1033,1027,1026,16,13,11,14,10,,0.00,,,34<br />
2013-2-5,8,2,-3,0,-3,-6,86,68,31,1029,1024,1022,10,7,6,14,10,,0.00,5,,21<br />
2013-2-6,12,6,0,1,-1,-3,87,66,31,1027,1022,1019,10,8,6,19,6,,0.00,5,,14<br />
2013-2-7,8,6,3,4,3,1,93,85,70,1023,1020,1017,11,8,3,29,11,,5.08,7,Rain,321<br />
2013-2-8,10,5,0,5,2,-1,93,80,53,1028,1024,1023,8,6,1,11,6,,0.00,1,,11<br />
2013-2-9,10,6,1,4,1,-2,93,80,46,1026,1023,1022,7,6,5,11,8,,0.00,3,,38<br />
2013-2-10,10,5,0,4,1,-3,93,78,51,1026,1022,1018,7,5,3,11,6,,0.00,6,,336<br />
2013-2-11,11,6,0,6,2,-1,93,80,48,1019,1016,1013,6,3,1,14,6,,0.00,4,Fog,317<br />
2013-2-12,8,4,2,4,2,0,93,85,71,1015,1012,1011,8,5,1,23,8,,3.05,4,Rain-Thunderstorm,304<br />
2013-2-13,6,3,0,2,0,-2,100,85,60,1028,1021,1015,19,7,0,29,8,,5.08,4,Fog-Rain-Snow,346<br />
2013-2-14,9,3,-2,1,-1,-4,93,75,40,1031,1026,1024,19,11,10,14,8,,0.00,2,,33<br />
2013-2-15,10,5,0,2,-1,-2,93,75,37,1024,1020,1013,10,8,6,11,8,,0.00,5,,17<br />
2013-2-16,11,7,3,2,-2,-5,81,57,27,1013,1011,1009,14,9,8,35,11,47,0.00,3,,294<br />
2013-2-17,10,5,0,1,-2,-9,87,64,15,1015,1013,1011,10,10,8,26,10,,0.51,4,Rain,332<br />
