
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,22,19,16,16,16,15,94,78,68,1013,1011,1010,10,10,10,27,18,37,0.00,6,,124<br />
2012-1-2,25,20,16,16,14,13,88,65,47,1013,1011,1009,10,10,10,13,8,,0.00,5,,108<br />
2012-1-3,29,23,17,17,12,5,88,52,23,1016,1014,1013,10,10,7,19,10,,0.00,3,,252<br />
2012-1-4,31,23,16,16,12,7,88,51,22,1018,1016,1015,10,10,7,19,13,27,0.00,3,,33<br />
2012-1-5,25,21,17,17,15,13,94,70,50,1019,1017,1015,10,9,5,19,11,,0.00,4,Rain-Thunderstorm,66<br />
2012-1-6,28,22,17,18,16,15,94,75,45,1017,1016,1014,10,10,6,23,10,29,0.00,5,Rain-Thunderstorm,352<br />
2012-1-7,28,22,17,18,16,13,88,68,39,1019,1018,1017,10,10,10,24,11,42,0.00,3,Rain-Thunderstorm,43<br />
2012-1-8,26,21,17,17,17,16,94,73,54,1021,1020,1019,10,10,6,23,13,37,0.00,5,,90<br />
2012-1-9,24,21,18,18,16,15,88,77,61,1021,1020,1018,10,9,3,27,16,,0.00,6,Rain,118<br />
2012-1-10,27,22,17,17,17,14,100,76,45,1019,1017,1016,10,10,10,23,11,34,0.00,5,Thunderstorm,57<br />
2012-1-11,24,21,18,18,17,16,94,77,61,1020,1018,1017,10,9,6,23,14,37,0.00,3,Rain-Thunderstorm,27<br />
2012-1-12,24,21,19,17,17,16,83,70,61,1019,1018,1016,10,10,10,27,18,37,0.00,5,,353<br />
2012-1-13,24,20,17,18,17,15,88,76,61,1016,1015,1014,10,9,4,24,16,42,0.00,4,Rain,345<br />
2012-1-14,24,21,19,19,18,17,94,84,73,1012,1010,1009,10,8,3,26,18,45,0.00,5,Rain,329<br />
2012-1-15,29,24,19,21,18,16,100,78,45,1017,1015,1013,10,9,4,23,11,,0.00,6,Rain,33<br />
2012-1-16,27,23,19,19,18,17,94,76,54,1019,1017,1016,10,9,6,21,10,,0.00,4,Rain-Thunderstorm,33<br />
2012-1-17,27,22,18,18,17,14,94,75,48,1018,1017,1016,10,9,4,23,8,,0.00,5,Rain-Thunderstorm,78<br />
2012-1-18,24,20,17,16,16,15,94,80,61,1018,1017,1016,10,10,10,23,11,,0.00,6,,89<br />
2012-1-19,28,22,17,18,16,15,88,68,48,1017,1016,1014,10,10,10,13,10,29,0.00,5,,347<br />
2012-1-20,29,23,18,17,16,13,94,65,37,1018,1016,1015,10,10,10,21,11,,0.00,2,Thunderstorm,322<br />
2012-1-21,28,22,17,18,17,16,94,68,48,1019,1017,1015,10,10,10,26,11,,0.00,4,Thunderstorm,15<br />
2012-1-22,30,23,17,19,17,16,94,69,43,1018,1016,1014,10,10,10,21,10,37,0.00,3,Thunderstorm,27<br />
2012-1-23,28,23,19,19,18,16,94,75,48,1017,1015,1014,10,10,6,23,8,,0.00,4,Rain-Thunderstorm,14<br />
2012-1-24,29,23,18,18,17,16,94,62,48,1016,1015,1013,10,10,10,26,13,34,0.00,4,,355<br />
2012-1-25,28,24,20,19,18,17,83,70,54,1016,1015,1013,10,10,10,26,16,40,0.00,5,,310<br />
2012-1-26,18,17,15,16,14,13,94,90,88,1020,1019,1017,8,4,2,24,16,,0.00,8,Rain,126<br />
2012-1-27,20,17,14,15,14,12,94,83,68,1020,1019,1018,10,8,4,26,13,,0.00,6,Rain,122<br />
2012-1-28,20,17,13,15,14,12,94,84,68,1020,1019,1018,10,8,4,26,14,,0.00,6,Rain,117<br />
2012-1-29,28,21,15,16,13,8,94,60,30,1019,1017,1015,10,9,1,19,8,,0.00,3,,11<br />
2012-1-30,30,23,16,17,13,10,88,57,29,1017,1016,1014,10,10,10,21,10,,0.00,3,,318<br />
2012-1-31,28,22,16,17,14,11,94,58,37,1018,1016,1014,10,10,8,16,10,,0.00,3,,58<br />
2012-2-1,29,22,15,18,13,10,94,53,32,1018,1016,1014,10,9,5,19,10,35,0.00,2,,34<br />
2012-2-2,31,24,18,19,16,10,94,55,27,1019,1017,1016,10,10,8,21,10,47,0.00,2,,10<br />
2012-2-3,32,26,19,20,17,13,88,61,33,1020,1018,1017,10,10,10,26,10,,0.00,4,,49<br />
2012-2-4,33,27,21,21,17,10,88,54,27,1021,1019,1017,10,9,6,23,13,,0.00,4,,1<br />
2012-2-5,32,27,22,20,17,14,88,52,33,1021,1018,1016,10,10,10,16,6,,0.00,3,,332<br />
2012-2-6,33,27,21,20,16,14,94,51,31,1020,1018,1016,10,9,6,23,10,,0.00,4,Thunderstorm,270<br />
2012-2-7,34,28,21,19,17,14,88,60,30,1017,1016,1014,10,9,8,23,10,,0.00,3,,329<br />
2012-2-8,32,26,19,19,17,15,94,69,36,1016,1015,1014,10,8,1,19,6,47,0.00,2,Rain-Thunderstorm,304<br />
2012-2-9,32,26,19,21,19,16,100,75,38,1016,1014,1013,10,9,4,21,8,,0.00,5,Rain-Thunderstorm,275<br />
2012-2-10,22,19,16,20,18,16,100,91,78,1016,1015,1013,10,7,1,21,13,39,0.00,7,Rain,97<br />
2012-2-11,27,22,17,18,17,14,100,78,45,1016,1015,1013,10,9,5,13,3,,0.00,6,,134<br />
2012-2-12,28,22,16,18,16,13,94,68,42,1017,1016,1015,10,10,10,24,10,,0.00,5,,63<br />
2012-2-13,24,20,16,19,17,15,100,84,69,1019,1018,1017,10,9,5,16,11,,0.00,5,Rain,127<br />
2012-2-14,23,20,18,19,18,16,100,87,78,1022,1021,1019,10,8,4,16,13,35,0.00,6,Rain,44<br />
2012-2-15,26,22,18,19,18,17,100,79,61,1024,1023,1021,10,8,0,23,8,,0.00,4,Fog-Rain-Thunderstorm,70<br />
2012-2-16,27,22,18,18,17,14,94,70,47,1024,1022,1020,10,9,3,21,11,,0.00,4,,94<br />
2012-2-17,29,22,16,19,16,13,94,66,39,1022,1020,1018,10,10,10,16,8,,0.00,3,,42<br />
2012-2-18,31,24,19,20,17,13,88,65,35,1021,1019,1017,10,10,10,21,13,,0.00,4,,28<br />
2012-2-19,32,24,18,19,18,16,100,68,38,1021,1019,1018,10,9,5,21,13,,0.00,4,Rain-Thunderstorm,316<br />
2012-2-20,32,24,17,18,17,13,94,70,31,1020,1018,1016,10,9,2,14,5,39,0.00,4,Rain-Thunderstorm,353<br />
2012-2-21,29,23,17,19,17,16,94,74,48,1018,1016,1014,10,9,3,21,11,,0.00,4,Rain-Thunderstorm,335<br />
2012-2-22,26,23,20,21,19,19,94,88,65,1014,1013,1012,10,9,7,13,8,32,0.00,4,Rain,310<br />
2012-2-23,29,24,20,21,19,18,94,79,51,1016,1015,1013,10,9,3,16,8,35,0.00,5,Rain-Thunderstorm,281<br />
2012-2-24,24,22,20,19,19,19,94,85,73,1018,1016,1014,10,8,3,23,10,,0.00,6,Rain-Thunderstorm,87<br />
2012-2-25,27,23,19,20,19,18,94,79,58,1017,1014,1011,10,10,8,16,11,,0.00,6,Rain-Thunderstorm,73<br />
2012-2-26,28,24,20,21,19,18,94,78,62,1017,1015,1014,10,9,3,19,11,,0.00,3,Rain-Thunderstorm,303<br />
2012-2-27,26,22,19,20,19,19,100,87,69,1020,1018,1016,10,6,2,19,11,34,0.00,5,Rain-Thunderstorm,71<br />
2012-2-28,27,23,19,19,19,18,94,83,58,1020,1018,1016,10,10,8,19,11,34,0.00,5,Rain-Thunderstorm,359<br />
2012-2-29,31,24,19,19,18,16,94,59,40,1018,1017,1015,10,10,10,21,10,34,0.00,2,Thunderstorm,355<br />
2012-3-1,32,26,20,19,17,16,94,57,38,1018,1017,1014,10,10,10,24,11,34,0.00,2,,299<br />
2012-3-2,30,26,21,19,17,16,88,63,43,1020,1017,1016,10,10,10,24,14,,0.00,4,,257<br />
2012-3-3,25,22,19,18,18,17,88,78,65,1022,1021,1019,10,10,10,19,11,,0.00,6,,74<br />
2012-3-4,28,23,19,18,17,15,88,69,48,1023,1021,1019,10,10,10,19,10,,0.00,4,,78<br />
2012-3-5,29,24,21,19,17,13,88,64,37,1022,1020,1018,10,10,10,19,13,,0.00,3,,78<br />
2012-3-6,29,23,17,18,16,14,94,67,40,1023,1022,1019,10,10,10,16,10,,0.00,3,,71<br />
2012-3-7,29,23,18,17,14,7,88,60,26,1024,1022,1020,10,10,10,24,13,,0.00,2,,60<br />
2012-3-8,29,23,18,16,12,8,83,51,27,1023,1020,1018,10,10,10,14,11,,0.00,1,,10<br />
2012-3-9,28,23,19,17,14,10,88,60,35,1021,1019,1018,10,10,10,19,13,,0.00,3,,78<br />
2012-3-10,31,23,16,18,14,8,94,57,28,1022,1020,1017,10,10,10,21,10,,0.00,2,,349<br />
2012-3-11,31,24,18,17,15,11,94,55,29,1021,1019,1017,10,10,10,16,10,,0.00,3,,119<br />
2012-3-12,30,23,17,19,14,10,94,58,29,1019,1018,1017,10,10,10,13,6,,0.00,2,,350<br />
2012-3-13,31,23,16,18,14,9,100,52,27,1018,1016,1013,10,8,0,16,8,,0.00,1,Fog,308<br />
2012-3-14,31,24,19,18,16,14,94,55,35,1017,1015,1013,10,9,6,24,13,27,0.00,2,Thunderstorm,308<br />
2012-3-15,21,19,17,19,17,15,94,91,83,1020,1018,1017,10,5,2,21,8,,0.00,8,Rain,77<br />
2012-3-16,20,18,15,16,16,14,94,88,78,1022,1021,1020,10,7,2,23,14,,0.00,7,,109<br />
2012-3-17,22,19,16,15,14,14,94,75,60,1023,1021,1020,10,10,7,24,16,,0.00,6,,101<br />
2012-3-18,23,19,15,15,14,13,94,69,53,1022,1020,1019,10,10,10,21,13,34,0.00,5,,81<br />
2012-3-19,25,20,16,16,14,12,88,68,44,1021,1019,1017,10,10,10,19,11,32,0.00,5,,64<br />
