
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-3,-30,,-30,-34,-34,-34,69,69,69,1024,1024,1024,24,24,24,16,16,,0.00,0,,290<br />
2011-1-4,-26,-28,-31,-28,-31,-35,92,75,69,1034,1032,1029,24,24,24,11,5,,0.00,5,Snow,260<br />
2011-1-5,-17,-26,-27,-24,-30,-32,70,62,56,1043,1042,1039,24,24,24,13,8,,0.00,0,,193<br />
2011-1-6,-18,-19,-21,-26,-27,-28,60,54,50,1037,1036,1035,24,24,24,10,6,,0.00,1,,206<br />
2011-1-7,-18,-19,-20,-22,-24,-26,72,65,55,1031,1030,1029,24,24,24,14,11,,0.00,4,,273<br />
2011-1-10,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2011-1-11,-26,-30,-34,-30,-36,-38,70,66,52,1047,1045,1044,24,19,8,11,10,,0.00,4,Snow,300<br />
2011-1-12,-32,-33,-35,-36,-38,-39,75,66,52,1039,1038,1038,24,21,13,6,2,,0.00,1,,195<br />
2011-1-13,-18,-23,-29,-20,-25,-33,85,75,64,1033,1028,1024,24,15,3,23,5,,0.00,7,Snow,291<br />
2011-1-14,-20,-20,-21,-23,-24,-24,78,76,71,1006,1005,1004,10,8,8,13,10,,0.00,8,Snow,300<br />
2011-1-17,-18,-27,-36,-21,-29,-40,78,71,62,999,998,997,24,21,16,32,11,40,0.00,4,Snow,213<br />
2011-1-18,-14,-16,-16,-18,-21,-23,72,62,52,1002,1002,1000,24,16,4,47,29,55,0.00,6,Snow,194<br />
2011-1-19,-20,-26,-31,-28,-32,-35,76,65,50,1003,1003,1002,24,21,3,26,16,,0.00,1,,280<br />
2011-1-20,-32,-32,-33,-37,-37,-37,69,66,63,1012,1010,1008,24,23,19,8,3,,0.00,1,,165<br />
2011-1-21,-32,-33,-34,-36,-37,-39,69,64,62,1021,1021,1020,24,24,24,3,0,,0.00,2,,170<br />
2011-1-24,-30,-31,-32,-33,-36,-37,76,65,57,1011,1009,1007,24,13,5,40,14,,0.00,4,Snow,104<br />
2011-1-26,-29,-31,-34,-36,-38,-40,69,59,52,999,998,997,24,24,24,23,11,,0.00,0,,265<br />
2011-1-27,-32,-33,-35,-37,-38,-41,69,64,56,1003,998,996,24,24,19,11,3,,0.00,3,,243<br />
2011-1-31,-35,-36,-37,-39,-40,-41,75,67,56,1015,1015,1014,24,21,10,6,2,,0.00,1,,0<br />
2011-2-1,-37,-38,-40,-42,-43,-44,74,66,61,1012,1011,1009,24,24,24,3,0,,0.00,0,,160<br />
2011-2-2,-40,-41,-42,-43,-44,-45,82,71,60,1006,1005,1004,24,18,13,0,0,,0.00,0,,-1<br />
2011-2-3,-41,-42,-43,-44,-44,-45,82,77,67,1003,1001,1000,24,19,13,6,2,,0.00,0,,333<br />
2011-2-4,-39,-40,-41,-42,-43,-43,82,74,67,998,997,997,24,24,24,3,0,,0.00,0,,350<br />
2011-2-7,-42,-42,-42,-45,-45,-45,74,74,74,1005,1005,1005,24,24,24,10,8,,0.00,1,,292<br />
2011-2-8,-37,-38,-40,-41,-43,-45,68,65,60,1010,1010,1009,24,21,13,3,2,,0.00,2,,205<br />
2011-2-9,-37,-39,-41,-41,-43,-45,68,66,60,1007,1004,1003,24,23,19,8,2,,0.00,3,,245<br />
