
WAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-19,35,27,18,6,-1,-7,33,16,4,1020,1018,1015,10,10,10,16,11,37,0.00,1,,112<br />
2015-1-20,34,26,17,11,6,-1,59,30,7,1021,1018,1016,10,10,10,21,11,40,0.00,3,Rain,84<br />
2015-1-21,32,25,18,12,8,5,56,35,14,1025,1022,1020,10,10,10,21,10,40,0.00,3,,65<br />
2015-1-22,32,25,18,17,11,7,79,46,15,1026,1024,1022,10,10,10,26,16,48,0.00,2,Rain,105<br />
2015-1-23,31,24,18,16,11,5,83,47,14,1026,1023,1019,10,10,10,23,8,39,0.25,4,,29<br />
2015-1-24,32,24,16,14,11,7,82,48,16,1022,1020,1016,10,10,10,19,8,,0.00,6,,346<br />
2015-1-25,28,22,16,16,13,11,94,64,34,1021,1019,1016,10,10,10,16,10,,10.92,4,Rain,139<br />
2015-1-26,28,22,16,17,14,12,94,74,37,1023,1021,1019,10,10,10,21,8,,2.03,5,Rain,112<br />
2015-1-27,31,24,17,16,14,12,88,65,25,1023,1021,1020,10,10,10,19,8,,0.00,5,,124<br />
2015-1-28,27,21,16,16,14,12,94,70,35,1022,1020,1017,10,10,10,13,8,,0.25,5,Rain,59<br />
2015-1-29,31,23,16,16,13,10,88,60,26,1022,1020,1019,10,9,5,23,8,40,7.87,4,Rain-Thunderstorm,90<br />
2015-1-30,28,22,17,15,14,12,73,59,35,1022,1021,1019,10,10,10,11,8,,12.95,3,Rain,170<br />
2015-1-31,30,23,16,14,11,6,77,45,18,1022,1020,1017,10,10,10,16,8,,0.25,1,,170<br />
2015-2-1,32,24,16,14,8,3,88,40,9,1021,1019,1016,10,10,10,19,8,,0.00,1,,207<br />
2015-2-2,31,22,12,9,0,-9,77,30,4,1019,1018,1015,,,,21,6,40,0.00,,,246<br />
2015-2-3,31,21,12,0,-3,-9,41,21,4,1020,1017,1015,,,,19,8,,0.00,,,345<br />
2015-2-4,30,19,8,0,-3,-9,54,24,4,1020,1018,1017,,,,19,6,34,0.00,,,247<br />
2015-2-5,31,21,11,4,-3,-11,41,20,4,1020,1019,1017,,,,16,10,,0.00,,,257<br />
2015-2-6,31,21,11,4,-5,-15,62,24,4,1020,1019,1017,,,,19,8,,0.00,,,351<br />
2015-2-7,33,23,13,3,-1,-9,54,23,4,1022,1019,1018,,,,21,10,39,0.00,,,340<br />
2015-2-8,32,23,14,2,-3,-8,41,18,4,1022,1021,1019,4,4,4,21,6,,0.00,,,303<br />
2015-2-9,35,24,14,2,-1,-2,31,17,5,1023,1021,1019,,,,23,8,,0.00,,,257<br />
2015-2-10,36,27,18,2,-1,-5,24,15,5,1022,1021,1018,10,10,10,14,8,34,0.00,2,,181<br />
2015-2-11,35,26,17,14,8,3,77,35,10,1024,1022,1020,10,10,10,26,6,48,1.02,2,,68<br />
2015-2-12,34,26,18,16,12,5,83,53,12,1024,1022,1020,10,10,10,13,6,,0.00,5,Rain,71<br />
2015-2-13,36,27,18,13,5,-9,64,29,5,1022,1020,1017,10,10,10,19,8,39,0.00,4,,175<br />
2015-2-14,36,27,18,4,-1,-5,32,17,4,1021,1019,1017,10,10,10,14,10,,0.00,1,,148<br />
2015-2-15,34,26,18,5,-2,-7,33,14,4,1021,1019,1016,10,10,10,16,10,,0.00,4,,154<br />
2015-2-16,34,27,18,6,-3,-5,24,14,4,1021,1019,1016,10,10,10,32,14,58,0.00,3,,81<br />
2015-2-17,34,24,16,8,2,-4,63,24,6,1020,1019,1017,10,10,10,21,10,35,0.00,4,,236<br />
2015-2-18,35,26,16,7,1,-4,49,23,5,1021,1020,1018,10,10,10,21,6,,0.00,3,,307<br />
2015-2-19,35,28,20,4,1,-2,26,16,7,1022,1020,1017,10,10,10,16,8,32,0.00,2,,114<br />
2015-2-20,34,28,23,5,2,-1,27,18,9,1021,1019,1017,10,10,10,21,11,32,0.00,5,,182<br />
2015-2-21,32,26,19,11,7,0,46,28,14,1022,1020,1018,10,10,10,14,10,29,0.51,4,Rain,138<br />
2015-2-22,34,27,19,14,8,2,73,33,15,1023,1021,1020,10,10,10,16,10,,10.92,4,Rain-Thunderstorm,129<br />
2015-2-23,33,26,18,13,9,3,64,36,12,1025,1023,1022,10,10,10,19,6,,0.00,4,,118<br />
2015-2-24,33,26,19,14,10,3,73,39,18,1024,1022,1018,10,10,10,24,10,,0.00,2,,40<br />
2015-2-25,33,24,16,13,11,8,77,49,15,1022,1019,1014,10,10,10,21,11,39,1.02,2,,64<br />
2015-2-26,31,23,14,12,4,-6,82,36,5,1019,1017,1016,10,10,10,16,8,35,0.25,1,,4<br />
2015-2-27,33,23,13,3,-4,-14,32,17,4,1020,1019,1017,10,10,10,16,8,35,0.00,1,,177<br />
2015-2-28,33,24,15,3,-1,-7,36,20,4,1021,1019,1017,10,10,10,24,8,40,0.00,1,,288<br />
2015-3-1,34,27,20,11,6,0,53,33,19,1020,1019,1017,10,10,10,23,6,,2.03,2,Rain-Thunderstorm,128<br />
2015-3-2,32,23,15,10,7,3,56,37,12,1022,1020,1018,10,10,10,23,10,42,0.76,4,Rain,88<br />
2015-3-3,29,22,15,12,9,8,63,47,20,1025,1023,1021,10,10,10,19,11,,1.02,3,,93<br />
2015-3-4,28,22,16,13,12,9,77,57,24,1025,1024,1021,10,10,10,11,6,,0.51,4,Rain,80<br />
2015-3-5,31,23,15,16,13,10,94,63,24,1024,1022,1021,31,12,10,21,8,,11.94,5,Rain,100<br />
2015-3-6,24,20,15,17,16,14,100,87,53,1025,1023,1021,31,13,10,13,5,,6.10,6,Rain-Thunderstorm,125<br />
2015-3-7,27,21,15,16,15,14,100,84,33,1025,1024,1022,10,10,10,21,8,,3.05,5,Rain,68<br />
2015-3-8,29,22,15,16,14,12,94,68,30,1025,1022,1020,14,11,10,16,8,,0.25,3,Rain-Thunderstorm,100<br />
2015-3-9,31,23,17,17,13,9,83,61,24,1025,1022,1021,31,12,10,14,8,34,1.02,3,Rain,88<br />
2015-3-10,31,23,16,14,12,7,82,52,20,1025,1024,1022,10,10,10,11,8,,0.25,2,,120<br />
2015-3-11,31,23,16,13,11,9,72,46,20,1024,1023,1021,10,10,10,14,10,,0.76,4,,79<br />
2015-3-12,31,25,19,12,9,2,60,37,14,1024,1022,1020,10,10,10,13,5,,0.25,4,,128<br />
2015-3-13,32,26,19,9,6,1,43,26,11,1023,1021,1020,10,10,10,13,8,,0.00,3,Rain,113<br />
2015-3-14,33,27,20,10,7,3,44,25,11,1024,1022,1021,10,10,10,21,10,37,0.00,4,,39<br />
2015-3-15,33,27,21,10,8,6,46,30,12,1025,1023,1021,10,10,10,14,8,,0.00,2,,73<br />
2015-3-16,31,24,17,14,9,7,68,39,19,1026,1024,1022,10,10,10,16,10,,0.00,4,,121<br />
2015-3-17,20,19,18,12,11,9,68,54,41,1022,1022,1022,,,,14,10,,0.00,,,77<br />
2015-3-26,31,24,17,12,9,7,40,31,23,1023,1022,1021,10,10,10,14,11,,0.00,2,,319<br />
2015-3-27,27,21,15,16,10,2,88,52,16,1024,1022,1021,10,8,0,24,10,60,11.94,4,Rain-Thunderstorm,167<br />
2015-3-28,26,17,14,14,13,12,82,66,47,1024,1022,1020,10,10,10,13,8,,0.00,4,,342<br />
2015-3-29,27,21,14,15,14,13,88,64,31,1020,1020,1020,10,10,10,8,3,,0.00,3,,100<br />
2015-3-30,28,20,14,14,13,11,88,62,24,1021,1020,1019,10,10,10,8,3,,0.25,2,,85<br />
2015-3-31,34,23,13,13,12,7,94,63,36,1023,1022,1021,10,10,10,16,8,,0.00,2,,89<br />
2015-4-1,27,20,13,12,11,9,88,53,26,1023,1022,1021,10,10,10,10,6,,0.25,3,,142<br />
2015-4-2,27,20,13,15,13,12,88,78,60,1022,1021,1021,10,10,10,8,3,,23.11,2,,130<br />
2015-4-3,27,20,13,16,14,13,88,72,42,,,,,,,13,10,,5.08,,Rain,-1<br />
2015-4-4,26,20,14,14,13,11,88,58,33,1018,1018,1018,10,10,10,19,8,,0.00,6,,143<br />
2015-4-5,28,21,13,13,12,11,88,56,29,1020,1018,1018,10,10,10,13,5,,0.00,4,Rain-Thunderstorm,98<br />
2015-4-6,25,20,14,16,13,11,78,64,42,1022,1021,1020,31,13,10,16,10,,0.00,5,Rain-Thunderstorm,45<br />
2015-4-7,26,21,16,13,12,10,72,58,37,1024,1022,1022,10,10,10,13,10,,0.00,6,Rain,100<br />
2015-4-8,19,17,14,14,14,13,100,81,61,1026,1024,1022,10,10,10,16,6,,0.00,6,Rain-Thunderstorm,102<br />
2015-4-9,26,21,16,14,13,12,88,68,39,1025,1024,1022,10,10,10,16,13,,0.25,4,,64<br />
2015-4-10,24,19,14,14,13,12,100,79,49,1025,1024,1023,31,20,10,16,8,,19.05,3,Rain-Thunderstorm,97<br />
2015-4-11,26,19,12,12,11,8,97,57,23,,,,,,,13,8,,0.25,,,-1<br />
2015-4-12,26,19,12,10,8,6,72,48,21,1027,1025,1023,10,10,10,14,8,,0.00,2,,97<br />
2015-4-13,26,19,13,10,8,5,72,49,25,1027,1025,1024,10,10,10,14,10,,0.00,2,,90<br />
2015-4-14,27,20,12,11,8,7,72,49,23,1026,1024,1022,10,10,10,13,8,,0.00,3,,63<br />
2015-4-15,28,21,14,9,6,3,72,37,17,1023,1021,1019,10,10,10,13,8,,0.00,2,,239<br />
2015-4-16,27,19,12,6,4,2,62,35,15,1024,1021,1020,10,10,10,21,10,34,0.00,4,,171<br />
2015-4-17,27,19,12,6,3,0,58,38,11,1024,1023,1021,,,,19,11,,0.00,,,114<br />
2015-4-18,27,19,12,9,3,-3,71,36,10,1025,1023,1022,10,10,10,24,11,42,0.00,3,,329<br />
2015-4-19,28,19,10,1,-6,-9,30,15,4,1024,1022,1021,,,,16,10,,0.00,,,302<br />
2015-4-20,28,20,11,-1,-4,-7,36,19,5,1024,1023,1021,,,,19,10,,0.00,,,88<br />
2015-4-21,28,19,11,9,3,-5,52,32,16,1026,1025,1023,10,10,10,16,10,42,0.00,2,,64<br />
2015-4-22,28,21,13,8,6,4,55,34,14,1028,1026,1024,10,10,10,11,8,,0.00,1,,40<br />
2015-4-23,29,21,12,7,5,3,58,33,12,1027,1026,1024,10,10,10,13,8,,0.00,2,,43<br />
2015-4-24,27,20,13,11,6,5,67,42,15,1028,1027,1025,10,10,10,13,8,,0.00,2,,82<br />
2015-4-25,28,20,12,7,5,4,58,39,16,1030,1028,1026,10,10,10,14,10,,0.00,3,,86<br />
2015-4-26,28,21,14,8,6,1,59,38,14,1028,1026,1022,10,10,10,11,8,,0.00,2,,82<br />
2015-4-27,28,21,13,6,4,2,55,32,14,1026,1024,1022,10,10,10,13,6,,0.00,2,,35<br />
2015-4-28,28,20,12,5,4,3,54,33,13,1026,1024,1022,10,10,10,13,8,32,0.00,2,,44<br />
2015-4-29,27,19,12,6,3,0,55,34,12,1024,1022,1020,10,10,10,19,10,,0.00,1,,152<br />
2015-4-30,27,19,12,4,1,-1,44,29,10,1023,1022,1020,,,,16,8,26,0.00,,,101<br />
2015-5-1,27,20,13,13,5,0,72,42,19,1026,1024,1022,31,14,10,23,10,42,6.10,3,Rain,102<br />
2015-5-2,27,20,12,9,8,6,67,50,21,1027,1025,1024,10,10,10,14,10,,0.00,3,Rain,95<br />
2015-5-3,28,20,12,8,3,0,67,34,13,1028,1026,1024,,,,14,10,,0.00,,,95<br />
2015-5-4,28,20,12,1,-2,-6,38,24,5,1028,1026,1024,,,,14,10,,0.00,,,90<br />
2015-5-5,28,20,12,2,0,-3,47,29,9,1028,1026,1025,,,,16,11,,0.00,,,92<br />
2015-5-6,28,19,11,3,1,-1,50,29,9,1026,1025,1023,,,,13,8,,0.00,,,109<br />
2015-5-7,28,20,12,3,0,-2,44,26,8,1028,1026,1024,,,,14,8,,0.00,,,86<br />
2015-5-8,28,20,11,4,2,0,51,30,12,1030,1028,1026,,,,16,10,,0.00,,,70<br />
2015-5-9,27,19,12,5,3,0,54,34,13,1029,1027,1024,10,10,10,14,11,,0.00,3,,45<br />
2015-5-10,27,19,11,4,0,-4,54,30,7,1026,1025,1023,10,10,10,16,8,34,0.00,1,,155<br />
2015-5-11,28,19,11,-1,-6,-12,38,20,4,1026,1025,1023,,,,13,8,,0.00,,,71<br />
2015-5-12,28,19,10,-2,-4,-7,33,20,6,1027,1026,1024,,,,14,10,,0.00,,,91<br />
2015-5-13,28,20,12,0,-2,-3,36,23,7,1026,1025,1022,,,,11,10,,0.00,,,97<br />
2015-5-14,29,21,12,0,-2,-3,41,23,6,1025,1024,1022,,,,11,6,,0.00,,,69<br />
2015-5-15,28,20,12,3,0,-2,41,24,9,1027,1025,1024,,,,13,10,,0.00,,,33<br />
2015-5-16,28,19,11,0,-2,-3,44,24,7,1028,1026,1024,,,,11,8,,0.00,,,88<br />
2015-5-17,28,21,13,1,0,0,38,26,8,1028,1026,1025,,,,13,11,,0.00,,,60<br />
2015-5-18,27,19,11,0,-1,-2,44,25,8,1028,1026,1025,,,,14,11,,0.00,,,36<br />
2015-5-19,28,19,9,0,-3,-6,43,23,6,1027,1026,1024,,,,14,11,,0.00,,,67<br />
2015-5-20,26,18,9,2,0,-3,70,31,10,1028,1026,1024,,,,14,8,,0.00,,,65<br />
2015-5-21,23,17,8,2,-1,-6,54,37,20,1029,1028,1027,,,,14,10,,0.00,,,63<br />
2015-5-22,27,19,11,1,0,-2,44,24,8,1030,1028,1026,,,,16,10,,0.00,,,31<br />
2015-5-23,26,18,10,3,1,0,58,34,10,1027,1026,1024,,,,14,11,,0.00,,,95<br />
2015-5-24,25,18,10,4,1,0,50,33,11,1026,1025,1023,,,,13,10,,0.00,,,81<br />
2015-5-25,26,18,9,4,1,0,47,33,11,1025,1024,1022,10,10,10,13,8,,0.00,2,,101<br />
2015-5-26,26,19,12,3,0,-1,47,29,9,1026,1022,986,10,10,10,13,8,,0.00,6,,85<br />
2015-5-27,26,19,11,1,0,-1,47,28,10,1027,1025,1023,10,10,10,13,8,,0.00,1,,81<br />
2015-5-28,27,18,9,0,-1,-3,44,27,8,1026,1025,1023,,,,14,10,,0.00,,,90<br />
2015-5-29,26,17,9,-2,-3,-4,43,25,8,1026,1025,1022,,,,14,11,,0.00,,,82<br />
2015-5-30,21,11,10,9,-2,-4,37,33,22,1024,1024,1023,,,,11,8,,0.00,,,77<br />
2015-5-31,23,16,9,-3,-4,-4,40,23,16,1023,1021,1019,,,,13,10,,0.00,,,292<br />
2015-6-1,18,13,7,-1,-2,-2,50,34,14,1019,1019,1018,,,,8,6,,0.00,,,90<br />
2015-6-2,12,7,2,2,-3,-12,94,52,14,1020,1018,1016,10,10,10,21,11,,0.00,5,Fog,298<br />
2015-6-3,18,8,-2,-5,-7,-9,51,25,15,1024,1022,1020,,,,10,5,,0.00,,,254<br />
2015-6-4,17,10,4,0,-2,-4,70,43,24,1025,1023,1022,,,,19,11,,0.00,,,94<br />
2015-6-5,21,12,4,1,-2,-6,65,37,14,1027,1024,1022,,,,24,14,,0.00,,,82<br />
2015-6-6,23,14,5,-3,-5,-8,53,24,9,1025,1024,1022,,,,11,8,,0.00,,,354<br />
2015-6-7,23,15,7,-6,-8,-11,34,17,7,1024,1023,1021,,,,11,8,,0.00,,,25<br />
2015-6-8,24,17,9,-1,-4,-9,28,20,10,1023,1021,1019,,,,21,10,,0.00,,,348<br />
2015-6-9,23,14,6,0,-3,-4,46,27,10,1022,1021,1019,,,,32,13,61,0.00,,,353<br />
2015-6-10,21,12,3,2,-12,-18,76,23,4,1025,1023,1021,10,10,10,16,8,,0.00,1,,341<br />
2015-6-11,23,13,2,-5,-16,-26,37,16,4,1026,1024,1023,,,,14,10,,0.00,,,91<br />
2015-6-12,23,14,6,-1,-4,-9,57,30,5,1028,1026,1024,,,,23,14,,0.00,,,97<br />
2015-6-13,24,16,8,-4,-8,-11,40,21,4,1030,1028,1025,,,,19,13,,0.00,,,96<br />
2015-6-14,24,16,7,-3,-8,-12,43,20,4,1030,1027,1024,,,,14,10,,0.00,,,93<br />
2015-6-15,23,16,7,-1,-4,-8,50,27,7,1027,1025,1024,,,,13,8,,0.00,,,79<br />
2015-6-16,25,14,3,-5,-7,-12,48,22,4,1026,1024,1022,,,,11,8,,0.00,,,126<br />
2015-6-17,25,16,7,-3,-7,-13,46,22,5,1025,1024,1021,,,,16,10,,0.00,,,112<br />
2015-6-18,25,16,6,-4,-6,-7,46,24,5,1026,1025,1023,,,,19,13,,0.00,,,76<br />
2015-6-19,25,16,7,-6,-8,-9,37,20,4,1029,1027,1025,10,10,10,13,10,,0.00,,,91<br />
2015-6-20,25,16,7,-9,-10,-12,29,16,4,1031,1029,1027,,,,16,11,,0.00,,,92<br />
2015-6-21,24,16,6,-1,-5,-8,46,26,7,1031,1029,1027,,,,16,11,,0.00,,,84<br />
2015-6-22,20,11,6,0,-2,-5,57,40,19,1030,1029,1028,,,,13,11,,0.00,,,77<br />
2015-6-23,22,14,6,-1,-2,-4,41,26,9,1029,1026,1025,0,0,0,132,32,,0.00,,,312<br />
2015-6-24,21,13,6,-1,-4,-8,57,31,7,1027,1025,1023,,,,19,10,,0.00,,,63<br />
2015-6-25,27,15,3,6,-4,-14,61,36,6,1024,1023,1022,,,,16,8,,1.02,,,20<br />
2015-6-26,15,8,2,-1,-4,-7,81,41,12,1025,1023,1021,10,10,10,13,8,,0.00,1,,98<br />
2015-6-27,20,11,1,-4,-8,-12,65,32,5,1027,1025,1024,,,,19,11,,0.00,,,77<br />
2015-6-28,23,14,4,-11,-16,-22,33,14,4,1028,1026,1025,,,,16,11,,0.00,,,75<br />
2015-6-29,24,14,6,-13,-16,-20,19,11,4,1029,1027,1025,,,,14,10,,0.00,,,89<br />
2015-6-30,24,16,8,-7,-9,-12,27,17,5,1027,1026,1025,,,,13,10,,0.00,,,74<br />
2015-7-1,24,17,9,-8,-8,-10,28,17,5,1029,1027,1025,10,10,10,14,8,,0.00,1,,61<br />
2015-7-2,25,17,9,1,-4,-8,36,24,8,1030,1028,1026,,,,14,8,,0.00,,,95<br />
2015-7-3,25,17,8,0,-2,-5,57,31,8,1030,1028,1026,,,,16,13,,0.00,,,92<br />
2015-7-4,24,16,8,0,-3,-6,50,27,7,1029,1027,1025,,,,14,10,,0.00,,,93<br />
2015-7-5,23,16,7,0,-2,-4,53,31,9,1027,1026,1024,,,,14,8,,0.00,,,99<br />
2015-7-6,26,18,9,0,-2,-3,46,29,8,1029,1027,1026,,,,11,8,,0.00,,,81<br />
2015-7-7,24,16,7,1,-1,-2,57,34,11,1031,1029,1027,,,,14,10,,0.00,,,80<br />
2015-7-8,23,16,8,2,-1,-3,57,33,10,1030,1027,1025,10,10,10,14,11,,0.00,1,,79<br />
2015-7-9,24,18,11,1,-1,-3,47,31,12,1029,1027,1025,,,,16,10,26,0.00,,,90<br />
2015-7-10,24,17,9,2,1,-1,54,34,12,1028,1026,1024,,,,14,10,,0.00,,,60<br />
2015-7-11,24,17,9,0,-2,-3,50,29,8,1027,1024,1022,10,10,10,14,10,,0.00,1,,38<br />
2015-7-12,23,16,9,1,-2,-6,54,30,8,1025,1023,1022,10,10,10,21,8,,0.00,2,,125<br />
2015-7-13,23,15,7,1,-2,-7,57,34,7,1024,1022,1020,,,,21,11,35,0.00,,,94<br />
2015-7-14,22,14,6,1,-5,-11,57,30,5,1024,1022,1020,,,,29,13,48,0.00,,,1<br />
2015-7-15,23,14,7,-4,-7,-9,37,23,6,1024,1023,1020,,,,23,10,40,0.00,,,38<br />
2015-7-16,19,12,5,-8,-15,-21,34,13,4,1023,1022,1021,,,,23,11,42,0.00,,,275<br />
2015-7-17,22,12,2,-5,-12,-18,56,22,4,1024,1022,1021,,,,21,14,,0.00,,,68<br />
2015-7-18,24,14,5,-9,-13,-18,31,15,4,1025,1023,1022,,,,14,10,,0.00,,,68<br />
2015-7-19,26,18,9,-3,-10,-16,26,14,5,1026,1024,1022,,,,16,11,35,0.00,,,58<br />
2015-7-20,25,19,12,-1,-3,-5,38,23,9,1024,1022,1020,31,19,10,26,8,39,0.00,,,46<br />
2015-7-21,24,17,9,-2,-7,-13,40,19,4,1023,1022,1020,31,31,31,16,8,35,0.00,,,230<br />
2015-7-22,21,16,9,0,-7,-13,47,21,4,1024,1022,1021,10,10,10,19,10,,0.00,6,,346<br />
2015-7-23,22,14,6,-7,-13,-17,39,18,4,1024,1022,1020,,,,16,8,,0.00,,,140<br />
2015-7-24,19,10,1,-12,-16,-22,32,17,4,1024,1022,1020,,,,19,10,,0.00,,,164<br />
2015-7-25,16,8,0,-4,-8,-15,65,31,10,1027,1024,1023,,,,21,10,,0.00,,,101<br />
2015-7-26,20,10,0,-6,-8,-11,64,26,5,1028,1025,1023,,,,21,13,,0.00,,,64<br />
2015-7-27,23,13,3,-8,-9,-10,39,21,5,1027,1024,1022,,,,21,10,,0.00,,,347<br />
2015-7-28,24,16,7,-4,-7,-9,32,18,6,1025,1022,1020,,,,21,10,,0.00,,,351<br />
2015-7-29,21,14,7,-2,-11,-29,46,22,4,1024,1022,1020,,,,27,10,,0.00,,,26<br />
2015-7-30,23,13,3,-17,-23,-30,17,8,4,1026,1024,1022,10,10,10,14,10,,0.00,,,132<br />
2015-7-31,20,13,6,-11,-14,-17,29,15,4,1028,1026,1024,,,,23,16,45,0.00,,,97<br />
2015-8-1,23,14,5,-8,-12,-17,39,18,4,1029,1028,1026,,,,24,16,42,0.00,,,77<br />
2015-8-2,24,16,7,-10,-13,-16,23,13,4,1030,1028,1026,10,10,10,16,11,,0.00,,,58<br />
2015-8-3,25,17,8,-6,-9,-11,29,17,4,1029,1028,1026,,,,16,11,,0.00,,,102<br />
2015-8-4,26,18,10,-4,-7,-8,30,18,5,1028,1027,1025,14,14,14,13,8,,0.00,,,109<br />
2015-8-5,26,19,12,-5,-7,-9,28,17,4,1029,1027,1026,,,,21,10,,0.00,,,98<br />
2015-8-6,26,18,10,-7,-11,-16,30,14,4,1029,1027,1025,,,,16,10,,0.00,,,49<br />
2015-8-7,26,18,9,-8,-11,-13,22,13,4,1028,1027,1025,,,,14,10,,0.00,,,95<br />
2015-8-8,26,17,8,-3,-7,-12,37,18,4,1030,1028,1025,,,,14,10,,0.00,,,81<br />
2015-8-9,27,18,9,-4,-8,-12,37,17,4,1030,1028,1025,,,,14,11,,0.00,,,122<br />
2015-8-10,28,20,13,-9,-12,-16,21,13,4,1028,1025,1023,,,,14,11,,0.00,,,117<br />
2015-8-11,27,19,11,-10,-13,-16,19,11,4,1027,1025,1023,,,,14,11,,0.00,,,94<br />
2015-8-12,25,17,9,-12,-14,-15,18,11,5,1026,1024,1022,10,10,10,24,11,40,0.00,,,129<br />
2015-8-13,25,16,7,-11,-13,-21,19,11,4,1024,1022,1020,,,,11,8,,0.00,,,88<br />
2015-8-14,26,18,10,-11,-14,-17,18,9,4,1024,1022,1020,,,,19,11,,0.00,,,63<br />
2015-8-15,27,19,10,-7,-12,-25,19,12,4,1025,1023,1022,7,7,7,26,10,,0.00,,,58<br />
2015-8-16,27,19,12,-2,-4,-6,29,18,11,1028,1026,1025,7,7,7,16,8,,0.00,,,11<br />
2015-8-17,29,21,13,-3,-5,-7,33,15,6,1029,1026,1024,19,17,14,16,11,,0.00,,,78<br />
2015-8-18,28,20,12,7,-6,-8,28,15,4,1025,1023,1020,26,21,19,14,11,,0.00,,,28<br />
2015-8-19,28,20,12,11,-5,-13,37,19,4,1023,1021,1019,31,31,31,19,8,37,0.00,,,10<br />
2015-8-20,29,21,12,-6,-11,-21,24,12,4,1023,1021,1020,31,31,31,24,11,,0.00,,,50<br />
2015-8-21,30,22,15,-2,-8,-12,26,12,4,1023,1022,1019,,,,16,10,42,0.00,,,85<br />
2015-8-22,29,22,16,0,-4,-6,26,16,6,1023,1021,1018,31,13,10,24,11,40,0.00,2,,360<br />
2015-8-23,28,22,16,2,0,-2,39,23,10,1023,1021,1018,26,11,0,26,16,55,0.00,3,Thunderstorm,13<br />
2015-8-24,28,20,12,5,2,0,41,27,10,1025,1023,1021,31,14,10,21,10,,0.00,2,,29<br />
2015-8-25,25,19,12,11,4,-1,72,36,18,1027,1025,1020,26,13,10,23,10,37,0.00,6,Rain,57<br />
2015-8-26,27,21,15,5,2,0,42,27,10,1025,1023,1021,26,16,10,23,8,,0.00,6,,22<br />
2015-8-27,28,21,14,7,4,2,59,34,12,1025,1023,1020,26,20,10,21,10,,0.00,1,,42<br />
2015-8-28,29,22,14,4,3,1,48,28,9,1024,1022,1020,31,24,10,16,8,,0.00,3,,50<br />
2015-8-29,30,23,16,2,-2,-5,32,17,6,1024,1022,1021,31,31,31,21,11,,0.00,,,43<br />
2015-8-30,29,22,16,2,-1,-4,37,20,8,1025,1023,1020,26,26,26,21,8,,0.00,,,345<br />
