
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2008-1-1,30,28,26,22,22,21,74,67,58,1013,1012,1010,10,10,10,29,19,,0.00,2,,141<br />
2008-1-2,30,28,27,23,22,22,79,70,62,1015,1013,1011,10,10,10,23,18,,0.00,3,,134<br />
2008-1-3,30,28,25,25,23,22,84,75,66,1016,1014,1012,10,10,10,34,19,,0.00,3,,158<br />
2008-1-4,31,29,27,24,23,22,84,74,66,1016,1015,1013,10,10,10,32,18,,0.00,5,,128<br />
2008-1-5,30,28,27,23,23,22,79,72,62,1016,1015,1013,10,10,10,27,19,,0.00,4,,135<br />
2008-1-6,30,28,26,23,22,22,79,71,62,1014,1013,1011,10,10,10,26,16,,0.00,2,,143<br />
2008-1-7,30,28,26,25,23,22,84,74,62,1015,1012,1010,10,10,10,26,18,,0.00,3,,113<br />
2008-1-8,31,29,28,25,24,23,84,74,62,1012,1011,1010,10,10,10,24,16,,0.00,4,,84<br />
2008-1-9,30,28,27,23,22,21,79,70,62,1012,1011,1009,10,10,10,26,14,,0.00,3,,120<br />
2008-1-10,30,28,27,24,22,21,79,69,62,1012,1010,1009,10,10,10,29,18,,0.00,4,,116<br />
2008-1-11,31,29,27,24,23,22,84,72,58,1013,1011,1010,10,10,10,27,19,,0.00,3,,116<br />
2008-1-12,31,29,27,24,23,22,79,72,58,1013,1012,1010,10,10,10,27,18,,0.00,3,,128<br />
2008-1-13,29,27,26,24,23,23,89,76,74,1012,1011,1010,10,10,6,29,19,,0.00,5,Rain,118<br />
2008-1-14,30,27,24,25,23,22,94,78,66,1012,1011,1010,10,10,4,23,16,,0.00,6,Rain,140<br />
2008-1-15,30,28,25,25,23,22,94,77,66,1012,1011,1009,10,10,10,27,14,,0.00,4,,105<br />
2008-1-16,29,27,26,25,24,23,89,82,74,1013,1011,1009,10,9,4,42,14,,0.00,5,Rain,120<br />
2008-1-17,30,28,27,25,24,23,89,77,70,1013,1011,1010,10,10,10,32,21,,0.00,4,,124<br />
2008-1-18,30,28,27,25,23,22,89,73,62,1014,1013,1011,10,10,10,26,19,,0.00,5,,126<br />
2008-1-19,30,28,26,23,23,22,83,72,62,1013,1012,1010,10,10,10,26,16,,0.00,3,,124<br />
2008-1-20,30,28,25,24,24,23,89,76,66,1013,1011,1009,10,10,5,23,11,,0.00,4,,88<br />
2008-1-21,31,29,27,26,24,24,89,78,70,1013,1011,1009,10,10,10,23,11,,0.00,4,,66<br />
2008-1-22,31,29,28,26,24,24,89,76,66,1013,1011,1009,10,10,10,23,16,,0.00,4,,79<br />
2008-1-23,31,29,28,25,24,24,84,76,66,1012,1011,1010,10,10,10,24,16,,0.00,4,,98<br />
2008-1-24,31,29,28,25,24,23,79,75,66,1012,1011,1010,10,10,10,27,18,,0.00,3,,109<br />
2008-1-25,31,29,27,24,23,23,79,73,66,1012,1011,1009,10,10,10,27,18,,0.00,3,,120<br />
2008-1-26,31,29,28,23,23,22,74,70,62,1012,1011,1010,10,10,10,21,16,,0.00,2,,117<br />
2008-1-27,31,28,26,23,22,22,83,68,58,1013,1011,1010,10,10,10,27,18,,0.00,3,,104<br />
2008-1-28,31,29,28,23,23,22,74,68,58,1013,1011,1010,10,10,10,26,16,,0.00,3,,127<br />
2008-1-29,31,29,27,25,23,23,89,75,62,1011,1010,1008,10,10,10,29,14,,0.00,4,,124<br />
2008-1-30,28,27,25,25,24,24,100,89,79,1010,1008,1006,10,9,4,27,16,,0.00,6,Rain,123<br />
2008-1-31,31,28,26,26,25,24,94,83,70,1009,1007,1006,10,9,3,27,11,,0.00,4,Rain,57<br />
2008-2-1,32,29,26,25,24,23,94,74,59,1012,1009,1008,10,10,10,32,18,,0.00,4,,42<br />
2008-2-2,31,28,26,25,23,22,89,72,62,1014,1012,1010,10,10,10,21,14,,0.00,3,,84<br />
2008-2-3,31,29,28,25,24,23,79,73,62,1015,1013,1012,10,10,10,26,13,,0.00,4,,123<br />
2008-2-4,30,29,28,24,23,23,79,72,66,1014,1013,1012,10,10,10,29,18,,0.00,4,,113<br />
2008-2-5,31,29,28,24,23,22,79,70,62,1015,1013,1012,10,10,10,26,14,,0.00,2,,117<br />
2008-2-6,31,29,27,24,23,22,79,70,62,1016,1014,1012,10,10,10,21,14,,0.00,3,,133<br />
2008-2-7,31,29,28,25,24,23,84,74,62,1016,1014,1013,10,10,10,26,16,,0.00,3,,126<br />
2008-2-8,31,29,28,25,24,24,79,73,66,1015,1014,1011,10,10,10,23,16,,0.00,3,,123<br />
2008-2-9,31,29,27,24,23,23,79,71,62,1013,1012,1010,10,10,10,26,18,,0.00,3,,132<br />
2008-2-10,31,28,26,24,23,22,83,70,62,1013,1012,1010,10,10,10,27,13,,0.00,2,,115<br />
2008-2-11,31,29,28,25,24,23,74,71,66,1013,1012,1011,10,10,10,29,16,,0.00,4,,102<br />
2008-2-12,32,30,28,25,24,23,79,71,62,1013,1012,1010,10,10,10,23,18,,0.00,4,,100<br />
2008-2-13,31,29,28,23,23,22,74,68,58,1013,1012,1010,10,10,10,26,14,,0.00,3,,116<br />
2008-2-14,31,28,26,23,23,22,83,69,62,1013,1011,1010,10,10,10,23,14,,0.00,3,,125<br />
2008-2-15,32,30,28,23,22,22,74,66,55,1012,1011,1009,10,10,10,23,13,,0.00,3,,107<br />
2008-2-16,31,28,26,24,23,22,83,71,66,1012,1011,1009,10,10,10,32,14,,0.00,4,,84<br />
2008-2-17,31,29,26,25,24,23,84,73,66,1014,1012,1011,10,10,4,24,16,,0.00,5,Rain,112<br />
2008-2-18,32,29,27,25,24,23,89,75,66,1015,1013,1012,10,10,10,29,16,,0.00,4,,138<br />
2008-2-19,32,30,28,25,24,23,79,72,62,1015,1013,1012,10,10,10,32,18,,0.00,4,,144<br />
2008-2-20,31,28,26,24,23,22,89,73,62,1013,1011,1010,10,10,10,27,16,,0.00,3,,151<br />
2008-2-21,31,28,26,23,23,22,83,69,62,1013,1012,1010,10,10,10,21,14,,0.00,3,,122<br />
2008-2-22,31,29,27,23,22,21,74,66,58,1015,1013,1012,10,10,10,24,18,,0.00,2,,108<br />
2008-2-23,31,29,28,25,23,23,74,71,62,1015,1014,1012,10,10,10,23,14,,0.00,2,,82<br />
2008-2-24,32,29,26,25,24,23,89,73,59,1015,1013,1011,10,10,10,26,14,,0.00,3,,64<br />
2008-2-25,32,29,26,25,24,24,89,73,66,1013,1012,1010,10,10,10,32,16,,0.00,4,,55<br />
2008-2-26,33,30,27,25,24,23,89,73,55,1012,1010,1008,10,10,10,32,14,,0.00,3,,39<br />
2008-2-27,33,29,26,25,24,22,89,75,52,1018,1011,1009,10,10,10,26,13,,0.00,5,,9<br />
2008-2-28,34,30,27,25,25,24,89,75,56,1012,1010,1008,10,10,10,34,14,,0.00,3,,10<br />
2008-2-29,33,29,26,26,25,23,94,78,59,1012,1010,1009,10,10,8,27,13,,0.00,5,,25<br />
2008-3-1,32,30,28,25,24,22,84,73,58,1012,1010,1009,10,10,10,74,16,,0.00,2,,79<br />
2008-3-2,32,29,26,25,24,23,89,74,62,1012,1010,1009,10,10,10,23,11,,0.00,2,,101<br />
2008-3-3,32,29,27,25,24,21,84,71,52,1013,1011,1009,10,10,10,19,11,,0.00,2,,123<br />
