
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,14,12,10,11,10,8,100,89,77,1028,1023,1018,10,10,9,19,10,,0.00,4,Rain,292<br />
2013-1-2,14,10,6,9,8,6,100,86,67,1033,1032,1028,10,9,0,13,3,,0.00,3,Fog,43<br />
2013-1-3,19,11,3,11,7,3,100,88,56,1037,1035,1033,10,8,0,11,3,,0.00,1,Fog,177<br />
2013-1-4,17,11,6,10,7,5,100,84,52,1038,1037,1036,10,10,10,11,6,,0.00,1,Fog,178<br />
2013-1-5,17,10,3,8,5,1,100,84,36,1037,1035,1034,10,8,4,11,5,,0.00,,Fog,168<br />
2013-1-6,14,7,1,9,6,1,100,90,59,1033,1030,1029,10,6,0,10,5,29,0.00,,Fog,157<br />
2013-1-7,16,9,2,8,6,2,100,81,55,1029,1027,1026,10,6,1,14,8,,0.00,6,Fog,167<br />
2013-1-8,15,13,11,11,8,4,94,72,59,1027,1026,1025,10,9,7,24,14,40,0.00,5,Rain,133<br />
2013-1-9,16,13,11,13,11,10,100,90,77,1025,1022,1021,10,10,5,16,8,,0.00,4,Fog-Rain,158<br />
2013-1-10,13,9,4,11,8,4,100,83,67,1027,1025,1022,10,8,0,19,6,,0.00,3,Fog-Rain,303<br />
2013-1-11,13,7,2,9,7,2,100,86,67,1026,1021,1018,10,9,0,24,11,42,0.00,4,Fog-Rain,190<br />
2013-1-12,12,9,7,8,6,4,93,84,67,1019,1016,1015,10,9,2,27,14,,0.00,3,Rain-Hail,234<br />
2013-1-13,12,9,6,9,7,5,93,85,72,1027,1020,1014,10,10,5,29,16,50,0.00,4,Rain,331<br />
2013-1-14,12,9,6,9,7,5,100,86,71,1027,1027,1026,10,10,8,19,8,,0.00,5,Rain,319<br />
2013-1-15,11,10,9,9,8,5,94,86,71,1026,1024,1020,10,9,5,14,10,39,0.00,5,Rain,245<br />
2013-1-16,14,12,10,13,11,8,100,93,82,1019,1014,1012,10,7,1,27,18,53,0.00,5,Rain,292<br />
2013-1-17,16,13,10,14,11,8,100,92,82,1018,1015,1011,10,9,3,32,11,52,0.00,6,Rain,229<br />
2013-1-18,15,12,10,13,11,10,100,97,88,1011,1000,986,10,6,0,23,10,40,0.00,6,Fog-Rain,230<br />
2013-1-19,11,9,8,11,7,4,100,82,62,1002,989,976,10,8,3,55,24,95,0.00,5,Fog-Rain,4<br />
2013-1-20,12,9,7,9,7,4,100,82,66,1005,1001,996,10,9,4,35,19,58,0.00,4,Rain,262<br />
2013-1-21,11,9,7,7,4,2,93,74,54,1013,1010,1005,10,9,3,27,18,55,0.00,4,Rain,236<br />
2013-1-22,9,7,5,5,3,1,93,79,62,1013,1005,1002,10,9,3,40,21,72,0.00,3,Rain-Thunderstorm,279<br />
2013-1-23,12,10,8,11,7,2,94,81,62,1017,1014,1012,10,9,3,27,18,47,0.00,6,Rain,254<br />
2013-1-24,13,10,8,10,6,4,94,74,58,1019,1017,1013,10,10,8,24,11,45,0.00,3,,318<br />
