
UZT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-2-9,5,1,-3,3,0,-3,100,97,87,1029,1021,1011,10,2,1,18,14,,0.00,7,Rain-Snow,270<br />
2000-2-10,5,0,-5,-2,-4,-7,100,77,49,1031,1029,1028,5,4,1,11,6,,0.00,3,Fog,49<br />
2000-2-11,6,1,-3,-4,-6,-8,80,62,42,1032,1031,1031,5,4,2,14,10,,0.00,0,,40<br />
2000-2-12,8,3,-2,-3,-8,-16,75,49,18,1030,1027,1025,,,,14,8,,0.00,,Tornado,33<br />
2000-2-13,12,4,-3,-1,-4,-9,81,54,35,1026,1024,1020,5,5,5,11,8,,0.00,0,,76<br />
2000-2-14,16,8,0,5,-2,-7,76,57,27,1020,1014,1010,10,6,5,14,8,,0.00,2,,53<br />
2000-2-15,6,2,-1,5,2,-1,100,92,66,1028,1019,1012,10,4,2,18,10,,0.00,6,Rain-Snow,325<br />
2000-2-16,5,1,-3,0,-4,-7,100,73,48,1030,1028,1026,10,8,6,18,10,,0.00,6,Snow,298<br />
2000-2-17,8,2,-4,-1,-4,-8,100,70,34,1026,1023,1020,6,5,3,14,8,,0.00,0,,47<br />
2000-2-18,11,6,0,-1,-4,-7,81,55,40,1022,1021,1020,6,5,5,14,8,,0.00,0,,39<br />
2000-2-19,11,4,-1,0,-3,-9,81,61,47,1024,1022,1021,5,5,5,14,10,,0.00,3,,58<br />
2000-2-20,6,0,-5,-2,-4,-8,100,72,42,1026,1024,1024,5,4,0,11,6,,0.00,1,Fog,3<br />
2000-2-21,10,3,-4,-3,-6,-8,93,61,30,1024,1023,1021,6,5,5,14,6,14,0.00,1,,59<br />
2000-2-22,13,4,-4,0,-6,-8,80,52,26,1022,1022,1021,5,5,3,14,6,,0.00,0,,34<br />
2000-5-4,35,26,17,15,11,7,59,35,20,1016,1013,1012,10,8,4,29,14,,0.00,2,,209<br />
2000-5-5,22,16,11,13,7,2,82,54,37,1026,1022,1016,10,10,10,26,13,,0.00,3,,344<br />
2000-5-6,25,17,9,13,9,8,94,67,36,1024,1022,1019,5,4,3,14,6,,0.00,3,,13<br />
2000-5-7,34,24,14,13,8,1,82,42,12,1019,1014,1011,5,4,2,14,8,,0.00,2,,37<br />
2000-5-8,33,27,22,14,11,7,50,39,29,1012,1010,1008,10,7,5,29,14,,0.00,3,,39<br />
2000-5-9,33,27,21,17,14,11,69,48,31,1013,1010,1006,10,8,5,26,11,,0.00,3,Rain,33<br />
2000-5-10,33,26,18,18,14,11,83,54,29,1016,1010,1006,10,8,4,35,14,50,0.00,4,Rain,8<br />
2000-5-11,25,20,15,13,7,-4,82,48,14,1018,1017,1015,10,9,4,14,10,,0.00,3,,303<br />
2000-5-12,26,21,16,9,4,0,59,36,20,1019,1017,1016,5,5,4,18,8,,0.00,3,,336<br />
2000-5-13,28,21,14,6,3,1,52,32,17,1017,1016,1015,5,4,3,18,11,,0.00,0,,7<br />
2000-5-14,30,22,15,9,6,2,59,36,20,1017,1015,1013,,,,18,11,,0.00,0,,354<br />
2000-5-15,33,24,17,11,6,1,60,34,16,1015,1013,1010,4,4,4,14,11,,0.00,0,,28<br />
2000-5-16,35,27,19,11,9,5,53,34,16,1010,1009,1007,5,4,3,14,10,,0.00,0,,61<br />
2000-5-17,34,28,22,13,8,3,46,32,14,1009,1007,1006,10,5,4,21,11,,0.00,2,,6<br />
2000-5-18,31,24,19,14,8,2,57,37,18,1012,1010,1006,10,7,5,26,14,,0.00,4,,357<br />
2000-5-19,34,26,18,13,11,7,64,41,23,1010,1007,1006,5,5,5,14,10,,0.00,2,,27<br />
2000-5-20,32,26,20,14,10,7,56,37,27,1009,1007,1006,10,8,5,35,14,,0.00,3,,18<br />
2000-5-21,24,21,18,16,12,6,88,59,38,1016,1012,1004,10,9,5,29,14,,0.00,3,Rain-Thunderstorm,22<br />
2000-5-22,27,20,14,13,7,1,82,45,20,1017,1015,1014,10,9,5,18,13,,0.00,3,,350<br />
2000-5-23,29,21,13,11,4,0,63,36,15,1017,1016,1014,5,5,5,14,10,,0.00,0,,9<br />
2000-5-24,32,23,16,11,5,0,60,32,14,1015,1014,1012,,,,14,8,,0.00,,,5<br />
2000-5-25,31,23,17,8,4,-3,49,29,11,1014,1013,1012,,,,26,11,40,0.00,,,15<br />
2000-5-26,31,19,8,7,4,-3,87,32,11,1012,1011,1009,,,,14,10,29,0.00,,,359<br />
2000-5-27,32,23,16,9,6,-4,59,34,10,1010,1009,1007,6,5,4,14,8,,0.00,2,,87<br />
2000-5-28,34,27,20,8,6,3,43,27,15,1007,1006,1005,10,8,3,14,10,,0.00,3,,349<br />
2000-5-29,31,26,20,16,9,3,53,38,17,1011,1009,1006,10,6,2,14,8,,0.00,3,,109<br />
2000-5-30,33,27,20,13,7,1,57,33,13,1010,1008,1007,10,7,2,40,13,58,0.00,2,,75<br />
2000-5-31,31,24,19,13,9,3,64,38,18,1010,1008,1007,10,9,5,21,11,,0.00,2,,341<br />
2000-6-1,22,20,19,6,6,5,43,39,35,1008,1007,1007,,,,14,11,,0.00,,,34<br />
2000-6-10,23,23,23,6,4,3,33,30,27,1010,1009,1009,,,,6,5,,0.00,,,180<br />
2000-6-11,34,24,15,7,4,-1,51,27,11,1012,1010,1009,10,6,2,14,6,32,0.00,1,,203<br />
2000-6-12,37,28,19,8,3,-4,40,23,7,1009,1007,1005,5,5,3,18,11,,0.00,0,,14<br />
2000-6-13,33,27,21,10,6,1,41,29,18,1012,1007,1004,10,8,5,32,14,,0.00,2,,1<br />
2000-6-14,22,17,13,15,10,4,100,64,31,1018,1015,1012,10,8,4,26,16,,0.00,5,Rain,43<br />
2000-6-15,31,22,14,11,7,2,77,40,17,1013,1012,1011,4,3,3,18,10,,0.00,5,,336<br />
2000-6-16,30,24,19,11,8,6,60,36,23,1017,1015,1013,10,5,4,14,10,,0.00,4,,347<br />
2000-6-17,34,27,19,11,8,3,56,33,16,1016,1014,1010,5,5,5,21,11,,0.00,0,,18<br />
2000-6-18,37,28,20,13,10,7,49,32,18,1009,1006,1003,5,5,5,14,10,,0.00,0,,322<br />
2000-6-19,35,29,24,16,12,9,51,36,20,1006,1003,1002,10,7,3,32,11,43,0.00,4,,45<br />
2000-6-20,36,30,24,16,13,1,57,41,16,1008,1005,1004,10,8,5,32,13,,0.00,3,Thunderstorm,31<br />
2000-6-21,34,28,23,14,12,10,50,37,23,1011,1009,1007,10,9,5,35,13,,0.00,2,,30<br />
2000-6-22,36,29,23,13,11,6,50,33,16,1011,1009,1007,5,5,5,18,11,,0.00,0,,13<br />
2000-6-23,38,31,24,18,12,7,51,32,16,1008,1007,1005,,,,18,11,,0.00,0,,359<br />
2000-6-24,38,31,24,16,12,6,54,36,14,1007,1006,1005,5,5,5,18,10,,0.00,0,,70<br />
2000-6-25,42,33,24,14,8,-6,38,20,8,1003,1001,999,5,5,5,21,11,,0.00,1,,31<br />
2000-6-26,37,31,25,14,12,9,42,30,21,1005,1003,1001,5,5,5,163,13,32,0.00,0,,334<br />
2000-6-27,31,26,22,16,13,11,64,43,29,1007,1004,1000,10,8,4,18,10,,0.00,3,,168<br />
2000-6-28,36,28,21,16,12,8,69,38,20,1009,1008,1007,5,5,4,18,10,,0.00,1,,330<br />
2000-6-29,37,30,23,15,12,8,53,32,17,1011,1010,1009,10,7,4,18,10,35,0.00,2,Tornado,12<br />
2000-6-30,37,30,24,16,10,6,45,28,15,1012,1010,1008,,,,21,13,,0.00,,,349<br />
2000-7-1,38,30,23,14,9,4,47,28,14,1009,1007,1005,,,,21,11,,0.00,0,,6<br />
2000-7-2,36,30,24,10,7,1,38,25,11,1008,1007,1005,5,5,5,21,14,,0.00,0,,349<br />
2000-7-3,36,29,23,12,7,1,38,26,12,1009,1006,1005,5,5,5,14,10,,0.00,0,,21<br />
2000-7-4,37,30,23,10,7,2,38,26,12,1008,1007,1005,4,4,4,14,10,,0.00,0,,349<br />
2000-7-5,38,30,23,13,8,6,36,26,15,1008,1007,1006,10,6,2,18,11,,0.00,3,,47<br />
2000-7-6,38,30,23,9,6,1,38,24,10,1008,1007,1005,5,4,2,14,10,,0.00,0,,15<br />
2000-7-7,39,31,23,12,6,-1,44,23,8,1007,1006,1004,5,4,4,29,13,29,0.00,0,,7<br />
2000-7-8,39,32,25,14,8,5,36,25,12,1006,1004,1002,5,5,5,21,14,,0.00,0,,336<br />
2000-7-9,39,31,24,14,11,4,45,30,16,1002,1001,999,5,5,5,14,10,,0.00,3,,142<br />
2000-7-10,37,30,24,14,10,6,47,28,15,1009,1002,1000,5,5,4,21,11,,0.00,1,,7<br />
2000-7-11,36,30,24,13,9,5,44,27,15,1004,1003,1003,,,,14,11,,0.00,0,,334<br />
2000-7-12,37,30,24,13,9,5,47,29,15,1006,1004,1003,5,5,5,26,11,,0.00,1,,1<br />
2000-7-13,37,30,23,10,6,0,38,23,10,1007,1005,1004,5,5,5,21,16,,0.00,1,,356<br />
2000-7-14,37,29,22,14,10,7,50,33,17,1005,1004,1003,10,6,4,18,13,,0.00,2,,160<br />
2000-7-15,35,28,22,15,12,8,61,37,19,1006,1004,1003,10,10,10,18,10,,0.00,2,,152<br />
2000-7-16,33,28,23,16,12,9,65,39,23,1008,1005,1002,10,9,5,29,11,,0.00,4,,188<br />
2000-7-17,33,27,21,16,14,12,65,48,28,1009,1007,1005,10,10,10,21,8,,0.00,2,,75<br />
2000-7-18,33,27,22,15,12,9,61,42,24,1007,1006,1005,10,9,4,18,11,,0.00,2,,246<br />
2000-7-19,34,27,21,14,11,6,60,36,17,1008,1007,1006,5,5,5,14,8,,0.00,1,,221<br />
2000-7-20,37,29,22,13,9,5,46,32,15,1008,1007,1006,,,,14,11,,0.00,2,,24<br />
2000-7-21,38,30,22,15,10,6,47,32,14,1007,1006,1005,4,4,4,14,10,,0.00,2,,143<br />
2000-7-22,38,31,25,13,11,8,42,31,16,1006,1005,1004,10,7,3,14,11,,0.00,2,,286<br />
2000-7-23,37,30,24,15,12,6,44,33,22,1006,1005,1004,10,8,5,21,11,,0.00,2,,107<br />
2000-7-24,33,27,20,13,7,2,64,29,14,1008,1007,1006,10,7,2,21,13,,0.00,2,,315<br />
2000-7-25,36,28,21,11,7,2,46,28,14,1012,1010,1009,5,4,4,18,11,,0.00,0,,19<br />
2000-7-26,36,28,21,13,7,2,47,28,14,1012,1011,1010,3,3,3,14,11,,0.00,0,,348<br />
2000-7-27,38,29,21,14,10,8,50,32,17,1010,1009,1006,4,3,0,14,10,,0.00,0,,170<br />
2000-7-28,39,30,22,14,11,6,47,32,13,1008,1007,1006,5,4,2,14,10,,0.00,1,,120<br />
2000-7-29,41,33,25,15,11,8,42,28,15,1009,1008,1007,10,5,3,14,11,,0.00,3,,16<br />
2000-7-30,39,31,23,18,13,7,57,37,14,1010,1008,1007,10,5,2,14,10,,0.00,0,,146<br />
2000-7-31,40,32,24,18,12,1,58,33,9,1009,1007,1005,5,5,4,26,10,,0.00,0,,9<br />
2000-8-1,39,32,25,15,9,3,45,26,11,1008,1005,1002,,,,21,10,,0.00,0,,339<br />
2000-8-2,37,30,23,13,9,6,50,30,16,1005,1004,1003,5,5,5,14,8,,0.00,2,,295<br />
2000-8-3,37,30,23,12,9,3,50,28,13,1004,1003,1002,5,4,3,21,11,,0.00,0,,351<br />
2000-8-4,38,30,22,20,12,7,50,35,18,1004,1003,1002,10,4,3,14,8,,0.00,0,,240<br />
2000-8-5,39,31,23,18,13,10,51,35,17,1006,1005,1003,5,4,2,18,10,,0.00,0,,10<br />
2000-8-6,40,33,26,16,13,7,51,34,13,1007,1006,1006,5,4,2,14,10,32,0.00,3,,96<br />
2000-8-7,39,31,24,16,12,5,47,31,13,1009,1007,1006,5,3,2,14,11,,0.00,1,,113<br />
2000-8-8,38,31,25,17,12,8,44,31,18,1009,1008,1007,5,5,3,26,11,,0.00,3,,35<br />
2000-8-9,35,30,25,14,8,1,44,27,12,1013,1011,1010,10,5,4,21,14,,0.00,4,,332<br />
2000-8-10,35,27,18,13,8,1,68,34,13,1013,1012,1009,5,4,3,18,11,,0.00,0,,321<br />
2000-8-11,36,27,19,12,7,0,47,31,11,1010,1008,1007,5,3,2,14,10,,0.00,0,,105<br />
2000-8-12,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-8-27,40,38,37,11,3,0,21,12,9,1009,1008,1007,,,,14,13,,0.00,,,300<br />
2000-9-1,32,23,16,13,10,8,68,43,26,1006,1005,1004,,,,14,10,,0.00,0,,193<br />
2000-9-2,32,24,17,12,10,5,64,43,18,1006,1005,1004,5,5,4,14,10,,0.00,0,,208<br />
2000-9-3,34,26,17,12,10,7,63,41,21,1010,1007,1005,5,4,3,11,8,,0.00,0,,59<br />
2000-9-4,35,27,19,11,8,3,60,36,15,1012,1010,1009,5,4,3,21,8,,0.00,0,,348<br />
2000-9-5,34,26,18,10,6,3,46,28,15,1011,1010,1009,5,5,5,18,10,,0.00,4,,355<br />
2000-9-6,33,26,19,9,4,-2,43,26,10,1011,1010,1009,5,5,5,18,11,,0.00,0,,3<br />
2000-9-7,33,26,19,8,6,3,43,28,16,1011,1010,1009,,,,21,11,,0.00,0,,15<br />
2000-9-8,33,24,17,9,6,0,55,31,13,1014,1012,1010,5,5,5,18,10,,0.00,0,,358<br />
2000-9-9,34,27,19,8,5,-1,46,30,12,1016,1015,1014,5,5,5,14,8,,0.00,0,,329<br />
2000-9-10,32,24,17,9,3,-2,40,27,12,1014,1012,1011,6,5,4,18,11,,0.00,0,,2<br />
2000-9-11,32,26,19,12,6,2,47,31,16,1011,1010,1009,10,6,4,14,10,,0.00,5,,28<br />
2000-9-12,34,28,22,11,8,5,47,33,17,1013,1011,1010,10,5,2,14,8,,0.00,3,,39<br />
2000-9-13,34,26,18,13,10,8,52,39,23,1012,1011,1009,5,4,3,14,8,,0.00,0,,94<br />
2000-9-14,35,27,18,14,11,6,56,38,19,1014,1012,1009,5,5,5,14,10,29,0.00,0,,74<br />
2000-9-15,37,29,21,13,10,9,53,34,19,1016,1014,1013,5,3,1,18,11,,0.00,0,,30<br />
2000-9-16,33,26,18,15,12,9,64,46,27,1013,1012,1009,5,5,5,14,8,,0.00,0,,318<br />
2000-9-17,34,27,19,13,10,5,64,39,23,1015,1014,1012,5,5,5,14,10,,0.00,0,,16<br />
2000-9-18,34,27,19,13,9,6,52,36,19,1014,1011,1008,5,5,3,14,10,,0.00,0,,18<br />
2000-9-19,30,23,17,12,7,1,55,38,20,1016,1012,1009,10,6,4,21,13,,0.00,0,,13<br />
2000-9-20,24,19,14,5,-2,-8,48,27,12,1019,1017,1007,10,7,4,26,14,,0.00,1,,332<br />
2000-9-21,25,18,11,2,1,-3,47,31,16,1017,1016,1015,5,5,5,11,8,,0.00,0,,333<br />
2000-9-22,28,21,14,6,4,1,55,36,19,1018,1017,1015,5,5,5,14,8,,0.00,1,,38<br />
2000-9-23,30,22,14,8,5,1,52,36,20,1017,1015,1013,5,4,2,14,8,,0.00,0,,48<br />
2000-9-24,31,23,16,10,7,5,52,37,20,1013,1012,1011,10,4,2,26,11,,0.00,3,,209<br />
2000-9-25,20,16,12,10,8,6,77,61,43,1022,1016,1013,10,9,5,21,11,35,0.00,2,Rain,325<br />
2000-9-26,19,14,9,8,5,3,87,58,40,1026,1023,1020,10,10,10,18,11,,0.00,2,,340<br />
2000-9-27,28,19,10,6,4,2,71,43,20,1019,1017,1015,3,3,3,14,10,,0.00,0,,40<br />
2000-9-28,30,21,12,6,3,-2,58,32,12,1016,1015,1014,5,5,4,18,10,,0.00,2,,73<br />
2000-9-29,19,14,9,10,7,2,100,72,34,1025,1021,1013,10,7,4,18,10,,0.00,6,Rain,337<br />
2000-9-30,18,13,8,10,4,2,94,65,37,1025,1023,1021,10,9,5,11,6,,0.00,2,,295<br />
2000-10-1,19,13,8,10,6,2,88,66,40,1020,1017,1016,10,9,5,21,6,,0.00,4,Rain,335<br />
2000-10-2,16,13,10,13,11,8,100,85,72,1021,1019,1008,10,5,2,14,6,,0.00,4,Rain,170<br />
2000-10-3,16,14,13,15,13,11,100,91,82,1021,1020,1019,5,4,2,6,5,,0.00,6,Rain,73<br />
2000-10-4,15,12,9,14,9,5,94,79,55,1025,1021,1018,10,7,3,11,6,,0.00,6,Rain,196<br />
2000-10-5,19,13,8,9,7,6,93,72,49,1025,1024,1024,10,5,3,14,11,,0.00,3,,105<br />
2000-10-6,18,13,9,9,6,3,94,65,42,1025,1024,1024,5,4,3,21,10,,0.00,4,,360<br />
2000-10-7,15,12,9,6,3,1,71,56,42,1028,1027,1025,10,10,10,18,11,,0.00,3,,341<br />
2000-10-8,19,14,9,5,2,0,66,51,30,1028,1027,1024,10,10,10,14,10,,0.00,3,,327<br />
2000-10-9,19,13,7,7,4,1,81,57,34,1023,1022,1020,5,5,5,11,6,,0.00,0,,267<br />
2000-10-10,24,16,8,7,3,-3,76,50,17,1019,1018,1017,5,5,4,18,8,,0.00,0,,53<br />
2000-10-11,26,17,8,6,3,-1,71,44,19,1019,1018,1017,5,5,5,14,6,,0.00,1,,5<br />
2000-10-12,28,21,14,7,3,-2,55,36,14,1018,1016,1015,5,5,3,14,11,,0.00,2,,62<br />
2000-10-13,27,21,15,9,6,2,63,44,21,1016,1014,1013,10,8,5,26,11,,0.00,3,,90<br />
2000-10-14,16,13,10,10,7,1,94,69,44,1020,1017,1015,10,7,3,26,8,,0.00,3,Rain,8<br />
2000-10-15,10,8,6,10,7,5,100,93,87,1027,1024,1019,10,5,3,14,8,,0.00,6,Rain,314<br />
2000-10-16,11,7,4,6,-1,-5,100,61,33,1033,1031,1028,10,8,5,14,10,,0.00,7,,300<br />
2000-10-17,15,9,3,2,-2,-4,81,52,27,1032,1027,1022,5,4,2,18,8,,0.00,2,,356<br />
2000-10-18,15,11,7,9,4,1,94,69,41,1022,1018,1016,10,5,4,18,8,,0.00,4,Rain,16<br />
2000-10-19,17,13,10,11,9,8,100,82,63,1023,1021,1016,6,5,2,11,6,,0.00,4,Rain,235<br />
2000-10-20,20,15,10,10,9,7,94,76,49,1023,1022,1021,5,4,2,11,6,,0.00,3,,26<br />
2000-10-21,12,10,9,10,8,5,94,79,67,1026,1024,1020,10,8,3,18,8,,0.00,4,Rain,353<br />
2000-10-22,11,9,7,5,3,-1,87,68,44,1027,1025,1024,10,10,5,14,10,,0.00,1,Rain,281<br />
2000-10-23,13,9,5,7,4,2,87,73,54,1024,1021,1019,10,6,3,14,6,,0.00,3,,358<br />
2000-10-24,11,8,5,10,7,4,100,88,76,1026,1019,1014,10,6,1,21,6,,0.00,5,Fog-Rain,296<br />
2000-10-25,15,9,3,6,4,2,100,78,51,1028,1027,1026,5,3,1,14,8,,0.00,0,,342<br />
2000-10-26,18,11,5,9,6,2,88,70,42,1029,1027,1026,5,5,3,11,8,,0.00,0,,18<br />
2000-10-27,26,17,8,9,3,-5,82,51,14,1028,1022,1019,10,4,2,18,10,,0.00,0,,78<br />
2000-10-28,24,16,8,11,6,2,76,55,27,1022,1021,1020,5,4,1,18,10,,0.00,3,,64<br />
2000-10-29,24,16,8,9,5,2,72,52,27,1020,1018,1016,5,4,2,14,8,,0.00,0,,44<br />
2000-10-30,18,14,10,9,7,5,77,63,48,1030,1025,1018,5,4,2,14,10,,0.00,2,Tornado,319<br />
2000-10-31,18,12,6,9,4,2,81,61,37,1030,1025,1020,6,5,3,14,8,,0.00,2,,357<br />
2000-11-1,15,10,6,8,6,4,93,75,51,1027,1024,1019,5,4,2,11,6,,0.00,2,,156<br />
2000-11-2,18,11,5,8,4,1,93,70,34,1028,1026,1024,5,3,1,11,6,26,0.00,0,,54<br />
2000-11-3,20,13,6,7,5,3,87,65,37,1025,1023,1022,3,1,1,11,6,,0.00,1,,61<br />
2000-11-4,19,12,6,9,6,3,87,70,45,1025,1023,1021,5,2,1,14,8,,0.00,3,Rain,88<br />
2000-11-5,18,14,10,11,9,6,94,78,45,1023,1022,1021,10,5,2,18,8,,0.00,3,Rain,23<br />
2000-11-6,16,12,9,10,8,6,100,83,63,1021,1019,1016,4,2,0,14,6,,0.00,6,Fog,343<br />
2000-11-7,12,9,6,9,7,2,94,84,51,1024,1016,1013,5,3,1,18,6,,0.00,6,Rain,281<br />
2000-11-8,7,6,4,6,4,2,93,90,71,1032,1026,1020,10,5,1,18,8,,0.00,8,Rain,210<br />
2000-11-9,12,7,3,5,3,0,100,76,44,1032,1031,1028,5,4,3,14,3,,0.00,2,,325<br />
2000-11-10,14,8,2,6,3,0,87,74,41,1028,1024,1021,5,3,0,11,6,,0.00,5,,55<br />
2000-11-11,11,8,6,7,5,1,100,82,50,1026,1025,1022,10,3,1,14,6,,0.00,5,Rain,294<br />
2000-11-12,7,4,1,6,-1,-5,93,76,49,1031,1029,1025,10,8,3,26,11,,0.00,7,Rain,351<br />
2000-11-13,12,6,1,0,-2,-3,81,62,38,1029,1027,1016,10,5,4,11,5,,0.00,3,,35<br />
2000-11-14,15,9,3,3,-1,-7,70,52,34,1026,1024,1023,10,8,5,18,10,,0.00,4,,51<br />
2000-11-15,11,7,4,5,2,-1,93,70,53,1026,1024,1022,10,10,10,21,13,,0.00,5,Rain,333<br />
2000-11-16,8,6,4,6,4,2,100,94,81,1033,1029,1027,10,9,5,11,5,,0.00,5,Rain,242<br />
2000-11-17,6,3,0,4,1,-2,100,86,61,1042,1039,1034,,,,14,10,,0.00,4,Rain-Snow,309<br />
2000-11-18,11,4,-1,1,-1,-2,100,77,47,1040,1035,1029,,,,14,6,,0.00,0,,35<br />
2000-11-19,11,6,0,2,0,-2,93,75,47,1027,1025,1023,3,2,2,11,6,,0.00,3,,65<br />
2000-11-20,13,7,0,3,0,-4,100,74,33,1029,1027,1024,3,3,2,11,6,,0.00,0,,21<br />
2000-11-21,12,6,0,4,2,-1,100,82,51,1023,1021,1019,3,2,1,6,6,,0.00,0,,46<br />
2000-11-22,11,6,0,6,2,-1,100,84,54,1021,1020,1018,3,2,1,11,6,,0.00,1,,43<br />
2000-11-23,12,7,3,7,3,1,100,80,58,1026,1024,1021,3,2,1,6,5,,0.00,3,,333<br />
