
GET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-21,2,-1,-3,-2,-8,-11,81,55,41,1015,1008,1002,10,10,10,50,39,79,0.00,4,,289<br />
2000-1-22,3,-2,-7,-6,-9,-11,80,62,36,1015,1014,1012,10,10,6,18,11,,0.00,5,,299<br />
2000-1-23,1,-1,-3,-6,-9,-11,80,58,41,1025,1020,1012,10,9,6,43,16,64,0.00,6,Snow,304<br />
2000-1-24,4,-2,-7,-7,-8,-10,86,66,39,1028,1026,1025,10,10,10,18,10,,0.00,1,,295<br />
2000-1-25,8,1,-6,-3,-7,-9,86,63,34,1024,1017,1011,10,10,8,14,6,,0.00,3,,297<br />
2000-1-26,5,3,0,1,-2,-6,100,74,56,1015,1012,1009,10,9,6,58,27,72,0.00,6,Snow,303<br />
2000-1-27,3,1,-1,-3,-6,-8,80,63,45,1021,1016,1013,10,10,6,40,34,,0.00,6,Snow,297<br />
2000-1-28,2,-1,-4,-9,-9,-10,64,53,41,1026,1023,1021,10,10,10,43,32,,0.00,4,,297<br />
2000-1-29,4,-2,-7,-9,-10,-11,74,59,33,1028,1026,1024,10,10,10,29,16,,0.00,0,,284<br />
2000-1-30,7,0,-7,-7,-9,-11,86,62,34,1028,1026,1025,10,10,10,35,16,,0.00,1,,294<br />
2000-1-31,9,4,-1,-5,-7,-8,64,52,32,1026,1023,1019,10,10,10,40,26,,0.00,2,,291<br />
2000-2-1,8,6,3,1,-2,-6,81,62,49,1019,1017,1015,10,10,10,55,35,76,0.00,5,,296<br />
2000-2-2,7,4,1,0,-3,-5,81,64,49,1025,1021,1018,10,10,10,61,40,84,0.00,2,,292<br />
2000-2-3,10,3,-3,-3,-6,-9,86,60,30,1026,1023,1021,10,10,10,40,24,,0.00,3,,282<br />
2000-2-4,13,6,-2,-2,-4,-8,75,54,33,1020,1018,1016,10,10,10,47,24,61,0.00,0,,296<br />
2000-2-5,6,3,1,1,-3,-5,70,62,49,1024,1021,1019,10,10,10,55,42,76,0.00,6,,296<br />
2000-2-6,5,1,-3,-3,-4,-6,80,67,52,1021,1016,1014,10,10,10,55,24,72,0.00,6,,297<br />
2000-2-7,6,3,0,-3,-4,-6,75,64,49,1025,1019,1015,10,10,10,64,47,87,0.00,3,,292<br />
2000-2-8,8,3,-3,-5,-7,-10,75,56,34,1026,1024,1021,10,10,10,35,26,50,0.00,0,,291<br />
2000-2-9,11,3,-5,-5,-6,-11,86,56,33,1023,1022,1020,10,10,10,21,13,,0.00,0,,292<br />
2000-2-10,15,7,-1,0,-3,-6,80,57,36,1026,1024,1023,10,10,10,35,18,,0.00,0,,294<br />
2000-2-11,15,7,-1,-1,-2,-4,87,57,33,1026,1024,1021,10,10,10,47,23,,0.00,2,,299<br />
2000-2-12,14,9,4,0,-2,-5,61,49,33,1026,1024,1022,10,10,10,50,34,72,0.00,0,,304<br />
2000-2-13,5,3,2,3,2,1,100,88,76,1024,1020,1017,10,6,0,14,8,,0.00,8,Fog-Snow,125<br />
2000-2-14,5,4,3,4,3,1,100,95,87,1023,1020,1018,10,4,2,11,5,,0.00,8,Rain,119<br />
2000-2-15,10,6,1,3,1,-4,100,75,37,1024,1022,1020,10,8,3,11,6,,0.00,5,,101<br />
2000-2-16,11,6,0,1,-2,-3,87,64,38,1021,1018,1016,10,7,4,14,8,,0.00,6,,291<br />
2000-2-17,12,6,1,1,-1,-2,87,66,44,1020,1016,1015,10,10,8,40,14,50,0.00,6,,313<br />
2000-2-18,12,6,0,1,0,-3,100,70,44,1024,1022,1020,10,10,10,40,18,,0.00,1,,325<br />
2000-2-19,11,4,-1,2,0,-3,100,75,44,1023,1020,1017,10,9,6,11,6,,0.00,1,,111<br />
2000-2-20,8,4,2,4,-1,-5,100,71,43,1020,1017,1015,10,7,0,68,23,93,0.00,6,Fog-Rain,308<br />
2000-2-21,14,6,-2,-3,-5,-10,86,53,23,1022,1020,1017,10,10,10,32,19,,0.00,0,,284<br />
2000-2-22,16,6,-3,-2,-4,-7,74,49,27,1018,1015,1012,10,10,10,21,6,,0.00,0,,326<br />
2000-5-4,16,11,7,7,4,2,93,67,39,1027,1023,1019,10,10,5,55,32,76,0.00,7,Rain,177<br />
2000-5-5,13,10,8,9,8,7,100,88,72,1027,1025,1021,10,7,2,18,8,,0.00,7,Rain,126<br />
2000-5-6,18,13,9,12,9,8,94,78,55,1021,1017,1013,10,10,10,43,6,,0.00,7,Thunderstorm,68<br />
2000-5-7,23,17,11,10,9,7,82,60,38,1021,1016,1015,10,10,10,55,43,72,0.00,4,,295<br />
2000-5-8,15,12,9,10,8,4,88,78,67,1018,1016,1015,10,10,10,61,39,84,0.00,7,Rain-Thunderstorm,300<br />
2000-5-9,14,10,7,3,2,2,71,59,44,1024,1020,1017,10,10,10,61,50,79,0.00,5,,290<br />
2000-5-10,18,12,7,4,2,1,71,52,34,1023,1021,1019,10,10,10,68,43,87,0.00,3,,294<br />
2000-5-11,24,16,8,5,3,-2,76,46,22,1022,1020,1017,10,10,10,40,31,,0.00,0,,299<br />
2000-5-12,25,17,9,10,6,0,93,50,31,1021,1017,1014,10,10,10,29,13,,0.00,3,,204<br />
2000-5-13,26,20,14,10,6,1,59,40,30,1016,1015,1013,10,10,10,50,31,61,0.00,3,Rain,303<br />
2000-5-14,22,17,13,10,8,6,72,59,43,1020,1018,1016,10,10,10,50,37,61,0.00,5,Rain,304<br />
2000-5-15,22,16,11,7,6,4,72,55,33,1020,1018,1016,10,10,10,47,34,64,0.00,5,,298<br />
2000-5-16,23,17,10,6,3,1,67,46,25,1020,1017,1015,10,10,10,43,37,61,0.00,4,,297<br />
2000-5-17,24,17,10,6,4,1,66,45,25,1017,1015,1012,10,10,10,35,26,,0.00,5,,280<br />
2000-5-18,17,13,11,11,9,4,94,77,42,1016,1015,1014,10,9,3,29,18,,0.00,7,Rain,113<br />
2000-5-19,19,13,8,12,10,7,100,84,56,1015,1013,1011,10,10,10,21,6,,0.00,6,Rain,163<br />
2000-5-20,26,18,10,12,8,1,100,58,21,1015,1013,1011,10,10,10,21,8,,0.00,3,,294<br />
2000-5-21,25,19,14,11,9,1,72,54,34,1020,1018,1016,10,10,10,21,14,,0.00,3,,105<br />
2000-5-22,31,22,13,16,10,6,88,54,22,1018,1016,1014,10,10,10,21,13,,0.00,2,,307<br />
2000-5-23,30,23,16,13,11,7,68,46,29,1017,1016,1014,10,10,10,21,11,,0.00,5,Thunderstorm,7<br />
2000-5-24,30,23,16,14,12,10,72,52,37,1016,1015,1013,10,10,10,35,16,35,0.00,4,Thunderstorm,11<br />
2000-5-25,30,22,15,14,12,10,82,58,31,1015,1014,1010,10,10,10,32,13,,0.00,5,Rain,313<br />
2000-5-26,32,23,15,14,12,8,77,52,24,1013,1009,1006,10,10,10,50,27,32,0.00,6,,276<br />
2000-5-27,24,20,16,15,13,11,94,69,53,1013,1012,1010,10,10,10,55,39,,0.00,6,Rain-Thunderstorm,293<br />
2000-5-28,25,20,15,15,13,12,94,74,44,1019,1016,1013,10,10,5,43,27,,0.00,5,Rain,282<br />
2000-5-29,29,21,13,27,13,12,94,65,40,1019,1016,1014,10,10,10,18,10,,0.00,4,,208<br />
2000-5-30,30,24,18,16,14,11,83,58,40,1015,1013,1010,10,10,10,32,11,35,0.00,5,Thunderstorm,281<br />
2000-5-31,30,23,16,17,14,13,88,66,37,1014,1012,1010,10,10,10,47,19,,0.00,6,Rain-Thunderstorm,294<br />
2000-6-1,19,18,18,15,15,14,83,79,73,1014,1014,1014,10,10,10,35,32,,0.00,5,,296<br />
2000-6-10,20,19,18,10,9,8,56,53,52,1019,1018,1017,10,10,10,61,56,84,0.00,2,,295<br />
2000-6-11,27,21,15,11,8,7,63,50,30,1022,1020,1018,10,10,10,61,42,84,0.00,4,,309<br />
2000-6-12,25,19,13,10,8,7,82,52,32,1023,1021,1020,10,10,10,58,34,50,0.00,6,Thunderstorm,306<br />
2000-6-13,24,18,13,11,9,7,77,51,41,1024,1022,1018,10,10,10,72,35,87,0.00,3,,282<br />
2000-6-14,21,19,17,11,8,5,68,50,42,1018,1014,1010,10,10,10,93,60,126,0.00,5,,292<br />
2000-6-15,27,21,15,10,8,0,67,48,30,1021,1019,1016,10,10,10,58,29,79,0.00,5,,328<br />
2000-6-16,31,23,15,12,11,9,77,48,29,1021,1019,1016,10,10,10,18,8,,0.00,2,,146<br />
2000-6-17,32,24,17,15,13,9,68,48,33,1018,1015,1012,10,10,10,14,10,,0.00,2,,122<br />
2000-6-18,34,27,19,17,15,13,88,58,34,1015,1011,1006,10,9,1,68,14,87,0.00,5,Rain-Thunderstorm,332<br />
2000-6-19,23,19,16,16,11,8,88,62,41,1013,1011,1010,10,10,10,76,53,101,0.00,6,Rain-Thunderstorm,296<br />
2000-6-20,18,16,14,10,8,7,72,63,49,1018,1015,1012,10,10,10,76,56,111,0.00,5,,298<br />
2000-6-21,27,20,13,10,7,5,67,48,28,1021,1018,1010,10,10,10,58,40,72,0.00,4,,293<br />
2000-6-22,30,22,15,16,11,5,72,51,28,1018,1016,1013,10,10,10,55,26,72,0.00,1,,302<br />
2000-6-23,29,23,18,9,8,6,52,39,25,1016,1014,1011,10,10,10,55,39,68,0.00,1,,291<br />
2000-6-24,26,18,10,11,8,0,87,49,32,1014,1013,1011,10,10,10,50,42,64,0.00,3,,298<br />
2000-6-25,30,23,16,14,8,5,82,42,23,1015,1012,1009,10,10,10,43,27,58,0.00,2,,294<br />
2000-6-26,29,22,16,11,9,7,68,47,25,1013,1011,1010,10,10,10,50,40,64,0.00,1,,298<br />
2000-6-27,31,23,16,14,12,11,82,52,33,1015,1012,1009,10,10,10,40,21,,0.00,1,,251<br />
2000-6-28,33,26,18,16,13,11,68,47,31,1013,1012,1010,10,10,10,58,13,,0.00,1,,296<br />
2000-6-29,34,27,20,29,16,13,89,53,31,1017,1015,1013,10,10,10,47,34,64,0.00,4,,304<br />
2000-6-30,36,28,20,20,16,11,88,54,22,1017,1015,1012,10,10,10,40,13,,0.00,3,Rain-Thunderstorm,88<br />
2000-7-1,38,29,20,18,13,10,65,38,22,1015,1013,1010,10,10,10,58,13,68,0.00,2,,237<br />
2000-7-2,29,26,21,17,16,15,73,58,45,1019,1014,1013,10,10,10,61,56,87,0.00,2,,297<br />
2000-7-3,28,24,20,16,15,14,73,59,45,1016,1015,1014,10,10,10,55,45,76,0.00,5,,298<br />
2000-7-4,34,27,21,17,16,14,73,53,31,1017,1015,1012,10,10,10,35,27,,0.00,5,Rain,263<br />
2000-7-5,35,28,21,19,16,14,83,54,30,1017,1014,1011,10,10,10,55,19,76,0.00,2,,281<br />
2000-7-6,36,29,22,19,17,10,73,53,20,1016,1013,1010,10,10,10,50,29,64,0.00,4,Rain-Thunderstorm,314<br />
2000-7-7,37,29,21,18,16,11,73,50,25,1013,1009,1005,10,10,10,58,19,79,0.00,3,Thunderstorm,292<br />
2000-7-8,30,25,20,18,15,12,88,60,37,1013,1010,1006,10,9,1,64,47,84,0.00,6,Rain-Hail-Thunderstorm,293<br />
2000-7-9,34,27,19,14,12,6,73,49,20,1013,1011,1008,10,10,10,47,37,64,0.00,1,,301<br />
2000-7-10,33,26,19,17,15,8,83,51,34,1013,1009,1005,10,10,10,18,11,,0.00,1,,119<br />
2000-7-11,34,28,22,18,17,14,73,52,36,1010,1008,1006,10,10,10,61,27,84,0.00,1,,303<br />
2000-7-12,35,28,21,18,16,15,73,54,34,1014,1012,1009,10,10,10,50,40,72,0.00,4,,296<br />
2000-7-13,34,27,21,17,16,15,78,51,34,1017,1015,1012,10,10,10,32,18,29,0.00,4,,91<br />
2000-7-14,35,29,23,18,14,13,58,43,30,1013,1010,1002,10,10,10,35,13,,0.00,3,,128<br />
2000-7-15,36,29,22,19,18,17,78,50,32,1012,1010,1008,10,10,10,35,26,,0.00,3,Rain,133<br />
2000-7-16,35,28,22,20,16,12,83,47,28,1014,1012,1011,10,10,10,26,11,,0.00,4,Rain-Thunderstorm,128<br />
2000-7-17,37,29,22,18,15,12,65,44,25,1016,1014,1011,10,10,10,29,10,,0.00,0,,105<br />
2000-7-18,35,29,23,18,14,12,61,41,26,1015,1013,1010,10,10,10,40,13,,0.00,5,Thunderstorm,128<br />
2000-7-19,31,26,21,18,11,8,73,41,24,1015,1013,1011,10,10,10,43,21,,0.00,6,,164<br />
2000-7-20,34,27,20,12,10,8,46,32,21,1013,1012,1010,10,10,10,18,10,,0.00,4,,126<br />
2000-7-21,36,30,24,14,11,7,50,32,17,1016,1014,1013,10,10,10,21,11,,0.00,4,,106<br />
2000-7-22,37,30,23,14,11,9,47,32,18,1018,1017,1015,10,10,10,29,10,,0.00,5,,67<br />
2000-7-23,37,29,21,14,12,6,53,34,22,1017,1015,1012,10,10,10,21,6,,0.00,2,,131<br />
2000-7-24,36,29,23,19,16,10,73,50,23,1016,1014,1012,10,10,10,47,19,,0.00,3,,284<br />
2000-7-25,35,29,23,18,15,7,73,49,19,1019,1017,1015,10,10,10,47,31,,0.00,3,,309<br />
2000-7-26,35,28,21,14,12,8,57,39,19,1020,1018,1015,10,10,10,21,8,35,0.00,1,,172<br />
2000-7-27,36,28,21,14,12,10,53,38,22,1017,1014,1011,10,10,10,18,8,,0.00,2,,134<br />
2000-7-28,38,30,22,15,12,10,53,34,21,1014,1013,1010,10,10,10,43,10,,0.00,1,,222<br />
2000-7-29,40,31,23,16,14,11,65,36,19,1017,1014,1013,10,10,10,50,29,,0.00,0,,201<br />
2000-7-30,38,31,24,16,15,10,57,36,25,1021,1019,1017,10,10,10,21,10,,0.00,0,,121<br />
2000-7-31,39,31,24,17,13,8,57,33,18,1019,1016,1012,10,10,10,18,8,,0.00,1,,135<br />
2000-8-1,40,31,23,19,13,10,61,36,18,1015,1012,1007,10,10,10,47,10,50,0.00,1,,263<br />
2000-8-2,40,32,24,19,16,8,73,49,14,1010,1008,1004,10,10,10,58,35,79,0.00,4,,272<br />
2000-8-3,28,24,21,18,14,13,69,55,42,1019,1009,1008,10,10,10,76,64,101,0.00,3,,298<br />
2000-8-4,27,23,21,18,15,13,73,60,48,1015,1013,1010,10,10,10,64,55,84,0.00,5,Rain,298<br />
2000-8-5,31,24,19,19,17,16,88,68,48,1018,1017,1015,10,10,10,50,29,72,0.00,6,Rain,259<br />
2000-8-6,29,24,19,20,18,16,100,72,51,1018,1016,1015,10,9,4,21,11,,0.00,6,Rain-Thunderstorm,300<br />
2000-8-7,33,26,19,20,18,17,94,66,38,1018,1017,1015,10,10,10,32,8,,0.00,4,Rain,87<br />
2000-8-8,34,27,20,17,15,9,83,52,23,1020,1019,1016,10,10,10,26,11,,0.00,2,,116<br />
2000-8-9,34,27,21,16,14,10,64,45,32,1020,1017,1014,10,10,10,18,8,,0.00,0,,148<br />
2000-8-10,36,29,23,19,18,15,78,54,32,1017,1015,1012,10,10,10,29,16,,0.00,1,,214<br />
2000-8-11,35,28,22,21,18,12,88,55,28,1017,1015,1012,10,10,10,29,16,43,0.00,5,Rain-Thunderstorm,231<br />
2000-8-12,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-8-27,32,29,27,21,20,20,70,56,49,1012,1009,1007,10,10,10,14,8,,0.00,3,,185<br />
2000-9-1,26,21,17,17,11,10,83,55,39,1015,1012,1011,10,10,10,64,43,84,0.00,3,Rain,297<br />
2000-9-2,28,21,15,12,11,10,77,56,35,1014,1013,1011,10,10,10,50,31,,0.00,2,,284<br />
2000-9-3,29,22,16,15,13,11,77,55,35,1013,1012,1010,10,10,10,14,8,,0.00,2,,128<br />
2000-9-4,31,24,19,17,16,12,78,57,40,1015,1013,1012,10,10,10,26,10,,0.00,2,,193<br />
2000-9-5,32,26,20,19,17,16,83,60,43,1017,1015,1012,10,10,10,26,18,,0.00,4,,174<br />
2000-9-6,31,26,22,17,15,14,69,52,37,1015,1012,1008,10,10,10,18,10,,0.00,5,,121<br />
2000-9-7,33,27,21,18,16,14,64,51,38,1010,1008,1005,10,10,10,18,11,,0.00,4,,243<br />
2000-9-8,30,26,21,18,16,13,78,59,42,1018,1014,1009,10,10,10,58,39,76,0.00,2,,293<br />
2000-9-9,29,24,20,15,14,13,73,55,40,1022,1020,1018,10,10,10,61,48,79,0.00,2,,293<br />
2000-9-10,24,20,17,14,12,9,77,60,44,1021,1020,1019,10,10,10,55,43,72,0.00,6,Rain,293<br />
2000-9-11,28,21,15,13,12,11,82,58,37,1022,1020,1016,10,10,10,32,19,,0.00,3,,264<br />
2000-9-12,28,22,16,14,13,12,77,56,37,1017,1013,1009,10,10,10,14,8,,0.00,2,,116<br />
2000-9-13,31,24,19,16,13,10,78,56,29,1014,1011,1009,10,10,10,50,31,,0.00,3,,296<br />
2000-9-14,26,22,19,17,15,13,78,64,54,1019,1018,1015,10,10,10,50,27,,0.00,6,Thunderstorm,353<br />
2000-9-15,26,22,19,17,16,14,83,71,54,1020,1017,1014,10,10,10,32,11,,0.00,7,Rain,104<br />
2000-9-16,30,23,17,16,12,6,88,58,23,1016,1015,1013,10,10,10,47,32,,0.00,3,,295<br />
2000-9-17,29,23,18,17,13,12,78,56,42,1020,1018,1016,10,10,10,47,27,,0.00,4,Rain,11<br />
2000-9-18,28,22,17,17,16,13,94,69,42,1019,1018,1017,10,10,6,26,11,,0.00,5,Rain,60<br />
2000-9-19,27,22,17,16,14,14,88,69,45,1023,1021,1019,10,10,10,14,6,,0.00,4,,153<br />
2000-9-20,25,21,18,14,13,12,73,62,47,1023,1021,1018,10,10,10,18,11,,0.00,4,,129<br />
2000-9-21,29,22,15,13,12,9,88,59,30,1019,1017,1014,10,10,10,47,19,58,0.00,3,,298<br />
2000-9-22,29,22,16,13,11,8,82,52,27,1018,1016,1015,10,10,10,50,37,64,0.00,1,,300<br />
2000-9-23,32,26,19,12,11,10,64,47,27,1019,1017,1015,10,10,10,40,27,,0.00,1,,305<br />
2000-9-24,25,21,18,17,16,12,94,73,54,1022,1020,1018,10,9,4,29,16,,0.00,6,,115<br />
2000-9-25,22,19,16,16,14,13,100,78,57,1024,1023,1022,10,10,10,18,10,,0.00,7,Rain,128<br />
2000-9-26,23,19,15,15,13,12,100,75,53,1023,1018,1014,10,9,5,21,10,,0.00,7,Rain,168<br />
2000-9-27,23,18,14,13,12,9,82,70,47,1017,1014,1012,10,10,10,58,31,76,0.00,4,Rain,298<br />
2000-9-28,17,14,13,13,11,9,88,74,59,1022,1019,1017,10,10,10,35,21,,0.00,6,Rain,265<br />
2000-9-29,14,13,12,13,12,11,100,94,82,1024,1022,1021,10,4,1,26,11,,0.00,8,Fog-Rain,113<br />
2000-9-30,18,14,12,13,12,12,100,91,72,1022,1021,1020,10,7,1,11,6,,0.00,7,Rain,128<br />
2000-10-1,20,16,11,15,13,11,100,91,64,1026,1023,1021,10,9,2,21,6,,0.00,6,Rain-Thunderstorm,98<br />
2000-10-2,16,13,11,12,11,10,100,86,68,1028,1026,1026,10,7,2,11,8,,0.00,7,Rain,116<br />
2000-10-3,21,16,12,12,11,8,94,74,49,1028,1027,1025,10,10,10,14,6,,0.00,4,,83<br />
2000-10-4,20,16,12,12,11,9,94,73,49,1027,1026,1026,10,10,10,18,6,,0.00,6,,126<br />
2000-10-5,19,16,12,16,12,8,100,84,56,1028,1027,1024,10,10,10,14,6,,0.00,7,,143<br />
2000-10-6,20,17,14,13,9,6,82,66,48,1027,1026,1025,10,10,10,18,10,,0.00,6,,96<br />
2000-10-7,17,14,13,15,12,7,100,84,63,1027,1026,1025,10,8,4,18,10,,0.00,7,Rain,129<br />
2000-10-8,16,13,12,15,13,12,100,96,82,1026,1025,1023,10,6,1,14,5,,0.00,8,Rain,159<br />
2000-10-9,20,17,13,14,12,7,100,80,49,1023,1019,1017,10,9,1,18,6,,0.00,6,Rain,201<br />
2000-10-10,23,17,11,14,10,5,82,68,53,1018,1016,1014,10,10,10,18,10,,0.00,3,,305<br />
2000-10-11,23,19,15,16,14,13,100,79,57,1018,1017,1015,10,9,6,14,5,,0.00,7,,108<br />
2000-10-12,23,18,14,15,12,10,94,71,47,1021,1019,1018,10,10,10,64,21,,0.00,6,Rain,291<br />
2000-10-13,21,17,13,13,11,9,100,71,52,1023,1021,1019,10,10,10,40,27,,0.00,6,Rain,315<br />
2000-10-14,13,11,10,13,9,8,100,90,77,1029,1026,1023,10,8,2,21,10,,0.00,8,Rain,117<br />
2000-10-15,14,11,9,9,8,7,100,86,67,1030,1030,1029,10,10,10,14,6,,0.00,8,Rain,124<br />
2000-10-16,16,12,9,9,8,6,100,81,55,1030,1026,1022,10,10,6,11,5,,0.00,5,,127<br />
2000-10-17,19,14,10,11,8,4,100,72,46,1023,1021,1018,10,10,3,43,14,43,0.00,5,,295<br />
2000-10-18,15,12,10,8,6,5,87,68,55,1021,1020,1017,10,10,10,47,29,55,0.00,5,Rain,299<br />
2000-10-19,12,10,9,10,4,3,94,68,54,1024,1022,1021,10,10,10,32,24,,0.00,7,Rain,298<br />
2000-10-20,13,9,5,10,7,5,100,90,72,1027,1026,1024,10,10,10,14,5,,0.00,7,Rain,171<br />
2000-10-21,9,8,8,8,7,6,100,93,82,1028,1027,1026,10,7,2,14,5,,0.00,8,Rain,254<br />
2000-10-22,11,9,8,10,8,7,100,93,87,1028,1027,1025,10,5,1,11,3,,0.00,8,Fog-Rain,206<br />
2000-10-23,12,10,9,11,9,7,100,96,87,1024,1023,1022,5,2,0,6,3,,0.00,8,Fog-Rain,138<br />
2000-10-24,11,10,9,11,10,9,100,97,88,1024,1023,1023,10,5,0,14,5,,0.00,8,Fog-Rain,119<br />
2000-10-25,11,10,10,11,9,9,100,95,88,1024,1022,1020,10,5,1,6,2,,0.00,8,Rain,206<br />
2000-10-26,18,13,8,12,9,5,100,81,62,1024,1022,1020,10,8,3,35,11,,0.00,5,,294<br />
2000-10-27,20,13,7,18,6,0,100,68,30,1026,1025,1024,10,10,10,32,18,,0.00,2,,257<br />
2000-10-28,19,13,8,15,9,3,100,78,52,1027,1024,1021,10,8,1,11,5,,0.00,4,Fog-Rain,84<br />
2000-10-29,20,13,7,14,7,1,82,72,59,1024,1022,1021,10,10,10,29,16,,0.00,2,,291<br />
2000-10-30,17,12,8,14,8,3,94,79,66,1029,1027,1024,10,8,4,29,11,,0.00,6,,323<br />
2000-10-31,18,14,11,13,10,8,94,83,68,1028,1025,1023,10,6,3,11,5,,0.00,6,Rain,161<br />
2000-11-2,13,12,10,11,9,8,94,88,82,1025,1024,1023,10,8,6,14,8,,0.00,7,,89<br />
2000-11-3,18,12,7,10,7,2,100,76,52,1025,1023,1022,10,8,0,14,6,,0.00,3,Fog,2<br />
2000-11-4,20,13,6,8,5,0,87,63,43,1028,1026,1025,10,10,10,18,8,,0.00,3,,314<br />
2000-11-5,18,13,9,14,9,5,94,82,63,1029,1027,1026,10,9,3,11,5,,0.00,6,,90<br />
2000-11-6,18,12,6,13,7,5,100,77,55,1026,1025,1023,10,10,8,11,5,,0.00,3,,124<br />
2000-11-7,15,12,10,14,9,8,100,88,67,1027,1025,1024,10,7,3,14,5,,0.00,7,,122<br />
2000-11-8,11,10,9,9,8,7,93,88,82,1028,1027,1027,10,9,3,18,5,,0.00,8,Rain,90<br />
2000-11-9,9,7,5,7,5,2,100,89,81,1031,1029,1026,10,9,5,18,11,,0.00,8,Rain,115<br />
2000-11-10,5,4,4,3,3,2,93,90,81,1032,1030,1029,10,10,5,14,10,,0.00,8,,127<br />
2000-11-11,7,6,4,4,3,1,93,86,70,1033,1031,1029,10,10,10,6,2,,0.00,8,,147<br />
2000-11-12,14,9,4,8,4,1,93,78,62,1029,1024,1020,10,10,10,50,14,72,0.00,7,Rain,289<br />
2000-11-13,11,8,6,4,3,2,76,67,54,1026,1024,1022,10,10,10,50,37,68,0.00,4,,300<br />
2000-11-14,11,6,2,4,2,0,93,79,58,1030,1028,1027,10,10,10,21,11,,0.00,1,,265<br />
2000-11-15,10,4,-1,6,2,-2,100,86,43,1032,1029,1028,10,10,10,14,6,,0.00,3,,60<br />
2000-11-16,9,7,5,6,4,3,100,88,71,1036,1035,1032,10,6,3,6,3,,0.00,7,,127<br />
2000-11-17,11,6,1,7,4,-1,100,83,54,1036,1033,1030,10,8,4,14,5,,0.00,5,,105<br />
2000-11-18,13,6,-1,6,1,-2,100,81,47,1030,1027,1024,10,10,6,11,3,,0.00,0,,20<br />
2000-11-19,12,6,-1,4,1,-1,100,80,51,1031,1029,1028,10,10,10,11,3,,0.00,0,,76<br />
