
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,24,17,11,19,14,7,78,70,60,1021,1016,1013,19,16,16,14,5,,0.00,6,,340<br />
2009-1-2,25,21,17,18,15,14,88,71,57,1018,1014,1012,16,16,16,19,6,,0.00,6,,205<br />
2009-1-3,27,21,15,21,13,8,88,65,30,1021,1014,1011,24,18,13,19,10,,0.00,4,,189<br />
2009-1-4,22,18,15,16,13,11,83,68,53,1020,1016,1014,16,16,16,14,5,,0.00,7,,216<br />
2009-1-5,23,17,12,16,13,8,88,70,57,1022,1019,1016,16,16,16,23,6,,0.00,5,,1<br />
2009-1-6,23,17,10,18,12,6,82,70,60,1022,1019,1016,19,16,16,29,8,,0.00,4,,20<br />
2009-1-7,23,19,14,17,14,11,82,70,60,1021,1017,1014,19,16,16,34,19,,0.00,3,,22<br />
2009-1-8,25,17,8,16,12,4,82,68,54,1019,1016,1013,19,16,13,23,8,,0.00,3,,344<br />
2009-1-9,25,17,9,18,13,5,88,73,56,1021,1016,1013,16,16,16,19,5,,0.00,5,,338<br />
2009-1-10,24,20,16,16,12,10,78,62,50,1024,1020,1017,16,13,8,37,23,,0.00,5,,45<br />
2009-1-11,24,20,17,15,13,9,82,62,38,1023,1018,1016,19,15,13,26,16,,0.00,4,,48<br />
2009-1-12,25,17,8,15,11,4,88,62,44,1021,1017,1015,24,18,16,29,8,,0.00,0,,20<br />
2009-1-13,26,21,16,17,14,10,77,63,50,1021,1018,1016,24,18,16,26,16,,0.00,0,,29<br />
2009-1-14,26,21,14,14,12,8,82,56,38,1021,1017,1015,16,16,16,26,8,,0.00,3,,21<br />
2009-1-15,25,16,7,15,12,4,82,65,50,1023,1019,1016,24,20,16,23,6,,0.00,0,,328<br />
2009-1-16,24,16,8,16,12,4,88,64,44,1024,1021,1018,24,18,16,19,6,,0.00,1,,337<br />
2009-1-17,27,19,11,16,12,6,76,57,26,1024,1020,1017,24,19,16,23,8,,0.00,3,,3<br />
2009-1-18,25,20,16,16,13,9,88,61,38,1026,1021,1019,19,17,16,14,5,,0.00,8,,8<br />
2009-1-19,25,21,18,19,14,11,83,63,53,1023,1020,1016,16,16,16,14,3,,0.00,6,,9<br />
2009-1-20,29,21,14,18,13,8,82,57,41,1020,1017,1014,16,16,16,19,8,,0.00,2,,350<br />
2009-1-21,26,20,15,18,14,10,82,61,47,1021,1017,1014,19,16,16,11,6,,0.00,5,,329<br />
2009-1-22,27,23,20,20,16,15,83,64,48,1025,1018,1015,24,18,16,19,6,,0.00,4,,334<br />
2009-1-23,30,23,17,19,16,12,73,62,48,1024,1020,1017,24,20,16,19,6,,0.00,0,,353<br />
2009-1-24,28,21,15,18,16,13,88,67,48,1024,1019,1015,24,19,16,23,10,,0.00,0,,355<br />
2009-1-25,26,19,12,17,15,11,100,68,51,1019,1015,1011,24,18,16,11,2,,0.00,5,,180<br />
2009-1-26,28,21,15,19,16,13,88,70,39,1020,1015,1012,16,16,16,14,8,,0.00,5,,217<br />
2009-1-27,24,20,16,17,13,9,88,67,56,1025,1020,1017,16,16,16,37,14,,0.00,6,,14<br />
2009-1-28,22,19,16,12,9,6,68,55,35,1025,1020,1017,19,16,16,29,21,,0.00,5,,21<br />
2009-1-29,24,19,15,18,12,10,82,64,46,1021,1017,1015,19,16,14,23,14,,0.00,3,,28<br />
2009-1-30,24,14,6,14,11,4,87,62,47,1022,1019,1016,24,18,16,23,6,,0.00,0,,350<br />
2009-1-31,27,17,7,15,9,5,87,54,34,1022,1018,1015,24,18,16,23,6,,0.00,0,,324<br />
2009-2-1,26,18,10,11,9,7,87,52,34,1022,1017,1015,24,19,16,19,10,,0.00,1,,336<br />
2009-2-2,25,16,6,16,11,3,87,56,41,1020,1017,1014,24,19,16,26,8,,0.00,3,,3<br />
2009-2-3,26,21,14,14,13,11,88,59,44,1022,1016,1014,19,16,16,29,18,,0.00,0,,11<br />
2009-2-4,27,17,8,14,11,4,77,60,42,1023,1019,1017,19,17,16,23,6,,0.00,4,,338<br />
2009-2-5,33,22,11,19,11,6,76,50,31,1023,1020,1017,19,16,16,19,8,,0.00,4,,194<br />
2009-2-6,32,21,10,14,11,5,82,53,22,1020,1017,1013,24,18,16,14,10,,0.00,3,,238<br />
2009-2-7,30,22,14,15,13,11,82,57,33,1021,1017,1014,24,19,16,23,14,,0.00,1,,218<br />
2009-2-8,25,20,15,14,11,9,94,57,38,1023,1020,1017,19,17,16,14,8,,0.00,4,,17<br />
2009-2-9,24,16,8,15,11,4,76,62,50,1022,1019,1016,16,16,16,19,10,,0.00,4,,347<br />
2009-2-10,23,17,11,14,11,7,77,61,46,1022,1020,1017,16,16,16,23,13,,0.00,3,,11<br />
2009-2-11,23,19,14,14,12,10,82,64,46,1021,1018,1015,19,16,16,23,16,,0.00,3,,18<br />
2009-2-12,25,17,9,15,12,5,82,62,50,1021,1018,1016,19,16,16,14,5,,0.00,4,,334<br />
2009-2-13,23,17,10,15,12,6,77,65,57,1021,1018,1016,24,18,16,19,6,,0.00,1,,341<br />
2009-2-14,23,16,9,15,12,8,93,66,57,1021,1017,1014,24,19,16,23,10,,0.00,1,,353<br />
2009-2-15,25,19,13,14,12,10,82,62,44,1021,1016,1012,24,19,16,23,11,,0.00,3,,4<br />
2009-2-16,30,19,9,13,9,2,77,48,17,1022,1017,1014,19,17,16,19,8,,0.00,3,,61<br />
2009-2-17,24,18,12,16,13,9,82,64,57,1021,1018,1016,19,17,16,26,13,,0.00,3,,8<br />
2009-2-18,23,20,17,15,13,10,82,62,46,1021,1018,1016,19,17,14,34,23,,0.00,5,,16<br />
2009-2-19,24,20,17,14,11,9,82,54,38,1020,1017,1014,16,16,16,37,23,,0.00,4,,21<br />
2009-2-20,26,21,16,15,11,8,82,49,32,1020,1015,1013,16,16,16,23,11,,0.00,4,,12<br />
2009-2-21,26,16,7,16,11,3,76,57,44,1021,1017,1015,19,18,16,29,8,,0.00,2,,354<br />
2009-2-22,28,18,8,18,12,4,76,58,38,1022,1017,1015,16,16,16,29,8,,0.00,3,,5<br />
2009-2-23,31,20,10,15,11,5,76,47,27,1021,1017,1015,16,16,16,29,10,,0.00,4,,347<br />
2009-2-24,30,21,12,15,11,7,77,45,30,1018,1015,1013,19,17,16,19,6,,0.00,4,,335<br />
2009-2-25,37,26,16,17,13,4,82,42,25,1019,1015,1012,24,18,16,19,10,,0.00,2,,345<br />
2009-2-26,35,24,14,15,12,8,82,41,26,1017,1014,1012,24,19,16,19,5,,0.00,0,,337<br />
2009-2-27,34,23,13,17,13,9,83,46,26,1018,1014,1012,24,19,16,19,5,,0.00,1,,359<br />
2009-2-28,31,22,13,15,12,8,77,49,31,1017,1014,1011,19,18,16,26,8,,0.00,1,,17<br />
2009-3-1,32,21,11,15,10,7,77,43,26,1020,1015,1012,19,17,16,26,8,,0.00,0,,7<br />
2009-3-2,34,23,13,17,13,9,82,48,27,1020,1016,1014,24,18,16,23,5,,0.00,0,,355<br />
2009-3-3,32,24,17,17,13,6,64,49,25,1018,1015,1012,19,17,16,19,5,,0.00,0,,339<br />
2009-3-4,34,23,12,15,13,6,77,46,30,1019,1015,1013,24,19,16,26,11,,0.00,1,,350<br />
