
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2007-1-1,30,27,24,24,23,22,94,79,66,1015,1014,1013,10,10,4,32,13,,0.00,3,Rain,121<br />
2007-1-2,30,27,24,26,24,23,94,82,70,1016,1015,1013,10,9,3,29,19,,0.00,4,Rain,111<br />
2007-1-3,30,28,26,24,23,22,84,75,66,1016,1014,1013,10,10,10,27,19,,0.00,3,,123<br />
2007-1-4,29,26,23,25,24,23,100,87,74,1015,1013,1012,10,9,3,26,13,,0.00,4,Rain,118<br />
2007-1-5,30,27,23,26,24,22,100,89,70,1014,1012,1011,10,8,1,29,13,,0.00,5,Rain,84<br />
2007-1-6,29,27,24,24,23,22,94,85,66,1014,1012,1011,10,10,6,23,13,,0.00,6,,82<br />
2007-1-7,30,27,23,24,23,22,100,81,70,1015,1014,1012,10,10,10,26,13,,0.00,5,,103<br />
2007-1-8,30,28,25,25,24,23,89,80,70,1014,1013,1012,10,10,10,29,16,,0.00,4,,118<br />
2007-1-9,30,28,25,24,24,23,89,80,70,1014,1012,1011,10,10,10,21,14,,0.00,5,,118<br />
2007-1-10,30,27,24,25,24,23,94,84,70,1013,1012,1010,10,10,8,27,16,,0.00,5,Rain,93<br />
2007-1-11,31,27,24,25,24,23,94,85,70,1013,1011,1010,10,10,8,27,16,,0.00,5,,86<br />
2007-1-12,31,28,25,26,25,24,94,85,70,1012,1010,1008,10,10,9,37,19,,0.00,4,,84<br />
2007-1-13,31,28,25,25,24,23,94,82,66,1010,1009,1007,10,10,8,40,21,58,0.00,3,,68<br />
2007-1-14,30,28,25,25,24,24,94,85,70,1013,1010,1008,10,10,10,37,16,,0.00,5,,78<br />
2007-1-15,30,28,25,25,24,24,100,86,74,1014,1012,1010,10,8,5,27,13,,0.00,6,,87<br />
2007-1-16,30,28,25,26,25,24,100,87,74,1013,1012,1011,10,9,3,23,11,,0.00,3,Rain,121<br />
2007-1-17,30,28,26,25,24,24,89,83,70,1015,1013,1012,10,10,8,23,14,,0.00,3,,126<br />
2007-1-18,30,28,26,25,23,22,89,77,70,1015,1013,1012,10,10,10,26,16,,0.00,2,,119<br />
2007-1-19,31,28,26,23,23,22,83,74,62,1015,1013,1012,10,10,10,26,16,,0.00,2,,118<br />
2007-1-20,31,27,24,27,24,23,94,84,70,1016,1014,1012,10,9,4,27,16,,0.00,2,Rain,93<br />
2007-1-21,31,28,26,25,24,24,94,82,66,1015,1014,1012,10,10,8,32,18,,0.00,2,,85<br />
2007-1-22,31,27,24,25,24,23,94,81,62,1013,1012,1010,10,10,10,34,14,,0.00,2,,75<br />
2007-1-23,31,27,24,24,24,23,94,79,66,1013,1011,1010,10,10,8,23,16,,0.00,2,,96<br />
2007-1-24,31,28,25,24,23,22,89,76,62,1015,1013,1011,10,10,10,26,16,,0.00,2,,95<br />
2007-1-25,31,28,25,24,23,22,89,76,62,1015,1013,1011,10,10,10,27,16,,0.00,3,,95<br />
2007-1-26,31,28,25,25,24,23,89,78,66,1014,1013,1012,10,10,10,27,16,,0.00,2,,110<br />
2007-1-27,31,27,24,25,24,23,94,79,66,1014,1013,1011,10,10,10,32,18,,0.00,4,,95<br />
2007-1-28,31,27,24,24,23,22,94,78,62,1015,1014,1012,10,9,7,27,16,,0.00,4,,96<br />
2007-1-29,32,28,25,25,23,22,89,76,62,1016,1014,1011,10,10,10,29,18,,0.00,4,,95<br />
2007-1-30,31,28,26,24,23,22,84,75,58,1015,1013,1011,10,10,10,27,19,,0.00,2,,103<br />
2007-1-31,31,28,25,24,23,23,89,76,62,1014,1012,1010,10,10,10,26,16,,0.00,3,,99<br />
2007-2-1,31,27,24,24,23,23,94,77,62,1014,1013,1011,10,10,10,27,14,,0.00,5,,85<br />
2007-2-2,32,28,24,25,23,23,94,77,62,1014,1012,1010,10,10,10,26,13,,0.00,3,,91<br />
2007-2-3,31,28,25,24,23,22,89,76,62,1013,1011,1010,10,10,10,26,19,,0.00,3,,100<br />
2007-2-4,30,28,25,25,24,23,94,81,70,1014,1012,1010,10,10,8,26,16,,0.00,5,,82<br />
2007-2-5,31,28,26,25,24,23,94,81,70,1015,1013,1012,10,10,10,32,16,,0.00,5,,94<br />
2007-2-6,31,28,26,24,24,22,89,79,66,1014,1013,1011,10,9,4,27,13,,0.00,3,Rain,121<br />
2007-2-7,30,28,25,25,23,22,94,81,66,1014,1013,1011,10,9,1,24,13,,0.00,3,Rain,128<br />
2007-2-8,30,28,25,24,23,21,89,77,58,1015,1014,1013,10,10,10,21,16,,0.00,4,,150<br />
2007-2-9,32,28,25,26,24,23,94,84,66,1016,1015,1014,10,10,4,23,13,,0.00,3,Rain,137<br />
2007-2-10,29,26,22,25,23,21,100,83,70,1017,1015,1014,10,9,2,24,14,,0.00,3,Rain-Thunderstorm,124<br />
2007-2-11,28,26,23,23,22,21,94,79,70,1015,1013,1010,10,10,10,26,11,,0.00,2,,94<br />
2007-2-12,30,27,23,24,23,22,94,79,62,1016,1010,1006,10,10,9,35,16,,0.00,2,Thunderstorm,61<br />
2007-2-13,28,24,21,25,23,21,100,90,74,1012,1011,1008,10,7,1,19,8,,0.00,6,Rain-Thunderstorm,198<br />
2007-2-14,26,23,22,23,22,22,100,93,78,1012,1010,1008,10,9,3,32,10,,0.00,5,Rain-Thunderstorm,46<br />
2007-2-15,28,24,22,23,22,21,100,89,66,1011,1010,1008,10,8,5,26,10,,0.00,7,Rain,37<br />
2007-2-16,26,23,22,23,22,21,100,94,83,1011,1010,1008,10,7,3,19,8,,0.00,6,Rain,44<br />
2007-2-17,27,24,22,23,22,21,94,86,74,1011,1009,1007,10,10,6,32,11,,0.00,6,,65<br />
2007-2-18,27,24,23,23,22,21,94,86,70,1011,1010,1008,10,10,7,27,10,,0.00,6,Rain,54<br />
2007-2-19,28,26,23,23,22,20,94,80,70,1012,1010,1008,10,10,5,26,18,,0.00,3,Rain,109<br />
2007-2-20,27,26,24,23,22,22,89,83,74,1012,1011,1010,10,10,7,26,16,,0.00,4,Rain,116<br />
2007-2-21,25,23,21,22,22,21,100,90,78,1015,1013,1010,10,8,2,14,10,,0.00,5,Rain,159<br />
2007-2-22,25,23,21,23,22,21,100,93,78,1018,1015,1013,10,7,1,29,10,,0.00,6,Rain,127<br />
2007-2-23,27,23,21,22,21,20,100,80,70,1016,1015,1013,10,9,3,29,16,,0.00,4,Rain,146<br />
2007-2-24,26,23,21,22,21,21,100,87,74,1016,1015,1014,10,10,10,23,6,,0.00,6,,153<br />
2007-2-25,27,24,22,22,22,21,100,83,74,1015,1014,1012,10,9,3,29,11,,0.00,4,Rain,123<br />
2007-2-26,28,26,23,23,22,21,94,81,70,1015,1014,1012,10,10,5,27,18,,0.00,3,Rain,116<br />
2007-2-27,27,24,23,23,22,21,94,85,74,1016,1014,1013,10,9,3,29,16,,0.00,3,Rain,125<br />
2007-2-28,28,26,24,22,21,21,83,75,66,1015,1014,1012,10,10,10,23,16,,0.00,3,,135<br />
2007-3-1,28,26,24,22,21,20,83,72,62,1015,1013,1011,10,10,5,21,13,,0.00,3,Rain,154<br />
2007-3-2,27,23,21,23,22,20,100,85,70,1014,1013,1011,10,7,1,23,13,,0.00,4,Rain,143<br />
2007-3-3,28,26,23,23,22,20,100,78,66,1014,1013,1011,10,10,6,24,18,,0.00,4,Rain,141<br />
2007-3-4,30,27,23,23,22,20,88,72,62,1014,1013,1011,10,10,5,26,18,,0.00,2,Rain,151<br />
2007-3-5,29,27,24,24,23,22,94,84,70,1015,1013,1012,10,9,3,39,14,,0.00,3,Rain,146<br />
2007-3-6,28,26,23,25,23,22,100,87,78,1016,1015,1013,10,9,3,35,14,,0.00,3,Rain,124<br />
2007-3-7,29,26,23,24,23,22,100,83,74,1017,1016,1014,10,8,1,29,16,,0.00,5,Rain,139<br />
2007-3-8,28,26,23,23,22,20,94,79,70,1015,1014,1012,10,10,5,23,16,,0.00,3,Rain,147<br />
2007-3-9,29,27,25,22,21,20,83,73,62,1014,1013,1012,10,10,10,23,16,,0.00,3,,159<br />
2007-3-10,28,27,24,23,22,21,94,76,70,1014,1012,1011,10,10,7,21,14,,0.00,3,Rain,129<br />
2007-3-11,29,26,22,24,23,22,100,86,70,1015,1013,1012,10,9,4,27,13,,0.00,3,Rain,111<br />
2007-3-12,26,23,22,24,23,22,100,93,83,1015,1014,1012,10,8,2,24,11,,0.00,4,Rain-Thunderstorm,148<br />
2007-3-13,28,24,22,24,22,21,100,89,70,1015,1014,1013,10,9,4,27,10,,0.00,3,Rain,96<br />
2007-3-14,28,26,23,23,22,21,94,82,74,1014,1013,1012,10,10,5,23,13,,0.00,2,Rain,134<br />
2007-3-15,28,24,22,23,22,21,100,84,74,1014,1013,1011,10,10,10,23,11,,0.00,3,,126<br />
2007-3-16,28,24,22,23,22,21,94,83,70,1015,1013,1012,10,10,10,108,11,,0.00,2,,112<br />
2007-3-17,28,24,21,23,22,20,94,84,74,1014,1013,1011,10,10,10,24,11,,0.00,3,,100<br />
2007-3-18,28,26,23,23,22,21,94,82,70,1015,1013,1011,10,10,10,19,11,,0.00,2,,118<br />
2007-3-19,28,24,22,23,22,21,94,77,66,1015,1013,1011,10,10,10,19,11,,0.00,5,Thunderstorm,149<br />
2007-3-20,30,27,24,26,24,23,100,85,74,1014,1012,1010,10,10,10,21,10,,0.00,3,,88<br />
2007-3-21,30,28,25,26,25,24,94,82,74,1013,1011,1010,10,10,10,23,14,,0.00,2,,119<br />
2007-3-22,31,27,24,25,24,22,100,78,70,1014,1012,1011,10,10,10,19,14,,0.00,3,,138<br />
2007-3-23,31,29,27,26,24,23,84,76,70,1015,1013,1012,10,10,10,21,14,,0.00,3,,146<br />
2007-3-24,31,29,27,26,24,24,89,76,70,1015,1014,1012,10,10,10,23,14,,0.00,3,,158<br />
2007-3-25,32,30,26,25,24,23,89,76,66,1015,1013,1012,10,10,10,23,16,,0.00,3,,157<br />
2007-3-26,30,28,25,26,24,23,100,83,70,1014,1013,1011,10,9,4,32,14,,0.00,2,Rain,133<br />
2007-3-27,30,28,26,26,24,23,94,79,66,1015,1013,1012,10,10,4,26,18,,0.00,3,Rain,136<br />
2007-3-28,30,28,27,24,23,22,84,74,66,1015,1014,1013,10,10,10,24,14,,0.00,4,,152<br />
2007-3-29,30,28,26,25,24,23,94,78,70,1015,1012,1011,10,9,3,24,14,,0.00,3,Rain,143<br />
