
CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2005-1-1,4,0,-4,4,-3,-9,100,78,58,1032,1027,1021,16,13,1,26,16,42,7.87,7,Rain-Thunderstorm,79<br />
2005-1-2,12,7,1,12,6,-1,100,91,81,1028,1023,1019,16,10,0,23,16,34,2.03,8,Rain,274<br />
2005-1-3,2,1,0,1,-1,-2,96,91,85,1027,1025,1022,16,9,3,26,16,35,9.14,8,Rain,26<br />
2005-1-4,2,0,-1,-1,-2,-3,93,88,75,1029,1026,1024,16,10,2,32,18,42,3.30,8,Snow,27<br />
2005-1-5,-1,-2,-3,-2,-3,-5,96,91,80,1025,1020,1012,6,2,0,37,29,50,2.29,8,Fog-Snow,53<br />
2005-1-6,-3,-7,-11,-4,-6,-13,96,88,74,1021,1011,1007,16,8,1,32,18,37,6.10,6,Fog-Snow,351<br />
2005-1-7,-3,-8,-12,-6,-9,-14,92,82,74,1024,1022,1020,16,14,10,21,11,,0.00,7,,200<br />
2005-1-8,-3,-3,-4,-5,-6,-7,86,81,74,1029,1026,1020,16,13,5,19,10,,0.00,8,Snow,247<br />
2005-1-9,1,-1,-3,1,-2,-6,100,88,79,1026,1020,1015,16,10,4,27,16,,0.00,8,,221<br />
2005-1-10,1,0,-1,-1,-3,-4,87,78,67,1026,1022,1017,16,14,6,29,13,35,0.00,8,Rain-Snow,33<br />
2005-1-11,2,1,1,1,1,-1,100,93,87,1018,1014,1008,8,5,1,21,16,42,3.30,8,Fog-Rain-Snow,75<br />
2005-1-12,17,9,1,13,6,1,100,94,78,1008,1003,999,16,6,0,34,13,74,22.61,8,Fog-Rain-Thunderstorm,174<br />
2005-1-13,6,-1,-9,5,-2,-17,96,85,53,1025,1008,1001,16,7,1,37,19,42,15.49,7,Fog-Rain-Snow,326<br />
2005-1-14,-11,-13,-16,-18,-21,-23,61,55,46,1042,1037,1027,16,16,16,35,21,,0.00,3,,301<br />
2005-1-15,-10,-12,-15,-19,-22,-24,64,48,37,1045,1043,1042,16,16,16,16,14,,0.00,5,,295<br />
2005-1-16,-10,-13,-16,-18,-22,-26,67,52,33,1042,1041,1039,16,16,16,24,19,,0.00,3,,311<br />
2005-1-17,-12,-14,-17,-20,-22,-24,69,54,38,1045,1042,1040,16,16,16,24,18,34,0.00,1,,318<br />
2005-1-18,-5,-12,-17,-8,-15,-23,89,69,45,1044,1028,1013,16,11,1,39,19,60,2.29,6,Fog-Snow,203<br />
2005-1-19,2,-1,-3,-1,-6,-9,92,74,64,1023,1016,1010,16,14,5,42,24,58,0.00,8,Snow,315<br />
2005-1-20,-2,-3,-5,-4,-6,-8,93,83,72,1022,1018,1015,16,6,2,24,11,,2.29,8,Snow,80<br />
2005-1-21,-4,-7,-8,-8,-11,-13,92,75,55,1026,1020,1010,16,8,0,34,21,40,6.60,8,Fog-Snow,126<br />
