
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,26,24,23,24,23,22,100,90,83,1005,1004,1002,10,9,4,19,10,,0.00,7,Rain,348<br />
2000-1-2,25,24,23,23,23,22,100,94,89,1007,1005,1003,10,6,2,24,6,,0.00,8,Rain,146<br />
2000-1-3,24,23,22,22,22,21,100,93,83,1007,1005,1003,10,8,3,24,8,,0.00,8,Rain,135<br />
2000-1-4,31,27,24,24,23,22,100,82,58,1010,1007,1005,10,9,8,29,6,,0.00,7,Rain,175<br />
2000-1-5,36,30,24,24,23,21,89,73,47,1011,1009,1007,10,10,7,23,8,,0.00,4,,147<br />
2000-1-6,34,29,25,24,23,21,94,74,49,1011,1010,1008,10,10,8,26,8,,0.00,3,,158<br />
2000-1-7,30,27,24,24,23,21,94,75,62,1012,1010,1008,10,9,7,24,10,,0.00,3,,170<br />
2000-1-8,29,27,24,23,22,21,94,74,66,1014,1012,1010,10,10,10,24,8,,0.00,2,,154<br />
2000-1-9,29,27,24,22,21,20,83,71,58,1015,1014,1012,10,10,10,23,8,,0.00,2,,107<br />
2000-1-10,31,27,24,22,21,20,83,69,55,1014,1013,1010,10,10,10,23,6,,0.00,1,,148<br />
2000-1-11,33,29,25,22,21,20,78,63,49,1012,1010,1006,10,10,10,21,8,,0.00,1,,25<br />
2000-1-12,36,31,26,22,21,17,78,57,37,1009,1008,1006,10,10,10,27,10,,0.00,3,,66<br />
2000-1-13,32,28,25,23,21,19,78,64,46,1009,1008,1006,10,10,10,23,10,,0.00,2,,151<br />
2000-1-14,32,29,26,24,22,19,83,67,55,1009,1007,1006,10,10,8,45,11,,0.00,5,Rain,351<br />
2000-1-15,31,28,26,24,22,21,84,72,62,1008,1007,1004,10,10,10,27,11,,0.00,6,,80<br />
2000-1-16,30,28,26,23,22,21,83,72,62,1009,1007,1005,10,10,10,26,8,,0.00,4,,184<br />
2000-1-17,31,28,26,25,23,22,89,73,58,1011,1008,1007,10,10,10,32,8,,0.00,4,,136<br />
2000-1-18,32,29,27,25,24,23,89,75,59,1011,1010,1008,10,9,6,34,10,,0.00,2,,164<br />
2000-1-19,30,27,23,25,24,22,94,81,70,1012,1010,1008,10,9,4,42,11,,0.00,4,Rain,161<br />
2000-1-20,28,26,23,23,22,21,94,81,66,1012,1010,1008,10,8,4,26,10,,0.00,4,Rain,133<br />
2000-1-21,29,26,23,22,21,19,83,71,58,1011,1009,1008,10,10,10,23,13,,0.00,3,,114<br />
2000-1-22,29,26,23,22,20,18,83,70,51,1012,1009,1007,10,10,10,27,10,,0.00,4,,145<br />
2000-1-23,29,27,24,23,22,21,89,77,62,1011,1009,1008,10,10,10,26,10,,0.00,5,,156<br />
2000-1-24,29,27,24,23,23,22,89,80,70,1012,1010,1009,10,10,10,35,11,,0.00,5,,172<br />
2000-1-25,28,27,25,24,23,20,89,80,65,1012,1009,1005,10,10,5,34,11,,0.00,3,Rain-Thunderstorm,167<br />
2000-1-26,30,27,24,24,23,21,94,82,66,1011,1008,1005,10,8,4,34,14,,0.00,6,Rain,245<br />
2000-1-27,24,23,22,23,21,19,100,88,73,1014,1011,1009,10,7,3,19,10,,0.00,8,Rain,293<br />
2000-1-28,26,23,21,21,19,17,94,77,61,1015,1014,1012,10,10,10,23,10,,0.00,5,Rain,205<br />
2000-1-29,25,23,22,20,19,17,88,76,65,1016,1015,1013,10,10,7,23,5,,0.00,6,,78<br />
2000-1-30,27,23,21,22,20,18,88,77,70,1017,1015,1013,10,10,10,32,8,,0.00,4,,99<br />
2000-1-31,28,26,23,24,22,21,94,82,74,1017,1014,1010,10,10,4,32,10,,0.00,6,Rain-Thunderstorm,133<br />
2000-2-1,32,27,23,24,22,20,94,74,49,1012,1007,1004,10,9,4,24,8,,0.00,7,Rain,301<br />
2000-2-2,31,27,24,24,22,17,94,78,54,1009,1006,1003,10,9,5,48,10,,0.00,4,,218<br />
2000-2-3,29,26,23,22,22,21,94,79,62,1009,1006,1005,10,10,8,26,8,,0.00,3,,158<br />
2000-2-4,35,29,24,24,22,21,89,74,47,1007,1005,1002,10,10,10,19,5,,0.00,6,,68<br />
2000-2-5,31,28,24,25,23,22,94,76,66,1013,1008,1004,10,9,4,35,6,,0.00,6,Rain,163<br />
2000-2-6,27,26,24,23,22,21,94,84,70,1015,1013,1012,10,9,4,13,5,,0.00,7,Rain,1<br />
2000-2-7,28,26,24,23,22,20,94,82,62,1016,1014,1013,10,9,5,19,6,,0.00,6,,78<br />
2000-2-8,28,26,23,23,22,22,100,85,70,1015,1014,1012,10,9,4,16,6,,0.00,6,Rain,59<br />
2000-2-9,29,26,23,24,23,22,100,87,66,1014,1012,1010,10,9,3,14,5,,0.00,7,Rain,207<br />
2000-2-10,33,29,26,24,23,20,89,75,49,1012,1010,1009,10,10,10,16,3,,0.00,6,Rain,26<br />
2000-2-11,33,29,25,24,22,20,89,73,46,1012,1010,1009,10,10,10,23,6,,0.00,6,,148<br />
2000-2-12,32,28,25,24,23,21,94,76,52,1012,1011,1009,10,10,10,26,6,,0.00,6,,118<br />
2000-2-13,33,29,25,23,22,21,89,67,49,1014,1012,1011,10,10,10,19,8,,0.00,6,,56<br />
2000-2-14,35,30,26,23,22,20,83,67,41,1015,1014,1012,10,10,10,19,6,,0.00,6,,66<br />
2000-2-15,36,31,26,24,22,21,83,68,41,1014,1012,1009,10,10,10,119,13,,0.00,1,,22<br />
2000-2-16,31,28,25,24,23,22,94,76,62,1014,1012,1011,10,9,2,40,18,,0.00,5,Rain-Thunderstorm,195<br />
2000-2-17,25,23,21,24,21,19,100,93,83,1017,1015,1012,10,5,3,61,10,,0.00,8,Rain,251<br />
2000-2-18,25,23,21,21,20,19,94,84,74,1019,1016,1014,10,9,5,27,10,,0.00,6,Rain,297<br />
2000-2-19,27,24,22,22,21,20,94,81,65,1021,1019,1018,10,8,4,23,10,,0.00,6,,92<br />
2000-2-20,28,24,22,21,20,18,88,75,54,1021,1019,1018,10,10,10,23,6,,0.00,4,,108<br />
2000-2-21,28,24,22,22,20,19,83,74,65,1019,1017,1015,10,10,10,29,6,,0.00,4,,136<br />
2000-2-22,29,26,23,22,21,20,94,80,58,1016,1015,1014,10,10,10,23,5,,0.00,1,,34<br />
2000-5-3,27,26,25,23,22,22,89,80,74,1016,1016,1016,,,,10,8,,0.00,,,353<br />
2000-5-4,28,26,23,23,21,20,94,77,62,1018,1015,1014,10,8,5,19,6,,0.00,2,,136<br />
2000-5-5,30,26,22,23,20,17,88,71,48,1015,1013,1011,,,,14,5,,0.00,,,330<br />
2000-5-6,34,29,24,23,19,16,89,60,34,1012,1010,1007,10,10,9,39,11,,0.00,4,,313<br />
2000-5-7,26,23,22,22,18,16,83,72,61,1018,1015,1012,10,10,6,32,14,,0.00,8,,246<br />
2000-5-8,25,23,21,20,19,18,88,79,65,1019,1016,1014,10,10,10,19,6,,0.00,7,,95<br />
2000-5-9,26,23,21,21,18,15,94,77,61,1019,1016,1013,10,9,3,47,8,,0.00,7,Rain-Thunderstorm,255<br />
2000-5-10,25,22,20,18,17,16,83,74,57,1020,1019,1017,10,10,4,27,11,,0.00,5,Rain,267<br />
2000-5-11,24,22,20,18,16,14,88,69,53,1022,1021,1019,10,10,10,37,16,,0.00,5,Rain,193<br />
2000-5-12,24,21,19,18,17,15,88,75,61,1023,1021,1020,10,10,10,24,10,,0.00,5,,69<br />
2000-5-13,25,22,19,18,17,15,88,72,57,1022,1020,1018,10,10,10,23,8,,0.00,1,,75<br />
2000-5-14,24,21,19,19,18,15,94,78,65,1020,1018,1017,10,9,7,19,8,,0.00,1,,67<br />
2000-5-15,25,22,20,20,18,17,88,80,69,1017,1014,1012,10,8,4,21,8,,0.00,3,,19<br />
2000-5-16,26,23,20,21,19,16,94,79,54,1013,1011,1010,8,5,4,21,8,,0.00,5,,13<br />
2000-5-17,33,27,22,21,18,14,83,68,31,1011,1009,1006,9,7,7,34,10,,0.00,2,,312<br />
2000-5-18,26,23,21,20,17,13,88,67,44,1015,1011,1009,10,9,6,29,10,,0.00,3,,205<br />
2000-5-19,22,21,20,19,17,15,88,80,64,1019,1016,1014,10,8,3,21,11,,0.00,5,Rain,312<br />
2000-5-20,22,20,18,18,16,15,94,80,64,1022,1020,1018,10,9,4,27,8,,0.00,6,Rain,253<br />
2000-5-21,23,21,19,17,16,14,88,74,57,1024,1023,1021,10,10,10,19,8,,0.00,6,,241<br />
2000-5-22,24,21,19,18,16,13,88,74,57,1025,1024,1023,10,10,8,21,8,,0.00,5,,95<br />
2000-5-23,24,21,18,17,15,14,83,71,60,1025,1023,1021,10,8,4,19,8,,0.00,1,,74<br />
