
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2005-1-1,27,22,17,16,14,12,83,62,39,1026,1024,1022,10,9,5,24,11,58,0.00,3,Rain-Thunderstorm,17<br />
2005-1-2,27,21,16,17,13,5,94,64,31,1025,1023,1020,10,9,3,40,13,64,0.00,5,Fog-Rain-Thunderstorm,34<br />
2005-1-3,27,21,15,14,12,9,88,57,34,1022,1020,1017,10,9,4,27,16,39,0.00,3,Rain-Thunderstorm,354<br />
2005-1-4,27,21,16,15,13,11,77,56,39,1022,1020,1017,10,10,8,26,16,37,0.00,3,Rain-Thunderstorm,349<br />
2005-1-5,29,22,16,16,13,8,88,56,29,1024,1022,1021,10,10,7,29,18,42,0.00,2,,349<br />
2005-1-6,28,22,16,16,14,11,77,57,37,1026,1024,1022,10,10,10,21,13,37,0.00,2,,22<br />
2005-1-7,29,24,20,16,14,8,73,52,34,1024,1022,1020,10,10,10,23,16,40,0.00,4,Rain-Thunderstorm,355<br />
2005-1-8,29,24,18,18,14,11,78,59,35,1023,1021,1018,10,10,8,27,10,48,0.00,4,Rain-Thunderstorm,146<br />
2005-1-9,24,19,15,17,15,14,94,78,57,1025,1022,1020,10,9,3,29,14,,0.00,4,Rain-Thunderstorm,29<br />
2005-1-10,23,19,15,16,14,13,94,75,53,1026,1025,1023,10,9,6,24,18,,0.00,5,,61<br />
2005-1-11,25,20,16,16,14,12,94,70,44,1025,1023,1020,10,10,7,26,14,,0.00,5,,10<br />
2005-1-12,26,20,15,16,13,12,94,70,44,1024,1022,1021,10,9,5,27,18,42,0.00,4,Rain-Thunderstorm,151<br />
2005-1-13,25,20,15,16,14,13,94,75,47,1025,1024,1021,10,8,2,26,18,35,0.00,5,Rain-Thunderstorm,52<br />
2005-1-14,19,17,14,16,14,12,94,87,64,1025,1022,1019,10,7,3,19,10,,0.00,5,Rain-Thunderstorm,193<br />
2005-1-15,24,19,15,16,14,14,94,75,53,1022,1020,1018,10,8,3,21,10,,0.00,4,Rain-Thunderstorm,317<br />
2005-1-16,22,19,16,17,15,12,94,81,64,1026,1023,1020,10,8,3,26,18,,0.00,5,Fog,70<br />
2005-1-17,21,18,15,15,14,13,94,79,64,1026,1025,1023,10,10,10,24,18,,0.00,5,,40<br />
2005-1-18,25,19,14,16,14,13,94,74,53,1027,1025,1023,10,9,5,24,13,,0.00,4,Rain,40<br />
2005-1-19,22,18,15,16,15,14,94,79,64,1026,1024,1021,10,10,7,24,18,,0.00,4,,32<br />
2005-1-20,21,18,16,17,16,15,94,84,73,1022,1020,1017,10,9,2,24,16,,0.00,5,Rain,23<br />
2005-1-21,18,17,15,17,16,14,100,93,88,1018,1017,1015,10,5,2,27,18,39,0.00,6,Fog-Rain,8<br />
2005-1-22,25,20,16,17,16,14,100,79,57,1018,1016,1015,10,7,0,21,14,39,0.00,5,Fog-Rain-Thunderstorm,334<br />
2005-1-23,26,22,18,18,16,12,88,74,53,1018,1017,1015,10,10,10,21,14,,0.00,3,Rain-Thunderstorm,314<br />
2005-1-24,27,20,14,17,14,13,94,66,42,1019,1018,1016,10,9,6,19,10,39,0.00,2,,344<br />
2005-1-25,26,21,17,17,16,14,94,66,50,1020,1019,1017,10,9,3,24,14,,0.00,3,,333<br />
2005-1-26,27,21,16,18,14,12,88,62,42,1020,1019,1016,10,9,5,23,13,34,0.00,2,,345<br />
2005-1-27,25,20,16,17,16,14,100,76,53,1021,1019,1016,10,8,3,34,24,,0.00,5,,3<br />
2005-1-28,27,20,13,18,16,12,100,70,50,1019,1018,1016,10,9,5,26,16,,0.00,1,,346<br />
2005-1-29,26,20,15,16,15,13,94,69,47,1023,1021,1018,10,9,5,26,16,37,0.00,4,Rain-Thunderstorm,36<br />
2005-1-30,25,20,16,18,16,13,100,81,53,1023,1021,1019,10,9,4,24,14,47,0.00,4,Rain-Thunderstorm,35<br />
2005-1-31,24,20,16,17,15,12,100,72,47,1022,1021,1019,10,8,3,16,10,37,0.00,4,Rain,238<br />
2005-2-1,28,21,15,16,14,11,94,61,35,1023,1021,1020,10,9,4,19,10,,0.00,2,,150<br />
2005-2-2,28,21,15,17,14,10,94,61,37,1025,1023,1022,10,10,8,19,10,,0.00,3,,81<br />
2005-2-3,29,22,15,15,11,6,88,51,25,1026,1024,1022,10,10,10,16,10,,0.00,1,,72<br />
2005-2-4,30,23,16,13,10,7,68,41,25,1024,1023,1022,10,9,7,19,11,,0.00,0,,206<br />
2005-2-5,25,20,16,16,15,14,94,72,54,1027,1025,1024,10,10,10,24,18,,0.00,3,Thunderstorm,94<br />
2005-2-6,22,18,14,16,15,13,100,84,64,1028,1026,1025,9,6,1,14,11,,0.00,6,Fog,113<br />
2005-2-7,27,19,12,15,13,10,94,63,42,1026,1024,1021,10,10,9,19,10,,0.00,2,,341<br />
2005-2-8,28,22,16,15,13,11,88,62,39,1022,1021,1019,10,9,5,29,14,32,0.00,4,Rain-Thunderstorm,244<br />
2005-2-9,26,21,16,15,14,11,88,63,42,1023,1021,1019,10,10,7,27,16,,0.00,2,Thunderstorm,354<br />
2005-2-10,28,21,14,15,12,7,88,54,30,1024,1022,1020,10,10,10,23,13,35,0.00,1,,322<br />
2005-2-11,31,26,20,13,11,8,56,44,29,1023,1021,1020,10,9,4,27,14,47,0.00,4,Rain-Thunderstorm,306<br />
2005-2-12,25,20,16,15,14,12,83,68,50,1027,1025,1023,10,10,9,32,18,,0.00,5,Rain-Thunderstorm,82<br />
2005-2-13,26,20,15,15,14,11,94,71,47,1026,1024,1022,10,10,9,24,14,,0.00,4,Thunderstorm,1<br />
2005-2-14,28,20,13,13,11,8,94,53,28,1024,1022,1020,10,10,10,21,11,,0.00,2,Thunderstorm,169<br />
2005-2-15,27,21,15,16,11,4,94,54,24,1025,1023,1021,10,9,4,19,10,,0.00,1,,108<br />
2005-2-16,26,19,13,13,9,5,88,53,26,1027,1025,1023,10,10,10,23,11,,0.00,1,,97<br />
2005-2-17,27,20,13,14,11,7,88,57,28,1026,1023,1020,10,10,10,21,13,27,0.00,2,,23<br />
2005-2-18,27,21,15,13,12,10,82,56,34,1023,1021,1019,10,10,10,23,11,,0.00,3,,294<br />
2005-2-19,26,21,16,15,13,11,88,63,41,1023,1021,1019,10,10,10,27,18,35,0.00,4,,5<br />
2005-2-20,22,18,15,16,15,13,100,88,64,1023,1022,1020,10,7,2,24,13,,0.00,7,Rain-Thunderstorm,222<br />
2005-2-21,19,17,15,17,16,14,100,91,83,1023,1021,1020,10,6,3,14,10,,0.00,7,Rain,57<br />
2005-2-22,25,20,15,17,14,11,100,71,44,1021,1020,1018,10,7,0,23,8,,0.00,5,Fog,181<br />
2005-2-23,23,18,14,16,14,12,94,76,50,1022,1020,1019,10,9,3,24,8,35,0.00,4,Rain-Thunderstorm,108<br />
2005-2-24,27,20,14,15,13,10,88,60,36,1021,1019,1016,10,9,5,16,11,,0.00,2,,330<br />
2005-2-25,28,21,15,14,12,10,88,57,34,1022,1019,1018,10,10,10,27,11,35,0.00,3,Thunderstorm,252<br />
2005-2-26,25,20,15,15,14,12,88,71,53,1026,1023,1021,10,9,5,21,10,26,0.00,4,Rain-Thunderstorm,65<br />
2005-2-27,25,20,15,16,14,12,100,67,44,1028,1026,1024,10,8,2,14,10,,0.00,3,Fog,102<br />
2005-2-28,23,18,14,16,14,10,94,78,61,1026,1024,1022,10,8,4,23,10,37,0.00,3,Rain-Thunderstorm,41<br />
2005-3-1,25,19,13,13,12,10,88,60,39,1025,1023,1021,10,10,9,14,8,21,0.00,2,,20<br />
2005-3-2,26,20,14,14,12,7,88,62,32,1026,1024,1021,10,10,8,35,14,53,0.00,1,Thunderstorm,17<br />
2005-3-3,25,19,14,15,12,9,82,64,44,1027,1025,1023,10,10,10,23,11,37,0.00,4,Rain-Thunderstorm,357<br />
2005-3-4,23,18,13,13,12,9,94,67,41,1028,1025,1024,10,9,4,24,13,37,0.00,4,Rain-Thunderstorm,93<br />
2005-3-5,24,18,12,14,12,9,94,65,41,1025,1023,1021,10,10,10,19,11,,0.00,3,,308<br />
2005-3-6,25,20,15,16,11,5,88,60,41,1023,1021,1018,10,9,6,29,16,45,0.00,2,Rain-Thunderstorm,309<br />
2005-3-7,24,18,12,10,7,3,77,46,27,1019,1018,1016,10,10,9,34,18,48,0.00,2,,237<br />
2005-3-8,27,21,16,9,6,4,55,36,23,1019,1017,1016,10,10,10,29,14,52,0.00,1,,326<br />
2005-3-9,29,21,13,8,6,0,55,35,26,1022,1020,1019,10,9,9,27,13,48,0.00,2,,302<br />
2005-3-10,27,22,17,17,15,7,100,67,46,1023,1021,1019,10,9,3,34,23,52,0.00,4,Fog-Rain-Thunderstorm,2<br />
2005-3-11,20,17,13,15,12,10,94,78,64,1028,1024,1022,10,9,1,27,16,48,0.00,5,Fog,115<br />
2005-3-12,21,16,10,13,11,9,94,74,56,1028,1027,1025,10,10,9,23,14,,0.00,5,,52<br />
2005-3-13,22,17,12,13,11,8,94,71,41,1026,1024,1022,10,9,7,19,11,,0.00,4,,5<br />
2005-3-14,21,17,13,13,11,10,94,72,56,1025,1023,1022,10,9,4,32,16,,0.00,5,Rain-Thunderstorm,348<br />
2005-3-15,23,17,11,14,12,10,94,78,53,1026,1023,1022,10,9,3,27,14,,0.00,4,Rain-Thunderstorm,46<br />
2005-3-16,23,18,13,14,12,9,100,80,43,1027,1025,1023,10,7,3,23,11,27,0.00,5,Rain-Thunderstorm,147<br />
2005-3-17,22,17,12,14,12,10,94,71,49,1027,1025,1024,10,8,3,21,6,,0.00,4,Fog-Thunderstorm,11<br />
2005-3-18,24,18,12,14,11,10,100,68,41,1028,1026,1025,10,6,0,14,6,,0.00,3,Fog,103<br />
2005-3-19,23,17,12,13,11,9,94,67,43,1028,1026,1024,10,8,5,11,8,,0.00,3,,80<br />
2005-3-20,24,18,13,14,12,10,94,67,44,1027,1024,1022,10,9,3,21,13,,0.00,4,Fog,354<br />
2005-3-21,21,17,14,13,12,10,82,69,53,1025,1023,1021,10,10,10,23,14,42,0.00,5,,298<br />
2005-3-22,18,16,13,14,13,12,94,87,68,1027,1025,1024,10,5,1,23,13,,0.00,7,Rain-Thunderstorm,111<br />
2005-3-23,16,14,13,13,12,11,94,86,77,1028,1026,1024,10,10,6,19,13,,0.00,7,Rain,122<br />
2005-3-24,22,16,11,13,11,9,94,70,46,1025,1022,1020,10,10,9,19,11,,0.00,3,Fog,84<br />
2005-3-25,21,16,11,14,11,8,88,72,52,1021,1020,1017,10,9,4,23,10,34,0.00,5,,280<br />
2005-3-26,24,18,12,13,12,10,88,65,47,1019,1018,1017,10,10,10,21,11,,0.00,3,Rain,233<br />
2005-3-27,22,18,14,15,14,11,94,76,60,1020,1019,1017,10,9,2,27,11,29,0.00,5,Fog-Rain-Thunderstorm,345<br />
2005-3-28,25,18,12,13,9,3,88,57,25,1023,1021,1019,10,8,3,24,10,34,0.00,2,Fog,250<br />
2005-3-29,24,18,13,15,13,8,100,73,41,1025,1023,1021,10,7,0,29,14,52,0.00,5,Fog-Rain-Thunderstorm,28<br />
2005-3-30,23,18,14,15,13,10,94,71,50,1025,1023,1021,10,8,3,24,16,,0.00,5,Fog,325<br />
2005-3-31,24,19,14,14,10,7,67,53,41,1025,1023,1022,10,10,10,14,8,,0.00,2,,14<br />
2005-4-1,24,19,15,14,13,11,88,70,50,1023,1021,1020,10,9,6,29,21,45,0.00,3,,359<br />
2005-4-2,21,18,15,15,13,10,94,76,56,1026,1023,1021,10,10,8,21,11,,0.00,6,Rain,357<br />
2005-4-3,15,14,13,14,13,11,94,93,88,1029,1028,1026,10,6,2,23,14,,0.00,7,Rain,73<br />
2005-4-4,22,17,12,14,11,7,94,69,38,1028,1027,1025,10,9,4,16,8,,0.00,5,,121<br />
2005-4-5,22,17,12,13,11,8,94,68,41,1030,1028,1027,10,7,2,21,14,37,0.00,1,Fog,83<br />
2005-4-6,21,16,10,12,9,6,94,66,38,1029,1027,1026,10,9,6,16,11,,0.00,2,,51<br />
2005-4-7,16,13,10,11,9,8,94,76,63,1027,1026,1024,10,9,7,21,13,,0.00,6,,31<br />
2005-4-8,20,16,12,11,10,8,88,67,46,1028,1026,1025,10,10,10,21,11,,0.00,5,Rain,16<br />
2005-4-9,22,16,10,12,9,8,94,65,46,1027,1025,1023,10,9,5,13,8,26,0.00,3,,249<br />
2005-4-10,21,16,12,12,11,10,88,69,53,1025,1023,1022,10,9,5,16,11,,0.00,3,,332<br />
2005-4-11,23,18,14,12,10,8,77,57,41,1023,1021,1020,10,9,7,14,11,,0.00,2,,315<br />
2005-4-12,24,18,13,9,7,3,77,48,33,1023,1020,1019,10,9,6,27,16,48,0.00,2,,269<br />
2005-4-13,24,16,8,12,7,4,81,50,36,1026,1024,1022,10,10,8,26,14,53,0.00,3,Rain,267<br />
2005-4-14,19,16,12,14,12,10,94,81,68,1028,1027,1025,10,8,2,26,14,,0.00,5,Rain-Thunderstorm,16<br />
2005-4-15,20,16,12,14,12,8,100,82,63,1028,1027,1024,10,7,0,26,16,52,0.00,5,Fog-Rain-Thunderstorm,354<br />
2005-4-16,16,14,12,13,12,9,94,85,77,1026,1025,1023,10,6,0,27,14,,0.00,6,Fog-Rain,303<br />
2005-4-17,22,16,9,13,11,8,94,73,49,1023,1022,1021,10,8,2,29,10,,0.00,2,Fog,290<br />
2005-4-18,25,18,11,13,11,7,94,60,32,1024,1023,1021,10,9,7,16,8,,0.00,1,,351<br />
2005-4-19,24,19,14,12,10,8,72,56,41,1025,1022,1020,10,9,8,24,10,,0.00,1,,7<br />
2005-4-20,21,16,12,13,11,9,94,71,49,1024,1023,1021,10,9,3,32,18,,0.00,4,Rain-Thunderstorm,300<br />
2005-4-21,22,14,8,13,10,6,93,68,46,1025,1023,1022,10,9,7,24,14,42,0.00,3,,315<br />
2005-4-22,17,13,11,13,11,8,100,84,63,1024,1023,1021,10,7,1,35,19,53,0.00,5,Fog-Rain,355<br />
2005-4-23,17,13,10,12,11,8,94,83,68,1022,1020,1019,10,8,0,32,16,47,0.00,4,Fog-Rain,342<br />
2005-4-24,20,14,9,13,12,8,94,81,60,1020,1019,1017,10,8,3,27,18,45,0.00,4,Fog-Rain-Thunderstorm,325<br />
2005-4-25,21,14,9,13,8,3,100,67,33,1021,1019,1018,10,8,1,21,10,39,0.00,2,Fog,314<br />
2005-4-26,19,13,8,11,7,3,94,67,35,1026,1023,1021,10,7,0,21,11,,0.00,5,Fog,170<br />
2005-4-27,18,13,8,9,6,4,87,65,42,1030,1028,1026,10,10,10,24,16,,0.00,5,,86<br />
2005-4-28,18,12,6,10,6,3,100,66,40,1031,1029,1028,10,9,5,11,8,23,0.00,2,,112<br />
2005-4-29,18,12,7,9,6,2,93,64,39,1031,1029,1027,10,10,8,13,6,,0.00,4,,90<br />
2005-4-30,19,13,7,8,4,2,81,55,34,1028,1026,1024,10,9,8,11,6,,0.00,2,,217<br />
2005-5-1,18,14,10,7,4,1,71,51,34,1026,1025,1024,10,9,8,14,10,32,0.00,2,,271<br />
2005-5-2,20,13,7,5,2,0,71,44,28,1028,1026,1025,10,5,3,11,6,,0.00,0,,245<br />
2005-5-3,19,13,8,8,6,3,76,56,35,1029,1026,1025,10,9,7,21,11,,0.00,4,,11<br />
2005-5-4,20,14,8,9,7,5,93,62,37,1025,1023,1022,10,9,8,24,18,,0.00,0,,12<br />
2005-5-5,21,14,9,10,8,6,94,63,40,1025,1023,1022,10,8,1,27,16,58,0.00,3,Fog-Rain-Thunderstorm,349<br />
2005-5-6,23,17,11,7,4,1,63,41,29,1025,1023,1022,10,10,10,24,13,40,0.00,1,,292<br />
2005-5-7,23,16,8,6,3,-1,58,42,30,1026,1024,1023,,,,24,11,47,0.00,,,258<br />
2005-5-8,23,14,6,7,3,-1,76,44,25,1029,1027,1026,10,10,10,19,11,26,0.00,1,,284<br />
2005-5-9,22,16,10,11,6,-2,72,49,35,1031,1029,1028,10,9,8,13,5,,0.00,1,,3<br />
2005-5-10,22,16,9,10,6,1,76,51,33,1031,1029,1028,9,9,9,13,8,,0.00,0,,346<br />
2005-5-11,21,16,10,8,7,4,76,54,38,1029,1027,1026,9,6,4,16,8,26,0.00,0,,339<br />
2005-5-12,21,14,9,12,6,2,72,55,37,1027,1026,1024,8,8,7,27,13,,0.00,0,,336<br />
2005-5-13,20,10,0,7,5,3,87,54,33,1025,1024,1022,9,7,5,23,8,,0.00,0,,279<br />
2005-5-14,21,13,7,8,6,3,93,59,35,1025,1023,1022,9,7,5,24,16,40,0.00,0,,61<br />
2005-5-15,18,13,9,11,9,7,94,76,55,1023,1022,1020,10,8,3,27,16,,0.00,3,Rain,331<br />
2005-5-16,19,9,0,10,7,4,93,69,43,1025,1023,1022,9,7,4,23,14,,0.00,1,,274<br />
2005-5-17,12,-1,-1,0,0,0,44,44,44,1026,1025,1023,9,8,7,21,8,,0.00,0,,276<br />
2005-5-18,23,17,10,0,-4,-7,50,24,14,1025,1024,1023,9,8,6,26,10,39,0.00,0,,257<br />
2005-5-19,23,16,8,3,-1,-3,54,32,19,1028,1026,1025,10,9,7,19,8,241,0.00,1,,194<br />
2005-5-20,20,14,8,8,5,0,93,60,26,1032,1030,1029,10,9,7,23,14,,0.00,2,,84<br />
2005-5-21,18,13,8,9,6,4,88,69,40,1031,1029,1027,10,7,2,13,6,,0.00,3,Fog,9<br />
2005-5-22,20,13,7,9,3,-3,82,52,23,1028,1026,1024,10,8,4,13,5,,0.00,1,Fog,246<br />
2005-5-23,19,13,7,5,1,-5,76,42,23,1026,1025,1023,10,9,8,19,10,39,0.00,0,,278<br />
2005-5-24,20,12,5,3,0,-4,58,40,27,1026,1024,1023,10,10,10,32,14,40,0.00,,,250<br />
2005-5-25,17,12,7,7,4,2,87,63,37,1030,1028,1026,10,6,1,21,14,29,0.00,4,Fog,47<br />
2005-5-26,16,10,5,6,3,0,87,58,36,1028,1026,1023,10,10,9,21,11,,0.00,3,,359<br />
2005-5-27,18,12,7,3,1,-1,71,45,28,1025,1023,1022,9,9,7,21,11,,0.00,0,,327<br />
2005-5-28,22,16,10,3,-1,-3,54,34,20,1025,1023,1022,9,9,7,16,10,,0.00,0,,348<br />
2005-5-29,20,14,9,0,-2,-4,54,32,21,1024,1022,1021,,,,34,19,48,0.00,,,356<br />
2005-5-30,16,9,3,-1,-3,-6,70,43,22,1025,1023,1022,9,9,9,27,14,,0.00,0,,213<br />
2005-5-31,20,12,5,-1,-3,-6,49,32,21,1025,1024,1022,9,8,7,26,11,39,0.00,0,,353<br />
2005-6-1,21,16,10,5,3,-1,58,43,31,1024,1023,1022,9,8,7,27,16,45,0.00,0,,339<br />
2005-6-2,23,16,8,4,1,-6,66,35,22,1026,1025,1024,10,9,6,24,11,45,0.00,0,,320<br />
2005-6-3,23,17,10,-1,-3,-7,37,25,16,1027,1026,1025,,,,14,6,,0.00,,,322<br />
2005-6-4,22,16,10,0,-1,-4,44,29,20,1028,1026,1024,9,8,7,21,13,40,0.00,0,,337<br />
2005-6-5,21,14,8,-1,-6,-10,38,25,13,1024,1022,1021,10,8,7,32,14,47,0.00,0,,254<br />
2005-6-6,20,11,2,3,-5,-11,51,30,18,1024,1023,1021,10,8,6,23,11,,0.00,0,,310<br />
2005-6-7,20,16,11,4,1,-2,58,39,24,1024,1022,1021,10,9,9,27,16,,0.00,0,,328<br />
2005-6-8,21,16,11,0,-3,-6,47,29,18,1024,1022,1021,9,9,9,24,13,42,0.00,0,,325<br />
2005-6-9,20,13,6,-3,-6,-11,49,27,12,1025,1023,1022,7,7,7,34,14,,0.00,0,,256<br />
2005-6-10,19,11,3,7,-2,-5,87,44,21,1028,1026,1024,8,7,5,21,13,37,0.00,0,,35<br />
2005-6-11,15,11,8,8,7,5,93,79,59,1031,1029,1028,10,4,0,19,13,,0.00,5,Fog,20<br />
2005-6-12,18,13,8,7,4,1,82,57,32,1027,1024,1022,9,8,7,34,19,50,0.00,0,,352<br />
2005-6-13,19,11,4,6,0,-11,87,48,15,1022,1021,1020,10,9,8,27,16,48,0.00,1,,297<br />
2005-6-14,18,9,0,-1,-8,-16,87,33,9,1023,1022,1020,9,8,5,24,14,32,0.00,0,,265<br />
2005-6-15,16,10,4,-7,-9,-12,42,26,14,1027,1025,1023,9,8,5,23,14,,0.00,0,,212<br />
2005-6-16,19,9,0,-2,-6,-9,60,33,16,1030,1028,1027,9,5,2,21,11,29,0.00,0,,269<br />
2005-6-17,19,12,5,-3,-7,-10,40,25,14,1031,1029,1028,9,7,4,14,6,,0.00,0,,353<br />
2005-6-18,18,12,7,3,-2,-5,58,38,26,1030,1028,1027,9,8,6,14,6,24,0.00,0,,336<br />
2005-6-19,20,14,9,2,-1,-4,51,37,20,1029,1028,1026,8,7,5,19,11,32,0.00,0,,288<br />
2005-6-20,21,13,6,0,-3,-7,57,33,15,1029,1027,1026,9,9,9,14,8,34,0.00,0,,276<br />
2005-6-21,18,12,6,4,0,-3,76,44,28,1030,1028,1026,9,7,6,27,13,,0.00,1,,25<br />
2005-6-22,14,10,6,6,4,2,93,69,48,1033,1031,1030,10,7,1,26,16,,0.00,5,Fog,83<br />
2005-6-23,17,10,4,6,3,2,93,68,39,1033,1031,1029,10,7,0,24,13,,0.00,4,Fog,54<br />
2005-6-24,16,11,6,7,4,0,93,63,34,1029,1027,1025,10,7,0,21,11,37,0.00,4,Fog,352<br />
2005-6-25,18,13,8,6,2,-2,81,50,28,1028,1026,1025,10,10,10,19,13,39,0.00,2,,323<br />
2005-6-26,18,14,10,-2,-3,-4,41,30,22,1028,1026,1025,9,8,7,19,11,,0.00,0,,320<br />
2005-6-27,20,14,9,-2,-3,-5,43,30,18,1027,1026,1024,9,9,9,24,13,34,0.00,,,313<br />
2005-6-28,20,13,6,0,-4,-8,61,35,16,1030,1028,1026,9,6,4,24,10,37,0.00,0,,234<br />
2005-6-29,18,10,3,7,5,2,93,68,39,1032,1030,1029,10,6,0,24,14,,0.00,3,Fog,351<br />
2005-6-30,19,14,9,5,2,-1,76,49,28,1030,1028,1027,9,8,7,21,16,32,0.00,0,,312<br />
2005-7-1,20,13,6,1,-3,-6,54,34,18,1030,1028,1027,9,8,6,26,11,47,0.00,0,,243<br />
2005-7-2,19,12,4,7,-1,-9,93,48,18,1030,1029,1027,9,5,0,24,14,40,0.00,1,Fog,275<br />
2005-7-3,17,10,4,7,3,0,93,62,39,1032,1031,1029,10,6,2,24,11,,0.00,0,Fog,36<br />
2005-7-4,16,10,4,6,3,0,93,61,34,1034,1032,1030,9,6,3,19,11,,0.00,0,,360<br />
2005-7-5,17,10,3,4,1,-1,81,55,30,1033,1031,1030,9,7,4,16,11,,0.00,0,,352<br />
2005-7-6,16,10,5,4,1,-2,81,54,29,1034,1032,1031,9,6,3,14,8,,0.00,0,,41<br />
2005-7-7,13,8,3,4,1,-1,81,65,38,1036,1034,1032,10,8,3,13,10,,0.00,1,,145<br />
2005-7-8,15,8,0,2,-3,-10,81,49,21,1036,1034,1033,8,6,2,24,13,,0.00,0,,165<br />
2005-7-9,15,8,2,3,-1,-5,93,61,27,1038,1036,1035,9,4,0,21,10,,0.00,2,Fog,151<br />
2005-7-10,18,8,-1,2,-7,-13,87,38,12,1036,1034,1033,9,7,5,14,6,27,0.00,0,,186<br />
2005-7-11,21,11,1,-3,-12,-20,53,23,6,1035,1033,1031,9,8,7,14,10,,0.00,0,,194<br />
2005-7-12,19,13,8,-5,-11,-18,37,21,7,1035,1032,1031,9,9,8,16,10,,0.00,0,,25<br />
2005-7-13,18,12,7,4,1,-6,76,49,27,1031,1028,1026,,,,16,11,,0.00,,,347<br />
2005-7-14,18,13,8,5,3,2,66,51,34,1028,1026,1024,10,10,9,23,10,,0.00,2,,315<br />
2005-7-15,17,11,5,3,-2,-5,70,40,22,1029,1027,1026,10,9,9,21,13,35,0.00,2,,240<br />
2005-7-16,16,9,3,-2,-7,-12,57,33,14,1031,1030,1029,9,8,7,21,11,,0.00,0,,204<br />
2005-7-17,19,10,2,1,-4,-10,75,38,14,1030,1028,1026,9,9,9,14,6,29,0.00,0,,90<br />
2005-7-18,19,10,2,-4,-9,-15,56,23,10,1027,1025,1023,10,9,8,16,11,,0.00,0,,237<br />
2005-7-19,19,13,8,-6,-9,-13,32,20,11,1026,1024,1022,,,,26,13,32,0.00,,,284<br />
2005-7-20,20,15,10,-7,-9,-12,30,20,11,1024,1023,1021,,,,35,18,53,0.00,,,279<br />
2005-7-21,20,12,5,2,-7,-19,65,33,8,1028,1025,1024,7,7,7,29,18,39,0.00,0,,237<br />
2005-7-22,20,11,3,-1,-8,-19,65,31,6,1031,1028,1027,,,,27,16,,0.00,,,213<br />
2005-7-23,22,12,3,-1,-7,-13,50,26,9,1033,1031,1030,10,8,6,21,10,35,0.00,0,,310<br />
2005-7-24,23,13,4,-2,-11,-18,56,20,5,1033,1031,1030,9,9,8,14,10,40,0.00,0,,241<br />
2005-7-25,22,13,4,-9,-14,-19,31,15,6,1031,1029,1027,9,9,7,21,11,,0.00,0,,229<br />
2005-7-26,22,14,7,-10,-13,-17,27,15,7,1028,1026,1024,9,9,9,23,13,,0.00,0,,233<br />
2005-7-27,20,12,4,-6,-14,-21,45,18,5,1029,1027,1025,8,5,3,24,14,,0.00,0,,223<br />
2005-7-28,19,11,3,8,3,-9,87,60,32,1032,1031,1029,9,5,2,24,11,,0.00,1,Fog,10<br />
2005-7-29,19,13,7,6,3,-1,87,52,26,1032,1030,1028,9,8,4,23,16,,0.00,0,,322<br />
2005-7-30,20,14,8,1,-2,-8,62,34,16,1030,1028,1026,10,9,9,16,11,,0.00,0,,299<br />
2005-7-31,20,13,6,5,-6,-11,67,28,12,1029,1027,1026,9,9,8,13,8,26,0.00,0,,241<br />
