
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,13,9,6,9,7,5,100,79,60,1019,1015,1013,26,10,5,27,18,,0.51,6,Rain,105<br />
2013-1-2,11,7,2,6,2,-1,100,70,41,1027,1019,1016,10,9,0,40,18,55,0.00,2,Fog,330<br />
2013-1-3,11,6,1,3,1,-2,87,71,49,1036,1033,1028,19,12,10,16,8,,0.00,,,307<br />
2013-1-4,14,7,-1,6,1,-3,93,77,52,1034,1031,1029,19,11,8,19,6,,0.00,3,,154<br />
2013-1-5,13,7,2,6,3,1,100,80,54,1029,1024,1021,14,10,8,29,10,,0.00,,,332<br />
2013-1-6,14,8,1,6,3,-1,93,77,51,1025,1023,1021,26,12,10,19,8,,0.00,,,265<br />
2013-1-7,13,8,3,5,3,1,87,72,46,1024,1021,1019,14,10,10,19,6,,0.00,,,177<br />
2013-1-8,11,6,0,7,3,-1,93,86,69,1025,1024,1023,10,7,3,11,6,,0.00,4,,173<br />
2013-1-9,11,6,-1,6,3,-1,100,87,71,1024,1021,1018,10,5,0,10,5,,0.00,4,Fog,167<br />
2013-1-10,13,7,1,5,3,0,93,79,54,1018,1016,1013,19,6,2,40,11,,0.00,4,,303<br />
2013-1-11,12,7,3,5,2,-1,93,63,42,1016,1015,1014,23,11,10,50,24,58,0.00,2,,298<br />
2013-1-12,9,6,3,2,1,-1,81,69,52,1017,1015,1013,31,13,10,35,18,,0.00,6,,310<br />
2013-1-13,7,6,5,6,3,2,93,79,61,1013,1008,1006,31,10,7,23,6,,4.06,6,Rain,325<br />
2013-1-14,8,6,3,2,-1,-4,81,63,40,1012,1009,1008,27,10,10,55,34,71,0.00,2,,308<br />
2013-1-15,6,3,0,2,-2,-6,87,69,51,1012,1009,1006,19,10,9,34,19,,0.76,5,Rain-Snow,328<br />
2013-1-16,5,3,2,-2,-4,-6,75,58,38,1008,1004,1000,10,10,10,52,32,58,0.00,,,306<br />
