
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,17,13,11,11,6,3,88,61,42,1018,1017,1015,10,9,6,35,16,50,0.00,5,Rain,180<br />
2012-1-2,15,13,11,11,9,8,94,86,77,1021,1019,1017,10,9,4,26,16,,0.00,7,Rain,149<br />
2012-1-3,18,14,10,10,9,8,94,77,56,1024,1023,1021,10,10,10,14,6,,0.00,4,Rain,120<br />
2012-1-4,19,13,8,8,6,3,87,66,35,1023,1020,1017,,,,13,6,,0.00,,,35<br />
2012-1-5,19,13,7,10,7,4,88,70,42,1017,1016,1014,10,10,9,16,6,29,0.00,4,Rain,155<br />
2012-1-6,17,13,10,9,7,4,88,71,45,1017,1016,1015,10,9,7,26,16,,0.00,5,Rain-Thunderstorm,170<br />
2012-1-7,18,12,7,7,4,3,81,62,40,1017,1015,1013,,,,13,5,,0.00,,,62<br />
2012-1-8,16,13,10,7,4,2,67,54,45,1017,1015,1012,10,10,10,35,16,,0.00,2,,183<br />
2012-1-9,17,13,10,8,5,2,76,59,51,1021,1020,1018,10,10,10,29,19,,0.00,2,,171<br />
2012-1-10,18,12,7,6,4,0,76,58,30,1020,1017,1015,,,,14,5,,0.00,,,197<br />
2012-1-11,14,11,9,10,7,3,94,73,48,1018,1016,1014,10,9,4,34,14,50,0.00,7,Rain,178<br />
2012-1-12,15,12,9,8,4,2,82,63,48,1021,1019,1017,10,10,10,29,18,,0.00,3,Rain,182<br />
2012-1-13,11,9,7,8,6,1,93,78,54,1021,1018,1016,10,9,3,119,26,52,0.00,6,Rain-Thunderstorm,169<br />
2012-1-14,13,11,9,10,8,7,93,85,77,1024,1022,1021,10,9,5,29,18,,0.00,4,Rain,155<br />
2012-1-15,17,13,9,7,6,5,82,67,52,1021,1019,1017,10,10,10,24,11,,0.00,3,,164<br />
2012-1-16,17,13,9,6,4,3,76,57,42,1017,1016,1015,10,10,10,27,11,,0.00,4,,177<br />
2012-1-17,14,11,9,10,6,1,93,69,47,1021,1019,1016,10,10,10,26,11,,0.00,5,Rain,153<br />
2012-1-18,16,12,8,9,7,6,93,75,52,1022,1021,1020,10,10,10,16,5,,0.00,3,,52<br />
2012-1-19,15,11,8,8,6,1,93,70,45,1023,1022,1020,10,10,8,21,8,,0.00,5,Rain,288<br />
2012-1-20,14,11,7,7,5,3,82,70,51,1025,1023,1022,10,10,10,16,6,,0.00,4,,123<br />
2012-1-21,15,11,7,10,7,3,88,74,55,1025,1023,1020,10,10,9,21,8,,0.00,5,Rain,151<br />
2012-1-22,13,11,9,8,6,3,87,70,51,1019,1015,1012,10,9,3,34,16,55,0.00,6,Rain,201<br />
2012-1-23,16,13,10,10,8,6,94,77,59,1023,1021,1018,10,10,10,21,14,,0.00,6,,165<br />
2012-1-24,18,13,8,11,7,5,88,70,42,1023,1020,1016,10,10,10,13,5,,0.00,6,Rain,145<br />
2012-1-25,21,16,12,11,10,8,88,71,46,1016,1013,1010,10,10,9,26,10,,0.00,4,Rain,175<br />
2012-1-26,18,14,11,10,9,6,88,70,52,1015,1014,1012,10,10,7,32,11,,0.00,3,,183<br />
2012-1-27,17,14,11,11,8,5,88,70,55,1017,1016,1014,10,9,4,45,23,61,0.00,5,Rain,213<br />
2012-1-28,16,13,10,10,8,6,94,79,52,1021,1019,1016,10,9,5,26,14,37,0.00,5,Rain,184<br />
2012-1-29,17,13,10,8,7,5,87,69,45,1020,1018,1014,10,10,10,13,5,,0.00,4,Rain,147<br />
2012-1-30,17,13,9,11,9,7,93,81,63,1019,1011,1006,10,9,5,21,8,,0.00,8,Rain,116<br />
2012-1-31,16,13,12,12,9,5,88,72,58,1009,1007,1005,10,10,8,34,19,48,0.00,4,Rain,189<br />
2012-2-1,12,10,9,10,9,7,94,88,82,1019,1011,1007,10,8,4,23,10,24,0.00,6,Rain-Thunderstorm,177<br />
2012-2-2,16,12,8,9,7,5,94,76,48,1027,1023,1019,10,10,9,19,8,,0.00,4,Rain,149<br />
2012-2-3,19,12,6,8,6,2,87,64,32,1027,1025,1023,,,,11,5,,0.00,,,24<br />
2012-2-4,21,16,11,4,0,-2,54,36,21,1023,1022,1021,,,,27,13,,0.00,,,72<br />
2012-2-5,22,17,12,1,-4,-8,34,26,15,1021,1020,1018,,,,23,13,37,0.00,,,74<br />
2012-2-6,22,14,8,5,1,-3,62,39,19,1017,1013,1010,,,,19,6,,0.00,,,54<br />
2012-2-7,21,16,10,10,5,-2,72,53,21,1016,1011,1006,9,5,1,37,14,50,0.00,7,Rain,178<br />
2012-2-8,15,11,8,3,1,-1,66,50,39,1019,1018,1016,9,6,4,23,14,,0.00,3,,182<br />
2012-2-9,16,11,6,4,1,-4,62,50,36,1019,1018,1017,10,10,8,23,8,,0.00,4,,187<br />
2012-2-10,16,12,9,10,7,1,88,74,50,1023,1020,1017,10,10,10,24,14,,0.00,5,Rain,185<br />
2012-2-11,18,13,8,9,7,6,93,72,45,1025,1023,1022,10,10,10,23,6,,0.00,3,,18<br />
2012-2-12,22,16,11,5,3,1,67,41,25,1021,1017,1015,,,,34,13,52,0.00,,,84<br />
2012-2-13,23,16,9,7,4,-1,71,51,23,1017,1015,1014,,,,19,5,,0.00,,,231<br />
2012-2-14,19,14,10,10,7,2,77,60,32,1017,1016,1014,9,8,7,14,5,,0.00,,,309<br />
2012-2-15,19,16,13,11,9,5,77,66,40,1014,1013,1012,10,9,8,16,6,,0.00,3,,224<br />
2012-2-16,16,13,11,11,9,6,94,79,59,1012,1011,1010,10,10,5,26,14,45,0.00,5,Rain-Thunderstorm,226<br />
2012-2-17,16,13,10,9,6,3,88,68,45,1010,1007,1005,10,9,4,50,29,69,0.00,7,Rain,225<br />
2012-2-18,14,11,9,5,3,0,76,57,44,1018,1013,1008,10,10,8,35,26,53,0.00,4,Rain,259<br />
2012-2-19,15,11,8,10,6,4,88,76,48,1026,1021,1018,10,9,4,34,18,50,0.00,5,Rain,189<br />
2012-2-20,16,10,5,5,3,1,87,62,36,1029,1027,1025,10,10,10,16,6,,0.00,2,,35<br />
2012-2-21,19,14,10,2,-1,-4,54,36,23,1025,1023,1021,,,,23,14,,0.00,,,65<br />
2012-2-22,22,14,8,3,0,-4,71,41,17,1021,1019,1016,,,,19,6,,0.00,,,63<br />
2012-2-23,20,15,10,10,5,-3,77,53,23,1017,1016,1014,,,,13,5,,0.00,,,23<br />
2012-2-24,16,13,10,11,9,7,88,78,59,1014,1011,1009,10,10,8,10,5,,0.00,5,Rain,99<br />
2012-2-25,17,13,9,10,8,6,94,76,48,1015,1013,1010,10,9,7,16,6,,0.00,3,Rain,201<br />
2012-2-26,16,13,10,11,9,8,88,79,63,1015,1014,1014,10,10,9,23,11,,0.00,4,,163<br />
2012-2-27,20,14,9,9,6,3,87,59,33,1014,1012,1010,10,10,10,23,6,,0.00,2,,164<br />
2012-2-28,23,17,10,10,6,3,82,54,27,1010,1007,1005,10,9,6,53,18,74,0.00,4,Rain,203<br />
2012-2-29,14,11,9,9,7,4,94,78,51,1009,1007,1004,10,9,2,52,23,74,0.00,6,Rain,234<br />
2012-3-1,12,10,8,9,7,4,88,82,67,1010,1006,1003,10,8,5,35,19,69,0.00,7,Rain,220<br />
2012-3-2,12,10,8,6,4,2,87,71,54,1018,1013,1009,10,10,8,39,23,74,0.00,5,Rain-Thunderstorm,250<br />
2012-3-3,13,10,7,10,8,5,94,83,72,1020,1019,1017,10,10,8,35,16,53,0.00,5,Rain,190<br />
2012-3-4,16,13,10,13,11,8,94,85,72,1020,1017,1016,10,8,3,32,16,50,0.00,5,Rain,208<br />
2012-3-5,18,12,7,11,9,4,100,81,59,1021,1020,1019,10,10,9,14,5,,0.00,3,,23<br />
2012-3-6,19,13,7,10,8,6,93,73,52,1022,1020,1019,10,10,10,14,5,,0.00,1,,4<br />
2012-3-7,21,14,8,11,8,4,87,67,33,1022,1021,1019,,,,23,6,,0.00,,,14<br />
2012-3-8,19,13,8,10,8,6,94,73,45,1021,1020,1019,9,7,5,19,6,,0.00,0,,34<br />
2012-3-9,22,14,8,10,8,4,87,65,31,1023,1021,1020,,,,23,8,39,0.00,,,15<br />
