
EET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,13,8,4,9,2,-5,94,69,52,1023,1017,1008,10,10,7,45,19,63,0.00,5,Rain,313<br />
2000-1-2,5,4,3,2,-2,-6,93,69,45,1025,1023,1022,10,10,9,29,24,,0.00,6,Rain-Snow,22<br />
2000-1-3,5,3,2,2,-1,-2,93,79,61,1025,1024,1022,10,10,8,37,26,,0.00,6,Rain-Snow,14<br />
2000-1-4,5,3,1,-1,-3,-5,75,64,49,1021,1020,1018,10,10,10,27,19,,0.00,5,Snow,5<br />
2000-1-5,7,4,3,2,-2,-4,87,65,49,1021,1020,1019,10,10,10,29,18,,0.00,6,,26<br />
2000-1-6,7,4,3,3,-2,-6,100,68,42,1021,1020,1019,10,10,10,19,3,,0.00,6,Rain,339<br />
2000-1-7,6,3,2,4,3,1,93,90,87,1022,1021,1020,10,9,5,37,6,39,0.00,6,Rain,14<br />
2000-1-8,7,6,5,4,3,2,93,85,81,1023,1022,1021,10,10,6,47,37,61,0.00,6,Rain,7<br />
2000-1-9,6,6,5,4,3,2,93,88,81,1026,1024,1023,10,10,7,32,24,,0.00,6,Rain,8<br />
2000-1-10,6,6,5,4,3,2,93,85,76,1030,1028,1026,10,9,3,26,14,,0.00,6,Rain,13<br />
2000-1-11,6,3,2,3,1,0,93,81,66,1033,1032,1030,10,9,4,42,19,,0.00,6,Rain,14<br />
2000-1-12,5,4,3,3,2,-2,93,88,65,1033,1033,1032,10,8,6,34,23,,0.00,6,Rain,7<br />
2000-1-13,5,4,4,3,1,0,93,82,70,1033,1032,1031,10,10,7,26,18,,0.00,6,Rain,22<br />
2000-1-14,9,6,2,2,-2,-7,93,66,32,1031,1029,1004,10,10,10,26,8,,0.00,3,,66<br />
2000-1-15,10,7,3,1,-3,-7,81,56,30,1029,1026,1024,,,,26,16,,0.00,,,66<br />
2000-1-16,7,3,0,1,-1,-2,87,68,57,1024,1023,1022,10,10,10,21,13,,0.00,3,,65<br />
2000-1-17,6,3,1,0,-1,-2,93,76,61,1022,1013,1001,10,9,6,26,6,,0.00,5,Rain,185<br />
2000-1-18,6,3,2,3,1,-2,87,80,61,1001,996,992,10,10,10,29,14,,0.00,6,Rain-Snow,275<br />
2000-1-19,5,3,1,1,-1,-4,93,76,60,1009,1004,999,10,10,10,19,6,,0.00,5,Snow,299<br />
2000-1-20,3,1,-1,-4,-6,-10,75,60,44,1024,1015,1009,10,10,10,34,16,,0.00,3,,326<br />
2000-1-21,5,2,-1,1,-6,-10,76,56,48,1021,1014,1007,10,10,10,45,21,63,0.00,5,,225<br />
2000-1-22,6,3,0,2,-3,-10,93,68,38,1021,1014,1005,10,9,3,40,24,60,0.00,6,Rain-Snow,330<br />
2000-1-23,7,2,-1,2,-4,-7,76,60,45,1020,1016,1010,10,10,10,24,11,,0.00,4,,143<br />
2000-1-24,11,6,0,6,2,-2,93,79,62,1010,1005,1000,10,7,1,42,27,61,0.00,6,Rain-Snow,63<br />
2000-1-25,0,-1,-2,-2,-3,-4,87,83,80,1024,1018,1010,10,8,4,37,31,,0.00,6,Snow,355<br />
2000-1-26,-1,-3,-4,-4,-8,-11,86,68,55,1025,1025,1024,10,9,4,26,18,,0.00,5,Snow,343<br />
2000-1-27,3,-1,-5,-2,-7,-12,86,66,41,1026,1025,1025,10,10,10,16,8,,0.00,2,,287<br />
2000-1-28,6,3,1,-1,-3,-4,75,64,56,1026,1024,1022,,,,24,19,,0.00,,,200<br />
2000-1-29,8,6,3,1,0,-2,81,67,50,1022,1022,1021,10,10,10,23,10,,0.00,3,,194<br />
2000-1-30,10,7,4,7,3,-1,87,76,58,1022,1018,1016,10,10,10,27,14,,0.00,4,,218<br />
2000-1-31,9,7,6,6,4,2,87,78,66,1023,1021,1018,10,10,10,21,14,,0.00,6,Rain,225<br />
2000-2-1,13,10,7,6,5,1,93,75,44,1028,1024,1021,10,9,6,29,13,,0.00,3,Rain,236<br />
2000-2-2,12,8,5,5,3,1,87,71,54,1027,1023,1018,9,6,6,23,6,,0.00,0,,203<br />
2000-2-3,13,10,7,8,4,2,93,72,51,1019,1018,1017,10,10,7,26,18,,0.00,6,Rain,227<br />
2000-2-4,9,7,4,7,3,-3,87,83,61,1032,1026,1019,10,10,6,29,26,,0.00,6,Rain,26<br />
2000-2-5,6,3,2,-2,-5,-7,61,54,42,1033,1029,1024,10,10,10,24,14,,0.00,3,,254<br />
2000-2-6,8,7,5,5,2,-3,93,77,57,1027,1025,1023,10,10,10,23,13,,0.00,4,,232<br />
2000-2-7,10,8,5,5,3,2,87,77,58,1027,1025,1023,10,10,8,16,6,,0.00,5,,194<br />
2000-2-8,12,8,5,5,3,0,93,73,44,1023,1020,1018,8,5,1,16,3,,0.00,0,Fog,210<br />
2000-2-9,13,10,7,6,3,1,71,65,58,1018,1016,1015,10,10,10,29,23,,0.00,5,,201<br />
2000-2-10,13,11,9,8,4,2,93,67,51,1023,1020,1017,10,10,10,27,14,,0.00,5,,110<br />
2000-2-11,10,8,7,7,6,5,93,82,71,1026,1025,1023,10,9,6,27,21,,0.00,5,,26<br />
2000-2-12,10,9,8,7,6,4,93,83,71,1025,1023,1022,10,10,10,29,21,,0.00,6,,43<br />
2000-2-13,9,7,6,3,1,-3,81,66,46,1022,1021,1020,10,10,10,24,18,,0.00,3,,41<br />
2000-2-14,10,7,3,4,1,-1,87,72,54,1020,1018,1016,10,10,10,19,6,,0.00,4,,229<br />
2000-2-15,5,3,2,4,2,1,93,90,87,1017,1015,1015,10,9,7,27,14,,0.00,5,Rain,328<br />
2000-2-16,9,7,4,4,1,-3,93,69,50,1019,1018,1018,10,10,10,27,18,,0.00,4,Rain,290<br />
2000-2-17,11,7,4,6,1,-2,81,62,43,1017,1012,1007,10,10,10,34,21,,0.00,4,,183<br />
2000-2-18,13,10,8,9,7,5,94,78,62,1007,1004,1001,10,9,6,42,23,60,0.00,6,Rain,188<br />
2000-2-19,8,6,3,6,2,-1,93,80,61,1016,1012,1003,10,9,6,39,19,55,0.00,6,Rain,257<br />
2000-2-20,10,8,6,8,5,4,93,81,76,1015,1012,1007,10,9,3,35,18,42,0.00,6,Rain-Thunderstorm,162<br />
2000-2-21,9,7,4,7,3,1,93,84,76,1017,1011,1006,10,9,5,48,27,50,0.00,6,Rain-Thunderstorm,356<br />
2000-2-22,6,3,2,2,-1,-6,81,73,49,1022,1020,1017,10,10,10,32,26,,0.00,6,Rain-Snow,15<br />
2000-5-4,15,12,10,4,3,2,62,54,45,1020,1019,1018,10,10,10,45,31,58,0.00,4,,43<br />
2000-5-5,15,12,10,7,4,2,82,59,42,1019,1017,1017,10,10,10,34,23,,0.00,4,,40<br />
2000-5-6,17,13,9,9,6,-1,88,65,41,1020,1019,1018,10,10,10,19,11,,0.00,4,,29<br />
2000-5-7,17,12,8,12,6,0,88,65,39,1022,1020,1019,10,10,10,19,5,,0.00,1,,223<br />
2000-5-8,20,16,12,11,6,3,82,56,35,1025,1023,1020,10,10,10,27,10,,0.00,2,,34<br />
2000-5-9,20,14,9,6,3,-1,67,47,28,1025,1023,1021,,,,14,6,,0.00,,,121<br />
2000-5-10,22,16,11,13,6,1,88,53,35,1023,1021,1019,,,,16,3,,0.00,,,208<br />
2000-5-11,23,17,12,12,9,5,77,56,31,1019,1017,1014,8,8,8,19,6,,0.00,0,,198<br />
2000-5-12,24,21,18,16,13,10,73,62,53,1016,1014,1012,,,,23,10,,0.00,,,217<br />
2000-5-13,23,19,15,17,14,11,88,76,56,1020,1016,1014,10,10,7,42,14,,0.00,4,Rain,26<br />
2000-5-14,20,17,13,13,8,4,88,60,40,1021,1020,1019,10,10,10,34,24,,0.00,5,,44<br />
2000-5-15,22,17,12,10,5,0,88,51,23,1020,1019,1018,,,,26,16,,0.00,,,45<br />
2000-5-16,23,18,13,16,7,3,88,49,29,1018,1016,1015,10,10,10,32,18,,0.00,2,,39<br />
2000-5-17,25,19,14,12,8,2,88,53,24,1015,1014,1012,,,,23,13,,0.00,,,38<br />
2000-5-18,23,19,15,14,12,10,88,71,50,1013,1012,1011,10,10,10,24,13,,0.00,3,,19<br />
2000-5-19,19,16,13,14,12,11,94,83,72,1012,1011,1009,10,10,10,21,11,,0.00,4,,191<br />
2000-5-20,25,19,14,14,9,1,88,55,21,1010,1009,1007,8,4,3,16,5,,0.00,0,,200<br />
2000-5-21,29,22,15,15,11,3,82,53,19,1013,1010,1009,,,,23,10,,0.00,,,237<br />
2000-5-22,27,21,16,16,14,12,78,59,45,1015,1014,1012,,,,14,6,,0.00,,,164<br />
2000-5-23,25,21,17,18,16,5,94,73,40,1014,1013,1012,10,10,10,26,10,,0.00,3,,34<br />
2000-5-24,19,16,13,14,13,11,94,80,64,1014,1014,1013,10,10,8,26,16,,0.00,5,Rain,341<br />
2000-5-25,18,16,14,14,12,11,88,84,77,1015,1013,1012,10,9,4,29,11,,0.00,6,Rain,314<br />
2000-5-26,24,20,17,16,14,13,88,70,53,1018,1016,1014,10,10,10,29,14,,0.00,6,,2<br />
2000-5-27,26,21,16,17,13,8,94,67,34,1019,1017,1016,10,7,4,26,11,,0.00,0,,19<br />
2000-5-28,26,21,17,16,14,12,94,68,44,1017,1015,1013,8,8,7,27,14,,0.00,0,,19<br />
2000-5-29,21,19,17,19,17,15,88,84,78,1015,1011,1009,10,10,10,21,10,,0.00,4,,241<br />
2000-5-30,23,20,18,18,16,12,88,75,57,1012,1011,1010,10,10,10,21,10,,0.00,4,,320<br />
2000-5-31,24,21,18,17,16,14,83,73,53,1015,1014,1012,10,10,10,24,10,,0.00,4,,21<br />
2000-6-1,19,19,19,16,16,16,83,83,83,1014,1014,1014,,,,10,5,,0.00,,,50<br />
2000-6-10,22,21,20,13,11,10,64,55,49,1019,1018,1018,,,,34,27,,0.00,,,56<br />
2000-6-11,24,21,19,16,13,11,83,63,44,1021,1019,1018,10,10,10,47,29,,0.00,2,,43<br />
2000-6-12,24,20,17,15,13,11,82,61,44,1024,1023,1021,,,,35,24,,0.00,,,45<br />
2000-6-13,25,21,18,15,10,5,83,50,28,1024,1023,1022,,,,32,19,,0.00,,,44<br />
2000-6-14,31,23,17,16,10,-2,83,49,13,1023,1021,1019,,,,24,14,,0.00,,,36<br />
2000-6-15,30,24,19,19,13,7,78,50,26,1019,1016,1013,,,,19,14,,0.00,,,26<br />
2000-6-16,29,24,19,17,12,3,88,53,20,1014,1011,1008,10,9,7,29,5,,0.00,2,,3<br />
2000-6-17,24,20,17,20,17,15,94,86,57,1018,1014,1010,10,10,10,42,24,,0.00,5,Rain,16<br />
2000-6-18,20,18,15,15,11,5,94,68,37,1022,1021,1018,10,10,10,42,23,,0.00,5,Rain,26<br />
2000-6-19,19,17,14,12,7,1,88,55,30,1023,1022,1020,10,10,4,35,14,,0.00,3,Rain,8<br />
2000-6-20,20,17,14,12,9,6,77,60,43,1023,1021,1021,10,10,10,21,5,,0.00,4,,186<br />
2000-6-21,22,18,14,13,10,7,77,59,46,1021,1018,1016,,,,23,10,,0.00,,,207<br />
2000-6-22,27,22,17,15,12,5,78,53,24,1017,1016,1015,,,,23,10,,0.00,,,207<br />
2000-6-23,31,24,18,19,12,9,69,45,25,1016,1014,1014,,,,24,8,,0.00,,,187<br />
2000-6-24,28,24,21,18,16,13,73,63,47,1015,1014,1010,,,,14,8,,0.00,,,58<br />
2000-6-25,32,27,22,18,14,12,61,48,33,1010,1009,1008,,,,16,8,,0.00,,,171<br />
2000-6-26,33,27,22,22,17,12,83,53,29,1009,1008,1006,,,,23,6,,0.00,,,201<br />
2000-6-27,25,22,20,22,19,16,89,79,65,1013,1010,1007,10,10,10,47,31,61,0.00,6,,8<br />
2000-6-28,25,21,18,16,14,13,88,66,50,1014,1014,1013,10,10,10,32,18,47,0.00,3,,26<br />
2000-6-29,25,22,19,16,14,12,83,62,47,1014,1013,1012,10,10,10,27,23,,0.00,3,,51<br />
2000-6-30,25,21,18,19,16,14,83,71,57,1015,1013,1011,10,10,10,34,14,,0.00,4,,47<br />
2000-7-1,26,22,18,17,13,7,88,57,30,1018,1016,1014,10,10,10,19,10,,0.00,2,,43<br />
2000-7-2,28,23,19,14,11,8,64,45,30,1018,1017,1016,,,,32,13,,0.00,,,50<br />
2000-7-3,31,24,19,17,14,8,88,53,31,1016,1014,1013,,,,19,10,,0.00,,,60<br />
2000-7-4,30,25,20,22,16,9,83,57,35,1013,1012,1011,,,,13,6,,0.00,,,193<br />
2000-7-5,34,28,22,21,16,9,83,55,23,1012,1011,1009,,,,14,3,,0.00,,,186<br />
2000-7-6,33,29,25,25,19,13,66,55,38,1010,1010,1009,,,,27,13,,0.00,,,23<br />
2000-7-7,30,27,23,23,19,16,89,62,43,1012,1011,1009,,,,32,21,,0.00,,,30<br />
2000-7-8,34,28,22,20,12,2,88,46,13,1011,1009,1006,,,,23,8,,0.00,,,126<br />
2000-7-9,36,29,22,21,16,4,88,53,14,1006,1002,999,,,,24,6,,0.00,,,210<br />
2000-7-10,29,24,21,20,13,9,69,50,34,1008,1005,999,,,,39,23,,0.00,,,22<br />
2000-7-11,29,24,20,18,15,12,83,58,35,1010,1008,1008,,,,23,14,,0.00,,,52<br />
