
GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-17,22,20,19,9,7,5,49,43,35,1018,1016,1015,10,10,10,32,24,,0.00,3,,276<br />
2006-1-18,22,20,18,10,7,4,56,44,33,1021,1019,1016,10,10,10,35,27,,0.00,3,,286<br />
2006-1-19,21,19,17,8,6,4,52,42,35,1022,1020,1019,10,10,10,35,29,,0.00,3,,281<br />
2006-1-20,21,19,15,8,7,5,59,44,38,1023,1022,1020,10,10,10,27,23,,0.00,1,,279<br />
2006-1-21,21,16,12,13,9,6,73,63,46,1022,1020,1018,10,10,10,23,14,,0.00,3,,208<br />
2006-1-22,22,18,14,12,10,8,77,59,41,1021,1020,1018,10,9,7,32,13,,0.00,4,,243<br />
2006-1-23,22,20,18,12,11,9,68,55,46,1022,1020,1019,10,8,6,23,14,,0.00,5,,249<br />
2006-1-24,22,18,14,14,12,11,94,69,50,1023,1021,1020,8,6,3,16,10,,0.00,1,,226<br />
2006-1-25,24,19,14,14,13,10,88,69,41,1022,1020,1018,8,7,6,24,10,,0.00,0,,98<br />
2006-1-26,27,22,17,16,13,5,83,63,24,1022,1020,1018,8,7,6,21,11,,0.00,0,,74<br />
2006-1-27,28,22,17,17,13,9,82,59,30,1020,1018,1016,8,7,6,19,11,,0.00,,,84<br />
2006-1-28,27,23,19,19,12,8,88,55,30,1017,1015,1014,10,10,10,24,13,,0.00,5,,202<br />
2006-1-29,24,21,18,19,16,12,100,78,60,1017,1015,1013,10,5,1,24,13,,0.00,5,Fog,234<br />
2006-1-30,21,19,17,13,9,5,77,54,40,1018,1016,1014,10,10,10,34,19,,0.00,2,,260<br />
2006-1-31,20,17,14,11,8,7,67,55,46,1021,1019,1018,10,10,10,19,13,,0.00,3,,233<br />
2006-2-1,24,18,13,14,11,9,82,62,38,1023,1021,1019,,,,19,8,,0.00,,,243<br />
2006-2-2,25,20,15,18,12,7,83,59,32,1022,1020,1019,8,8,8,19,8,,0.00,0,,353<br />
2006-2-3,32,23,16,18,11,-1,94,53,14,1020,1018,1015,8,5,2,26,11,52,0.00,0,,67<br />
2006-2-4,29,24,19,13,8,5,60,38,23,1021,1018,1016,,,,27,14,,0.00,,,72<br />
2006-2-5,30,24,19,13,9,3,47,39,18,1018,1017,1015,,,,23,13,,0.00,,,57<br />
2006-2-6,30,24,19,17,13,8,73,52,25,1018,1016,1014,8,8,8,24,6,,0.00,0,,10<br />
2006-2-7,33,26,19,17,11,6,73,41,18,1017,1015,1013,8,8,8,19,10,,0.00,,,55<br />
2006-2-8,34,27,21,13,8,3,50,32,14,1018,1016,1014,,,,21,8,,0.00,,,107<br />
2006-2-9,35,28,22,12,6,-4,36,27,8,1018,1016,1014,,,,23,11,,0.00,,,96<br />
2006-2-10,32,27,22,10,6,1,44,27,17,1020,1017,1016,,,,23,11,,0.00,,,126<br />
2006-2-11,32,26,20,19,12,6,73,47,20,1017,1015,1012,,,,24,10,,0.00,,,16<br />
2006-2-12,29,24,19,20,17,12,88,66,35,1016,1013,1012,8,6,5,21,10,,0.00,1,,263<br />
2006-2-13,27,23,19,21,18,13,100,75,42,1016,1013,1012,8,4,0,19,10,,0.00,3,Fog,255<br />
2006-2-14,31,26,20,17,12,7,69,46,23,1014,1012,1010,,,,23,11,,0.00,,,128<br />
2006-2-15,32,26,21,18,11,6,65,42,22,1013,1011,1008,8,8,8,24,11,,0.00,,,158<br />
2006-2-16,31,27,23,16,11,7,53,40,25,1010,1008,1007,7,6,5,19,13,,0.00,,,159<br />
2006-2-17,28,24,22,21,17,11,83,63,37,1015,1012,1008,8,8,7,27,11,,0.00,,,297<br />
2006-2-18,24,23,22,18,16,12,78,65,47,1018,1017,1014,,,,23,16,,0.00,,,296<br />
2006-2-19,24,21,18,17,16,14,88,68,53,1019,1017,1016,8,8,8,29,14,,0.00,0,,269<br />
2006-2-20,24,20,17,17,15,13,88,70,50,1018,1016,1015,10,10,10,24,13,,0.00,1,,249<br />
2006-2-21,23,21,19,17,15,11,83,71,53,1018,1016,1015,10,10,8,19,10,,0.00,1,Rain,269<br />
2006-2-22,25,20,16,16,15,11,94,72,47,1016,1014,1012,8,7,6,19,10,,0.00,0,,272<br />
2006-2-23,21,19,18,17,16,14,88,83,68,1017,1013,1011,10,8,4,40,14,60,0.00,2,Rain-Thunderstorm,117<br />
2006-2-24,21,19,17,18,16,15,100,88,73,1017,1014,1011,10,10,7,23,14,,0.00,2,Rain,183<br />
2006-2-25,23,20,17,16,13,7,94,66,38,1020,1018,1016,10,10,6,26,13,,0.00,2,Rain,330<br />
2006-2-26,25,20,16,17,14,4,88,66,26,1020,1018,1016,10,10,10,21,11,,0.00,1,,294<br />
2006-2-27,24,19,15,17,16,14,100,77,57,1019,1017,1016,8,5,3,21,11,,0.00,0,,257<br />
2006-2-28,24,19,15,17,15,14,94,75,57,1018,1016,1015,10,7,3,21,11,,0.00,1,,222<br />
2006-3-1,25,20,15,17,15,14,94,73,54,1016,1014,1012,8,7,5,21,11,,0.00,0,,220<br />
2006-3-2,27,21,16,18,15,8,94,72,30,1015,1013,1011,8,6,3,26,11,,0.00,0,,201<br />
2006-3-3,29,23,17,19,11,-3,83,54,12,1014,1012,1011,8,7,7,32,14,,0.00,0,,220<br />
2006-3-4,26,21,17,16,14,8,88,66,32,1014,1012,1011,8,8,6,23,14,,0.00,0,,212<br />
2006-3-5,31,23,16,19,10,-9,88,59,7,1015,1013,1011,8,8,8,19,8,,0.00,0,,242<br />
2006-3-6,27,22,17,18,15,9,100,69,34,1014,1012,1009,8,4,0,26,13,,0.00,4,Fog,223<br />
2006-3-7,25,21,17,18,12,8,78,57,34,1014,1012,1010,10,10,10,23,11,,0.00,2,,227<br />
2006-3-8,28,22,17,17,14,8,94,64,28,1016,1014,1012,10,9,8,27,11,,0.00,0,,87<br />
2006-3-9,31,24,18,16,11,0,88,46,14,1018,1016,1014,,,,27,11,,0.00,,,36<br />
2006-3-10,32,26,19,17,11,3,61,43,16,1017,1014,1012,8,8,7,23,11,,0.00,0,,55<br />
2006-3-11,31,26,21,21,12,3,88,48,18,1014,1013,1011,10,10,10,29,11,,0.00,1,,223<br />
2006-3-12,25,23,21,21,16,11,88,67,47,1014,1012,1011,10,10,8,26,18,,0.00,3,,256<br />
2006-3-13,25,21,17,16,14,13,88,68,47,1015,1013,1004,10,10,10,23,13,,0.00,3,,253<br />
2006-3-14,26,21,17,19,16,14,88,73,50,1016,1014,1012,8,8,7,24,10,,0.00,0,,257<br />
2006-3-15,29,23,17,18,15,8,94,68,30,1015,1013,1011,8,6,5,24,8,,0.00,0,,254<br />
2006-3-16,30,25,20,18,9,0,83,40,14,1012,1010,1009,8,8,8,26,10,,0.00,0,,34<br />
2006-3-17,29,27,22,15,11,4,64,42,26,1013,1010,1007,10,5,2,40,19,60,0.00,2,Rain-Thunderstorm,59<br />
2006-3-18,31,26,20,19,17,13,83,65,33,1012,1010,1008,10,6,2,40,24,60,0.00,1,Rain,75<br />
2006-3-19,30,26,22,21,18,16,88,66,48,1014,1011,1009,10,8,4,35,24,,0.00,1,Rain-Thunderstorm,76<br />
2006-3-20,29,26,22,21,18,15,83,69,45,1015,1013,1011,10,10,10,27,18,,0.00,1,,3<br />
2006-3-21,27,23,19,20,17,8,94,70,30,1016,1014,1013,10,8,6,26,13,,0.00,1,,239<br />
2006-3-22,25,22,20,18,16,13,78,66,57,1014,1012,1011,10,8,6,29,14,,0.00,1,,226<br />
2006-3-23,27,22,17,16,13,7,68,55,39,1013,1011,1010,10,10,10,29,18,,0.00,1,,214<br />
2006-3-24,26,21,17,15,12,8,78,52,32,1013,1011,1009,8,8,7,40,19,,0.00,0,,235<br />
2006-3-25,26,21,16,19,13,11,83,62,42,1016,1014,1012,,,,23,13,,0.00,,,240<br />
2006-3-26,26,22,18,19,16,11,94,67,41,1017,1015,1014,10,8,5,26,11,,0.00,1,,268<br />
2006-3-27,28,22,16,18,14,8,82,62,32,1015,1013,1010,8,8,7,23,8,,0.00,0,,1<br />
2006-3-28,33,26,18,18,11,1,94,48,13,1013,1011,1010,8,7,6,27,10,,0.00,0,,53<br />
2006-3-29,34,28,23,19,8,1,61,32,12,1016,1013,1010,10,7,5,35,14,,0.00,1,Rain,48<br />
2006-3-30,29,27,25,18,13,7,58,42,26,1015,1013,1009,10,8,8,42,18,,0.00,2,,22<br />
2006-3-31,27,24,23,20,18,14,78,67,51,1016,1015,1013,,,,24,11,,0.00,,,305<br />
2006-4-1,29,24,19,18,16,5,88,63,22,1016,1013,1011,8,8,8,29,11,,0.00,,,309<br />
2006-4-2,26,23,20,19,17,12,88,66,42,1014,1012,1011,10,8,7,23,11,,0.00,1,Rain,263<br />
2006-4-3,30,26,22,18,14,8,78,50,25,1014,1012,1010,8,8,8,16,8,,0.00,,,30<br />
2006-4-4,33,28,23,16,11,6,53,35,18,1013,1011,1009,8,8,8,23,10,,0.00,,,11<br />
2006-4-5,35,29,24,13,9,4,47,29,14,1012,1010,1009,,,,24,11,,0.00,,,37<br />
2006-4-6,37,31,26,19,9,3,58,28,13,1013,1010,1008,,,,23,10,,0.00,,,343<br />
2006-4-7,33,30,27,20,14,5,62,40,20,1012,1010,1008,10,10,10,27,10,,0.00,,Rain,293<br />
2006-4-8,28,26,23,21,13,6,78,50,26,1013,1011,1009,8,7,6,47,27,64,0.00,,,276<br />
2006-4-9,28,23,19,18,15,10,78,59,32,1014,1012,1011,,,,24,13,,0.00,,,286<br />
2006-4-10,30,27,23,21,17,8,83,60,25,1014,1012,1011,,,,24,11,,0.00,,,323<br />
2006-4-11,31,24,19,22,19,10,100,72,29,1013,1010,1008,8,3,0,24,10,,0.00,2,Fog,277<br />
2006-4-12,35,28,20,21,14,1,94,53,12,1010,1008,1005,8,7,5,23,10,,0.00,0,,236<br />
2006-4-13,31,27,23,19,14,5,69,47,19,1008,1007,1005,8,7,6,34,14,,0.00,,,254<br />
2006-4-14,28,24,21,22,19,17,89,71,54,1011,1009,1007,10,10,8,24,18,,0.00,1,,252<br />
2006-4-15,32,27,22,23,19,12,100,69,29,1013,1010,1009,8,5,3,27,11,,0.00,1,,269<br />
2006-4-16,35,28,22,20,14,6,83,48,16,1009,1007,1005,8,8,8,29,10,,0.00,,,238<br />
2006-4-17,38,30,23,19,9,-3,61,34,7,1008,1007,1005,7,7,7,24,10,,0.00,,,281<br />
2006-4-18,40,32,25,19,10,-2,58,31,7,1008,1007,1006,7,7,7,26,11,29,0.00,,,160<br />
2006-4-19,35,30,26,20,13,7,69,38,18,1010,1009,1007,8,8,7,24,11,,0.00,,,242<br />
2006-4-20,31,27,23,21,18,15,88,62,38,1011,1010,1008,8,8,8,29,16,,0.00,,,224<br />
2006-4-21,30,26,21,23,19,17,89,66,45,1012,1010,1009,8,8,8,24,13,,0.00,0,,216<br />
2006-4-22,31,26,21,22,20,15,100,76,38,1012,1009,1008,8,6,2,23,11,,0.00,2,,236<br />
2006-4-23,35,28,22,20,13,0,83,45,12,1010,1008,1007,8,6,4,23,10,,0.00,0,,235<br />
2006-4-24,36,30,25,21,10,4,62,32,14,1009,1007,1005,8,8,7,26,11,,0.00,0,,276<br />
2006-4-25,37,31,25,17,6,-1,48,21,10,1008,1005,1003,8,7,6,27,10,58,0.00,0,,26<br />
2006-4-26,42,36,30,11,6,0,27,17,7,1005,1004,1002,8,4,1,35,18,53,0.00,0,,119<br />
2006-4-27,37,32,28,19,13,5,51,34,17,1009,1007,1005,8,7,5,34,18,,0.00,,,252<br />
2006-4-28,33,29,26,17,12,1,54,38,14,1010,1009,1008,,,,27,16,,0.00,,,268<br />
2006-4-29,31,26,20,18,15,11,64,50,31,1010,1009,1007,,,,27,16,,0.00,,,220<br />
2006-4-30,33,28,23,16,14,10,61,42,27,1008,1007,1006,,,,27,16,,0.00,,,212<br />
2006-5-1,36,30,25,14,9,5,37,26,17,1010,1008,1007,8,8,8,21,11,,0.00,,,224<br />
2006-5-2,39,33,27,10,4,-5,29,18,6,1009,1007,1006,8,7,6,26,8,,0.00,0,,265<br />
2006-5-3,41,33,27,19,11,5,46,28,12,1009,1008,1006,8,7,5,26,13,,0.00,0,,73<br />
2006-5-4,41,34,29,18,11,6,36,25,12,1010,1009,1007,8,8,7,32,13,,0.00,0,,60<br />
2006-5-5,40,34,28,19,10,2,49,26,10,1011,1009,1007,8,7,5,37,8,55,0.00,0,,320<br />
2006-5-6,37,32,27,20,13,4,55,32,17,1010,1008,1007,8,8,7,26,11,,0.00,0,,221<br />
2006-5-7,36,31,26,21,18,14,65,48,27,1007,1005,1002,,,,29,16,,0.00,,,220<br />
2006-5-8,36,30,25,25,21,16,79,58,32,1005,1003,1001,10,9,8,24,18,,0.00,1,,218<br />
2006-5-9,35,30,25,24,21,17,84,62,36,1007,1005,1003,8,8,7,26,14,,0.00,0,,226<br />
2006-5-10,39,32,25,23,20,9,83,57,16,1007,1005,1004,8,7,5,27,11,,0.00,0,,215<br />
2006-5-11,37,31,26,23,19,15,65,48,35,1008,1006,1004,8,8,7,32,10,,0.00,0,,249<br />
2006-5-12,37,31,26,25,21,15,79,56,29,1009,1007,1005,8,7,4,26,13,,0.00,0,,226<br />
2006-5-13,37,31,26,25,22,16,94,63,29,1008,1006,1004,8,5,0,26,16,,0.00,3,Fog,217<br />
2006-5-14,36,30,24,21,18,11,73,52,23,1007,1005,1004,8,8,8,27,18,,0.00,0,,213<br />
2006-5-15,35,30,25,24,18,11,74,51,24,1006,1005,1004,10,8,8,27,18,,0.00,0,,220<br />
2006-5-16,35,30,25,25,20,13,84,57,33,1006,1004,1003,8,8,8,23,16,,0.00,0,,227<br />
2006-5-17,34,29,24,25,22,16,94,67,34,1007,1005,1004,10,6,0,23,13,,0.00,1,Fog,259<br />
2006-5-18,36,31,26,24,21,12,83,56,25,1007,1005,1003,8,7,6,26,10,,0.00,0,,317<br />
2006-5-19,37,31,26,25,20,15,74,52,27,1005,1003,1001,8,8,7,23,10,24,0.00,0,,270<br />
2006-5-20,42,33,26,25,20,8,89,53,13,1004,1002,1001,8,5,3,23,14,,0.00,0,,214<br />
2006-5-21,42,36,29,22,13,3,55,30,9,1003,1002,1000,,,,32,13,,0.00,,,235<br />
2006-5-22,36,32,28,24,18,11,70,46,22,1004,1003,1001,8,8,8,32,16,,0.00,0,,248<br />
2006-5-23,36,31,27,21,18,13,61,44,26,1004,1002,1000,8,8,8,34,19,,0.00,0,,266<br />
2006-5-24,34,30,27,20,19,17,65,49,36,1003,1001,1000,,,,24,14,,0.00,,,246<br />
2006-5-25,38,31,25,25,20,15,79,55,27,1003,1002,1001,,,,32,14,,0.00,,,233<br />
2006-5-26,37,31,25,25,20,15,79,52,28,1005,1004,1002,8,8,8,24,13,,0.00,0,,225<br />
2006-5-27,41,34,28,26,19,11,75,45,17,1007,1005,1003,8,8,7,27,13,,0.00,0,,273<br />
2006-5-28,42,34,27,24,17,9,70,40,14,1004,1002,1000,8,8,7,24,13,,0.00,0,,225<br />
2006-5-29,38,31,25,26,23,17,83,62,30,1001,999,996,8,8,8,23,13,,0.00,1,,225<br />
2006-5-30,37,31,26,26,22,16,89,58,32,998,996,995,8,8,5,23,13,,0.00,0,,282<br />
2006-5-31,41,34,28,27,21,9,75,49,15,999,998,997,8,8,7,27,10,,0.00,0,,295<br />
2006-6-1,44,36,27,26,22,8,84,50,12,1000,999,997,8,8,7,27,11,,0.00,0,,353<br />
2006-6-2,41,34,29,24,14,2,62,35,9,1000,999,997,,,,19,10,,0.00,,,249<br />
2006-6-3,43,36,28,24,15,3,66,35,10,1000,998,996,8,8,8,29,11,,0.00,0,,28<br />
2006-6-4,42,36,29,25,12,1,63,27,10,1000,999,998,8,7,5,32,13,,0.00,0,,38<br />
2006-6-5,43,37,32,21,9,-1,35,19,9,1002,1000,999,8,7,6,29,13,,0.00,1,,69<br />
2006-6-6,39,36,32,22,16,9,47,31,21,1003,1001,1000,8,8,6,26,11,,0.00,0,,342<br />
2006-6-7,40,35,30,20,15,9,43,32,15,1003,1002,1000,8,7,5,27,13,,0.00,0,,23<br />
2006-6-8,39,34,30,23,16,8,55,34,16,1006,1004,1002,8,8,7,24,14,,0.00,0,,234<br />
2006-6-9,40,35,30,23,16,7,55,36,13,1007,1005,1004,8,6,3,27,13,,0.00,0,,246<br />
2006-6-10,38,33,29,26,20,12,79,50,22,1006,1004,1002,8,6,4,26,14,,0.00,0,,230<br />
2006-6-11,37,32,28,26,23,16,79,60,29,1004,1003,1002,8,7,5,24,13,,0.00,0,,233<br />
2006-6-12,39,33,27,27,22,9,79,58,17,1003,1001,999,8,7,6,23,11,,0.00,0,,244<br />
2006-6-13,35,31,28,27,25,19,89,66,39,1002,1001,1000,8,6,1,21,11,,0.00,0,,300<br />
2006-6-14,42,36,29,28,24,14,79,56,19,1002,1001,1000,8,6,4,32,11,,0.00,0,,6<br />
2006-6-15,45,37,29,29,22,5,89,53,9,1004,1002,1001,8,6,3,35,14,,0.00,0,,288<br />
2006-6-16,42,36,30,26,21,8,75,49,13,1003,1001,1000,8,8,6,32,14,,0.00,0,,239<br />
2006-6-17,43,36,29,25,12,0,70,29,7,1002,1001,1000,8,8,8,24,13,,0.00,0,,231<br />
2006-6-18,44,37,30,24,15,1,56,32,7,1003,1002,1001,8,8,7,26,11,,0.00,0,,202<br />
2006-6-19,41,36,30,21,13,5,49,28,11,1002,1001,999,8,7,6,29,13,,0.00,0,,53<br />
2006-6-20,40,36,31,27,18,12,75,37,23,1002,1000,998,8,7,6,24,13,,0.00,0,,343<br />
2006-6-21,39,34,30,26,21,15,75,45,24,1001,1000,998,8,5,4,26,13,34,0.00,0,,6<br />
2006-6-22,43,37,32,25,21,14,56,42,18,1002,999,997,8,8,6,27,16,,0.00,0,,60<br />
2006-6-23,43,37,32,24,18,9,53,36,13,1001,999,997,8,7,6,27,13,,0.00,0,,235<br />
2006-6-24,41,36,32,24,19,14,47,36,20,1001,999,998,8,7,6,24,11,,0.00,0,,320<br />
2006-6-25,38,34,30,28,23,18,79,54,33,1000,998,996,8,6,4,27,11,,0.00,0,,246<br />
2006-6-26,40,34,29,27,26,21,84,65,33,997,996,994,8,7,7,24,16,,0.00,0,,218<br />
2006-6-27,42,36,29,28,24,16,79,60,22,997,995,993,8,8,8,26,14,,0.00,0,,257<br />
2006-6-28,41,36,30,29,26,20,79,60,36,996,995,993,8,8,7,32,11,,0.00,0,,4<br />
2006-6-29,39,34,31,29,27,23,84,66,40,998,996,995,7,7,5,26,13,47,0.00,0,,296<br />
2006-6-30,39,34,29,26,23,19,75,50,35,997,996,995,8,8,8,34,16,,0.00,0,,236<br />
2006-7-1,38,34,30,23,19,16,52,40,30,999,997,996,8,8,8,35,23,,0.00,0,,241<br />
2006-7-2,38,33,29,22,19,17,58,41,29,999,997,996,8,8,8,37,23,55,0.00,0,,239<br />
2006-7-3,38,33,29,23,18,13,55,40,22,998,996,996,8,8,7,32,16,,0.00,0,,223<br />
2006-7-4,39,34,29,26,18,13,66,39,21,999,997,996,8,8,8,24,14,,0.00,,,228<br />
2006-7-5,38,33,29,27,24,22,74,61,39,999,997,996,8,8,8,26,14,,0.00,0,,226<br />
2006-7-6,38,34,30,25,23,20,70,56,35,998,997,996,8,6,4,27,16,,0.00,0,,223<br />
2006-7-7,40,36,31,27,22,15,63,48,23,998,996,995,8,8,7,23,13,,0.00,,,234<br />
2006-7-8,37,34,32,28,24,12,79,56,22,997,996,994,8,6,4,24,10,39,0.00,0,,293<br />
2006-7-9,40,35,30,28,26,20,89,65,31,996,994,992,8,7,5,24,14,,0.00,1,,224<br />
2006-7-10,36,33,31,27,24,23,66,59,47,995,994,993,8,7,6,29,18,,0.00,0,,216<br />
2006-7-11,39,34,29,26,23,19,70,55,31,996,995,993,8,4,3,23,16,,0.00,0,,207<br />
2006-7-12,37,33,29,27,26,21,79,66,39,997,996,995,8,6,3,23,13,,0.00,0,,234<br />
2006-7-13,38,34,30,27,26,21,84,63,37,998,996,996,8,7,5,26,10,,0.00,0,,274<br />
2006-7-14,39,34,30,28,25,19,79,61,31,999,997,996,8,6,3,24,10,40,0.00,0,,284<br />
2006-7-15,41,34,29,28,23,12,84,56,18,1000,998,997,8,6,4,26,11,,0.00,0,,220<br />
2006-7-16,37,33,29,27,26,23,84,65,44,999,998,996,8,8,8,24,14,,0.00,0,,213<br />
2006-7-17,38,34,30,26,24,22,70,58,39,997,996,995,8,8,8,26,18,,0.00,0,,222<br />
2006-7-18,41,34,29,29,25,22,74,58,33,997,995,994,8,7,7,29,16,,0.00,0,,48<br />
2006-7-19,44,39,34,29,19,9,71,37,14,998,996,995,8,7,6,24,13,,0.00,0,,341<br />
2006-7-20,45,39,33,28,19,9,71,38,12,999,997,996,8,7,6,32,14,,0.00,0,,64<br />
2006-7-21,43,38,33,23,17,8,44,29,12,999,997,996,8,8,8,26,14,,0.00,0,,60<br />
2006-7-22,46,39,33,25,17,10,59,31,12,999,998,997,8,8,7,34,13,,0.00,0,,63<br />
2006-7-23,45,38,32,27,19,10,70,39,13,999,998,996,8,8,8,34,13,,0.00,0,,324<br />
2006-7-24,45,39,33,27,18,-1,55,35,8,1008,998,997,8,7,3,32,11,53,0.00,0,,227<br />
2006-7-25,44,39,35,26,18,9,50,32,18,999,998,996,8,7,6,29,11,,0.00,0,,118<br />
2006-7-26,40,37,34,28,21,16,60,42,30,999,997,996,8,7,7,26,11,,0.00,0,,5<br />
2006-7-27,39,36,33,28,21,13,67,41,28,997,995,993,8,7,6,24,11,,0.00,0,,351<br />
2006-7-28,42,38,34,26,22,15,59,45,20,993,992,990,8,4,1,21,13,,0.00,0,,17<br />
2006-7-29,41,37,33,29,26,18,75,56,27,994,992,991,6,2,1,26,11,,0.00,0,,293<br />
2006-7-30,39,34,30,27,24,18,84,57,31,997,995,994,8,6,3,23,14,,0.00,0,,238<br />
2006-7-31,41,36,32,27,23,14,70,51,20,998,996,994,10,6,4,29,14,,0.00,1,,66<br />
2006-8-1,41,36,32,27,23,16,63,48,24,999,997,995,8,7,6,27,18,,0.00,,,53<br />
2006-8-2,40,36,32,28,22,16,71,49,24,998,996,994,8,7,6,29,13,,0.00,0,,257<br />
2006-8-3,41,36,32,28,25,16,79,59,24,997,995,994,8,6,4,23,10,,0.00,0,,222<br />
2006-8-4,43,38,34,26,18,11,63,36,16,998,996,994,8,7,5,24,16,,0.00,0,,105<br />
2006-8-5,44,39,34,23,21,18,49,37,24,998,997,995,8,7,7,29,21,,0.00,0,,88<br />
2006-8-6,42,37,32,24,21,18,59,42,25,1000,998,996,8,8,8,27,21,,0.00,,,69<br />
2006-8-7,41,37,33,26,22,15,59,44,22,999,998,996,8,6,4,34,21,,0.00,0,,177<br />
2006-8-8,42,38,34,26,20,17,63,37,25,999,997,996,8,6,3,32,19,,0.00,,,203<br />
2006-8-9,39,36,32,21,18,14,43,35,24,1000,999,998,8,7,3,27,18,,0.00,0,,252<br />
2006-8-10,41,36,32,24,19,16,53,37,23,999,998,995,8,6,3,24,11,,0.00,0,,265<br />
2006-8-11,40,37,33,28,21,16,71,43,24,999,997,995,8,7,6,21,11,,0.00,0,,19<br />
2006-8-12,43,38,33,29,24,15,79,49,19,998,997,996,8,8,6,34,11,35,0.00,0,,331<br />
2006-8-13,44,39,34,26,23,12,59,46,15,998,997,996,8,8,7,34,11,27,0.00,0,,10<br />
2006-8-14,44,39,34,27,21,10,52,41,13,997,996,994,8,7,1,29,10,,0.00,0,,347<br />
2006-8-15,44,38,33,25,20,13,63,38,17,997,995,994,8,7,6,27,11,,0.00,0,,9<br />
2006-8-16,46,40,34,22,16,9,36,26,11,998,996,995,10,7,3,24,11,42,0.00,0,,76<br />
2006-8-17,46,40,35,25,13,0,44,23,6,998,996,995,8,7,4,32,14,42,0.00,0,,63<br />
2006-8-18,45,39,33,21,9,-2,39,19,7,1001,999,997,8,8,8,27,14,,0.00,0,,78<br />
2006-8-19,44,39,34,24,15,-1,47,29,9,1003,1001,999,8,8,7,27,14,,0.00,0,,37<br />
2006-8-20,42,36,31,28,21,12,75,47,18,1003,1001,1000,8,8,7,27,14,34,0.00,,,310<br />
2006-8-21,41,36,30,28,23,13,84,57,19,1002,1000,999,8,8,7,29,13,,0.00,0,,343<br />
2006-8-22,43,36,29,28,23,10,89,56,14,1002,1000,998,8,7,6,27,14,29,0.00,0,,18<br />
2006-8-23,39,34,30,25,21,14,66,44,22,1001,999,998,8,8,6,27,11,,0.00,0,,32<br />
2006-8-24,42,36,31,26,18,13,63,36,18,1002,1000,999,8,8,8,26,13,,0.00,0,,63<br />
2006-8-25,42,37,32,24,18,12,62,36,19,1003,1001,1000,8,8,8,26,14,,0.00,0,,60<br />
2006-8-26,41,36,31,23,20,14,62,41,20,1005,1003,1002,8,7,6,26,18,39,0.00,0,,162<br />
2006-8-27,40,36,32,20,17,15,43,33,24,1004,1002,1000,8,8,8,26,14,,0.00,0,,206<br />
2006-8-28,41,37,33,21,17,12,43,32,18,1001,999,997,,,,26,13,,0.00,,,207<br />
2006-8-29,42,37,32,26,18,10,70,35,15,1002,1000,998,,,,24,13,,0.00,,,352<br />
2006-8-30,42,37,32,21,17,13,49,31,18,1004,1002,1001,8,8,8,26,11,29,0.00,0,,187<br />
