
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-1,-2,-9,-16,-6,-14,-21,80,63,47,1019,1015,1012,24,15,4,19,8,,0.00,6,Snow,281<br />
2011-1-2,-2,-3,-4,-6,-8,-10,86,68,55,1021,1018,1014,24,15,5,24,18,,0.00,7,Snow,308<br />
2011-1-3,-3,-8,-13,-11,-14,-17,73,61,47,1021,1020,1017,24,24,24,13,5,,0.00,4,Snow,239<br />
2011-1-4,3,-4,-11,-7,-11,-17,68,55,47,1018,1012,1008,24,24,24,23,6,,0.00,5,,262<br />
2011-1-5,6,3,1,-5,-7,-9,56,45,39,1012,1010,1008,24,24,24,40,23,52,0.00,5,Snow,278<br />
2011-1-6,7,2,-4,-5,-6,-7,80,58,39,1024,1014,1008,32,25,24,55,21,48,0.00,5,,282<br />
2011-1-7,-2,-6,-10,-6,-8,-11,86,77,74,1024,1013,1005,24,18,1,47,11,55,0.00,6,Fog-Snow,146<br />
2011-1-8,-5,-10,-15,-9,-13,-18,86,75,67,1024,1014,1006,32,6,0,55,39,66,0.00,8,Fog-Snow,345<br />
2011-1-9,-15,-16,-16,-18,-19,-20,78,71,66,1036,1030,1024,11,5,2,48,39,58,0.00,8,Snow,342<br />
2011-1-10,-16,-18,-20,-21,-22,-24,72,67,61,1040,1038,1036,32,17,5,32,23,32,0.00,6,Snow,346<br />
2011-1-11,-17,-21,-24,-22,-25,-28,78,71,65,1038,1035,1032,24,23,16,14,8,,0.00,2,,189<br />
2011-1-12,-18,-20,-22,-23,-24,-26,78,69,65,1033,1025,1018,32,16,6,27,8,,0.00,7,Snow,25<br />
2011-1-13,-21,-21,-22,-26,-27,-28,71,65,59,1029,1027,1025,32,12,4,21,11,,0.00,6,Snow,34<br />
2011-1-14,-22,-23,-25,-27,-28,-30,71,66,59,1037,1033,1026,16,7,2,26,14,,0.00,8,Snow,18<br />
2011-1-15,-20,-23,-25,-24,-27,-30,77,69,64,1035,1028,1017,16,9,4,21,10,,0.00,7,Fog-Snow,138<br />
2011-1-16,-13,-17,-21,-16,-23,-29,79,69,50,1015,1010,1007,24,12,5,24,16,,0.00,7,Snow,8<br />
