
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2004-1-1,29,22,15,15,13,12,94,68,37,1017,1015,1012,5,3,2,14,3,,0.00,1,,323<br />
2004-1-2,28,20,12,15,12,10,94,70,32,1016,1014,1012,5,3,1,19,5,,0.00,1,,312<br />
2004-1-3,28,20,13,16,13,11,100,74,39,1017,1014,1012,5,3,1,14,6,,0.00,0,,327<br />
2004-1-4,26,20,14,18,15,12,94,80,44,1015,1013,1011,5,3,1,13,5,,0.00,0,,317<br />
2004-1-5,27,22,17,18,15,12,94,73,42,1016,1014,1012,4,2,1,14,5,,0.00,0,,285<br />
2004-1-6,26,19,13,16,13,9,100,73,34,1016,1014,1012,4,2,1,14,3,,0.00,0,,302<br />
2004-1-7,29,21,14,15,14,12,100,68,37,1015,1013,1012,4,3,2,14,5,,0.00,1,,339<br />
2004-1-8,31,26,20,15,13,11,73,52,29,1017,1015,1013,4,3,2,14,8,,0.00,0,,38<br />
2004-1-9,29,24,21,15,12,10,68,48,30,1018,1016,1014,4,4,3,19,11,,0.00,0,,31<br />
2004-1-10,29,23,17,13,12,10,73,51,32,1018,1015,1014,4,3,2,19,8,,0.00,0,,344<br />
2004-1-11,30,23,16,13,12,10,77,53,29,1017,1014,1012,5,3,1,16,6,,0.00,0,,353<br />
2004-1-12,31,23,15,14,11,8,77,56,24,1016,1014,1012,4,3,2,13,3,,0.00,0,,360<br />
2004-1-13,31,23,15,12,11,9,72,55,31,1014,1012,1011,4,3,2,14,2,,0.00,0,,273<br />
2004-1-14,30,22,15,16,13,9,82,60,31,1013,1011,1009,4,3,1,14,3,,0.00,0,,287<br />
2004-1-15,29,21,14,14,12,10,82,57,34,1014,1011,1010,4,3,1,16,3,,0.00,0,,290<br />
2004-1-16,35,26,16,18,14,10,94,64,23,1014,1012,1010,4,3,1,19,3,,0.00,0,,139<br />
2004-1-17,29,24,19,18,16,12,94,66,37,1014,1011,1010,4,3,1,11,5,,0.00,1,,265<br />
2004-1-18,30,23,17,17,15,12,94,67,33,1014,1012,1010,4,3,1,19,3,,0.00,1,,302<br />
2004-1-19,28,22,16,14,12,11,72,59,35,1013,1011,1009,5,3,2,16,2,,0.00,0,,311<br />
2004-1-20,28,21,15,16,12,10,83,58,37,1011,1010,1007,4,3,1,16,5,,0.00,0,,280<br />
2004-1-21,26,22,18,17,16,14,94,75,47,1012,1010,1007,6,4,1,13,3,,0.00,3,,313<br />
2004-1-22,22,20,18,16,14,13,83,71,57,1012,1011,1010,6,4,3,11,2,,0.00,4,,18<br />
2004-1-23,28,22,16,24,12,7,88,61,44,1013,1011,1010,6,5,2,23,5,,0.00,3,,315<br />
2004-1-24,27,19,12,12,9,7,77,54,30,1014,1011,1009,6,4,3,26,5,,0.00,0,,351<br />
2004-1-25,28,21,14,13,11,8,77,58,34,1013,1010,1009,5,4,2,16,3,,0.00,0,,291<br />
2004-1-26,28,21,15,15,11,9,78,60,32,1014,1012,1010,5,4,3,19,5,,0.00,0,,309<br />
2004-1-27,29,21,13,15,13,10,94,67,37,1012,1010,1008,5,4,2,16,3,,0.00,0,,344<br />
2004-1-28,30,24,18,22,16,11,83,64,40,1011,1009,1006,4,3,2,14,5,,0.00,0,,156<br />
2004-1-29,28,23,18,20,18,10,94,76,46,1012,1010,1008,5,3,1,13,2,,0.00,1,,205<br />
2004-1-30,27,23,19,20,18,16,94,77,51,1013,1011,1010,6,4,1,14,3,,0.00,1,,246<br />
2004-1-31,27,22,17,21,16,13,88,72,45,1014,1011,1010,6,4,3,21,3,,0.00,1,,268<br />
2004-2-1,26,21,16,15,12,10,88,65,36,1014,1011,1009,6,4,2,26,5,,0.00,0,,313<br />
2004-2-2,31,22,13,17,12,9,77,57,29,1013,1010,1008,4,4,3,19,6,,0.00,0,,356<br />
2004-2-3,33,26,19,18,15,11,78,56,36,1013,1011,1009,5,4,2,14,8,,0.00,0,,3<br />
2004-2-4,31,24,19,19,17,16,94,73,40,1013,1011,1009,4,2,1,14,2,,0.00,0,,272<br />
2004-2-5,30,23,17,18,12,7,94,59,25,1014,1012,1010,6,4,2,16,6,,0.00,0,,313<br />
2004-2-6,31,23,15,13,10,3,73,49,19,1015,1013,1011,7,5,3,23,10,,0.00,0,,341<br />
2004-2-7,30,22,14,13,9,2,82,48,26,1017,1014,1013,5,4,3,19,6,,0.00,0,,337<br />
2004-2-8,33,24,15,15,10,6,77,49,20,1017,1015,1013,5,4,2,14,5,,0.00,0,,24<br />
2004-2-9,30,23,16,17,13,10,82,57,31,1015,1013,1011,3,3,1,21,5,,0.00,0,,257<br />
2004-2-10,30,22,14,19,15,13,94,72,37,1016,1014,1012,3,3,1,16,5,,0.00,0,,309<br />
2004-2-11,30,23,16,17,13,11,100,64,33,1016,1014,1012,4,3,2,23,6,,0.00,0,,326<br />
2004-2-12,30,22,15,17,13,9,83,63,37,1016,1014,1012,5,3,2,19,6,,0.00,0,,322<br />
2004-2-13,29,22,16,18,16,13,94,71,42,1015,1013,1011,4,3,1,16,6,,0.00,0,,298<br />
2004-2-14,30,23,17,21,17,13,88,73,37,1015,1013,1011,5,3,2,14,5,,0.00,0,,296<br />
2004-2-15,31,24,18,21,18,13,94,73,35,1018,1012,1011,3,2,1,14,3,,0.00,0,,272<br />
2004-2-16,34,27,19,20,17,13,94,69,28,1015,1012,1010,4,3,1,23,5,,0.00,0,,289<br />
2004-2-17,33,27,20,19,17,13,88,69,35,1014,1011,1009,4,3,1,19,10,,0.00,0,,320<br />
2004-2-18,32,24,17,21,17,14,94,74,36,1012,1010,1008,6,4,2,23,6,,0.00,1,,314<br />
2004-2-19,26,22,18,20,18,16,94,82,65,1013,1010,1009,6,4,2,16,6,,0.00,0,,293<br />
2004-2-20,28,22,17,19,18,16,94,80,54,1014,1012,1010,6,4,2,19,5,,0.00,0,,303<br />
2004-2-21,32,26,20,19,17,10,94,62,38,1015,1013,1010,5,3,2,19,5,,0.00,0,,324<br />
2004-2-22,38,29,20,16,13,9,64,42,18,1014,1011,1009,5,3,2,16,3,,0.00,0,,348<br />
2004-2-23,37,28,20,15,11,6,68,37,21,1013,1011,1009,5,4,2,24,6,,0.00,0,,297<br />
2004-2-24,36,27,19,17,13,9,65,43,20,1014,1012,1010,4,4,2,21,10,,0.00,1,,291<br />
2004-2-25,35,28,21,19,16,11,83,55,26,1015,1012,1010,5,3,2,19,6,,0.00,0,,284<br />
2004-2-26,33,27,21,19,17,14,78,59,31,1012,1010,1008,6,4,2,19,8,,0.00,0,,283<br />
2004-2-27,30,25,20,20,19,17,88,73,48,1012,1010,1008,6,4,2,16,5,,0.00,0,,275<br />
2004-2-28,29,24,20,21,19,18,88,74,55,1013,1011,1009,5,4,1,19,3,,0.00,0,,263<br />
2004-2-29,30,24,19,20,18,13,94,69,44,1013,1011,1009,5,3,1,19,5,,0.00,0,,292<br />
2004-3-1,34,27,21,19,16,12,83,52,29,1012,1010,1007,4,3,2,16,8,,0.00,0,,306<br />
2004-3-2,37,28,20,15,12,10,73,40,22,1011,1009,1007,4,3,2,14,5,,0.00,0,,320<br />
2004-3-3,39,30,21,17,12,9,69,36,18,1011,1008,1006,4,3,1,21,5,,0.00,0,,302<br />
2004-3-4,40,31,23,21,15,7,70,44,14,1012,1009,1007,4,3,1,13,3,,0.00,4,,279<br />
2004-3-5,34,29,24,22,19,16,89,63,34,1011,1009,1008,5,3,1,11,3,,0.00,2,,275<br />
2004-3-6,34,28,23,21,18,14,83,58,32,1012,1010,1008,3,2,1,23,2,,0.00,5,,310<br />
2004-3-7,38,29,21,17,14,12,73,42,22,1013,1010,1008,4,3,1,16,3,,0.00,2,,307<br />
2004-3-8,41,30,20,16,12,5,68,38,12,1013,1011,1009,5,3,2,19,3,,0.00,0,,321<br />
2004-3-9,37,28,20,22,16,5,73,52,21,1014,1011,1010,5,4,2,21,5,,0.00,0,,276<br />
2004-3-10,34,27,21,20,18,15,83,61,32,1012,1010,1008,5,4,3,16,5,,0.00,0,,266<br />
2004-3-11,33,28,23,21,19,16,88,63,41,1013,1010,1008,5,4,2,23,5,,0.00,0,,278<br />
2004-3-12,39,29,20,19,15,9,83,45,21,1013,1011,1008,5,4,2,21,6,,0.00,0,,312<br />
2004-3-13,38,30,23,19,14,11,55,39,22,1013,1011,1010,4,3,1,16,3,,0.00,0,,281<br />
2004-3-14,36,30,24,20,18,15,74,51,30,1014,1011,1009,3,3,1,23,5,,0.00,0,,283<br />
2004-3-15,38,30,23,20,17,12,61,47,25,1013,1010,1008,4,3,2,19,5,,0.00,0,,287<br />
2004-3-16,39,31,24,21,18,15,78,52,29,1011,1009,1006,4,3,1,23,3,,0.00,0,,299<br />
2004-3-17,34,29,25,23,22,20,89,67,46,1011,1009,1008,5,3,2,19,3,,0.00,1,,213<br />
2004-3-18,34,30,26,23,22,20,79,65,46,1012,1010,1007,4,3,1,26,5,34,0.00,2,,274<br />
2004-3-19,41,32,24,22,18,9,89,51,18,1011,1008,1005,4,3,1,27,5,,0.00,0,,300<br />
2004-3-20,39,31,24,20,16,13,73,45,21,1009,1006,1004,6,4,3,24,5,34,0.00,0,,297<br />
2004-3-21,31,26,22,24,22,20,100,78,62,1010,1007,1006,6,4,1,19,5,,0.00,0,,258<br />
2004-3-22,32,27,23,24,22,19,89,73,55,1011,1008,1007,6,4,3,23,5,,0.00,1,,269<br />
2004-3-23,32,27,23,24,23,21,94,76,52,1011,1009,1007,6,4,3,19,5,,0.00,0,,269<br />
2004-3-24,33,28,24,24,22,21,94,74,55,1010,1009,1007,6,4,1,23,6,,0.00,0,,265<br />
2004-3-25,32,27,23,23,19,15,100,66,40,1010,1008,1007,7,5,3,23,6,,0.00,0,,288<br />
2004-3-26,32,27,22,20,19,17,88,65,40,1011,1009,1007,7,5,3,24,8,,0.00,0,,307<br />
2004-3-27,32,27,22,20,17,12,88,63,37,1013,1010,1009,6,5,4,21,5,,0.00,0,,305<br />
2004-3-28,33,28,24,22,18,13,83,59,38,1012,1010,1008,7,5,3,21,6,,0.00,0,,294<br />
2004-3-29,31,27,23,22,21,20,89,73,55,1012,1010,1009,6,5,3,23,5,,0.00,2,,276<br />
2004-3-30,30,26,22,23,22,21,94,79,58,1012,1010,1009,6,4,2,16,3,,0.00,1,,255<br />
2004-3-31,31,27,23,23,21,19,94,74,51,1013,1011,1008,6,5,3,19,5,,0.00,1,,269<br />
2004-4-1,31,27,23,22,21,18,94,72,48,1013,1012,1010,6,4,3,23,3,,0.00,2,,280<br />
2004-4-2,32,27,23,23,22,20,89,73,55,1014,1012,1010,6,4,2,23,5,,0.00,2,,289<br />
2004-4-3,33,28,23,24,23,22,94,74,52,1013,1011,1009,8,5,2,19,6,,0.00,3,,277<br />
2004-4-4,34,28,23,24,22,17,94,71,38,1013,1011,1008,5,4,2,19,8,,0.00,3,,282<br />
2004-4-5,34,30,26,25,23,20,94,76,44,1012,1011,1008,6,4,2,21,8,,0.00,1,,220<br />
2004-4-6,34,28,23,24,22,20,94,73,44,1012,1010,1007,5,4,2,19,5,,0.00,0,,272<br />
2004-4-7,32,27,23,23,21,18,88,68,43,1013,1011,1010,6,4,3,19,5,,0.00,1,,215<br />
2004-4-8,32,28,24,23,22,20,83,72,49,1013,1010,1008,10,5,3,19,5,,0.00,1,,230<br />
2004-4-9,33,28,24,23,22,20,89,70,49,1010,1009,1007,6,5,4,23,8,,0.00,2,,218<br />
2004-4-10,32,27,23,23,22,18,94,72,43,1011,1009,1007,8,5,3,19,2,,0.00,1,,279<br />
