
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2005-1-1,23,19,15,14,13,11,88,72,57,1017,1014,1012,1,1,0,23,11,,0.00,4,Fog,69<br />
2005-1-2,20,15,10,15,13,10,100,90,73,1018,1016,1014,1,0,0,11,3,,0.00,1,Fog,284<br />
2005-1-3,19,14,10,13,11,9,100,85,56,1021,1018,1015,3,1,0,21,8,,0.00,2,Fog,266<br />
2005-1-4,20,13,7,11,8,-9,100,72,19,1024,1020,1018,3,2,0,21,6,,0.00,1,Fog,265<br />
2005-1-5,19,13,8,11,9,7,100,78,49,1020,1018,1017,6,2,0,16,5,,0.00,2,Fog,248<br />
2005-1-6,20,13,6,9,7,4,100,75,37,1020,1018,1017,5,2,0,23,5,,0.00,1,Fog,259<br />
2005-1-7,21,13,7,11,8,0,100,73,40,1020,1017,1016,5,2,0,27,10,,0.00,0,Fog,248<br />
2005-1-8,21,13,7,11,8,6,93,72,40,1018,1016,1015,5,3,1,19,6,,0.00,0,,237<br />
2005-1-9,24,16,8,12,8,6,100,64,34,1017,1015,1013,7,3,1,14,3,,0.00,0,Fog,263<br />
2005-1-10,21,16,10,11,10,8,94,75,46,1012,1010,1008,4,2,0,19,3,,0.00,1,Fog,257<br />
2005-1-11,21,13,7,10,8,5,100,73,37,1017,1015,1012,5,2,0,21,5,,0.00,2,Fog,262<br />
2005-1-12,21,13,7,8,6,2,100,68,28,1020,1018,1016,5,2,1,19,5,,0.00,0,,258<br />
2005-1-13,22,14,8,8,6,4,87,60,33,1018,1016,1014,5,3,1,19,5,,0.00,0,,243<br />
2005-1-14,23,17,10,9,7,3,87,60,29,1017,1015,1013,5,3,2,23,6,,0.00,1,,262<br />
2005-1-15,23,16,9,10,8,2,94,64,25,1017,1015,1013,5,3,1,16,8,,0.00,2,,274<br />
2005-1-16,21,17,14,9,6,2,72,53,28,1018,1015,1013,3,2,1,19,5,,0.00,5,,33<br />
2005-1-17,20,16,12,12,9,8,88,66,49,1014,1013,1011,4,2,1,19,3,,0.00,4,,340<br />
2005-1-18,20,14,9,11,7,2,100,69,30,1019,1016,1013,4,2,0,19,8,,0.00,0,Fog,269<br />
2005-1-19,20,13,6,9,5,2,93,63,30,1021,1019,1017,4,2,1,26,8,,0.00,0,,264<br />
2005-1-20,20,12,5,7,4,2,93,62,30,1020,1019,1018,4,2,1,26,6,,0.00,3,,247<br />
2005-1-21,16,12,9,9,7,4,76,66,52,1022,1019,1018,3,2,2,13,3,,0.00,6,,175<br />
2005-1-22,16,13,10,11,8,6,88,73,52,1020,1017,1014,4,2,1,23,10,,0.00,5,Rain,67<br />
2005-1-23,14,11,9,10,7,0,93,79,44,1019,1016,1013,3,2,1,23,8,,0.00,4,Fog,281<br />
2005-1-24,14,9,5,10,8,4,100,85,67,1020,1018,1017,3,2,0,14,5,,0.00,5,Fog,271<br />
2005-1-25,14,11,8,11,9,7,100,85,67,1021,1018,1016,4,2,0,14,6,,0.00,6,Fog,270<br />
2005-1-26,20,13,7,11,8,6,100,81,43,1016,1014,1012,4,2,0,14,3,,0.00,3,Fog,247<br />
2005-1-27,22,14,7,12,9,7,100,73,43,1014,1011,1010,4,2,0,24,5,,0.00,1,Fog,91<br />
2005-1-28,21,16,12,13,11,8,100,70,46,1015,1013,1011,4,3,1,19,10,,0.00,3,,350<br />
2005-1-29,21,16,10,11,9,7,88,66,46,1018,1015,1013,4,3,3,93,13,,0.00,2,,312<br />
2005-1-30,20,14,9,11,9,6,93,69,49,1018,1016,1014,4,3,2,14,8,,0.00,1,,290<br />
2005-1-31,21,14,9,12,9,7,94,68,49,1020,1017,1016,4,3,1,23,6,,0.00,1,,278<br />
2005-2-1,19,13,7,10,6,2,93,66,32,1021,1019,1017,5,3,1,24,6,,0.00,0,Fog,252<br />
2005-2-2,20,13,6,8,5,3,93,64,35,1019,1017,1016,5,3,2,23,5,,0.00,1,,250<br />
2005-2-3,22,14,7,8,6,4,100,63,31,1018,1016,1014,5,2,1,11,3,,0.00,1,,284<br />
2005-2-4,23,17,11,9,8,6,77,58,36,1017,1014,1013,4,2,1,19,8,,0.00,1,,72<br />
2005-2-5,24,17,11,11,9,7,88,61,34,1017,1014,1013,4,2,1,16,6,,0.00,2,,62<br />
2005-2-6,19,17,14,15,13,11,94,82,68,1016,1014,1013,3,2,1,14,8,,0.00,5,Rain,82<br />
2005-2-7,22,18,15,14,13,11,94,76,56,1017,1014,1012,4,3,1,26,14,,0.00,5,Rain,59<br />
2005-2-8,24,19,14,15,14,12,100,78,53,1020,1018,1016,5,3,1,23,11,,0.00,4,Rain-Thunderstorm,59<br />
2005-2-9,25,20,16,17,14,1,94,75,32,1021,1019,1017,4,2,1,23,6,,0.00,4,,103<br />
2005-2-10,25,20,15,16,13,8,94,68,36,1021,1019,1017,5,2,0,26,6,,0.00,4,Fog-Rain-Thunderstorm,32<br />
2005-2-11,27,21,16,16,13,11,94,67,39,1020,1017,1016,5,3,2,26,11,,0.00,3,,88<br />
2005-2-12,28,22,16,17,16,13,94,69,42,1018,1016,1014,4,2,1,14,3,,0.00,3,Fog,243<br />
2005-2-13,25,20,16,17,14,12,88,69,44,1018,1015,1014,4,3,1,27,11,,0.00,2,,268<br />
2005-2-14,24,20,16,14,12,9,77,63,41,1014,1012,1010,4,3,3,27,19,,0.00,5,,262<br />
2005-2-15,23,19,15,17,13,8,88,69,52,1009,1007,1004,4,3,2,21,10,,0.00,6,,113<br />
2005-2-16,23,18,13,15,11,6,94,66,33,1010,1008,1006,3,3,0,19,8,,0.00,2,Fog,306<br />
2005-2-17,21,17,13,11,9,6,82,60,40,1010,1008,1006,4,3,2,23,8,,0.00,2,Thunderstorm,43<br />
2005-2-18,25,19,13,12,9,4,88,57,27,1012,1010,1008,4,4,3,29,18,,0.00,2,,99<br />
2005-2-19,23,17,11,11,7,4,77,56,31,1016,1012,1010,5,3,2,26,6,,0.00,0,,264<br />
2005-2-20,19,14,11,10,4,-1,82,51,28,1020,1017,1015,5,4,2,24,14,,0.00,0,,304<br />
2005-2-21,20,13,6,8,4,1,87,56,34,1019,1017,1015,5,5,3,29,16,,0.00,2,,281<br />
