
GMT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,29,27,26,26,26,25,100,91,84,1009,1008,1006,8,7,6,16,10,,0.00,4,Rain,266<br />
2000-1-2,27,26,24,26,24,23,100,95,89,1010,1008,1006,8,7,2,13,5,,0.00,5,Rain-Thunderstorm,279<br />
2000-1-3,31,27,23,25,24,23,100,90,62,1009,1007,1004,9,8,7,14,5,,0.00,5,,349<br />
2000-1-4,32,28,23,26,23,15,100,82,36,1008,1007,1005,8,6,2,13,5,,0.00,4,,111<br />
2000-1-5,32,26,21,25,22,17,100,79,40,1008,1007,1005,8,5,1,11,5,,0.00,4,,19<br />
2000-1-6,28,23,23,23,22,21,100,83,66,1007,1007,1007,7,6,6,16,10,,0.00,6,,295<br />
2000-1-7,29,27,25,26,24,23,100,87,74,1010,1008,1006,7,7,6,21,10,,0.00,5,,245<br />
2000-1-8,30,28,25,26,26,25,100,91,79,1010,1009,1007,9,8,6,19,8,,0.00,5,,240<br />
2000-1-9,30,26,22,26,25,22,100,94,79,1010,1008,1006,8,7,1,19,5,,0.00,4,,224<br />
2000-1-10,30,26,23,26,24,23,100,96,79,1009,1008,1007,8,7,6,10,3,,0.00,4,,293<br />
2000-1-11,30,28,25,27,26,25,100,89,74,1010,1008,1005,10,9,6,19,10,,0.00,3,,214<br />
2000-1-12,30,28,25,26,26,25,100,91,74,1010,1008,1007,10,8,6,21,10,,0.00,4,Thunderstorm,267<br />
2000-1-13,31,27,23,26,25,23,100,90,70,1010,1009,1006,10,8,2,24,8,,0.00,3,,267<br />
2000-1-14,31,27,23,26,25,23,100,93,70,1009,1007,1005,10,8,1,21,8,,0.00,3,,270<br />
2000-1-15,30,28,25,27,26,25,100,92,74,1009,1008,1006,10,9,6,21,8,,0.00,4,Rain,271<br />
2000-1-16,29,27,25,26,26,24,100,93,74,1011,1009,1007,10,8,6,19,8,,0.00,5,Rain,266<br />
2000-1-17,30,27,24,26,26,24,100,92,74,1012,1009,1008,9,8,6,21,8,,0.00,4,,277<br />
2000-1-18,31,28,26,27,26,26,100,90,75,1011,1009,1007,10,8,6,24,13,,0.00,5,,255<br />
2000-1-19,30,28,26,27,26,26,100,91,79,1011,1008,1007,8,8,7,23,13,,0.00,5,,245<br />
2000-1-20,30,28,26,26,26,25,100,88,79,1011,1010,1008,10,10,8,23,14,,0.00,4,Thunderstorm,233<br />
2000-1-21,30,28,25,26,26,25,100,96,74,1012,1010,1008,10,8,8,19,6,,0.00,5,Thunderstorm,214<br />
2000-1-22,30,27,24,25,24,24,100,84,74,1011,1011,1010,10,9,6,19,10,,0.00,5,,279<br />
2000-1-23,30,28,25,26,26,25,100,92,74,1011,1009,1008,10,9,8,27,13,,0.00,5,,265<br />
2000-1-25,31,27,23,26,26,23,100,90,74,1012,1010,1008,10,9,7,23,6,,0.00,3,,262<br />
2000-1-26,30,26,22,26,24,22,100,96,79,1013,1011,1008,10,8,4,29,10,52,0.00,4,Rain-Thunderstorm,280<br />
