
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-1-1,26,19,12,15,12,10,94,71,28,1019,1016,1013,3,2,1,14,3,,0.00,,Fog,335<br />
2014-1-2,27,19,12,17,14,12,94,73,41,1018,1016,1014,2,2,1,16,3,,0.00,3,Fog,346<br />
2014-1-3,23,18,13,15,13,11,88,73,45,1020,1016,1014,2,2,1,19,6,,0.00,1,,355<br />
2014-1-4,23,18,12,13,10,7,88,67,32,1018,1015,1012,3,2,2,16,8,,0.00,,,345<br />
2014-1-5,24,17,10,13,11,9,94,69,34,1015,1012,1010,2,2,1,14,2,,0.00,,Fog,304<br />
2014-1-6,23,18,13,15,13,12,94,76,41,1016,1013,1011,2,1,1,14,2,,0.00,4,Fog,346<br />
2014-1-7,24,18,13,16,13,11,94,75,44,1017,1015,1013,3,2,1,11,3,,0.00,2,Fog,1<br />
2014-1-8,23,17,10,13,9,7,94,66,34,1020,1016,1014,3,2,1,13,5,,0.00,,,354<br />
2014-1-9,24,17,9,12,9,6,94,66,29,1018,1015,1012,3,2,1,14,3,,0.00,,Fog,334<br />
2014-1-10,25,17,9,16,11,7,100,71,34,1018,1015,1013,3,2,0,14,3,,0.00,,Fog,14<br />
2014-1-11,26,18,11,16,13,11,94,71,38,1018,1015,1013,3,2,0,13,3,,0.00,,Fog,14<br />
2014-1-12,24,20,15,16,14,13,90,75,48,1020,1017,1015,3,2,2,11,5,,0.00,3,,349<br />
2014-1-13,24,19,14,16,14,12,94,76,46,1021,1017,1014,2,2,1,16,5,,0.00,2,Fog,348<br />
2014-1-14,23,18,13,15,14,12,100,82,50,1018,1015,1013,2,2,1,14,5,,0.00,3,Fog,341<br />
2014-1-15,18,15,12,14,13,11,100,90,70,1019,1016,1015,2,1,1,13,6,,0.00,5,Fog,356<br />
2014-1-16,19,16,11,15,13,11,94,85,64,1020,1017,1015,2,2,1,11,6,,0.00,3,Fog,8<br />
2014-1-17,24,18,12,17,14,12,95,81,52,1021,1017,1015,2,1,0,13,6,,0.00,4,Fog,4<br />
2014-1-18,27,19,10,16,13,10,100,72,34,1020,1017,1015,3,2,0,11,2,,0.00,,Fog,33<br />
2014-1-19,28,21,14,18,14,12,94,72,39,1021,1018,1016,3,2,1,11,2,,0.00,2,Fog,309<br />
2014-1-20,26,20,15,17,15,13,94,78,56,1022,1019,1017,2,2,1,16,6,,0.00,,,7<br />
2014-1-21,23,18,12,14,13,12,100,81,47,1023,1019,1016,3,2,0,14,5,,0.00,1,Fog,8<br />
2014-1-22,25,18,11,14,12,9,100,73,32,1021,1017,1015,3,2,0,10,5,,0.00,2,Fog,15<br />
2014-1-23,28,19,11,15,11,5,94,63,28,1019,1016,1014,3,2,1,11,2,,0.00,3,Fog,315<br />
2014-1-24,26,19,13,18,14,11,94,75,47,1018,1015,1013,3,2,1,11,3,,0.00,,Fog,346<br />
2014-1-25,27,21,14,18,14,13,94,70,44,1018,1015,1013,5,2,1,19,5,,0.00,2,,348<br />
2014-1-26,26,19,13,16,13,11,89,69,36,1019,1016,1013,5,3,2,21,6,,0.00,1,,2<br />
2014-1-27,23,18,12,18,12,10,88,71,44,1020,1016,1014,4,2,1,16,8,,0.00,1,,351<br />
2014-1-28,22,17,12,15,12,8,92,76,38,1019,1016,1014,3,2,1,19,8,,0.00,4,,360<br />
2014-1-29,25,18,11,18,13,11,94,76,50,1019,1016,1014,3,2,1,19,5,,0.00,,Fog,356<br />
2014-1-30,26,19,11,16,13,11,100,72,30,1019,1016,1013,3,2,1,14,5,,0.00,1,Fog,351<br />
2014-1-31,26,19,13,14,12,11,94,71,36,1019,1016,1015,4,2,1,13,8,,0.00,,Fog,356<br />
2014-2-1,26,19,12,14,13,11,94,71,31,1018,1015,1014,3,2,1,14,8,,0.00,,Fog,343<br />
2014-2-2,26,19,12,14,11,8,94,68,22,1018,1014,1011,5,2,1,14,8,,0.00,,Fog,351<br />
2014-2-3,27,19,11,13,10,7,100,63,22,1015,1011,1009,5,2,1,14,8,,0.00,,Fog,352<br />
2014-2-4,28,20,11,15,12,10,94,65,33,1012,1009,1007,3,2,1,13,3,,0.00,,Fog,336<br />
2014-2-5,30,21,13,20,14,10,94,69,25,1011,1009,1007,3,2,0,13,3,,0.00,,Fog,282<br />
2014-2-6,30,23,16,17,14,11,83,56,27,1012,1010,1008,4,2,1,16,3,,0.00,,,318<br />
2014-2-7,32,23,15,17,14,11,94,59,27,1012,1009,1006,4,2,1,11,3,,0.00,,Fog,256<br />
2014-2-8,31,24,19,21,17,10,94,66,27,1009,1007,1005,3,2,1,11,6,,0.00,3,,227<br />
2014-2-9,31,24,18,20,16,12,97,65,22,1009,1007,1005,4,2,1,14,3,,0.00,1,Fog,7<br />
2014-2-10,28,23,18,18,15,13,88,63,35,1012,1009,1007,4,2,2,16,5,,0.00,2,,42<br />
2014-2-11,28,22,16,16,15,13,94,68,39,1012,1009,1007,3,2,1,13,5,,0.00,2,Fog,9<br />
2014-2-12,27,21,16,15,11,7,82,55,20,1013,1010,1007,5,2,2,87,6,,0.00,,,353<br />
2014-2-13,28,21,13,18,12,8,88,60,24,1016,1013,1011,4,2,1,19,5,,0.00,,,63<br />
2014-2-14,30,22,13,17,14,12,86,62,31,1015,1012,1010,4,2,1,13,3,,0.00,3,,118<br />
2014-2-15,27,22,17,18,17,14,83,71,53,1014,1011,1008,2,2,1,19,6,,13.97,4,Fog,49<br />
2014-2-16,20,19,17,19,18,16,100,91,78,1013,1011,1009,2,2,1,21,11,,20.07,6,Rain,121<br />
2014-2-17,24,19,15,18,14,11,100,76,35,1016,1013,1011,4,3,1,21,10,,0.00,5,Rain,316<br />
