
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,20,18,17,14,12,9,77,69,59,1014,1013,1012,10,10,10,45,32,69,0.00,2,,342<br />
2013-1-2,21,19,17,14,13,11,82,68,56,1012,1007,998,10,10,10,69,45,100,0.00,5,,347<br />
2013-1-3,20,18,14,16,9,5,94,63,40,1008,1004,998,10,10,10,63,35,87,0.00,2,,348<br />
2013-1-4,18,14,12,13,10,9,82,72,59,1015,1010,1007,10,10,10,29,14,,0.00,2,,165<br />
2013-1-5,23,17,11,13,9,7,88,62,38,1017,1016,1014,10,10,10,21,13,,0.00,,,16<br />
2013-1-6,21,18,15,15,13,6,94,76,48,1016,1011,1009,10,8,5,47,21,,0.00,5,,195<br />
2013-1-7,23,19,14,15,13,9,100,78,50,1009,1000,992,10,9,8,40,27,63,0.00,4,,219<br />
2013-1-8,22,17,12,11,9,7,82,60,46,1005,999,996,10,10,10,37,19,63,0.00,1,,338<br />
2013-1-9,21,18,16,15,13,10,78,71,63,1008,1007,1005,10,10,10,53,39,80,0.00,5,,356<br />
2013-1-10,22,20,18,18,15,14,94,75,60,1010,1008,1005,10,9,3,61,52,103,0.00,4,Rain,343<br />
2013-1-11,23,20,17,14,12,10,82,66,44,1017,1014,1010,10,10,10,37,26,42,0.00,2,,1<br />
2013-1-12,22,19,16,16,13,12,88,72,56,1017,1013,1011,10,10,10,52,34,74,0.00,2,,4<br />
2013-1-13,22,20,18,19,17,16,94,89,73,1011,1007,1004,10,9,3,47,35,74,0.00,7,Rain,357<br />
2013-1-14,20,18,15,18,17,13,100,91,73,1003,1002,1000,10,8,3,45,35,76,0.00,6,Rain,356<br />
