
PYST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-26,37,31,25,24,22,19,84,63,37,1011,1009,1006,10,10,10,29,16,,0.00,5,,28<br />
2001-1-27,37,31,25,24,22,20,89,64,39,1009,1007,1004,10,10,10,27,13,,0.00,4,,19<br />
2001-1-28,38,32,27,23,22,19,79,56,35,1007,1005,1003,10,10,10,37,26,64,0.00,6,,10<br />
2001-1-29,36,30,25,24,22,21,83,63,41,1008,1006,1003,10,10,10,27,11,,0.00,6,Thunderstorm,114<br />
2001-1-30,35,30,26,25,23,20,84,71,41,1006,1004,1001,10,10,10,37,18,,0.00,5,Rain-Thunderstorm,71<br />
2001-1-31,37,31,26,24,23,21,84,64,41,1006,1004,1003,10,10,8,34,14,,0.00,4,,33<br />
2001-2-1,30,27,23,24,22,20,100,83,66,1010,1007,1005,10,8,1,37,18,,0.00,5,Rain-Thunderstorm,96<br />
2001-2-2,34,28,23,24,23,22,100,79,49,1007,1005,1003,10,10,10,34,10,52,0.00,4,,25<br />
2001-2-3,25,24,23,24,23,21,100,91,83,1010,1007,1005,10,8,1,27,13,,0.00,6,Rain-Thunderstorm,156<br />
2001-2-4,30,26,22,24,23,22,100,83,66,1012,1010,1008,10,10,10,14,3,,0.00,6,,191<br />
2001-2-5,31,27,24,25,24,23,100,86,62,1011,1009,1007,10,9,1,34,10,55,0.00,6,Rain-Thunderstorm,302<br />
2001-2-6,33,29,25,26,24,22,100,85,59,1009,1008,1007,10,7,0,27,3,47,0.00,3,Fog-Rain-Thunderstorm,338<br />
2001-2-7,36,30,24,26,24,23,100,73,47,1009,1007,1006,10,10,10,24,11,,0.00,2,,42<br />
2001-2-8,36,31,26,25,24,23,89,68,47,1009,1007,1003,10,10,10,34,14,,0.00,2,,33<br />
2001-2-9,36,31,27,25,23,21,84,66,49,1007,1005,1002,10,10,10,34,16,,0.00,5,,43<br />
2001-2-10,35,29,24,26,23,20,83,69,56,1008,1006,1004,10,10,10,26,13,55,0.00,4,,39<br />
2001-2-11,35,30,25,25,23,21,83,67,49,1009,1007,1004,10,10,10,24,11,,0.00,3,,29<br />
2001-2-12,33,28,23,27,23,22,100,84,55,1013,1009,1007,10,6,0,27,10,,0.00,4,Rain-Thunderstorm,6<br />
2001-2-13,31,27,23,24,23,22,100,85,58,1011,1009,1006,10,9,3,177,19,,0.00,6,,158<br />
2001-2-14,29,26,23,24,23,23,100,88,74,1009,1007,1004,10,9,0,37,6,64,0.00,5,Rain-Thunderstorm,261<br />
2001-2-15,31,26,22,23,23,21,100,80,55,1009,1007,1005,10,8,0,29,6,,0.00,4,Fog,192<br />
2001-2-16,32,27,23,24,23,21,100,81,55,1013,1010,1008,10,9,1,34,6,,0.00,4,Rain,124<br />
2001-2-17,28,26,24,23,22,21,89,83,70,1013,1012,1010,10,10,5,23,5,,0.00,6,Rain,183<br />
2001-2-18,30,27,23,24,23,21,100,86,66,1014,1012,1010,10,9,3,11,3,,0.00,6,Rain,112<br />
2001-2-19,31,27,23,24,23,22,100,86,58,1014,1012,1010,10,9,8,23,8,,0.00,6,Rain,104<br />
2001-2-20,31,26,22,23,23,22,100,79,58,1012,1011,1009,10,10,10,23,6,,0.00,5,Thunderstorm,36<br />
2001-2-21,33,28,23,24,22,21,100,85,52,1011,1010,1008,10,10,8,47,14,64,0.00,6,Rain-Thunderstorm,21<br />
2001-2-22,32,27,22,24,23,21,100,78,52,1011,1009,1006,10,10,10,26,10,,0.00,5,,49<br />
2001-2-23,31,27,23,23,22,21,89,76,58,1011,1009,1007,10,10,10,34,19,47,0.00,5,Thunderstorm,42<br />
2001-2-24,33,28,24,24,23,21,94,76,55,1012,1010,1008,10,7,1,29,18,,0.00,3,Rain-Thunderstorm,22<br />
2001-2-25,29,26,23,24,23,22,100,87,66,1014,1012,1009,10,10,6,24,11,,0.00,5,Rain-Thunderstorm,26<br />
2001-2-26,31,27,23,24,22,22,94,88,66,1012,1011,1009,10,10,10,23,8,,0.00,5,Rain,99<br />
2001-2-27,33,28,23,25,22,2,94,68,25,1013,1011,1010,10,9,1,23,10,,0.00,3,,87<br />
2001-2-28,34,29,24,25,23,22,100,72,49,1014,1012,1009,10,10,8,26,11,,0.00,2,,67<br />
2001-3-1,35,30,25,24,23,22,89,71,49,1012,1011,1009,10,10,10,27,8,,0.00,4,,50<br />
2001-3-2,35,30,25,24,22,21,84,64,44,1014,1011,1009,10,9,4,23,10,,0.00,5,,51<br />
2001-3-3,36,30,24,24,23,21,94,68,41,1014,1012,1010,10,10,10,24,10,,0.00,2,,39<br />
2001-3-4,36,30,25,24,23,22,89,74,47,1014,1012,1011,10,9,8,23,5,,0.00,2,,180<br />
2001-3-5,36,32,28,25,23,19,84,62,41,1010,1008,1005,10,7,3,34,14,,0.00,4,Thunderstorm,7<br />
2001-3-6,32,27,23,25,23,21,100,84,66,1012,1009,1007,10,9,2,37,6,47,0.00,4,Rain-Thunderstorm,250<br />
2001-3-7,32,27,22,24,23,22,100,81,55,1017,1011,1008,10,8,3,11,3,,0.00,5,,184<br />
2001-3-8,33,28,23,24,23,21,100,78,49,1013,1010,1008,10,10,8,11,3,,0.00,2,,25<br />
2001-3-9,34,29,24,24,22,4,100,72,27,1010,1008,1005,10,9,2,19,8,,0.00,5,,19<br />
2001-3-10,35,30,25,24,23,22,94,72,47,1007,1006,1004,10,10,10,23,6,,0.00,4,,33<br />
2001-3-11,35,30,26,25,23,21,89,69,44,1010,1008,1007,10,9,5,34,8,,0.00,4,Rain,114<br />
2001-3-12,35,29,23,24,22,20,94,66,41,1012,1010,1008,10,10,9,14,3,,0.00,3,,141<br />
2001-3-13,36,30,24,23,22,21,89,65,41,1011,1010,1008,10,9,8,23,6,,0.00,3,,68<br />
2001-3-14,35,30,26,25,22,20,84,66,41,1011,1009,1007,10,10,8,19,6,,0.00,2,Rain,81<br />
2001-3-15,34,30,26,25,23,21,84,71,49,1012,1010,1008,10,9,3,37,11,55,0.00,4,Rain-Thunderstorm,57<br />
2001-3-16,34,29,24,24,23,22,100,81,49,1014,1012,1010,10,8,2,27,6,,0.00,5,Rain-Thunderstorm,22<br />
2001-3-17,34,28,22,25,23,22,100,84,49,1014,1011,1008,10,7,0,27,10,47,0.00,5,Rain-Thunderstorm,66<br />
2001-3-18,34,27,21,26,23,20,100,81,56,1010,1007,1004,10,9,2,34,14,,0.00,5,Rain-Thunderstorm,47<br />
2001-3-19,29,26,22,23,22,22,100,88,70,1010,1009,1006,10,9,5,27,16,,0.00,6,Rain-Thunderstorm,105<br />
2001-3-20,32,27,23,25,23,22,94,79,59,1012,1010,1008,10,10,10,23,10,,0.00,3,,50<br />
2001-3-21,34,29,24,24,22,21,84,67,49,1011,1008,1006,10,10,10,40,23,60,0.00,5,,24<br />
2001-3-22,34,29,25,23,22,21,89,67,46,1008,1006,1004,10,10,10,37,19,,0.00,2,,21<br />
2001-3-23,33,28,23,25,22,21,100,76,49,1008,1006,1005,10,9,3,37,26,47,0.00,4,Rain-Thunderstorm,346<br />
2001-3-24,27,24,23,24,23,22,100,93,79,1013,1010,1008,10,7,1,14,6,,0.00,7,Rain-Thunderstorm,248<br />
2001-3-25,26,23,22,23,22,20,100,86,74,1013,1012,1011,10,10,10,23,13,,0.00,7,,334<br />
2001-3-26,23,21,20,21,20,20,100,95,83,1015,1014,1012,10,7,1,23,13,,0.00,8,Rain,224<br />
2001-3-27,25,22,19,20,19,18,100,86,69,1016,1014,1013,10,9,6,19,11,,0.00,7,,179<br />
2001-3-28,26,21,17,18,16,13,100,75,47,1018,1015,1013,10,10,10,14,5,,0.00,2,,172<br />
2001-3-29,27,21,15,17,14,12,100,72,42,1019,1017,1015,10,10,10,27,6,,0.00,2,,175<br />
2001-3-30,28,21,15,16,15,13,100,73,39,1018,1016,1014,,,,14,3,,0.00,,,146<br />
2001-3-31,31,23,15,22,18,15,100,72,45,1014,1011,1008,10,9,6,29,6,,0.00,2,,35<br />
2001-4-1,30,26,21,23,21,19,94,76,58,1012,1011,1010,10,10,8,14,8,,0.00,3,Rain-Thunderstorm,117<br />
2001-4-2,30,25,20,22,21,19,100,83,51,1016,1014,1012,10,8,0,19,5,,0.00,5,Fog,35<br />
2001-4-3,31,26,20,22,19,18,100,72,46,1016,1014,1012,10,9,6,29,6,,0.00,2,,95<br />
2001-4-4,32,26,21,22,21,19,88,74,55,1014,1012,1010,10,10,10,19,8,,0.00,7,,109<br />
2001-4-5,34,28,22,23,21,20,100,72,44,1012,1010,1008,10,8,2,37,18,55,0.00,7,Rain-Thunderstorm,9<br />
2001-4-6,23,22,21,22,22,20,100,97,88,1017,1015,1012,10,8,4,27,10,,0.00,6,Rain-Thunderstorm,168<br />
2001-4-7,28,24,21,24,23,21,100,90,74,1018,1016,1015,10,9,5,11,3,,0.00,6,,80<br />
2001-4-8,31,26,22,24,19,-23,100,76,4,1017,1015,1011,10,8,0,19,3,,0.00,5,Fog,196<br />
2001-4-9,30,26,22,24,21,2,100,78,21,1013,1011,1009,10,10,10,34,10,,0.00,6,,225<br />
2001-4-10,29,24,21,24,22,20,100,83,62,1012,1010,1009,10,9,5,23,8,,0.00,6,Rain,114<br />
2001-4-11,34,28,23,23,23,22,100,76,49,1013,1011,1010,10,9,5,34,8,,0.00,2,,57<br />
2001-4-12,35,29,23,24,22,21,94,72,47,1015,1013,1012,10,10,8,23,6,,0.00,1,,3<br />
2001-4-13,34,29,25,24,23,22,94,73,49,1015,1012,1010,10,10,10,82,13,,0.00,3,,77<br />
2001-4-14,32,27,23,23,21,20,89,70,49,1019,1012,1009,9,8,6,29,11,40,0.00,0,,59<br />
2001-4-15,31,26,21,23,19,17,88,73,45,1017,1015,1014,10,10,10,14,5,,0.00,6,,103<br />
2001-4-16,32,26,20,21,19,16,88,70,40,1018,1016,1015,10,8,5,26,11,,0.00,0,,90<br />
2001-4-17,32,26,19,21,19,17,94,70,43,1019,1016,1014,8,6,3,26,8,,0.00,4,,75<br />
2001-4-18,32,26,21,21,18,16,83,64,43,1014,1012,1009,8,8,8,42,14,,0.00,1,,58<br />
2001-4-19,33,27,21,23,20,17,89,70,49,1012,1010,1008,10,9,6,19,6,,0.00,2,,37<br />
2001-4-20,32,27,22,24,21,20,94,81,55,1009,1008,1006,10,8,1,37,8,55,0.00,6,Rain-Thunderstorm,115<br />
2001-4-21,22,20,18,21,20,17,100,96,88,1012,1010,1008,10,7,1,19,6,,0.00,4,Rain-Thunderstorm,140<br />
2001-4-22,23,20,17,22,19,17,100,93,83,1011,1006,1002,10,10,6,34,11,,0.00,8,Rain,48<br />
2001-4-23,28,24,19,24,22,18,100,83,66,1009,1004,1002,10,9,1,40,31,60,0.00,5,Rain-Thunderstorm,5<br />
2001-4-24,20,18,16,17,14,11,94,78,56,1021,1017,1010,10,9,5,37,31,55,0.00,7,Thunderstorm,182<br />
2001-4-25,24,20,16,18,15,12,88,76,65,1020,1018,1016,10,10,10,26,16,,0.00,6,,197<br />
2001-4-26,27,23,19,22,19,16,94,85,70,1016,1014,1012,10,10,9,13,6,,0.00,6,,178<br />
2001-4-27,31,26,20,23,21,20,100,82,52,1012,1010,1008,10,7,1,29,8,,0.00,5,Fog,22<br />
2001-4-28,32,27,23,22,21,19,83,68,49,1012,1010,1009,10,10,10,34,24,40,0.00,4,,19<br />
2001-4-29,25,19,14,23,17,13,100,96,83,1019,1016,1013,10,9,3,27,19,,0.00,6,Rain-Thunderstorm,250<br />
2001-4-30,17,16,14,16,15,14,100,95,88,1019,1017,1014,10,7,2,19,13,,0.00,8,,259<br />
2001-5-1,21,19,17,19,17,16,100,93,83,1015,1014,1012,10,7,1,19,6,,0.00,8,,232<br />
2001-5-2,19,17,16,18,16,14,100,94,82,1020,1018,1016,10,8,4,27,23,,0.00,6,Rain-Thunderstorm,187<br />
2001-5-3,18,16,13,15,13,11,94,87,77,1020,1018,1017,10,10,8,29,16,,0.00,8,Rain,188<br />
2001-5-4,18,14,10,12,8,5,88,70,45,1024,1022,1020,10,10,10,37,19,52,0.00,5,,178<br />
2001-5-5,17,13,10,10,7,4,94,69,45,1023,1020,1018,,,,11,6,,0.00,,,147<br />
2001-5-6,20,14,9,14,11,9,100,82,56,1020,1017,1016,,,,19,3,,0.00,,,111<br />
2001-5-7,23,18,14,16,13,11,94,74,50,1017,1015,1013,10,10,8,27,5,,0.00,7,,61<br />
2001-5-8,21,19,17,18,17,16,100,90,73,1016,1014,1013,10,7,2,11,6,,0.00,8,Rain,189<br />
2001-5-9,22,19,16,16,14,13,100,81,57,1015,1013,1011,10,9,3,27,8,,0.00,6,,171<br />
2001-5-10,20,18,15,14,12,9,88,71,49,1016,1014,1013,10,10,10,34,23,,0.00,7,,172<br />
2001-5-11,21,16,11,12,11,8,100,73,43,1019,1017,1016,10,10,10,29,16,,0.00,2,,179<br />
2001-5-12,19,14,9,11,9,8,100,74,52,1022,1019,1017,10,9,7,24,6,,0.00,6,,171<br />
2001-5-13,19,14,9,10,9,7,94,73,49,1025,1023,1022,10,10,10,24,11,,0.00,6,,168<br />
2001-5-14,18,13,8,10,7,6,88,72,45,1024,1021,1018,8,6,4,23,10,,0.00,2,,171<br />
2001-5-15,18,13,9,14,11,8,100,84,64,1018,1015,1012,9,8,5,14,5,,0.00,6,,196<br />
2001-5-16,20,16,12,12,8,4,100,69,35,1019,1017,1015,10,10,10,37,13,47,0.00,6,,207<br />
2001-5-17,18,14,9,9,8,7,93,78,52,1021,1020,1018,10,10,10,34,18,,0.00,5,,192<br />
2001-5-18,20,13,6,11,8,6,100,80,49,1021,1018,1015,8,8,8,24,6,,0.00,3,,73<br />
2001-5-19,22,17,12,15,12,10,88,67,60,1018,1015,1013,10,10,8,19,11,,0.00,7,,82<br />
2001-5-20,24,21,19,19,15,12,88,69,50,1014,1012,1011,10,9,5,37,18,47,0.00,7,Rain-Thunderstorm,66<br />
2001-5-21,27,23,20,20,17,14,100,71,54,1011,1008,1005,10,10,9,37,27,,0.00,5,,56<br />
2001-5-22,28,23,19,21,19,18,100,85,58,1012,1009,1006,10,7,3,37,8,,0.00,4,,155<br />
2001-5-23,25,22,19,20,19,14,100,86,69,1016,1014,1011,10,9,4,23,10,,0.00,5,,122<br />
2001-5-24,27,22,17,19,17,15,94,76,58,1018,1016,1015,10,9,5,27,11,,0.00,2,,75<br />
2001-5-25,28,23,18,19,17,15,88,73,51,1017,1015,1013,10,8,4,34,18,,0.00,1,,55<br />
2001-5-26,23,21,19,20,19,16,100,88,78,1015,1012,1010,10,9,2,24,16,,0.00,7,Rain-Thunderstorm,64<br />
2001-5-27,23,21,17,20,19,17,100,92,73,1012,1011,1010,10,8,1,23,3,,0.00,7,Rain,193<br />
2001-5-28,25,19,14,19,16,14,100,87,61,1013,1012,1011,10,5,0,10,2,,0.00,1,Fog,287<br />
2001-5-29,29,22,15,22,18,10,100,79,56,1012,1010,1009,10,10,10,34,14,,0.00,3,,65<br />
2001-5-30,31,27,23,23,22,20,88,73,52,1013,1011,1010,10,10,10,37,24,63,0.00,4,,35<br />
2001-5-31,32,28,24,22,21,20,83,70,52,1013,1011,1010,10,9,4,37,19,,0.00,3,,44<br />
2001-6-1,32,28,24,22,20,19,74,68,49,1014,1012,1011,10,10,9,29,24,,0.00,4,,49<br />
2001-6-2,31,26,22,22,18,17,78,64,51,1016,1014,1012,10,10,10,26,16,,0.00,5,,40<br />
2001-6-3,30,25,20,18,16,14,83,61,45,1017,1015,1014,,,,34,18,,0.00,,,44<br />
2001-6-4,31,24,19,20,17,14,88,69,46,1017,1015,1012,8,8,8,34,8,,0.00,0,,34<br />
2001-6-5,30,25,20,19,17,15,83,64,40,1014,1012,1010,10,9,8,34,21,,0.00,4,,32<br />
2001-6-6,25,23,21,23,21,17,100,90,61,1016,1013,1010,10,8,1,23,8,,0.00,7,Rain-Thunderstorm,196<br />
2001-6-7,24,21,19,20,19,18,94,84,73,1017,1016,1015,10,10,10,19,8,,0.00,6,,108<br />
2001-6-8,28,23,18,21,19,18,100,85,62,1018,1016,1014,10,9,6,19,6,,0.00,2,,66<br />
2001-6-9,30,26,21,22,21,19,94,77,58,1018,1016,1015,10,10,10,23,16,,0.00,5,,62<br />
2001-6-10,30,26,22,23,20,18,94,77,58,1021,1019,1017,10,10,10,34,10,,0.00,6,Rain-Thunderstorm,113<br />
2001-6-11,28,23,18,20,17,14,88,69,47,1019,1017,1016,9,9,8,27,11,,0.00,1,,73<br />
2001-6-12,28,24,20,22,18,16,83,71,51,1017,1016,1014,8,6,5,27,18,,0.00,3,,67<br />
2001-6-13,29,24,20,18,17,15,78,66,45,1016,1014,1012,,,,34,16,,0.00,,,46<br />
2001-6-14,30,24,18,20,16,14,88,65,43,1013,1011,1008,10,10,10,34,13,,0.00,1,,39<br />
2001-6-15,30,25,20,21,17,14,100,65,51,1010,1007,1006,10,9,6,40,27,47,0.00,4,Rain-Thunderstorm,6<br />
2001-6-16,18,16,12,18,12,7,100,84,67,1022,1015,1009,10,8,3,55,37,55,0.00,7,Rain-Thunderstorm,187<br />
2001-6-17,13,11,10,7,6,4,76,68,54,1028,1025,1022,10,10,10,42,27,47,0.00,7,,187<br />
2001-6-18,12,10,9,9,7,6,94,79,67,1029,1027,1026,10,10,8,27,21,,0.00,7,Rain,182<br />
2001-6-19,13,10,8,8,7,5,87,78,58,1027,1025,1024,10,10,10,37,29,,0.00,7,,197<br />
2001-6-20,14,9,4,5,3,-4,100,73,29,1029,1027,1025,10,9,8,19,11,,0.00,0,,199<br />
2001-6-21,16,9,2,6,3,1,100,75,36,1028,1026,1024,9,7,2,14,2,,0.00,0,,124<br />
2001-6-22,18,10,3,17,6,2,100,77,37,1026,1024,1021,9,8,6,10,2,,0.00,1,,63<br />
2001-6-23,21,13,5,9,6,4,100,73,38,1022,1019,1015,8,6,4,27,5,,0.00,0,,72<br />
2001-6-24,22,16,10,13,11,8,100,75,50,1019,1017,1015,10,10,8,34,8,,0.00,7,Rain,210<br />
2001-6-25,16,13,10,12,8,5,94,76,52,1022,1021,1019,10,10,8,37,24,40,0.00,6,Rain,235<br />
2001-6-26,17,13,8,8,7,5,100,75,48,1025,1024,1022,10,7,3,34,13,,0.00,2,,269<br />
2001-6-27,19,11,4,10,7,-10,100,78,22,1026,1024,1022,10,3,0,14,3,,0.00,1,Fog,67<br />
2001-6-28,21,14,9,11,10,8,100,76,49,1023,1021,1013,6,6,6,21,10,,0.00,3,,74<br />
2001-6-29,24,18,12,14,11,1,88,69,47,1020,1016,1013,9,7,5,34,18,,0.00,3,,67<br />
2001-6-30,26,20,15,16,14,12,88,68,47,1017,1014,1012,8,8,8,27,13,,0.00,3,,65<br />
2001-7-1,29,24,20,18,16,14,73,64,45,1013,1011,1010,10,9,4,27,21,,0.00,4,,53<br />
2001-7-2,28,22,17,20,18,15,94,77,58,1014,1012,1011,10,8,4,14,8,,0.00,2,,76<br />
2001-7-3,29,23,17,21,18,16,100,77,58,1014,1011,1008,10,9,3,29,8,,0.00,3,,34<br />
2001-7-4,32,27,23,21,17,15,74,56,38,1012,1009,1007,10,5,3,37,21,47,0.00,4,,32<br />
2001-7-5,26,20,15,18,14,11,100,77,54,1020,1018,1013,10,10,6,29,24,,0.00,7,Rain-Thunderstorm,177<br />
2001-7-6,22,18,15,18,15,12,100,88,73,1026,1018,1016,10,8,3,23,6,,0.00,7,,24<br />
2001-7-7,29,24,19,18,15,12,83,61,45,1017,1015,1013,9,9,8,34,27,,0.00,2,,59<br />
2001-7-8,27,23,20,16,13,10,65,55,42,1016,1013,1011,10,10,9,34,31,47,0.00,5,,53<br />
2001-7-9,30,26,22,19,16,14,65,56,43,1014,1012,1010,8,8,8,40,29,52,0.00,0,,41<br />
2001-7-10,33,28,23,20,17,16,65,57,43,1011,1008,1005,10,9,5,53,31,55,0.00,2,,20<br />
2001-7-11,25,18,11,20,13,9,94,85,61,1022,1015,1007,10,9,3,34,23,47,0.00,6,Rain-Thunderstorm,203<br />
2001-7-12,19,12,5,7,4,-1,100,71,28,1025,1022,1021,,,,21,5,,0.00,,,126<br />
2001-7-13,22,13,6,11,8,4,87,67,43,1022,1019,1016,8,7,4,27,11,,0.00,1,,72<br />
2001-7-14,23,19,15,15,12,10,88,68,50,1018,1016,1015,10,10,8,26,18,,0.00,6,Rain,78<br />
2001-7-15,27,21,16,18,16,13,88,72,51,1016,1013,1011,10,10,10,34,14,,0.00,4,,58<br />
2001-7-16,28,24,20,16,14,13,78,59,39,1013,1010,1009,10,8,3,37,23,47,0.00,4,,56<br />
2001-7-17,33,27,21,18,16,14,64,55,38,1009,1006,1003,10,9,8,37,29,55,0.00,2,,26<br />
2001-7-18,32,27,22,21,19,18,88,66,49,1008,1006,1004,10,9,6,37,19,47,0.00,3,,349<br />
2001-7-19,33,27,22,20,19,17,88,63,38,1007,1004,1000,10,9,6,47,19,64,0.00,2,,9<br />
2001-7-20,29,24,19,20,18,16,88,72,58,1011,1006,1002,10,9,5,37,24,,0.00,6,,344<br />
2001-7-21,21,18,15,16,11,8,88,64,46,1018,1013,1011,10,10,9,34,21,,0.00,7,,174<br />
2001-7-22,22,16,11,9,6,1,88,54,27,1023,1021,1019,8,8,8,34,24,47,0.00,6,,166<br />
2001-7-23,20,16,11,8,6,3,77,55,37,1023,1020,1018,10,9,7,34,21,,0.00,7,,166<br />
2001-7-24,20,16,12,9,7,5,82,60,40,1022,1020,1017,10,9,6,23,14,,0.00,7,Rain,176<br />
2001-7-25,21,17,13,15,12,8,83,72,64,1017,1015,1012,10,6,4,37,13,,0.00,7,,194<br />
2001-7-26,16,13,11,13,10,6,88,79,67,1027,1021,1016,10,10,9,37,32,,0.00,8,Rain,191<br />
2001-7-27,13,9,4,7,2,-2,87,66,36,1033,1031,1028,10,10,10,40,26,,0.00,4,,191<br />
2001-7-28,16,8,0,3,0,-5,100,66,27,1032,1028,1023,9,8,6,26,3,,0.00,0,,91<br />
2001-7-29,23,13,4,8,3,0,87,54,31,1023,1017,1013,,,,47,16,,0.00,,,64<br />
2001-7-30,35,26,16,16,12,8,68,54,30,1014,1012,1008,8,8,7,34,29,47,0.00,4,,50<br />
2001-7-31,33,27,22,16,14,12,64,47,29,1014,1012,1010,7,5,4,34,31,,0.00,1,,42<br />
2001-8-1,34,28,22,15,13,10,57,44,23,1017,1015,1014,10,8,5,34,26,47,0.00,0,,26<br />
2001-8-2,33,27,22,16,14,12,57,47,35,1019,1016,1014,8,7,5,37,26,,0.00,0,,53<br />
2001-8-3,32,26,21,13,11,9,57,43,27,1020,1017,1016,8,6,3,34,19,47,0.00,0,,59<br />
2001-8-4,33,27,21,14,12,9,60,42,24,1019,1017,1015,8,8,7,34,26,52,0.00,0,,58<br />
2001-8-5,33,27,21,14,12,11,56,42,26,1017,1014,1012,9,9,9,37,24,47,0.00,0,,46<br />
2001-8-6,32,24,16,14,12,11,77,51,27,1022,1017,1014,10,9,3,47,26,,0.00,7,,119<br />
2001-8-7,16,14,14,13,13,12,94,85,77,1025,1023,1022,10,7,3,27,19,47,0.00,8,Rain,180<br />
2001-8-8,30,21,13,18,15,12,100,73,35,1022,1020,1017,8,6,1,19,6,,0.00,1,Thunderstorm,82<br />
2001-8-9,32,23,16,18,14,11,88,60,29,1021,1020,1018,7,6,5,23,8,,0.00,0,,90<br />
2001-8-10,31,23,17,16,13,12,83,54,31,1022,1020,1018,9,7,5,26,13,,0.00,0,,112<br />
2001-8-11,30,23,17,14,11,9,77,48,27,1020,1018,1015,9,6,4,32,11,,0.00,6,,85<br />
2001-8-12,30,25,20,14,12,10,56,45,35,1016,1013,1011,8,8,8,47,29,,0.00,6,,58<br />
2001-8-13,32,26,20,13,12,9,64,41,29,1018,1013,1011,8,5,3,34,29,,0.00,4,,61<br />
2001-8-14,33,27,22,14,10,7,44,35,24,1014,1012,1010,9,6,3,37,31,47,0.00,0,,46<br />
2001-8-15,33,28,23,21,12,8,70,39,26,1015,1013,1011,9,5,3,37,29,,0.00,3,,55<br />
