
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,-22,-26,-30,-26,-29,-35,84,72,63,1016,1013,1010,24,24,19,19,10,,0.00,4,Snow,31<br />
2009-1-2,-24,-29,-37,-28,-34,-41,83,67,58,1025,1018,1014,24,20,2,19,11,,0.00,3,Snow,327<br />
2009-1-3,-28,-34,-41,-32,-38,-44,76,70,63,1028,1027,1024,24,24,19,19,8,,0.00,1,,156<br />
2009-1-4,-8,-20,-31,-13,-24,-35,77,65,57,1024,1014,996,24,24,19,32,8,39,0.00,4,Snow,172<br />
2009-1-5,-7,-13,-19,-12,-16,-20,100,87,68,1000,996,992,24,23,16,16,8,,0.00,6,Snow,178<br />
2009-1-6,-2,-11,-20,-6,-17,-23,93,82,63,1012,1008,1002,24,24,16,23,11,,0.00,6,Snow,12<br />
2009-1-7,-16,-18,-20,-16,-20,-23,100,86,78,1009,1008,1007,24,14,3,23,16,,0.00,8,Snow,122<br />
2009-1-8,-15,-20,-27,-16,-21,-30,100,82,46,1027,1012,1005,24,9,1,29,13,,0.00,7,Snow,351<br />
2009-1-9,1,-18,-32,-6,-21,-36,85,73,49,1030,1024,1016,24,24,24,26,10,29,0.00,5,Snow,201<br />
2009-1-10,3,-4,-12,-5,-9,-13,93,75,56,1024,1019,1014,24,24,19,21,11,,0.00,5,Snow,249<br />
2009-1-11,2,-8,-19,-2,-10,-20,93,84,69,1034,1021,1013,24,13,1,58,23,74,0.00,7,Snow,318<br />
2009-1-12,-9,-15,-20,-10,-16,-21,93,90,85,1035,1028,1013,24,15,2,24,10,,0.00,7,Snow,134<br />
2009-1-13,2,-7,-16,-1,-12,-19,93,87,75,1035,1022,1011,24,19,2,53,16,76,0.00,8,Snow,17<br />
2009-1-14,-11,-14,-17,-11,-17,-21,100,88,72,1036,1035,1032,24,13,2,23,14,,0.00,8,Snow,143<br />
2009-1-15,3,-6,-13,-3,-9,-13,100,85,65,1031,1025,1020,24,20,0,19,10,,0.00,5,Fog-Snow,211<br />
2009-1-16,6,-4,-13,-2,-6,-16,93,63,46,1028,1023,1019,24,24,24,45,16,40,0.00,2,,281<br />
2009-1-17,4,0,-4,-3,-6,-8,74,66,52,1029,1028,1027,24,24,24,16,13,,0.00,1,,259<br />
2009-1-18,5,-1,-7,-6,-9,-12,69,57,39,1032,1031,1029,24,24,24,14,10,,0.00,1,,230<br />
