
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-3-31,20,18,16,14,13,11,88,73,64,1024,1023,1022,10,10,10,13,6,,0.00,4,,238<br />
2009-4-1,21,17,14,13,9,7,88,64,43,1032,1027,1024,10,10,8,26,16,,0.00,1,Rain,121<br />
2009-4-2,19,14,9,8,6,4,76,61,40,1034,1032,1031,10,10,10,26,16,,0.00,1,,159<br />
2009-4-3,20,14,9,10,8,6,94,73,43,1034,1033,1031,10,10,10,16,6,,0.00,2,,171<br />
2009-4-4,22,16,10,11,9,8,94,71,43,1033,1031,1029,10,10,10,19,6,,0.00,2,,108<br />
2009-4-5,22,17,12,13,11,9,94,72,43,1030,1027,1025,10,10,10,14,8,,0.00,1,,69<br />
2009-4-6,22,17,12,15,12,10,94,76,50,1026,1023,1020,10,10,10,16,8,,0.00,2,Rain,82<br />
2009-4-7,21,18,15,15,13,12,94,76,56,1020,1016,1011,10,10,10,26,13,,0.00,2,,14<br />
2009-4-8,18,14,12,15,11,8,94,78,59,1010,1008,1007,10,10,4,34,18,,0.00,3,Rain,285<br />
2009-4-9,15,12,10,10,8,6,94,76,59,1018,1010,1006,10,9,3,50,19,80,0.00,4,Rain,240<br />
2009-4-10,18,11,5,11,7,4,93,76,52,1028,1024,1019,10,10,10,21,8,,0.00,1,,121<br />
2009-4-11,18,14,10,13,12,9,94,87,64,1030,1029,1028,10,10,5,24,10,,0.00,3,Rain,259<br />
2009-4-12,18,17,15,13,11,10,88,72,64,1030,1029,1028,10,10,10,23,14,,0.00,6,,220<br />
2009-4-13,20,17,13,14,12,10,94,78,56,1030,1029,1028,10,10,10,21,6,,0.00,3,,291<br />
2009-4-14,20,17,14,16,14,10,94,83,68,1030,1029,1028,10,10,10,24,11,,0.00,4,Rain,220<br />
2009-4-15,21,17,13,15,13,11,94,78,56,1030,1027,1025,10,10,10,27,10,,0.00,2,,81<br />
2009-4-16,21,16,12,12,11,10,94,73,49,1026,1024,1022,10,10,10,19,10,,0.00,2,,68<br />
2009-4-17,19,14,11,14,12,10,94,79,60,1022,1021,1019,10,10,10,16,10,,0.00,3,,114<br />
2009-4-18,20,17,14,13,11,8,88,69,46,1020,1019,1017,10,10,10,26,10,,0.00,3,,98<br />
2009-4-19,19,17,15,15,12,9,94,74,67,1018,1012,1007,10,10,8,21,14,,0.00,5,Rain,125<br />
2009-4-20,18,16,14,16,14,11,94,90,82,1007,1004,1001,10,9,4,35,21,,0.00,5,Rain,145<br />
2009-4-21,16,13,11,9,8,7,82,70,59,1020,1015,1008,10,10,10,32,21,,0.00,2,Rain,129<br />
2009-4-22,17,13,9,9,8,6,87,72,55,1023,1021,1020,10,10,10,13,6,,0.00,3,,163<br />
2009-4-23,18,14,10,10,8,7,88,69,49,1024,1023,1022,10,10,10,27,14,,0.00,2,,108<br />
2009-4-24,20,18,15,13,11,9,77,67,52,1023,1022,1020,10,10,10,39,27,,0.00,3,,68<br />
2009-4-25,20,18,17,16,14,13,94,79,73,1019,1017,1016,10,10,10,39,29,55,0.00,3,Rain,63<br />
2009-4-26,19,17,16,17,16,15,94,90,83,1020,1019,1018,10,9,3,32,19,,0.00,5,Rain,45<br />
2009-4-27,22,20,18,17,16,16,94,83,69,1021,1020,1019,10,10,10,34,21,,0.00,4,,34<br />
2009-4-28,22,20,18,17,16,16,94,85,69,1021,1018,1016,10,9,3,35,26,,0.00,5,Rain,29<br />
2009-4-29,20,18,16,18,15,13,94,84,64,1016,1013,1011,10,10,10,32,23,,0.00,4,Rain,344<br />
2009-4-30,19,16,13,15,12,10,94,80,64,1016,1013,1011,10,10,10,50,14,,0.00,2,Rain,278<br />
2009-5-1,18,14,11,12,9,7,94,76,49,1017,1016,1015,10,10,10,14,5,,0.00,1,Rain,124<br />
2009-5-2,13,11,10,11,9,7,94,86,77,1017,1015,1014,10,9,6,26,16,,0.00,3,Rain,160<br />
2009-5-3,17,13,9,9,7,6,93,71,48,1017,1015,1014,10,10,10,23,11,,0.00,1,,180<br />
2009-5-4,16,11,7,10,8,6,100,79,63,1015,1014,1013,10,10,10,34,10,,0.00,2,,189<br />
2009-5-5,18,13,8,13,10,6,94,80,59,1014,1011,1009,10,9,3,35,14,,0.00,3,Rain,270<br />
2009-5-6,17,14,12,12,10,9,88,76,59,1009,1006,1005,10,9,5,45,27,66,0.00,3,Rain,262<br />
2009-5-7,16,12,8,12,9,5,94,81,71,1009,1008,1006,10,10,3,26,14,32,0.00,3,Rain,274<br />
2009-5-8,14,12,10,12,10,8,94,89,82,1006,998,992,10,9,3,32,11,,0.00,3,Rain-Thunderstorm,345<br />
2009-5-9,14,12,10,10,8,6,88,79,67,996,995,992,10,10,8,48,29,66,0.00,3,Rain-Hail,247<br />
2009-5-10,15,12,9,12,9,6,100,84,59,995,993,992,10,9,3,27,14,,0.00,4,Rain,316<br />
2009-5-11,12,10,9,10,8,7,94,86,72,994,992,990,10,9,4,26,18,,0.00,5,Rain,332<br />
2009-5-12,13,11,9,10,8,7,93,84,72,999,995,993,10,9,6,37,14,,0.00,3,Rain,296<br />
2009-5-13,16,12,8,11,8,6,93,81,55,1006,1004,1000,10,10,10,35,13,53,0.00,1,Rain,295<br />
2009-5-14,17,13,9,11,9,8,94,85,59,1012,1009,1006,10,10,10,26,11,,0.00,3,Rain,322<br />
2009-5-15,18,13,8,14,12,8,100,85,73,1012,1011,1009,10,10,10,27,14,,0.00,3,,340<br />
2009-5-16,20,17,13,15,13,12,100,87,68,1015,1013,1012,10,10,10,26,13,,0.00,2,,338<br />
2009-5-17,20,17,12,15,13,11,94,87,64,1013,1011,1009,10,9,2,32,16,,0.00,3,Rain,337<br />
2009-5-18,18,14,11,14,11,10,100,86,59,1012,1009,1006,10,10,4,27,10,29,0.00,2,Fog-Rain,343<br />
2009-5-19,16,13,11,11,9,7,88,75,55,1012,1010,1008,10,10,10,32,23,48,0.00,3,Rain,248<br />
2009-5-20,13,10,7,8,6,4,87,77,62,1014,1010,1008,10,10,10,42,27,64,0.00,3,Rain,228<br />
2009-5-21,11,8,5,5,3,2,81,73,58,1021,1018,1014,10,10,10,23,11,,0.00,2,Rain,185<br />
2009-5-22,14,8,3,11,5,1,93,83,67,1022,1020,1016,10,10,4,23,6,,0.00,3,Rain,220<br />
2009-5-23,13,9,5,6,4,3,93,73,58,1020,1017,1014,10,10,10,24,11,,0.00,1,,210<br />
2009-5-24,14,10,6,10,7,4,94,82,67,1015,1013,1011,10,10,10,24,13,,0.00,4,Rain,172<br />
2009-5-25,15,12,10,11,9,8,94,83,67,1017,1015,1013,10,10,7,29,16,,0.00,3,Rain,150<br />
2009-5-26,14,12,11,9,8,7,88,75,67,1017,1016,1015,10,10,10,26,18,,0.00,2,,157<br />
2009-5-27,17,13,10,10,9,8,94,81,59,1017,1016,1014,10,10,10,19,13,,0.00,1,,170<br />
2009-5-28,15,11,7,10,8,5,94,84,63,1019,1017,1017,10,10,10,10,5,,0.00,4,,195<br />
2009-5-29,16,11,7,12,9,7,100,90,72,1017,1016,1015,10,10,10,11,6,,0.00,2,Fog-Rain,324<br />
2009-5-30,16,13,10,13,11,9,100,91,72,1015,1011,1005,10,10,7,21,6,,0.00,3,Rain,26<br />
2009-5-31,14,9,5,11,6,-2,94,77,59,1015,1007,1003,10,10,8,50,18,,0.00,2,Rain,197<br />
2009-6-1,11,7,4,5,2,-2,76,66,58,1026,1022,1016,10,10,10,34,21,,0.00,1,,182<br />
2009-6-2,12,8,5,6,4,3,87,79,62,1032,1029,1027,10,10,10,13,8,,0.00,1,,171<br />
2009-6-3,13,7,2,7,4,1,100,85,63,1033,1032,1031,10,10,10,13,5,,0.00,1,,160<br />
2009-6-4,13,7,1,7,4,0,93,84,58,1031,1029,1026,10,10,10,10,5,,0.00,1,,167<br />
2009-6-5,14,7,1,9,5,0,100,87,63,1026,1021,1018,10,8,0,26,5,,0.00,3,Fog,240<br />
2009-6-6,14,11,9,11,9,6,94,83,71,1018,1015,1013,10,10,10,26,16,,0.00,3,Rain,241<br />
2009-6-7,12,9,7,8,7,5,100,85,72,1021,1019,1016,10,10,10,10,5,,0.00,2,,130<br />
2009-6-8,13,9,6,9,6,4,87,76,67,1021,1019,1018,10,10,10,35,16,,0.00,3,,92<br />
2009-6-9,14,12,11,12,11,7,94,88,72,1019,1017,1016,10,10,6,34,23,,0.00,4,Rain,73<br />
2009-6-10,16,13,11,15,13,10,100,94,82,1017,1016,1014,10,8,4,34,14,,0.00,6,Rain,38<br />
2009-6-11,17,14,12,15,13,11,100,89,82,1019,1018,1017,10,9,0,27,11,42,0.00,4,Fog-Rain,41<br />
2009-6-12,15,14,13,13,12,12,100,91,82,1018,1014,1008,10,9,4,26,18,40,0.00,5,Rain,58<br />
2009-6-13,16,12,9,13,11,8,100,86,67,1006,1001,998,10,10,10,27,10,,0.00,3,Rain,10<br />
2009-6-14,14,12,10,12,11,9,94,89,77,1006,1003,1000,10,9,3,42,23,58,0.00,5,Rain,246<br />
2009-6-15,15,13,11,12,11,9,94,86,77,1007,1006,1005,10,10,10,29,23,,0.00,3,Rain,254<br />
2009-6-16,14,11,9,10,8,4,88,79,67,1011,1007,1006,10,10,10,40,19,60,0.00,3,Rain,244<br />
2009-6-17,11,7,3,4,2,0,87,71,54,1019,1017,1012,10,10,10,21,11,,0.00,1,,168<br />
2009-6-18,11,7,4,5,3,2,93,78,58,1024,1020,1017,10,10,8,24,8,,0.00,1,Rain,168<br />
2009-6-19,13,7,2,7,4,1,93,78,62,1026,1025,1024,10,10,10,23,6,,0.00,3,,200<br />
2009-6-20,13,10,8,7,5,3,82,71,62,1028,1027,1025,10,10,10,29,18,,0.00,2,,192<br />
2009-6-21,11,6,2,6,4,1,93,80,62,1030,1029,1027,10,10,10,21,10,,0.00,1,,177<br />
2009-6-22,12,7,3,6,4,2,93,83,62,1028,1027,1025,10,10,10,21,6,,0.00,3,,170<br />
2009-6-23,11,7,3,6,4,2,93,82,58,1029,1027,1026,10,10,10,14,6,,0.00,2,,179<br />
2009-6-24,11,8,5,8,6,3,93,85,71,1028,1027,1025,10,10,10,11,3,,0.00,3,,299<br />
2009-6-25,13,9,5,9,6,4,100,85,58,1026,1025,1023,10,10,10,14,6,,0.00,4,,30<br />
2009-6-26,15,12,9,13,11,6,100,88,82,1022,1016,1014,10,9,3,21,11,,0.00,3,Rain,10<br />
2009-6-27,15,13,11,14,12,11,100,96,94,1015,1012,1009,10,4,0,10,5,,0.00,6,Fog,65<br />
2009-6-28,16,13,11,15,13,11,100,95,94,1008,996,988,10,7,1,29,13,42,0.00,6,Fog-Rain,73<br />
2009-6-29,13,11,10,13,9,8,100,90,82,996,989,987,10,9,5,48,23,40,0.00,4,Rain,120<br />
2009-6-30,13,11,10,9,8,7,87,80,67,1007,1002,997,10,10,10,24,18,,0.00,1,Rain,208<br />
2009-7-1,13,11,8,9,7,5,88,78,67,1011,1009,1007,10,10,10,37,23,,0.00,3,,215<br />
2009-7-2,13,8,4,12,7,3,94,84,63,1012,1008,1000,10,10,10,32,8,,0.00,2,Rain,63<br />
2009-7-3,16,12,8,12,10,7,100,87,68,1000,998,997,10,10,10,23,13,,0.00,3,Rain,321<br />
2009-7-4,14,10,7,12,9,6,100,92,88,998,993,988,10,9,2,24,10,48,0.00,4,Rain,43<br />
2009-7-5,15,12,10,12,10,9,94,85,72,996,992,988,10,10,6,45,21,61,0.00,3,Rain,306<br />
2009-7-6,15,12,9,11,9,8,100,87,77,1008,999,994,10,9,6,32,11,,0.00,3,Rain,283<br />
2009-7-7,15,11,8,11,8,6,94,83,67,1016,1013,1009,10,10,6,27,13,,0.00,3,Rain,297<br />
2009-7-8,13,11,9,11,9,7,100,88,77,1019,1016,1014,10,10,10,14,11,,0.00,4,Rain,308<br />
2009-7-9,12,8,5,8,6,4,100,85,67,1026,1023,1020,10,10,10,13,6,,0.00,2,Fog,160<br />
2009-7-10,12,7,2,7,4,2,100,87,71,1026,1024,1021,10,10,10,13,5,,0.00,1,,151<br />
2009-7-11,10,9,8,9,7,6,94,89,82,1021,1013,1004,10,9,5,34,18,,0.00,4,Rain,128<br />
2009-7-12,11,9,8,7,4,3,93,72,58,1002,998,996,10,10,10,45,37,64,0.00,4,Rain,160<br />
2009-7-13,12,8,4,6,4,2,93,74,51,1010,1007,1004,10,10,10,26,16,,0.00,1,,198<br />
2009-7-14,15,9,3,13,6,2,94,86,67,1011,1008,1005,10,10,8,32,10,,0.00,4,Rain,7<br />
2009-7-15,16,13,12,13,11,10,100,87,72,1011,1008,1006,10,10,8,21,11,,0.00,2,Rain,308<br />
2009-7-16,16,12,9,13,11,8,100,91,82,1014,1011,1009,10,8,3,21,10,,0.00,4,Rain,347<br />
2009-7-17,13,9,6,12,9,6,100,96,93,1013,1007,995,10,7,0,19,5,,0.00,5,Fog-Rain,147<br />
2009-7-18,14,12,10,13,8,5,100,81,62,1003,995,988,10,9,4,58,31,77,0.00,5,Rain,226<br />
2009-7-19,15,13,11,10,9,7,88,79,63,1014,1009,1004,10,10,10,42,35,64,0.00,3,Rain,256<br />
2009-7-20,14,12,9,11,9,8,94,84,72,1020,1017,1014,10,10,10,24,18,,0.00,4,Rain,246<br />
2009-7-21,14,10,7,11,9,6,94,83,72,1020,1019,1015,10,10,10,34,13,,0.00,3,Rain,298<br />
2009-7-22,16,13,10,12,11,9,94,84,77,1015,1014,1013,10,10,6,39,26,,0.00,3,Rain,273<br />
2009-7-23,16,11,7,13,11,7,100,88,77,1015,1009,1001,10,9,1,50,16,74,0.00,4,Fog-Rain,341<br />
2009-7-24,15,11,8,12,9,6,93,82,67,1011,1005,1001,10,9,4,34,24,,0.00,2,Rain,257<br />
2009-7-25,11,8,5,7,3,1,93,73,58,1020,1017,1012,10,10,10,26,14,,0.00,1,,159<br />
2009-7-26,12,8,4,6,3,-1,93,80,41,1021,1020,1019,10,10,10,16,5,,0.00,2,,163<br />
2009-7-27,12,7,3,6,3,2,93,80,62,1020,1019,1018,10,10,10,10,3,,0.00,3,,199<br />
2009-7-28,13,8,4,10,7,3,100,85,72,1019,1016,1012,10,10,10,26,10,40,0.00,2,,42<br />
2009-7-29,14,12,10,12,11,8,94,87,72,1013,1010,1009,10,10,5,37,23,,0.00,5,Rain,295<br />
2009-7-30,16,12,9,13,9,7,94,83,72,1016,1013,1012,10,10,8,34,18,,0.00,3,Rain,258<br />
2009-7-31,16,12,8,11,9,7,94,82,67,1017,1016,1015,10,10,10,26,14,,0.00,2,Rain,300<br />
2009-8-1,15,12,9,12,11,8,94,89,77,1016,1014,1011,10,9,4,37,14,60,0.00,4,Rain,344<br />
2009-8-2,15,11,8,11,8,6,94,80,63,1019,1017,1015,10,10,9,37,14,48,0.00,3,Rain,278<br />
2009-8-3,14,11,9,9,7,6,93,75,63,1022,1020,1018,10,10,8,32,23,,0.00,4,Rain,252<br />
2009-8-4,16,11,7,11,7,5,93,77,51,1022,1019,1017,10,10,10,26,11,,0.00,4,Rain,334<br />
2009-8-5,14,11,9,10,7,5,94,78,55,1028,1024,1020,10,10,10,19,10,27,0.00,1,,232<br />
2009-8-6,15,9,3,11,8,3,100,88,72,1029,1028,1027,10,10,10,19,5,,0.00,2,,168<br />
2009-8-7,15,10,5,10,7,5,100,85,59,1029,1028,1026,10,10,10,11,5,,0.00,2,Fog,183<br />
2009-8-8,14,9,5,9,6,4,93,78,59,1029,1027,1026,10,10,10,24,8,,0.00,2,,92<br />
2009-8-9,14,10,7,7,6,4,87,70,54,1030,1029,1028,10,10,10,39,18,55,0.00,4,,87<br />
2009-8-10,15,13,11,7,6,5,72,64,51,1031,1030,1028,10,10,10,45,29,64,0.00,3,,69<br />
2009-8-11,15,12,10,9,7,6,88,73,63,1032,1031,1030,10,10,10,34,19,42,0.00,3,,72<br />
2009-8-12,16,12,9,10,9,8,94,81,63,1031,1029,1027,10,10,10,27,11,,0.00,3,Rain,70<br />
2009-8-13,16,13,11,12,11,10,94,85,72,1028,1027,1025,10,9,3,32,14,52,0.00,3,Rain,66<br />
2009-8-14,15,14,13,14,12,10,94,90,82,1024,1017,1011,10,8,2,37,23,52,0.00,6,Rain,70<br />
2009-8-15,17,16,12,15,13,11,94,90,82,1011,1007,1004,10,9,5,40,26,,0.00,5,Rain,28<br />
2009-8-16,16,14,13,13,12,11,94,91,77,1004,1002,1000,10,9,3,32,18,,0.00,6,Rain,248<br />
2009-8-17,15,14,13,11,11,9,88,81,72,1009,1005,1002,10,10,10,45,32,60,0.00,3,Rain,227<br />
2009-8-18,16,13,11,12,11,8,94,83,68,1011,1010,1009,10,10,10,27,18,,0.00,5,,269<br />
