
JST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,-4,-4,-5,-6,-7,-8,93,86,74,1023,1023,1022,5,2,1,10,6,,0.00,7,Snow,115<br />
2000-1-2,-6,,-6,-7,-7,-7,93,93,93,1023,1023,1023,10,10,10,8,8,,0.00,3,,240<br />
2000-1-3,0,-2,-4,-2,-4,-7,93,82,75,1015,1011,1010,6,3,2,16,14,,0.00,7,Snow,110<br />
2000-1-4,-1,,-1,-4,-4,-4,80,80,80,1017,1017,1017,7,7,7,3,3,,0.00,6,Snow,80<br />
2000-1-5,-1,-3,-4,-3,-5,-6,93,85,69,1026,1026,1026,10,5,1,10,5,,0.00,5,Snow,340<br />
2000-1-6,1,0,0,-1,-3,-6,93,75,60,1020,1020,1020,10,4,1,35,32,64,0.00,6,Snow,150<br />
2000-1-7,3,,3,-3,-3,-3,65,65,65,1009,1009,1009,10,10,10,10,10,,0.00,6,Snow,80<br />
2000-1-8,-2,,-2,-6,-6,-6,74,74,74,1015,1015,1015,10,10,10,14,14,,0.00,6,Snow,140<br />
2000-1-9,1,1,1,-7,-8,-9,56,52,48,1021,1021,1021,10,10,10,8,6,,0.00,6,,265<br />
2000-1-10,0,-2,-3,0,-1,-4,100,98,93,1016,1008,1005,3,2,1,19,11,,0.00,7,Snow,340<br />
2000-1-11,-4,-6,-6,-6,-8,-8,86,83,74,1016,1014,1012,6,2,0,37,27,64,0.00,6,Snow-Thunderstorm,282<br />
2000-1-12,-6,,-6,-9,-9,-9,80,80,80,1024,1024,1024,4,4,4,21,21,,0.00,6,Snow,300<br />
2000-1-13,-2,-6,-6,-2,-6,-9,100,89,80,1021,1018,1014,5,4,2,23,18,,0.00,6,Snow,128<br />
2000-1-14,2,-1,-1,-1,-2,-3,86,84,81,1009,1007,1005,10,10,10,14,8,,0.00,6,,350<br />
2000-1-15,1,0,0,-3,-4,-6,80,71,64,1021,1020,1019,10,7,3,27,24,,0.00,5,Snow,330<br />
2000-1-17,-1,-3,-4,-3,-5,-7,93,86,64,1016,1016,1015,10,6,2,24,14,,0.00,4,Snow,325<br />
2000-1-19,-2,-4,-6,-4,-5,-7,93,90,86,1014,1013,1012,10,5,1,19,14,,0.00,7,Snow,100<br />
2000-1-21,-3,-4,-5,-7,-8,-9,86,74,64,1016,1015,1014,10,6,1,19,16,,0.00,5,Snow,27<br />
2000-1-22,-2,-8,-8,-8,-8,-9,93,78,64,1026,1026,1025,10,8,5,19,14,,0.00,6,Snow,215<br />
2000-1-23,0,-2,-4,-2,-3,-6,93,88,80,1020,1018,1016,6,4,1,29,14,,0.00,6,Snow,313<br />
2000-1-24,-3,-6,-8,-6,-8,-11,86,80,74,1017,1014,1013,10,4,2,34,26,52,0.00,6,Snow,295<br />
2000-1-25,-8,-9,-10,-13,-17,-19,79,54,45,1013,1013,1012,10,5,1,26,23,45,0.00,4,Snow,285<br />
2000-1-26,-11,-13,-15,-13,-15,-18,92,81,73,1018,1017,1016,10,4,1,19,11,,0.00,6,Snow,92<br />
2000-1-27,-12,-15,-18,-14,-16,-20,85,85,85,1022,1021,1020,4,2,1,11,10,,0.00,6,Snow,78<br />
2000-1-28,0,-3,-6,-2,-4,-8,100,88,80,1025,1022,1021,10,4,1,19,8,,0.00,6,Snow,32<br />
2000-1-30,-2,-3,-4,-3,-4,-5,93,92,86,1012,1008,1007,8,5,1,23,16,,0.00,6,Snow,87<br />
2000-1-31,-1,-6,-9,-9,-12,-17,93,67,49,1018,1018,1018,10,5,2,10,8,,0.00,6,Snow,132<br />
2000-2-2,-1,-3,-6,-4,-5,-7,93,89,80,1019,1018,1017,10,5,1,13,6,,0.00,5,Snow,97<br />
2000-2-3,-4,-6,-6,-8,-8,-9,80,77,74,1020,1019,1018,10,10,10,10,8,,0.00,4,,75<br />
2000-2-5,1,,1,-6,-6,-6,60,60,60,1021,1021,1021,10,10,10,27,27,,0.00,6,Snow,310<br />
2000-2-8,-6,,-6,-9,-9,-9,80,80,80,1005,1005,1005,4,4,4,8,8,,0.00,6,Snow,0<br />
2000-2-9,-4,-4,-4,-11,-12,-12,59,56,54,1002,1002,1002,10,10,10,34,34,53,0.00,2,,325<br />
2000-2-10,-3,-7,-10,-4,-8,-11,100,86,69,1007,1007,1006,10,4,0,35,13,55,0.00,6,Snow,36<br />
2000-2-12,-2,-4,-6,-7,-9,-11,93,74,51,1007,1007,1006,10,5,0,29,27,58,0.00,4,Snow,286<br />
2000-2-13,-4,-7,-8,-7,-8,-10,93,87,80,1013,1013,1012,7,3,0,32,10,,0.00,6,Snow,86<br />
2000-2-14,-3,-4,-5,-5,-7,-8,93,81,69,1010,1007,1005,10,7,3,16,10,,0.00,6,Snow,323<br />
2000-2-15,-4,-7,-10,-6,-8,-11,93,89,86,997,995,993,5,2,0,19,10,,0.00,6,Snow,75<br />
