
NPT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-3-28,30,21,12,14,9,4,82,51,23,1016,1014,1012,10,7,3,23,5,,0.00,1,,183<br />
2014-3-29,29,21,12,12,8,2,88,46,19,1016,1013,1010,10,7,3,21,6,,0.00,1,,89<br />
2014-3-30,31,22,12,12,4,-7,77,42,9,1013,1011,1009,11,7,3,23,5,,0.00,1,,273<br />
2014-3-31,30,15,0,10,4,-14,76,44,6,1013,1011,1008,10,6,3,21,6,,0.00,2,,180<br />
2014-4-1,29,19,10,10,4,-6,81,44,11,1013,1011,1009,8,5,2,23,5,,0.00,1,,184<br />
2014-4-2,28,19,9,12,6,3,76,48,24,1015,1012,1010,8,5,3,24,6,,0.00,1,,155<br />
2014-4-3,21,16,9,12,8,4,88,66,37,1020,1017,1014,8,5,1,34,3,55,2.03,4,Rain-Thunderstorm,137<br />
2014-4-4,27,18,8,11,7,3,99,55,24,1018,1016,1013,11,7,2,23,5,,0.00,2,,173<br />
2014-4-5,24,18,11,15,10,7,83,61,38,1018,1016,1014,7,5,3,16,3,,0.00,5,,179<br />
2014-4-6,25,20,15,16,13,9,90,67,41,1019,1017,1015,7,5,1,14,3,,0.00,6,,250<br />
2014-4-7,29,21,13,16,12,7,94,62,28,1019,1017,1013,8,6,1,21,6,,0.00,2,Rain-Thunderstorm,241<br />
2014-4-8,29,20,11,14,7,-2,99,49,15,1017,1015,1012,11,8,5,27,6,,0.00,1,,328<br />
2014-4-9,31,21,12,13,9,4,84,51,21,1018,1015,1013,10,6,3,27,3,,0.00,1,,187<br />
2014-4-10,29,21,12,12,7,1,81,46,20,1018,1016,1014,8,6,2,26,5,,0.00,1,,185<br />
2014-4-11,27,19,10,10,4,0,89,41,18,1018,1016,1014,8,5,2,23,5,,0.00,1,,179<br />
2014-4-12,28,19,11,11,4,-2,71,43,18,1019,1017,1014,8,5,3,26,3,,0.00,3,Thunderstorm,126<br />
2014-4-13,25,17,9,11,7,1,81,55,23,1021,1019,1017,6,5,2,19,3,,0.00,3,Rain-Thunderstorm,186<br />
2014-4-14,24,17,9,12,7,0,91,59,22,1023,1020,1018,10,5,0,11,3,,0.00,3,,101<br />
2014-4-15,30,19,9,12,6,-3,87,46,15,1020,1018,1015,11,8,3,14,5,,0.00,2,,183<br />
2014-4-16,31,21,11,12,6,-1,84,40,14,1018,1016,1013,10,7,3,19,5,,0.00,3,,221<br />
2014-4-17,30,22,13,12,7,2,74,42,20,1016,1014,1012,10,5,3,23,5,,0.00,3,,224<br />
2014-4-18,30,21,12,12,7,2,72,41,19,1019,1017,1016,8,5,2,19,3,,0.00,3,,283<br />
2014-4-19,31,23,15,13,7,1,64,37,20,1019,1014,949,10,7,2,21,5,,0.00,3,,189<br />
2014-4-20,31,22,13,16,6,-7,76,41,10,1019,1016,1014,10,8,6,23,3,,0.00,2,,213<br />
2014-4-21,32,22,11,13,6,-4,71,38,12,1019,1016,1014,10,7,3,23,5,,0.00,1,,194<br />
2014-4-22,31,22,13,12,6,1,72,41,16,1020,1018,1016,7,6,3,14,5,,0.00,2,,177<br />
2014-4-23,32,22,12,12,4,-7,70,33,9,1018,1015,1013,8,6,2,19,3,,0.00,1,,267<br />
2014-4-24,30,22,13,12,7,2,67,38,18,1015,1013,1010,8,6,3,23,3,,0.00,3,,197<br />
2014-4-25,32,23,13,13,7,2,69,39,19,1016,1014,1012,8,6,3,21,5,,0.00,2,,189<br />
2014-4-26,32,23,14,12,7,1,68,38,15,1017,1015,1013,10,7,3,19,6,,0.00,3,,149<br />
2014-4-27,33,24,14,15,9,-5,75,44,10,1018,1016,1013,10,6,3,23,5,,0.00,2,Rain-Thunderstorm,153<br />
2014-4-28,32,23,13,12,8,1,72,42,16,1017,1015,1012,11,7,3,21,3,,0.00,2,,188<br />
2014-4-29,32,23,16,16,11,7,77,50,25,1016,1015,1012,8,6,2,21,5,,0.00,2,,199<br />
2014-4-30,32,24,17,17,13,10,73,52,30,1018,1015,1012,7,5,2,24,6,,0.00,3,,194<br />
2014-5-1,30,22,15,18,14,11,86,69,45,1017,1014,1012,8,5,2,19,3,,1.02,5,Rain-Thunderstorm,103<br />
2014-5-2,22,18,14,16,13,10,94,75,43,1019,1015,1012,10,6,1,19,5,,51.05,6,Rain-Thunderstorm,103<br />
2014-5-3,28,21,14,17,14,11,94,70,44,1017,1015,1012,10,6,3,19,3,,0.51,4,Rain-Thunderstorm,129<br />
2014-5-4,26,20,15,18,15,13,100,78,43,1016,1014,1012,6,4,0,19,3,,36.07,6,Rain-Thunderstorm,163<br />
2014-5-5,21,17,13,16,14,12,99,82,64,1020,1017,1015,10,6,3,11,3,,0.25,6,Rain,176<br />
2014-5-6,27,21,15,17,14,10,94,69,39,1020,1017,1013,8,6,3,14,3,,0.00,6,Rain,282<br />
2014-5-7,26,20,15,18,14,11,92,61,39,1016,1014,1011,10,7,3,19,5,,0.00,3,,252<br />
2014-5-8,29,23,17,19,16,11,90,62,39,1012,1010,1008,10,7,3,19,3,,0.00,3,,245<br />
2014-5-9,31,24,18,19,13,7,88,51,23,1010,1008,1006,10,7,3,27,6,,0.00,3,,247<br />
2014-5-10,31,23,15,16,10,2,82,43,18,1013,1010,1008,10,7,3,21,3,,0.00,1,,248<br />
2014-5-11,32,23,16,14,8,-1,80,39,13,1013,1012,1009,11,8,3,27,6,,0.00,1,,309<br />
2014-5-12,31,23,16,16,12,10,70,52,21,1014,1012,1012,10,7,3,21,2,,0.00,1,,-1<br />
2014-5-13,32,23,16,14,8,1,73,33,15,1016,1013,1011,10,8,3,29,10,,0.00,1,,282<br />
2014-5-14,32,23,15,14,7,1,63,33,15,1013,1011,1009,10,8,5,21,6,,0.00,1,,248<br />
2014-5-15,31,23,16,15,10,4,74,43,20,1012,1010,1008,10,8,5,24,6,,0.00,1,,251<br />
2014-5-16,31,23,15,16,9,-2,89,42,12,1014,1011,1009,10,8,5,26,5,,0.00,1,,225<br />
2014-5-17,32,23,15,16,9,6,72,40,22,1016,1014,1013,10,7,3,19,6,,0.00,2,,269<br />
2014-5-18,32,24,16,18,13,7,72,48,23,1015,1014,1012,8,7,5,27,6,,0.00,2,,210<br />
2014-5-19,32,26,19,20,16,6,80,59,35,1015,1014,1012,7,6,3,27,6,,0.00,3,,213<br />
2014-5-20,33,26,19,24,17,10,88,59,26,1014,1012,1004,8,6,3,24,8,,0.00,2,,213<br />
2014-5-21,33,26,18,18,11,2,83,44,18,1012,1010,1008,11,7,4,24,5,,0.00,1,,275<br />
2014-5-22,32,23,16,16,9,3,69,39,19,1012,1009,1007,10,8,6,23,3,,0.00,1,,190<br />
2014-5-23,33,24,17,17,12,8,69,48,25,1015,1012,1010,8,7,5,27,6,,0.00,2,,206<br />
2014-5-24,31,24,18,17,14,11,89,63,37,1018,1015,1014,10,7,4,21,3,,1.02,4,Rain-Thunderstorm,137<br />
2014-5-25,31,24,17,19,16,10,96,66,32,1021,1017,1013,11,8,5,27,5,,0.00,4,Rain-Thunderstorm,204<br />
2014-5-26,21,18,16,18,15,13,92,81,64,1021,1019,1015,10,7,4,14,5,,2.03,7,Rain-Thunderstorm,113<br />
2014-5-27,23,21,17,18,15,11,92,75,56,1018,1015,1012,8,6,3,14,3,,0.51,6,Rain,74<br />
2014-5-28,30,23,16,22,16,13,94,68,42,1015,1012,1009,10,8,5,19,3,,0.00,4,,236<br />
2014-5-29,29,23,17,19,16,14,94,72,43,1014,1012,1011,10,7,6,24,6,,2.03,7,Rain-Thunderstorm,221<br />
2014-5-30,29,22,16,20,17,14,95,71,46,1013,1011,1009,10,8,5,14,5,,0.00,3,Thunderstorm,194<br />
2014-5-31,29,24,19,19,16,14,88,63,44,1014,1012,1011,31,9,5,27,10,,0.00,3,Rain-Thunderstorm,178<br />
2014-6-1,31,24,17,20,17,13,97,70,32,1016,1014,1012,10,7,4,23,3,,0.00,2,Rain-Thunderstorm,36<br />
2014-6-2,31,23,16,21,16,14,97,63,42,1017,1014,1012,11,8,6,14,3,,0.00,1,,260<br />
2014-6-3,30,24,18,21,17,13,88,66,25,1013,1012,1010,8,7,6,19,5,,0.00,3,,257<br />
2014-6-4,31,26,19,23,18,13,88,62,40,1013,1010,1008,8,6,3,16,5,,0.00,3,,245<br />
2014-6-5,32,26,19,22,17,15,91,59,40,1011,1009,1006,14,7,6,16,3,,0.00,3,Thunderstorm,248<br />
2014-6-6,31,26,21,23,20,18,93,73,54,1008,1007,1006,7,6,3,11,3,,0.00,6,Rain-Thunderstorm,209<br />
2014-6-7,27,23,21,22,19,18,94,78,61,1010,1007,1005,8,6,3,21,3,,2.03,6,Rain,101<br />
2014-6-8,31,26,21,23,20,18,88,75,57,1007,1007,1006,8,6,4,21,3,,0.00,6,Rain,198<br />
2014-6-9,31,25,19,22,19,17,96,71,51,1007,1006,1004,8,7,6,19,6,,0.00,5,Rain-Thunderstorm,178<br />
2014-6-10,32,26,20,22,19,15,91,64,43,1009,1006,1004,8,7,6,21,5,,0.00,4,,238<br />
2014-6-11,31,24,18,22,18,16,99,66,43,1008,1006,1003,10,8,5,55,5,,0.00,4,Rain-Thunderstorm,237<br />
2014-6-12,31,26,20,22,18,15,94,66,43,1007,1006,1004,10,7,4,21,5,,0.00,4,,298<br />
2014-6-13,31,25,19,21,18,14,89,66,37,1007,1005,1003,8,7,6,16,3,,0.00,3,Thunderstorm,280<br />
2014-6-14,31,25,19,21,18,13,92,71,37,1010,1007,1006,8,6,3,23,3,,0.00,4,Rain-Hail-Thunderstorm,129<br />
2014-6-15,30,24,18,22,18,15,92,68,45,1010,1008,1006,8,7,5,16,3,,0.00,3,,239<br />
2014-6-16,32,27,21,24,19,17,94,68,47,1009,1008,1005,8,7,3,21,5,,0.00,5,Rain-Thunderstorm,215<br />
2014-6-17,31,26,19,23,19,17,97,71,45,1010,1008,1005,10,8,6,19,6,,0.00,6,Rain-Thunderstorm,4<br />
2014-6-18,30,26,21,22,19,17,92,72,51,1008,1007,1005,10,8,6,23,2,,7.11,4,Rain-Thunderstorm,146<br />
2014-6-19,29,26,21,22,19,18,94,76,58,1007,1005,1003,10,7,6,19,2,,2.03,6,Rain,138<br />
2014-6-20,28,24,21,22,20,18,91,77,54,1005,1003,1002,10,7,4,16,5,,12.95,6,Rain,213<br />
2014-6-21,26,23,20,22,20,19,93,85,78,1008,1006,1005,10,7,5,11,2,,9.91,7,Rain-Thunderstorm,250<br />
2014-6-22,29,24,20,23,21,19,97,83,69,1007,1007,1007,10,7,6,10,2,,2.03,8,,-1<br />
2014-6-23,29,24,21,23,19,18,91,68,58,1007,1005,1003,10,7,6,16,6,,0.00,6,Thunderstorm,269<br />
2014-6-24,31,26,21,22,19,16,92,66,45,1007,1005,1003,8,7,3,16,6,,0.00,4,Thunderstorm,287<br />
2014-6-25,30,25,20,22,19,17,88,68,48,1010,1007,1005,8,7,3,11,5,,0.00,5,Thunderstorm,251<br />
2014-6-26,30,26,21,22,19,17,87,69,48,1014,1011,1010,10,8,5,11,3,,0.00,5,Thunderstorm,208<br />
2014-6-27,31,26,21,22,19,18,93,73,48,1014,1013,1011,8,7,6,16,3,,2.03,6,Rain-Thunderstorm,306<br />
2014-6-28,30,25,20,23,19,16,96,74,54,1013,1011,1008,8,7,5,16,5,,0.00,6,Rain-Thunderstorm,311<br />
2014-6-29,31,26,21,27,19,18,99,74,54,1010,1008,1006,8,7,5,13,2,,0.00,6,Thunderstorm,249<br />
2014-6-30,30,25,19,22,19,17,100,81,51,1011,1009,1007,7,5,0,27,3,,10.92,6,Rain-Thunderstorm,199<br />
2014-7-1,30,24,19,21,18,17,100,75,50,1013,1011,1010,10,7,3,24,5,,0.00,6,Rain,202<br />
2014-7-2,29,24,21,22,19,16,94,76,48,1012,1011,1008,10,8,5,23,5,,2.03,6,Rain,236<br />
2014-7-3,29,25,21,22,19,18,90,73,54,1010,1007,1004,10,8,6,14,3,,0.00,6,Rain,228<br />
2014-7-4,28,24,21,23,20,18,95,78,61,1009,1007,1005,10,8,6,14,3,,0.51,6,Rain-Thunderstorm,253<br />
2014-7-5,28,24,21,23,21,19,95,81,65,1012,1009,1008,8,7,6,11,3,,0.76,6,Rain,236<br />
2014-7-6,29,25,21,23,20,18,95,75,54,1013,1011,1009,10,8,6,14,5,,0.00,6,,145<br />
2014-7-7,29,24,21,24,20,18,94,75,54,1012,1010,1007,8,7,6,14,5,,0.25,5,Rain-Thunderstorm,197<br />
2014-7-8,30,26,21,23,20,18,94,75,51,1008,1007,1004,8,6,3,19,5,,6.10,6,Rain,204<br />
2014-7-9,31,26,21,24,20,19,99,79,58,1009,1008,1005,10,6,1,24,3,,0.25,6,Rain-Thunderstorm,186<br />
2014-7-10,30,26,21,23,20,19,94,76,58,1010,1008,1006,8,7,5,23,5,,1.02,5,Rain-Thunderstorm,206<br />
2014-7-11,29,25,21,23,21,18,100,82,61,1011,1009,1006,8,6,2,14,2,,2.03,6,Rain,170<br />
2014-7-12,31,26,22,24,20,18,89,72,51,1010,1008,1005,8,6,4,11,2,,0.00,6,Rain-Thunderstorm,218<br />
2014-7-13,29,24,20,23,20,18,94,76,54,1045,1011,1007,10,8,5,19,3,,0.00,6,Rain,267<br />
2014-7-14,29,25,21,23,20,19,100,85,61,1010,1009,1007,10,6,3,11,2,,6.10,7,Rain,71<br />
2014-7-15,27,24,21,23,21,20,100,84,69,1010,1008,1007,10,7,4,77,5,,1.02,7,Rain,185<br />
2014-7-16,29,24,21,23,21,19,97,78,65,1010,1008,1007,8,7,6,14,5,,0.51,6,Rain-Thunderstorm,247<br />
2014-7-17,29,24,20,23,20,19,97,82,65,1009,1008,1006,8,7,5,16,3,,0.00,6,Rain,212<br />
2014-7-18,30,26,21,23,21,19,94,74,60,1008,1006,1004,10,8,6,21,6,,0.00,5,Rain,228<br />
2014-7-19,30,25,20,23,20,18,96,75,55,1009,1006,1003,10,8,5,14,8,,0.00,5,Rain-Thunderstorm,170<br />
2014-7-20,29,26,21,24,21,10,97,82,35,1009,1007,1004,19,8,6,16,3,,0.00,7,Rain-Thunderstorm,52<br />
2014-7-21,31,26,20,24,20,11,95,80,28,1008,1006,1003,10,7,3,19,5,,3.05,6,Rain-Thunderstorm,168<br />
2014-7-22,30,26,21,23,21,19,97,78,56,1009,1007,1006,10,8,5,13,3,,14.99,6,Rain,264<br />
2014-7-23,27,24,21,22,19,18,90,77,61,1011,1009,1007,10,8,6,16,3,,0.00,6,Rain,200<br />
2014-7-24,24,22,20,22,20,18,100,91,69,1012,1010,1009,8,6,3,10,2,,13.97,7,Rain,211<br />
2014-7-25,27,23,20,22,20,18,97,82,65,1014,1011,1009,10,7,3,19,2,,1.02,7,Rain,191<br />
2014-7-26,30,25,20,23,19,17,100,80,54,1015,1013,1011,10,8,6,14,5,,0.00,6,Rain-Thunderstorm,209<br />
2014-7-27,30,25,20,22,19,16,89,73,48,1015,1013,1010,11,8,6,13,3,,0.00,6,Thunderstorm,157<br />
2014-7-28,31,26,21,23,19,17,96,74,48,1013,1010,1007,10,8,5,26,5,,8.89,5,Rain,203<br />
2014-7-29,30,26,21,22,19,16,97,74,51,1011,1010,1008,11,8,3,21,5,,0.00,5,Rain-Thunderstorm,112<br />
2014-7-30,29,24,20,23,21,19,100,81,61,1013,1011,1009,10,7,4,21,5,,0.00,6,Rain,208<br />
2014-7-31,30,26,22,23,21,20,95,78,58,1013,1011,1008,10,8,6,10,2,,7.87,6,Rain,297<br />
2014-8-1,30,26,21,23,21,20,90,74,56,1011,1009,1006,10,8,8,21,6,,0.00,6,Rain,195<br />
2014-8-2,30,26,22,22,21,20,95,83,51,1010,1007,1005,10,8,4,13,6,,0.00,6,Rain-Thunderstorm,219<br />
2014-8-3,28,24,21,22,21,20,100,90,68,1008,1007,1007,8,6,3,10,3,,2.03,7,Rain,140<br />
2014-8-4,29,25,21,23,22,21,100,83,66,1008,1006,1004,10,8,6,14,5,,9.91,6,Rain,222<br />
2014-8-5,31,27,22,23,22,20,94,82,62,1010,1007,1006,8,8,6,14,3,,0.00,5,,179<br />
2014-8-6,30,25,20,23,21,18,94,79,60,1010,1008,1007,10,8,6,19,8,,0.00,4,,183<br />
2014-8-7,30,26,21,23,21,19,94,84,55,1010,1009,1006,10,8,6,16,5,,0.00,6,Rain,168<br />
2014-8-8,31,26,21,23,22,20,100,86,60,1010,1009,1007,10,7,3,19,3,,2.03,6,Rain-Thunderstorm,175<br />
2014-8-9,31,26,21,23,22,21,95,82,60,1010,1009,1009,10,7,5,19,3,,0.00,6,Rain-Thunderstorm,329<br />
2014-8-10,29,24,21,23,22,20,100,89,70,1011,1010,1010,10,7,6,14,2,,5.08,7,Rain,-1<br />
2014-8-11,28,24,22,22,21,19,93,81,70,1010,1009,1007,10,8,6,13,5,,0.00,6,,206<br />
