
HST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-20,27,22,16,14,13,11,84,62,40,1019,1017,1015,16,16,16,34,13,48,0.00,2,,354<br />
2013-1-21,27,23,19,16,14,13,68,58,48,1020,1019,1017,16,16,16,35,17,47,0.00,3,,42<br />
2013-1-22,27,24,21,17,15,14,68,57,45,1021,1019,1017,16,16,16,32,17,40,0.00,3,,55<br />
2013-1-23,27,24,22,18,17,14,79,67,54,1019,1017,1016,16,16,16,29,14,39,T,6,Rain,58<br />
2013-1-24,26,23,20,21,19,17,93,77,60,1019,1018,1016,16,12,2,21,7,24,6.86,6,Rain,6<br />
2013-1-25,26,22,18,21,18,17,93,77,60,1018,1017,1015,16,16,16,16,6,23,T,3,Rain,310<br />
2013-1-26,26,22,18,19,18,17,93,79,64,1017,1015,1013,16,16,13,26,10,35,0.25,4,Rain,163<br />
2013-1-27,26,22,18,21,19,18,100,85,69,1015,1014,1012,16,15,3,35,20,42,23.62,6,Rain,176<br />
2013-1-28,24,21,18,19,18,17,100,85,69,1015,1014,1012,16,15,8,23,8,27,14.22,6,Rain,82<br />
2013-1-29,26,23,19,19,18,17,93,76,58,1017,1015,1013,16,16,16,21,7,32,T,4,,358<br />
2013-1-30,27,23,18,19,18,16,93,74,54,1019,1017,1016,16,15,3,16,7,,0.00,3,,337<br />
2013-1-31,28,23,19,18,17,17,87,69,51,1020,1018,1016,16,16,13,34,15,40,0.00,2,,15<br />
2013-2-1,27,24,21,16,14,11,73,56,39,1020,1019,1017,16,16,16,47,22,61,0.00,2,,57<br />
2013-2-2,27,24,21,17,15,14,68,57,45,1021,1020,1018,16,16,16,34,19,47,0.00,2,,61<br />
2013-2-3,27,22,17,16,14,13,90,66,42,1022,1020,1019,16,16,16,37,15,45,0.00,2,,30<br />
2013-2-4,26,24,22,16,14,12,68,58,48,1021,1019,1017,16,16,16,40,24,53,T,5,,55<br />
2013-2-5,27,24,21,17,14,13,73,58,42,1019,1018,1017,16,16,16,35,21,47,T,4,Rain,58<br />
2013-2-6,27,24,21,18,17,15,79,67,54,1019,1018,1017,16,16,16,35,14,45,T,3,Rain,43<br />
2013-2-7,28,24,21,19,18,17,84,68,51,1020,1019,1017,16,16,16,32,19,40,T,2,Rain,50<br />
2013-2-8,28,24,21,18,17,14,79,62,45,1021,1019,1017,16,16,16,26,10,35,0.00,2,,54<br />
2013-2-9,27,23,19,18,16,15,87,68,49,1021,1020,1018,16,16,16,32,14,40,0.00,2,,29<br />
2013-2-10,27,24,22,19,17,16,74,64,54,1023,1021,1019,16,16,11,40,18,48,T,4,Rain,52<br />
2013-2-11,26,24,21,18,17,16,78,68,58,1023,1022,1021,16,16,16,40,16,50,T,5,,41<br />
2013-2-12,26,23,20,16,14,12,68,59,50,1023,1021,1019,16,16,16,29,18,37,T,5,Rain,47<br />
2013-2-13,27,23,20,14,13,11,66,54,42,1021,1019,1016,16,16,3,34,14,40,0.00,5,,47<br />
2013-2-14,27,23,20,15,14,12,66,56,45,1020,1018,1016,16,16,16,29,16,37,0.00,5,,44<br />
2013-2-15,28,25,21,18,16,13,73,58,42,1020,1018,1016,16,16,16,35,22,47,T,3,Rain,63<br />
2013-2-16,27,24,22,17,15,13,73,59,45,1021,1019,1017,16,16,16,50,30,63,T,3,,58<br />
2013-2-17,27,24,22,16,14,13,68,55,42,1022,1020,1019,16,16,16,56,35,69,T,3,Rain,57<br />
2013-2-18,27,24,21,16,14,12,73,58,42,1021,1020,1018,16,16,16,50,30,69,T,3,Rain,60<br />
2013-2-19,28,24,20,17,16,13,81,68,54,1021,1020,1018,16,16,14,40,28,53,0.25,3,Rain,56<br />
2013-2-20,27,24,21,17,16,14,78,63,48,1021,1020,1018,16,16,16,37,25,52,T,3,Rain,57<br />
2013-2-21,26,23,21,21,18,15,93,78,62,1021,1020,1019,16,14,2,35,21,50,11.68,5,Rain,54<br />
2013-2-22,26,23,21,20,18,17,84,73,62,1021,1020,1017,16,15,2,42,26,63,0.25,5,Rain,53<br />
2013-2-23,27,24,21,19,18,17,90,72,54,1021,1019,1017,16,16,10,48,23,56,4.32,4,Rain,57<br />
2013-2-24,27,24,21,17,16,16,78,65,51,1021,1019,1017,16,16,16,42,23,56,T,5,,47<br />
2013-2-25,26,24,21,18,16,14,79,67,54,1021,1020,1017,16,16,16,39,22,48,T,5,Rain,50<br />
2013-2-26,27,24,21,18,16,15,79,66,52,1022,1020,1019,16,16,16,40,25,52,T,4,Rain,59<br />
2013-2-27,28,24,21,16,14,11,68,54,39,1023,1021,1020,16,16,16,42,26,53,T,2,,61<br />
2013-2-28,27,24,21,16,14,11,68,54,39,1023,1021,1020,16,16,16,40,24,52,T,3,,58<br />
2013-3-1,27,24,22,16,13,11,66,53,39,1022,1021,1019,16,16,16,47,31,60,T,4,Rain,53<br />
2013-3-2,27,24,21,15,13,11,66,53,39,1023,1021,1019,16,16,16,45,26,60,T,4,,57<br />
2013-3-3,27,24,21,14,12,11,61,50,39,1022,1021,1020,16,16,16,40,25,53,0.00,3,,53<br />
2013-3-4,27,24,21,14,13,12,61,52,42,1023,1021,1020,16,16,16,39,22,48,0.00,4,,56<br />
2013-3-5,27,24,20,16,13,11,68,54,39,1021,1020,1018,16,16,16,34,18,40,0.00,3,,57<br />
2013-3-6,28,24,21,17,16,14,78,62,45,1021,1019,1018,16,16,16,27,15,37,0.00,3,,58<br />
2013-3-7,27,23,18,18,17,16,87,71,54,1020,1017,1015,16,16,16,23,9,29,0.00,2,,148<br />
2013-3-8,27,22,17,19,17,11,87,63,39,1017,1014,1012,16,16,14,19,9,26,0.00,2,,187<br />
2013-3-9,28,26,23,21,19,17,79,71,62,1014,1013,1011,16,14,3,29,18,37,0.00,5,Rain,218<br />
2013-3-10,22,21,19,21,19,18,97,91,84,1017,1014,1012,16,11,2,27,12,35,31.50,7,Rain,235<br />
2013-3-11,25,21,17,18,17,16,100,80,60,1018,1016,1015,16,16,16,19,6,23,0.00,3,,255<br />
2013-3-12,26,23,20,19,17,15,81,70,58,1019,1017,1015,16,16,16,19,9,24,0.00,3,,351<br />
2013-3-13,26,22,17,16,16,14,87,68,48,1019,1017,1016,16,16,16,23,9,34,0.00,3,,359<br />
2013-3-14,25,22,19,17,16,15,87,73,58,1019,1017,1015,16,16,16,21,7,26,0.00,3,,268<br />
2013-3-15,26,22,17,17,16,13,87,68,48,1015,1014,1013,16,16,16,35,11,39,0.00,4,,296<br />
2013-3-16,27,23,19,16,13,11,78,59,39,1016,1015,1013,16,16,16,35,18,47,0.00,2,,343<br />
2013-3-17,26,22,17,16,14,11,78,59,40,1017,1016,1014,16,16,16,24,11,29,T,4,Rain,328<br />
2013-3-18,24,21,16,15,14,13,84,67,50,1017,1016,1014,16,16,16,16,9,23,0.00,5,,353<br />
2013-3-19,26,22,17,18,17,15,87,72,56,1017,1015,1014,16,16,16,23,10,32,0.00,3,,76<br />
2013-3-20,27,23,18,20,18,16,87,77,67,1018,1016,1015,16,16,16,19,9,24,0.00,2,,124<br />
2013-3-21,27,24,21,22,19,17,87,77,67,1018,1017,1015,16,16,14,19,6,27,T,5,Rain,159<br />
2013-3-22,27,25,22,21,20,18,87,79,71,1017,1015,1014,16,16,16,23,12,29,T,6,,215<br />
2013-3-23,26,24,21,19,18,17,90,75,60,1017,1015,1014,16,16,16,26,14,35,T,6,,19<br />
2013-3-24,23,22,21,22,19,18,100,87,73,1018,1015,1013,16,16,10,21,6,26,7.37,7,Rain,24<br />
2013-3-25,27,23,18,21,19,17,100,84,67,1017,1015,1014,16,16,16,23,7,27,1.27,4,Rain,15<br />
2013-3-26,27,23,19,21,19,18,93,78,62,1017,1016,1014,16,16,14,19,7,24,T,3,Rain,332<br />
2013-3-27,26,23,20,22,19,18,93,81,69,1017,1016,1014,16,15,5,29,9,45,8.38,5,Rain,20<br />
2013-3-28,27,24,21,19,17,16,79,67,54,1018,1016,1014,16,16,16,35,14,47,0.00,3,,39<br />
2013-3-29,27,24,20,19,18,17,90,74,58,1018,1017,1015,16,16,16,35,14,47,T,3,Rain,47<br />
2013-3-30,28,24,21,21,18,15,93,74,55,1018,1016,1015,16,16,10,24,7,39,1.27,5,Rain,15<br />
2013-3-31,26,22,17,14,12,10,70,55,39,1019,1017,1015,16,16,16,34,18,47,0.00,1,,356<br />
2013-4-1,24,21,17,14,13,12,73,61,49,1017,1015,1014,16,16,16,29,11,47,0.00,4,,343<br />
2013-4-2,25,21,16,14,13,11,84,65,46,1019,1017,1015,16,16,16,21,7,32,0.00,3,,333<br />
2013-4-3,26,21,17,17,15,13,90,69,47,1019,1017,1016,16,16,16,23,9,34,T,4,Rain,26<br />
2013-4-4,28,23,18,18,17,15,93,72,51,1019,1017,1015,16,16,16,21,8,29,T,3,,18<br />
2013-4-5,28,23,18,20,18,17,93,74,54,1021,1019,1017,16,16,13,27,10,32,0.00,2,,41<br />
2013-4-6,29,26,22,22,20,19,93,78,63,1022,1020,1018,16,16,16,27,13,35,T,4,,66<br />
2013-4-7,30,26,21,21,19,19,90,73,55,1022,1020,1018,16,16,16,29,13,39,0.00,3,,33<br />
2013-4-8,29,26,23,19,18,16,79,63,47,1020,1018,1015,16,16,16,26,14,35,0.00,4,,53<br />
2013-4-9,28,24,21,20,18,17,79,69,58,1019,1017,1015,16,16,16,29,11,37,0.76,4,Rain,78<br />
2013-4-10,29,25,21,21,19,17,97,73,48,1019,1017,1015,16,16,16,34,11,47,0.00,2,,60<br />
2013-4-11,29,25,21,22,20,18,90,73,55,1017,1016,1014,16,16,16,26,10,29,0.00,4,,105<br />
2013-4-12,27,25,23,22,21,19,84,77,69,1015,1014,1013,16,16,16,24,9,29,0.00,5,,135<br />
2013-4-13,27,25,23,22,21,20,87,81,74,1015,1013,1011,16,16,14,23,11,29,0.00,4,,148<br />
2013-4-14,28,24,20,22,21,19,87,81,74,1015,1013,1012,16,12,1,29,16,39,10.92,6,Fog-Rain,164<br />
2013-4-15,25,23,21,22,21,20,97,90,82,1018,1016,1013,16,15,6,23,5,27,0.25,6,Rain,301<br />
2013-4-16,27,23,19,22,21,18,100,87,74,1020,1018,1016,16,16,16,19,7,24,0.00,2,,139<br />
2013-4-17,29,26,22,21,20,19,84,71,58,1022,1019,1018,16,16,16,27,14,39,0.00,3,,58<br />
2013-4-18,29,26,23,20,19,18,79,67,55,1021,1020,1019,16,16,16,39,20,48,0.00,4,,59<br />
2013-4-19,29,26,22,22,20,19,84,74,63,1020,1019,1017,16,16,14,27,16,37,T,4,Rain,70<br />
2013-4-20,28,25,22,21,20,19,93,79,65,1019,1017,1016,16,16,16,21,9,29,0.00,3,,159<br />
2013-4-21,27,24,22,22,21,19,93,81,69,1017,1016,1015,16,15,2,19,4,24,T,5,Rain,275<br />
2013-4-22,28,25,22,21,21,19,90,80,69,1017,1016,1015,16,16,11,26,14,35,7.11,5,Rain,197<br />
2013-4-23,28,26,24,21,21,19,82,72,62,1019,1017,1015,16,16,16,24,14,32,T,4,Rain,181<br />
2013-4-24,28,24,21,21,20,19,97,80,62,1019,1017,1016,16,13,5,24,10,27,3.30,6,Rain,57<br />
2013-4-25,29,26,23,19,18,16,79,64,48,1018,1017,1016,16,16,16,34,16,42,0.00,3,,55<br />
2013-4-26,29,26,23,18,17,14,73,59,44,1017,1017,1015,16,16,16,34,22,47,0.00,3,,58<br />
2013-4-27,28,24,21,19,18,16,79,65,51,1018,1016,1015,16,16,16,26,11,32,0.00,3,,124<br />
2013-4-28,27,24,21,21,19,17,84,73,62,1017,1015,1014,16,16,16,16,8,26,0.00,3,,152<br />
2013-4-29,28,26,24,21,21,20,82,75,67,1015,1014,1013,16,16,16,26,16,32,T,3,,167<br />
2013-4-30,27,25,22,21,20,19,90,79,67,1017,1015,1014,16,16,16,23,7,26,T,5,Rain,55<br />
2013-5-1,30,26,22,20,18,17,84,66,48,1019,1017,1016,16,16,16,29,11,37,0.00,2,,45<br />
2013-5-2,28,25,21,20,18,17,90,72,54,1019,1018,1016,16,16,16,29,10,37,0.25,4,,51<br />
2013-5-3,28,24,21,19,18,17,84,71,58,1018,1017,1015,16,16,16,24,10,32,0.00,3,,133<br />
2013-5-4,27,24,21,21,19,17,79,71,62,1016,1014,1013,16,15,5,23,8,27,0.00,4,Rain,182<br />
2013-5-5,28,24,21,21,20,18,100,87,74,1014,1013,1011,16,15,5,32,10,40,1.52,7,Rain,192<br />
2013-5-6,29,25,21,19,17,15,90,69,47,1015,1013,1012,16,16,16,24,12,35,0.00,4,,341<br />
2013-5-7,27,23,19,18,17,16,87,71,54,1016,1014,1013,16,16,16,23,8,27,0.00,2,,277<br />
2013-5-8,27,23,19,18,17,16,87,71,54,1017,1015,1014,16,16,16,21,8,27,0.00,3,,228<br />
2013-5-9,28,24,21,20,18,17,84,71,58,1019,1016,1015,16,16,16,21,7,27,0.00,5,,210<br />
2013-5-10,28,25,22,20,19,18,84,70,55,1020,1018,1017,16,16,16,19,8,23,T,4,,353<br />
2013-5-11,29,26,22,19,18,17,79,65,51,1020,1019,1017,16,16,16,32,15,42,0.00,3,,20<br />
2013-5-12,28,25,22,19,18,17,79,69,58,1020,1019,1017,16,16,16,35,17,47,T,4,,48<br />
2013-5-13,28,25,22,21,19,18,93,76,58,1019,1017,1016,16,16,16,35,19,48,T,6,Rain,58<br />
2013-5-14,29,26,23,20,19,18,84,68,51,1020,1019,1017,16,16,16,40,22,48,T,3,,59<br />
2013-5-15,29,27,23,19,18,17,73,61,48,1021,1020,1019,16,16,16,35,20,45,0.00,4,Rain,54<br />
2013-5-16,29,26,23,19,18,16,79,62,44,1020,1019,1018,16,16,16,37,23,48,T,3,Rain,62<br />
2013-5-17,29,26,23,18,17,15,73,58,43,1019,1017,1015,16,16,16,34,22,52,T,4,,57<br />
2013-5-18,27,24,22,20,18,17,84,69,54,1018,1016,1015,16,15,6,21,8,26,3.56,4,Rain,351<br />
2013-5-19,28,24,20,21,18,17,87,71,54,1016,1015,1013,16,16,16,23,10,32,T,4,Rain,338<br />
2013-5-20,28,24,20,17,16,13,81,65,49,1016,1014,1013,16,16,16,27,11,34,0.00,5,,262<br />
2013-5-21,27,23,18,17,17,16,87,71,54,1016,1015,1013,16,16,16,16,6,23,0.00,3,,266<br />
2013-5-22,28,24,20,21,19,17,84,73,62,1018,1015,1014,16,16,16,21,8,26,0.00,3,,122<br />
2013-5-23,32,27,21,19,18,17,84,65,46,1019,1016,1015,16,16,16,26,9,35,0.00,3,,32<br />
2013-5-24,30,27,23,19,18,17,79,64,48,1019,1017,1016,16,16,16,37,15,45,0.00,4,,53<br />
2013-5-25,29,26,23,19,18,17,73,62,51,1019,1017,1016,16,16,16,40,23,52,T,5,Rain,59<br />
2013-5-26,30,26,22,19,18,16,79,64,48,1020,1018,1016,16,16,16,35,22,47,T,3,,59<br />
2013-5-27,29,27,23,19,17,16,73,59,44,1020,1019,1017,16,16,16,35,22,48,0.00,3,,62<br />
2013-5-28,28,24,21,21,19,18,90,76,62,1019,1018,1017,16,16,14,26,11,32,2.29,4,Rain,28<br />
2013-5-29,28,24,21,22,21,19,97,82,67,1019,1017,1016,16,15,4,23,9,27,3.30,4,Rain,17<br />
2013-5-30,31,26,21,20,19,18,97,74,51,1017,1016,1014,16,16,16,27,10,35,0.00,3,,43<br />
2013-5-31,29,26,22,21,20,19,90,74,58,1018,1016,1014,16,16,16,35,13,42,T,4,Rain,64<br />
2013-6-1,29,27,23,21,19,17,79,67,54,1019,1017,1016,16,16,16,37,21,47,0.00,5,,56<br />
2013-6-2,29,26,22,21,19,17,87,74,61,1019,1019,1017,16,16,16,42,22,53,T,5,,59<br />
2013-6-3,29,27,24,18,17,16,69,59,48,1020,1018,1017,16,16,16,40,26,52,T,4,Rain,60<br />
2013-6-4,29,27,24,19,18,16,74,61,48,1019,1017,1016,16,16,16,39,22,50,0.00,3,,60<br />
2013-6-5,29,26,23,19,17,16,73,60,47,1018,1017,1016,16,16,16,35,22,47,0.00,4,Rain,60<br />
2013-6-6,29,26,23,18,17,15,68,56,44,1018,1016,1015,16,16,16,37,23,48,0.00,4,,61<br />
2013-6-7,28,26,23,18,17,16,69,60,51,1018,1016,1015,16,16,16,35,22,48,T,5,Rain,62<br />
2013-6-8,29,27,23,18,17,16,73,59,44,1018,1016,1015,16,16,16,39,25,48,0.00,6,,60<br />
2013-6-9,30,27,23,19,18,16,79,63,47,1019,1018,1016,16,16,16,35,20,48,T,5,,58<br />
2013-6-10,29,27,23,19,18,17,69,59,48,1019,1017,1016,16,16,16,35,20,45,0.00,5,,58<br />
2013-6-11,29,27,23,20,18,17,74,61,48,1017,1016,1015,16,16,13,34,20,42,0.00,6,Rain,62<br />
2013-6-12,30,27,23,21,18,17,84,68,51,1019,1017,1016,16,16,16,37,21,50,T,3,,61<br />
2013-6-13,29,26,23,20,19,18,73,64,55,1020,1019,1018,16,16,14,40,25,52,T,4,Rain,63<br />
2013-6-14,29,26,22,20,18,17,90,71,51,1019,1018,1016,16,16,16,40,22,50,0.25,4,Rain,55<br />
2013-6-15,29,26,22,18,18,17,79,65,51,1017,1016,1014,16,16,16,37,21,50,0.00,3,,59<br />
2013-6-16,29,26,22,19,18,17,84,66,48,1017,1015,1014,16,16,16,34,19,45,0.00,3,,62<br />
2013-6-17,29,26,22,20,18,17,84,66,48,1019,1017,1015,16,16,16,34,19,45,T,4,Rain,59<br />
2013-6-18,29,26,22,19,18,17,84,68,51,1019,1017,1016,16,16,3,34,20,47,T,4,Rain,63<br />
2013-6-19,29,26,23,19,18,17,74,61,48,1019,1017,1016,16,16,16,35,16,45,0.00,3,,48<br />
2013-6-20,29,26,22,21,18,17,73,64,55,1019,1017,1016,16,16,10,34,14,42,T,5,Rain,37<br />
2013-6-21,29,26,22,20,19,17,90,69,48,1018,1017,1015,16,16,10,37,17,47,0.76,5,Rain,55<br />
2013-6-22,29,26,23,20,18,17,73,61,48,1020,1018,1016,16,16,16,39,26,52,T,4,,58<br />
2013-6-23,28,26,22,21,19,18,84,70,55,1021,1019,1018,16,16,16,34,21,42,T,5,Rain,52<br />
2013-6-24,28,25,22,20,18,17,84,68,51,1020,1019,1018,16,16,16,34,15,42,T,6,Rain,35<br />
2013-6-25,27,24,21,21,19,18,93,78,62,1019,1018,1017,16,16,16,27,9,39,0.25,6,,34<br />
2013-6-26,29,25,21,21,18,17,100,74,48,1019,1017,1016,16,16,10,29,11,40,1.52,4,Rain,40<br />
2013-6-27,29,26,22,19,18,16,79,65,51,1017,1016,1015,16,16,16,26,14,47,0.00,4,,44<br />
2013-6-28,29,26,22,19,18,17,84,66,48,1017,1015,1014,16,16,10,35,16,47,0.25,4,Rain,57<br />
2013-6-29,29,25,21,22,19,17,93,72,51,1017,1015,1014,16,16,16,29,15,40,0.76,4,Rain,47<br />
2013-6-30,30,27,23,19,18,16,79,64,48,1017,1016,1015,16,16,16,39,16,50,0.00,3,,47<br />
2013-7-1,29,26,23,21,18,18,76,64,51,1017,1016,1015,16,16,13,34,13,45,0.25,5,Rain,41<br />
2013-7-2,27,25,22,20,18,17,79,71,62,1016,1015,1014,16,16,11,29,12,35,0.25,5,Rain,42<br />
2013-7-3,29,26,23,18,18,17,73,61,48,1016,1015,1014,16,16,16,34,15,42,T,4,,55<br />
2013-7-4,31,26,22,18,18,17,79,62,45,1017,1016,1015,16,16,16,27,12,39,0.00,3,,33<br />
2013-7-5,30,26,21,19,18,17,79,65,51,1017,1016,1014,16,16,16,26,9,32,0.00,2,,323<br />
2013-7-6,29,26,22,20,19,18,84,70,55,1017,1016,1015,16,16,16,21,9,27,0.00,3,,206<br />
2013-7-7,31,27,22,19,18,17,84,64,43,1015,1014,1013,16,16,16,27,8,34,0.00,4,,53<br />
2013-7-8,31,27,23,21,19,18,74,60,46,1017,1015,1013,16,16,16,29,12,37,T,3,Rain,58<br />
2013-7-9,31,28,25,20,19,17,71,57,43,1021,1018,1016,16,16,16,42,23,53,0.00,3,,61<br />
2013-7-10,31,28,24,20,18,17,79,62,45,1021,1020,1019,16,16,16,42,29,53,T,5,Rain,61<br />
2013-7-11,30,27,23,19,18,18,74,63,51,1020,1019,1017,16,16,16,42,27,56,0.25,4,,60<br />
2013-7-12,29,27,23,19,18,17,74,63,51,1018,1017,1016,16,16,16,37,19,45,0.00,3,,54<br />
2013-7-13,31,27,23,18,17,15,73,57,40,1016,1015,1014,16,16,16,34,17,40,0.00,3,,54<br />
2013-7-14,31,27,23,18,17,16,69,56,42,1016,1014,1013,16,16,16,27,15,37,0.00,2,,67<br />
2013-7-15,30,27,24,19,18,17,74,60,45,1017,1015,1014,16,16,16,26,12,35,T,4,,70<br />
2013-7-16,32,28,23,19,18,16,74,57,40,1016,1015,1013,16,16,16,35,18,45,0.00,2,,64<br />
2013-7-17,31,28,24,19,18,17,69,56,43,1016,1015,1014,16,16,16,35,20,48,0.00,3,Rain,64<br />
2013-7-18,32,28,24,19,18,18,74,60,46,1018,1016,1015,16,16,16,39,23,48,0.00,3,,54<br />
2013-7-19,31,27,23,19,19,18,79,67,55,1019,1017,1016,16,16,16,34,10,40,T,3,Rain,55<br />
2013-7-20,31,27,23,19,18,16,74,57,40,1018,1017,1016,16,16,16,27,15,40,T,3,,51<br />
2013-7-21,31,27,23,19,18,16,79,60,40,1016,1015,1014,16,16,16,35,20,48,0.00,4,,49<br />
2013-7-22,31,27,23,23,21,18,74,65,55,1016,1015,1014,16,16,10,29,12,35,0.00,6,Rain-Thunderstorm,18<br />
2013-7-23,32,28,24,23,21,19,94,72,50,1017,1015,1014,16,16,16,32,9,39,0.00,5,,41<br />
2013-7-24,31,27,23,20,19,18,84,66,48,1016,1015,1013,16,16,16,32,14,42,0.00,4,,55<br />
2013-7-25,31,27,23,19,18,17,74,60,45,1015,1014,1013,16,16,16,27,14,40,0.00,3,,54<br />
2013-7-26,31,27,24,19,18,18,69,60,51,1018,1016,1014,16,16,16,32,20,40,0.00,5,,50<br />
2013-7-27,31,27,23,19,18,16,74,59,44,1017,1016,1015,16,16,16,35,20,47,T,4,,63<br />
2013-7-28,31,27,23,22,19,16,87,64,40,1017,1015,1014,16,16,16,34,18,45,T,4,Rain,64<br />
2013-7-29,31,28,24,24,23,21,94,78,61,1014,1012,1010,16,15,6,34,14,42,0.51,6,Rain-Thunderstorm,35<br />
2013-7-30,32,28,23,24,22,21,100,78,55,1020,1016,1014,16,16,14,40,18,52,1.52,5,Rain,98<br />
2013-7-31,29,27,25,22,20,18,82,70,58,1020,1019,1017,16,16,10,39,24,52,T,5,Rain,61<br />
2013-8-1,31,27,23,19,18,17,79,62,45,1019,1018,1016,16,16,16,39,23,52,T,4,Rain,64<br />
2013-8-2,31,27,23,19,18,17,74,59,43,1018,1017,1015,16,16,16,35,19,48,T,3,,61<br />
2013-8-3,31,27,24,19,18,17,74,60,45,1017,1016,1015,16,16,16,35,20,47,T,3,Rain,60<br />
2013-8-4,31,27,23,19,18,17,74,60,45,1017,1016,1014,16,16,16,34,18,53,T,4,Rain,55<br />
2013-8-5,31,27,23,20,19,18,79,64,48,1017,1016,1014,16,16,16,37,16,47,0.00,3,,57<br />
2013-8-6,31,28,24,19,18,16,74,57,40,1017,1016,1015,16,16,16,34,20,48,T,3,,58<br />
2013-8-7,31,27,23,18,17,15,73,57,40,1018,1017,1015,16,16,16,34,15,42,0.00,3,,49<br />
2013-8-8,31,28,24,18,17,14,69,53,37,1019,1017,1016,16,16,16,32,17,47,0.00,2,,62<br />
2013-8-9,31,27,22,21,18,17,73,58,43,1018,1016,1015,16,16,16,32,14,47,0.00,3,Rain,49<br />
2013-8-10,29,26,23,22,21,19,87,73,59,1017,1016,1015,16,16,10,32,17,40,0.25,6,Rain,48<br />
2013-8-11,31,28,25,22,20,19,82,66,50,1017,1016,1015,16,16,16,39,23,52,T,5,,59<br />
2013-8-12,31,28,24,20,18,17,71,57,43,1018,1017,1016,16,16,16,35,22,64,0.00,5,,55<br />
2013-8-13,30,27,24,21,18,17,74,63,51,1017,1016,1014,16,16,16,35,18,47,0.25,5,Rain,57<br />
2013-8-14,32,28,23,20,18,16,79,60,40,1017,1015,1014,16,16,16,45,23,56,0.00,2,,66<br />
2013-8-15,31,27,24,19,18,17,74,59,43,1017,1016,1015,16,16,16,40,23,64,0.00,2,Rain,64<br />
2013-8-16,32,28,23,19,18,17,79,62,44,1017,1016,1015,16,16,16,40,22,56,0.25,3,Rain,53<br />
2013-8-17,32,28,25,19,18,16,64,52,40,1017,1016,1014,16,16,16,42,28,58,0.00,3,,58<br />
2013-8-18,32,28,24,19,18,17,69,56,43,1017,1016,1015,16,16,16,32,19,42,0.00,4,,51<br />
2013-8-19,31,27,23,19,17,13,74,54,34,1017,1015,1014,16,16,16,26,11,37,0.00,3,,49<br />
