
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,11,7,3,6,4,0,87,70,53,1030,1026,1019,10,9,8,37,23,58,3.05,3,Rain-Thunderstorm,311<br />
2015-1-2,13,11,8,5,4,2,81,65,45,1034,1031,1028,10,10,8,21,13,,0.25,3,Rain,302<br />
2015-1-3,17,12,7,10,7,5,87,72,52,1035,1033,1031,10,10,10,32,14,52,0.00,2,,231<br />
2015-1-4,18,14,9,10,7,3,76,61,39,1031,1026,1023,10,10,6,42,19,55,0.00,2,,238<br />
2015-1-5,17,13,8,11,7,4,82,65,35,1030,1027,1025,10,10,10,32,19,,0.00,1,,311<br />
2015-1-6,16,11,5,9,6,2,82,70,47,1029,1027,1025,10,10,10,19,11,,0.00,1,,224<br />
2015-1-7,17,12,7,9,8,6,87,75,45,1032,1030,1028,10,10,8,16,10,,0.00,1,,198<br />
2015-1-8,18,13,9,13,9,6,88,76,55,1038,1035,1032,10,10,10,14,8,,0.51,2,,220<br />
2015-1-9,17,13,9,10,8,7,88,72,47,1040,1038,1036,10,10,10,27,13,,0.00,2,,247<br />
2015-1-10,19,15,11,11,8,4,82,60,34,1036,1030,1028,10,10,10,32,19,53,0.00,1,,251<br />
2015-1-11,22,16,10,10,3,-4,72,45,12,1027,1025,1023,10,10,10,32,11,50,0.00,1,,234<br />
2015-1-12,17,13,8,11,8,5,82,66,40,1034,1031,1026,10,10,8,34,21,48,0.00,1,,290<br />
2015-1-13,19,13,7,9,7,5,93,71,42,1034,1030,1025,10,10,8,13,6,,0.00,1,,171<br />
2015-1-14,21,16,9,7,4,3,76,49,21,1027,1025,1024,10,9,8,16,8,,0.00,1,,220<br />
2015-1-15,19,13,7,10,7,4,88,64,33,1027,1024,1021,10,10,10,13,8,,0.00,2,,142<br />
2015-1-16,24,17,9,12,8,4,94,62,36,1021,1018,1016,10,10,10,13,6,,0.00,1,,168<br />
2015-1-17,17,13,10,11,7,3,82,64,39,1021,1019,1017,10,10,10,21,11,,0.00,2,,276<br />
