
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,23,19,15,13,12,11,77,65,53,1022,1020,1019,10,10,10,26,14,,0.00,1,,249<br />
2013-1-2,25,19,14,16,13,11,88,71,44,1020,1015,1011,10,10,10,24,11,,0.00,3,,343<br />
2013-1-3,20,18,16,15,13,10,94,79,63,1012,1010,1008,10,9,5,27,18,,0.00,4,Rain,241<br />
2013-1-4,21,18,15,12,11,9,77,64,49,1013,1011,1009,10,10,10,40,24,,0.00,2,,208<br />
2013-1-5,23,18,14,15,12,9,88,68,41,1015,1014,1013,10,10,10,34,16,,0.00,1,,190<br />
2013-1-6,25,20,15,17,13,5,100,74,48,1013,1007,1002,10,10,10,32,16,,0.00,1,,198<br />
2013-1-7,22,19,17,18,16,13,100,83,69,1005,1002,1000,10,10,10,48,23,64,0.00,5,,220<br />
2013-1-8,22,19,17,16,13,11,88,70,57,1011,1008,1005,10,10,10,47,37,,0.00,6,,240<br />
2013-1-9,25,20,15,17,16,14,94,75,54,1014,1013,1012,10,10,10,27,13,,0.00,4,,359<br />
2013-1-10,27,22,18,18,16,15,94,72,51,1017,1016,1014,10,10,10,21,13,37,0.00,5,,358<br />
2013-1-11,26,21,17,20,17,15,94,75,54,1018,1017,1016,10,10,10,24,11,,0.00,2,,257<br />
2013-1-12,26,22,19,20,19,18,94,84,65,1018,1017,1015,10,10,8,26,10,,0.00,5,Rain,216<br />
2013-1-13,26,22,19,21,18,17,94,82,69,1016,1013,1010,10,10,8,34,11,,0.00,5,,250<br />
2013-1-14,24,21,19,21,18,17,94,84,78,1010,1007,1006,10,10,10,26,14,,0.00,5,Rain,324<br />
2013-1-15,25,21,17,20,16,11,94,77,44,1007,1004,1001,10,10,5,52,23,72,0.00,4,Rain,329<br />
2013-1-16,22,19,17,15,13,12,83,69,53,1009,1008,1006,10,10,10,35,29,,0.00,5,,248<br />
2013-1-17,22,18,15,15,13,10,88,74,56,1007,1005,1002,10,10,10,45,24,,0.00,4,Rain,256<br />
2013-1-18,21,18,15,12,10,8,72,60,49,1010,1007,1004,10,10,10,42,32,,0.00,3,Rain,227<br />
2013-1-19,22,18,14,14,12,11,82,70,53,1010,1010,1009,10,10,10,34,16,,0.00,2,,212<br />
2013-1-20,22,19,17,20,16,13,100,80,60,1011,1009,1007,10,9,5,39,21,,0.00,4,,244<br />
2013-1-21,22,19,17,14,14,13,82,72,60,1018,1013,1011,10,10,10,32,24,,0.00,4,,223<br />
2013-1-22,25,20,16,17,15,14,94,71,50,1024,1021,1018,10,10,10,29,13,,0.00,2,,68<br />
2013-1-23,25,21,18,17,15,12,88,68,44,1025,1024,1022,10,10,10,26,18,,0.00,2,,37<br />
2013-1-24,26,21,17,18,16,12,94,72,44,1024,1023,1022,10,10,10,23,10,,0.00,2,,192<br />
2013-1-25,27,22,18,17,14,12,94,66,42,1029,1026,1024,10,10,10,23,11,,0.00,3,,85<br />
2013-1-26,23,19,15,14,11,8,77,59,38,1031,1029,1029,10,10,10,26,13,,0.00,2,,92<br />
2013-1-27,24,20,16,13,11,9,82,60,41,1032,1031,1030,10,10,10,29,16,,0.00,2,,94<br />
2013-1-28,26,20,15,14,12,6,88,62,29,1032,1030,1026,10,10,10,23,13,,0.00,1,,104<br />
2013-1-29,26,19,13,15,13,12,94,67,44,1028,1025,1022,10,10,10,21,10,,0.00,1,,60<br />
2013-1-30,25,20,16,16,13,11,88,64,41,1025,1024,1022,10,10,10,24,13,,0.00,2,,72<br />
2013-1-31,26,21,17,15,13,11,88,62,41,1025,1022,1020,10,10,10,24,13,,0.00,4,,76<br />
2013-2-1,26,21,17,15,14,11,83,65,39,1021,1017,1015,10,10,10,26,14,,0.00,4,,87<br />
