
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,22,20,18,15,12,10,83,64,50,1011,1004,999,10,10,10,39,31,61,0.00,2,,337<br />
2009-1-2,21,19,18,19,16,11,94,80,64,1012,1009,1006,10,9,4,45,31,77,0.00,5,Rain,346<br />
2009-1-3,21,18,14,17,14,10,83,75,53,1013,1007,1004,10,10,10,53,35,87,0.00,4,Rain,331<br />
2009-1-4,20,16,12,11,9,6,88,65,43,1020,1017,1013,10,10,10,39,16,,0.00,1,,8<br />
2009-1-5,20,17,14,12,12,10,82,69,56,1020,1018,1016,10,10,10,42,27,,0.00,2,,10<br />
2009-1-6,20,18,16,12,12,11,77,69,56,1017,1014,1013,10,10,10,53,39,82,0.00,3,,358<br />
2009-1-7,22,19,16,16,14,12,83,78,68,1016,1014,1012,10,10,10,47,40,63,0.00,5,,3<br />
2009-1-8,25,21,18,17,16,15,88,77,61,1016,1014,1011,10,10,10,42,32,,0.00,3,,359<br />
2009-1-9,22,19,17,15,14,13,88,73,57,1013,1010,1008,10,10,10,48,39,66,0.00,4,,350<br />
2009-1-10,20,18,15,16,14,11,94,81,73,1019,1013,1007,10,9,5,34,26,,0.00,5,Rain,112<br />
2009-1-11,17,16,14,13,11,10,88,77,68,1020,1019,1017,10,10,10,34,31,,0.00,5,Rain,160<br />
2009-1-12,19,17,15,14,13,11,88,79,60,1018,1015,1012,10,10,10,26,21,,0.00,4,,172<br />
2009-1-13,19,16,12,14,12,10,94,78,64,1016,1014,1011,10,10,10,26,14,,0.00,2,,173<br />
2009-1-14,18,16,13,12,12,10,88,76,64,1017,1016,1013,10,10,10,24,14,,0.00,1,,185<br />
2009-1-15,22,17,13,14,12,10,82,69,46,1014,1011,1009,10,10,10,39,21,,0.00,2,,6<br />
2009-1-16,25,20,16,16,13,12,83,68,53,1009,1007,1005,10,10,10,42,35,55,0.00,2,,5<br />
2009-1-17,22,20,18,15,14,12,83,72,56,1005,1004,1001,10,10,10,53,43,82,0.00,5,,352<br />
2009-1-18,20,18,15,15,12,9,94,74,52,1001,999,997,10,9,5,40,24,66,0.00,4,Rain,344<br />
2009-1-19,21,17,13,12,11,10,88,73,49,1007,1003,998,10,10,10,29,11,,0.00,3,,17<br />
2009-1-20,19,17,15,13,11,9,82,69,52,1019,1013,1007,10,10,10,32,16,,0.00,3,,140<br />
2009-1-21,22,17,13,13,11,9,88,65,43,1024,1022,1020,10,10,10,29,14,,0.00,2,,6<br />
2009-1-22,22,19,16,15,14,12,83,73,64,1024,1023,1023,10,10,10,47,31,,0.00,5,,10<br />
2009-1-23,22,20,18,15,14,14,77,73,60,1024,1022,1021,10,10,10,45,35,61,0.00,5,,5<br />
2009-1-24,24,21,18,14,14,12,77,68,53,1023,1022,1020,10,10,10,37,32,48,0.00,2,,7<br />
2009-1-25,24,20,17,15,14,14,88,73,57,1021,1019,1017,10,10,10,45,31,55,0.00,2,,7<br />
2009-1-26,24,20,17,16,14,13,83,69,50,1018,1015,1010,10,10,10,40,26,,0.00,3,,360<br />
2009-1-27,19,17,14,17,13,7,94,82,63,1016,1009,1005,10,8,4,47,32,64,0.00,5,Rain,195<br />
2009-1-28,17,14,13,10,8,7,72,63,55,1020,1018,1016,10,10,10,37,27,,0.00,3,,177<br />
2009-1-29,20,18,15,14,13,9,82,73,64,1019,1016,1015,10,10,10,42,26,52,0.00,5,,12<br />
2009-1-30,24,19,14,13,12,11,88,67,44,1018,1016,1014,10,10,10,34,19,,0.00,2,,358<br />
2009-1-31,26,21,17,16,15,13,83,67,47,1014,1013,1011,10,10,10,37,27,,0.00,2,,360<br />
2009-2-1,23,19,15,16,15,10,88,77,60,1013,1008,1004,10,10,10,52,37,72,0.00,5,Rain,5<br />
2009-2-2,17,16,14,11,10,9,77,68,63,1018,1016,1013,10,10,10,32,19,,0.00,3,Rain,149<br />
2009-2-3,21,16,12,13,11,9,88,69,56,1018,1015,1012,10,10,10,47,21,69,0.00,2,,358<br />
2009-2-4,19,17,15,14,13,12,94,80,68,1015,1013,1011,10,10,5,39,27,,0.00,5,Rain,349<br />
2009-2-5,21,18,15,14,13,12,94,78,60,1017,1016,1014,10,10,10,21,14,37,0.00,3,,182<br />
2009-2-6,23,18,14,17,14,12,88,75,61,1016,1014,1013,10,10,10,42,19,55,0.00,3,,359<br />
2009-2-7,24,21,18,17,16,15,88,75,57,1015,1013,1011,10,10,10,40,31,,0.00,3,,2<br />
2009-2-8,25,22,19,17,17,15,88,75,54,1015,1014,1013,10,10,10,48,32,,0.00,3,,357<br />
2009-2-9,22,20,19,18,17,15,94,83,73,1014,1010,1006,10,10,6,48,42,64,0.00,6,Rain,359<br />
2009-2-10,21,18,16,20,16,15,100,94,83,1008,1007,1006,10,7,2,37,23,,0.00,6,Rain,230<br />
2009-2-11,20,18,16,17,16,15,100,94,83,1013,1011,1009,10,8,3,19,10,,0.00,6,,192<br />
2009-2-12,21,17,14,20,17,13,100,92,83,1011,1003,999,10,5,1,39,18,64,0.00,6,Rain,346<br />
2009-2-13,15,14,13,13,11,6,94,82,59,1020,1012,1005,10,9,3,40,26,55,0.00,6,Rain,169<br />
2009-2-14,16,14,12,9,7,5,72,60,52,1025,1023,1021,10,10,10,35,31,,0.00,4,,150<br />
2009-2-15,19,14,9,13,9,6,87,70,52,1025,1020,1014,10,10,10,42,16,,0.00,1,,11<br />
2009-2-16,18,16,13,15,12,9,94,78,64,1020,1015,1012,10,9,5,37,26,55,0.00,5,Rain,160<br />
2009-2-17,19,16,13,10,8,6,77,63,46,1021,1020,1018,10,10,10,24,18,,0.00,4,,174<br />
2009-2-18,18,14,12,14,12,8,88,76,63,1023,1022,1020,10,10,10,26,11,,0.00,2,,131<br />
2009-2-19,22,17,12,14,13,10,94,77,57,1022,1018,1014,10,10,10,40,13,,0.00,2,,15<br />
2009-2-20,19,17,16,18,16,15,100,93,78,1013,1004,999,10,5,1,29,19,,0.00,6,Rain,279<br />
2009-2-21,23,20,18,19,17,14,94,80,65,1001,998,996,10,9,6,40,31,64,0.00,4,Rain,347<br />
2009-2-22,21,19,17,14,12,11,77,67,56,1006,1003,1001,10,10,10,45,31,69,0.00,2,,339<br />
2009-2-23,21,18,16,12,12,11,72,64,53,1012,1009,1006,10,10,10,35,24,58,0.00,1,,337<br />
2009-2-24,17,16,14,14,12,9,94,77,67,1020,1016,1013,10,9,3,26,18,40,0.00,5,Rain,169<br />
2009-2-25,17,14,13,12,11,9,88,74,63,1022,1021,1020,10,10,6,23,18,,0.00,5,Rain,169<br />
2009-2-26,20,16,12,14,12,9,88,77,64,1020,1018,1016,10,10,10,27,13,,0.00,4,,6<br />
2009-2-27,19,17,15,15,14,12,88,82,64,1020,1019,1018,10,10,10,23,16,,0.00,1,,111<br />
2009-2-28,19,17,16,15,14,14,94,80,73,1020,1014,1007,10,9,3,37,8,,0.00,4,Rain,75<br />
2009-3-1,21,19,17,17,15,14,88,78,64,1007,1004,1003,10,10,10,47,27,72,0.00,4,Rain,346<br />
2009-3-2,22,19,17,15,14,12,83,72,57,1014,1009,1005,10,10,10,40,27,,0.00,2,,3<br />
2009-3-3,18,16,14,16,12,7,100,75,59,1031,1024,1015,10,10,5,40,24,32,0.00,5,Rain,152<br />
2009-3-4,23,16,9,11,9,7,94,64,36,1031,1028,1025,10,10,10,21,8,,0.00,1,,3<br />
2009-3-5,21,18,16,16,13,11,88,74,60,1025,1021,1015,10,10,10,16,13,,0.00,1,,7<br />
2009-3-6,23,20,18,19,17,16,94,83,69,1014,1011,1010,10,9,4,35,18,,0.00,5,Rain,2<br />
2009-3-7,22,19,17,19,17,14,94,83,60,1010,1006,1004,10,9,4,37,27,55,0.00,4,Rain,353<br />
2009-3-8,22,19,17,15,13,11,88,70,56,1005,1003,1000,10,10,10,35,24,53,0.00,1,,355<br />
2009-3-9,19,17,14,13,9,0,88,66,28,1011,1006,1002,10,9,6,32,16,,0.00,4,Rain,165<br />
2009-3-10,19,14,11,12,9,6,82,66,49,1011,1006,999,10,10,10,39,19,63,0.00,2,Rain,345<br />
2009-3-11,14,11,9,8,6,4,87,70,54,1009,1005,1003,10,10,10,63,31,66,0.00,5,Rain,175<br />
2009-3-12,18,13,9,12,7,1,77,63,52,1010,1007,1003,10,10,10,45,27,,0.00,1,,350<br />
2009-3-13,15,14,13,12,10,9,94,78,72,1019,1014,1008,10,10,10,29,24,,0.00,6,Rain,163<br />
2009-3-14,17,16,13,11,10,9,82,73,59,1027,1024,1020,10,10,10,24,19,,0.00,4,,163<br />
2009-3-15,18,13,8,11,8,7,93,73,55,1028,1027,1026,10,10,10,21,6,,0.00,1,,116<br />
2009-3-16,18,14,11,12,10,9,94,74,59,1027,1026,1025,10,10,10,16,8,,0.00,2,,66<br />
2009-3-17,22,17,12,14,11,9,88,75,49,1025,1021,1017,10,10,10,19,10,,0.00,1,,20<br />
2009-3-18,20,18,16,18,14,12,94,80,68,1017,1014,1010,10,10,6,45,24,72,0.00,3,Rain,359<br />
2009-3-19,21,18,16,17,13,12,88,75,60,1010,1008,1005,10,10,10,53,27,60,0.00,2,,339<br />
2009-3-20,19,16,12,13,12,10,94,78,56,1016,1012,1009,10,10,10,29,14,47,0.00,1,,123<br />
2009-3-21,18,14,11,12,10,8,94,79,68,1017,1016,1014,10,10,10,39,11,,0.00,4,Rain,44<br />
2009-3-22,13,12,11,10,8,7,94,78,67,1019,1017,1017,10,10,6,47,40,,0.00,6,Rain,172<br />
2009-3-23,13,12,11,10,9,7,88,80,72,1020,1018,1017,10,9,5,53,43,48,0.00,6,Rain,181<br />
2009-3-24,15,12,10,10,9,8,87,75,67,1024,1022,1019,10,10,10,35,27,,0.00,5,Rain,167<br />
2009-3-25,18,14,10,12,11,7,94,78,68,1025,1024,1023,10,10,10,37,19,,0.00,2,,11<br />
2009-3-26,18,16,13,12,11,10,88,74,59,1025,1022,1019,10,10,10,37,26,50,0.00,3,,9<br />
2009-3-27,19,17,16,13,12,11,82,74,68,1019,1015,1013,10,10,10,50,42,71,0.00,4,,3<br />
2009-3-28,20,18,15,14,11,7,82,68,43,1022,1018,1014,10,10,10,39,27,64,0.00,2,,350<br />
2009-3-29,19,17,15,12,12,11,82,73,64,1022,1021,1020,10,10,10,45,32,58,0.00,2,,18<br />
2009-3-30,22,18,15,13,12,11,88,73,50,1025,1023,1021,10,10,10,40,31,,0.00,4,,349<br />
2009-3-31,16,13,12,13,10,8,88,75,63,1032,1028,1025,10,9,4,37,27,,0.00,4,Rain,158<br />
2009-4-1,14,12,11,8,6,3,82,63,51,1036,1035,1033,10,10,10,39,32,,0.00,5,Rain,163<br />
2009-4-2,15,11,8,7,6,4,82,67,51,1036,1035,1034,10,10,10,19,8,,0.00,1,,112<br />
2009-4-3,17,12,7,9,7,5,87,72,48,1035,1034,1032,10,10,10,21,8,,0.00,1,,27<br />
2009-4-4,18,14,12,10,8,8,77,67,55,1032,1029,1027,10,10,10,47,29,58,0.00,2,,14<br />
2009-4-5,19,17,15,13,12,10,82,73,68,1027,1024,1022,10,10,10,45,35,64,0.00,4,,356<br />
2009-4-6,19,18,17,14,13,13,77,76,73,1023,1020,1017,10,10,10,42,34,55,0.00,5,,356<br />
2009-4-7,20,18,16,16,13,11,94,79,68,1016,1009,1002,10,10,4,52,39,84,0.00,5,Rain,357<br />
2009-4-8,17,13,9,14,7,3,88,63,45,1004,1001,998,10,10,5,50,31,77,0.00,2,Rain,324<br />
2009-4-9,12,10,9,7,6,3,82,73,58,1018,1010,1004,10,10,5,50,32,,0.00,5,Rain,188<br />
2009-4-10,14,10,7,6,4,3,87,65,51,1027,1023,1019,10,10,10,21,11,,0.00,2,,176<br />
2009-4-11,17,13,10,10,8,6,82,70,59,1026,1025,1024,10,10,10,42,26,,0.00,2,,24<br />
2009-4-12,16,13,10,12,10,8,94,82,72,1029,1028,1027,10,10,10,19,10,,0.00,1,,20<br />
2009-4-13,19,17,14,13,12,9,88,76,56,1028,1025,1022,10,10,10,45,27,66,0.00,4,,13<br />
2009-4-14,15,14,14,13,12,11,88,85,82,1032,1029,1025,10,10,10,26,21,,0.00,3,,210<br />
2009-4-15,19,14,10,13,12,9,94,82,60,1031,1027,1024,10,10,10,27,13,,0.00,3,,13<br />
2009-4-16,19,17,16,14,12,10,88,71,60,1024,1022,1020,10,10,10,39,29,53,0.00,2,,359<br />
2009-4-17,19,17,14,14,13,12,88,78,72,1022,1021,1020,10,10,10,29,23,,0.00,3,,15<br />
2009-4-18,20,16,12,12,11,9,88,74,49,1021,1020,1019,10,10,10,24,14,,0.00,1,,14<br />
2009-4-19,19,14,10,11,9,7,87,71,52,1019,1015,1011,10,10,10,27,14,,0.00,1,,19<br />
2009-4-20,14,12,11,12,10,3,94,83,58,1020,1014,1011,10,9,3,53,29,64,0.00,6,Rain,167<br />
2009-4-21,13,10,7,4,2,0,71,56,47,1023,1022,1020,10,10,10,48,31,66,0.00,4,,142<br />
2009-4-22,13,9,5,7,4,2,87,72,62,1026,1024,1023,10,10,10,23,10,,0.00,1,,121<br />
2009-4-23,14,12,9,9,7,4,82,69,58,1029,1028,1026,10,10,10,26,16,,0.00,4,,150<br />
2009-4-24,16,12,8,11,8,6,88,78,55,1028,1026,1024,10,10,10,13,6,,0.00,1,,38<br />
2009-4-25,18,13,9,11,9,8,93,75,59,1024,1020,1017,10,10,10,16,8,,0.00,2,,25<br />
2009-4-26,18,17,16,16,14,11,100,85,64,1017,1016,1015,10,6,2,34,26,42,0.00,6,Rain,360<br />
2009-4-27,18,17,16,17,16,15,100,93,83,1017,1016,1015,10,7,2,40,29,61,0.00,6,Rain,360<br />
2009-4-28,19,18,17,16,15,13,94,82,73,1016,1013,1011,10,10,6,47,37,71,0.00,5,Rain,358<br />
2009-4-29,18,16,12,16,13,10,94,83,72,1010,1007,1005,10,10,8,37,31,58,0.00,5,Rain,343<br />
2009-4-30,12,11,11,10,9,7,88,86,76,1018,1012,1009,10,9,5,32,23,,0.00,6,Rain,178<br />
2009-5-1,12,11,9,7,6,3,76,71,62,1024,1022,1018,10,10,10,35,29,,0.00,5,Rain,164<br />
2009-5-2,13,10,8,5,4,3,71,64,54,1023,1022,1020,10,10,10,21,11,,0.00,2,,127<br />
2009-5-3,14,9,5,9,6,3,93,76,63,1021,1020,1019,10,10,10,27,10,,0.00,2,,146<br />
2009-5-4,14,11,8,10,8,5,88,77,67,1019,1016,1014,10,10,10,27,19,,0.00,3,Rain,159<br />
2009-5-5,16,11,6,10,7,4,87,77,55,1013,1006,1001,10,10,10,34,16,,0.00,3,,13<br />
2009-5-6,14,12,10,9,8,6,88,80,67,1007,1001,998,10,9,4,55,32,76,0.00,5,Rain-Thunderstorm,206<br />
2009-5-7,14,10,7,8,6,3,82,71,63,1007,1004,999,10,10,10,42,27,,0.00,3,Rain,353<br />
2009-5-8,14,11,9,11,8,5,94,82,71,999,994,993,10,8,2,48,26,42,0.00,5,Rain,237<br />
2009-5-9,12,11,10,10,4,0,94,66,44,994,990,984,10,9,5,53,37,72,0.00,3,Rain,241<br />
2009-5-10,12,10,9,8,6,5,82,77,71,995,990,985,10,10,6,48,19,,0.00,4,Rain,203<br />
2009-5-11,10,9,9,7,6,5,87,79,71,998,997,995,10,10,8,55,43,66,0.00,6,Rain,188<br />
2009-5-12,11,9,7,5,4,3,81,69,58,999,998,996,10,10,10,32,23,,0.00,4,,175<br />
2009-5-13,14,11,8,8,5,2,81,65,47,998,996,996,10,10,10,26,14,,0.00,2,,4<br />
2009-5-14,17,14,12,9,7,5,72,62,45,1003,1001,997,10,10,10,35,18,55,0.00,1,,358<br />
2009-5-15,16,14,14,13,9,6,94,72,55,1005,1000,997,10,9,4,63,40,113,0.00,3,Rain,345<br />
2009-5-16,17,16,14,15,12,7,88,77,63,1006,1004,1003,10,10,8,48,35,95,0.00,5,Rain,351<br />
2009-5-17,17,14,13,15,10,6,94,72,52,1007,1002,997,10,10,8,74,50,116,0.00,3,Rain,342<br />
2009-5-18,14,12,11,11,9,6,94,78,63,1007,1003,1000,10,9,2,55,29,77,0.00,3,Rain,356<br />
