
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,1,-4,-10,0,-5,-13,93,90,79,1018,1016,1015,5,4,1,13,6,,0.00,6,Snow,152<br />
2000-1-2,3,1,0,2,0,0,100,93,87,1016,1010,1004,10,6,1,26,16,,0.00,6,Fog-Rain-Snow,204<br />
2000-1-3,3,0,-3,2,-2,-5,93,90,86,1011,1006,997,10,9,7,29,16,,0.00,6,Rain-Snow,220<br />
2000-1-4,4,2,1,1,-2,-7,87,72,56,1000,994,990,10,10,10,47,32,64,0.00,4,,241<br />
2000-1-5,1,-2,-4,0,-4,-8,100,80,56,1011,1006,1000,10,7,0,27,16,29,0.00,6,Fog,238<br />
2000-1-6,5,2,0,2,1,-1,93,86,81,1011,1005,998,10,10,8,35,21,50,0.00,6,,198<br />
2000-1-7,5,3,1,2,-2,-4,81,72,65,1007,1004,998,10,10,10,37,27,47,0.00,5,,229<br />
2000-1-8,7,6,4,3,1,-1,81,72,61,1002,1000,998,10,10,10,39,31,60,0.00,5,Rain,220<br />
2000-1-9,5,3,1,1,0,-1,87,77,65,1015,1009,1003,10,10,10,35,27,,0.00,3,,234<br />
2000-1-10,2,-1,-3,0,-2,-4,93,88,81,1023,1021,1015,10,10,10,26,14,,0.00,3,,241<br />
2000-1-11,5,3,2,3,2,0,93,85,81,1021,1019,1018,10,10,10,29,26,,0.00,5,,231<br />
2000-1-12,5,4,3,4,3,1,93,89,87,1020,1013,1011,10,10,9,27,21,,0.00,6,Rain,214<br />
2000-1-13,4,1,-1,3,1,-3,93,89,75,1020,1014,1011,10,9,5,23,16,,0.00,6,Rain-Snow,248<br />
2000-1-14,-1,-3,-7,-2,-4,-8,93,89,80,1027,1025,1020,10,10,10,10,5,,0.00,6,,328<br />
2000-1-15,-1,-4,-7,-4,-6,-8,93,83,75,1027,1022,1020,10,10,10,19,11,,0.00,4,,252<br />
2000-1-16,3,-1,-4,-1,-3,-6,87,81,75,1020,1010,998,,,,29,16,,0.00,,,249<br />
2000-1-17,5,2,0,-5,-7,-8,69,49,42,997,994,993,10,10,10,37,23,60,0.00,3,,314<br />
2000-1-18,3,-1,-5,-1,-6,-9,93,71,41,1011,1001,992,10,9,2,35,24,55,0.00,5,Rain-Snow,345<br />
2000-1-19,-1,-3,-6,-6,-9,-12,80,65,55,1014,1013,1009,10,10,10,24,16,,0.00,4,Snow,304<br />
2000-1-20,1,-3,-6,0,-6,-12,93,72,59,1009,1001,1000,10,9,2,26,18,,0.00,3,Snow,302<br />
2000-1-21,-6,-11,-16,-9,-13,-20,86,70,57,1014,1009,1001,10,8,1,29,21,45,0.00,3,Snow,324<br />
2000-1-22,-12,-16,-20,-15,-18,-23,85,79,73,1013,1012,1011,,,,13,6,,0.00,,,267<br />
2000-1-23,-10,-14,-20,-12,-16,-23,86,79,67,1020,1017,1013,10,7,3,11,8,,0.00,5,Snow,302<br />
2000-1-24,-6,-13,-20,-9,-14,-23,86,82,73,1020,1017,1015,10,9,4,13,8,,0.00,6,Snow,193<br />
2000-1-25,-2,-7,-11,-4,-7,-13,93,87,80,1018,1013,1010,10,10,6,23,10,,0.00,6,,274<br />
2000-1-26,5,-1,-6,-2,-5,-8,93,78,61,1011,1007,1005,,,,21,13,,0.00,,,260<br />
2000-1-27,2,0,-2,0,-5,-7,93,70,56,1007,1000,990,10,9,3,24,13,,0.00,6,Snow,251<br />
2000-1-28,-2,-4,-7,-4,-7,-9,93,87,80,996,993,990,10,10,10,14,10,,0.00,4,Fog,250<br />
2000-1-29,3,-1,-5,1,-1,-6,93,89,75,992,972,956,10,8,4,42,23,60,0.00,5,Rain-Snow,178<br />
2000-1-30,3,-1,-4,0,-6,-15,93,64,37,994,971,953,10,10,5,45,29,72,0.00,5,Rain-Snow,272<br />
2000-1-31,-3,-7,-9,-8,-11,-13,79,63,50,1002,996,992,,,,27,13,,0.00,,,255<br />
2000-2-1,-2,-6,-8,-5,-10,-13,93,65,51,1005,1002,992,10,8,4,21,14,,0.00,5,Snow,228<br />
2000-2-2,-1,-4,-8,-4,-6,-10,93,85,75,992,989,988,10,9,3,24,13,,0.00,5,Snow,322<br />
2000-2-3,-1,-6,-9,-7,-9,-12,93,72,55,1017,1007,992,10,9,5,21,14,,0.00,6,Snow,288<br />
2000-2-4,5,-1,-6,2,-1,-10,87,79,59,1016,1003,998,10,10,10,40,23,40,0.00,6,,245<br />
2000-2-5,4,1,-1,3,-4,-7,93,69,56,1012,1008,1002,10,10,8,21,11,,0.00,6,Rain,247<br />
2000-2-6,7,4,3,4,3,1,93,84,76,1006,1002,998,10,10,10,40,24,60,0.00,6,,240<br />
2000-2-7,6,3,2,4,2,-1,93,84,70,1005,993,985,10,10,7,40,23,60,0.00,5,Rain,204<br />
2000-2-8,4,0,-4,1,-1,-5,93,83,70,987,985,983,10,10,10,35,23,,0.00,4,,237<br />
2000-2-9,2,-2,-5,0,-3,-7,93,88,75,1005,992,984,10,8,0,16,6,,0.00,6,Fog,337<br />
2000-2-10,5,-1,-7,1,-3,-8,93,84,75,1007,1002,992,10,10,10,39,16,53,0.00,6,Rain,203<br />
2000-2-11,7,4,2,1,-1,-3,81,68,57,1009,1000,992,10,10,10,45,32,64,0.00,4,,241<br />
2000-2-12,6,3,2,1,1,-1,87,77,66,1010,1007,998,10,10,10,34,24,,0.00,6,Rain,212<br />
2000-2-13,4,2,0,0,-2,-12,93,76,31,997,994,993,10,10,8,35,26,,0.00,5,Rain-Snow,215<br />
2000-2-14,4,0,-4,-1,-5,-8,93,77,52,1007,1002,995,10,10,10,19,13,,0.00,4,,267<br />
2000-2-15,1,-2,-4,0,-3,-7,93,86,80,1006,1000,995,10,8,3,21,11,,0.00,6,Snow,188<br />
2000-2-16,0,-2,-3,-1,-3,-4,93,88,86,996,995,993,10,10,10,16,11,,0.00,7,,306<br />
2000-2-17,1,-2,-5,-3,-5,-7,93,81,65,1003,999,996,10,10,10,23,11,,0.00,5,Snow,322<br />
2000-2-18,0,-3,-7,-6,-7,-8,93,81,64,1007,1005,1003,10,10,10,23,13,,0.00,4,,228<br />
2000-2-19,-4,-6,-7,-5,-7,-9,93,88,86,1016,1011,1007,10,8,0,13,6,,0.00,6,Fog,231<br />
2000-2-20,0,-4,-10,-6,-8,-12,93,82,64,1022,1019,1016,10,10,10,11,8,,0.00,7,,261<br />
