
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,14,11,8,8,3,-8,93,62,32,1026,1019,1017,16,10,2,19,6,29,0.00,5,,141<br />
2000-1-2,16,12,9,6,-1,-9,77,41,19,1024,1022,1018,16,16,11,32,18,45,0.00,1,,305<br />
2000-1-3,19,13,7,6,0,-7,66,45,21,1029,1027,1024,16,15,11,23,13,,0.00,1,,34<br />
2000-1-4,19,14,9,10,2,-4,86,49,21,1028,1025,1020,16,15,13,23,10,,0.00,2,,308<br />
2000-1-5,21,14,7,8,0,-3,77,38,24,1022,1018,1015,16,13,10,23,6,,0.00,1,,136<br />
2000-1-6,19,13,8,1,-2,-9,54,34,19,1027,1025,1022,16,14,10,16,5,,0.00,1,,256<br />
2000-1-7,17,13,9,1,-3,-9,46,34,23,1025,1023,1021,16,13,10,14,10,,0.00,4,,85<br />
2000-1-8,16,11,6,0,-1,-3,65,44,30,1023,1021,1019,16,10,6,21,8,,0.00,5,,206<br />
2000-1-9,17,12,8,10,2,-2,72,52,34,1023,1021,1020,11,9,5,16,6,26,0.00,5,,192<br />
2000-1-10,16,12,9,12,6,-6,94,68,30,1022,1020,1018,13,5,2,19,6,,0.00,3,,172<br />
2000-1-11,15,13,11,12,11,9,100,87,75,1021,1020,1019,16,8,3,21,10,,0.00,4,,75<br />
2000-1-12,17,14,12,12,11,11,94,85,67,1024,1022,1020,16,8,3,19,10,,0.00,5,,310<br />
2000-1-13,23,17,10,13,10,6,97,74,34,1025,1022,1021,13,7,5,23,6,,0.00,3,,268<br />
2000-1-14,24,18,12,10,5,0,75,44,21,1021,1019,1018,16,14,8,16,6,,0.00,5,,189<br />
2000-1-15,23,19,15,13,6,0,83,45,26,1019,1016,1014,16,13,8,14,6,,0.00,6,,104<br />
2000-1-16,18,16,14,14,12,10,93,78,60,1024,1021,1019,16,11,6,13,8,,0.25,7,Rain,133<br />
2000-1-17,20,18,15,17,14,12,90,83,73,1022,1020,1019,14,10,6,16,6,,0.25,7,Rain,353<br />
2000-1-18,24,20,17,14,14,12,84,72,48,1021,1019,1017,16,15,13,21,10,,0.00,5,,269<br />
2000-1-19,21,17,13,14,13,12,93,80,61,1022,1020,1019,16,15,5,32,10,,0.00,4,,242<br />
2000-1-20,19,17,14,15,14,13,100,89,73,1020,1019,1018,16,13,4,27,11,,0.00,6,,237<br />
2000-1-21,16,14,13,13,12,12,94,87,78,1020,1018,1017,16,16,11,21,10,,0.00,6,,221<br />
2000-1-22,16,13,12,12,12,10,94,86,72,1020,1019,1017,16,11,6,19,10,,0.00,5,,201<br />
2000-1-23,18,14,12,14,12,10,97,87,60,1021,1020,1019,11,7,3,23,6,,0.00,6,Rain,273<br />
2000-1-24,21,18,14,14,13,12,97,76,55,1021,1019,1016,14,9,5,21,6,,0.25,6,Rain,232<br />
2000-1-25,17,16,14,14,14,13,100,96,80,1019,1017,1016,14,6,2,23,14,,15.49,8,Rain,96<br />
2000-1-26,19,16,12,12,9,5,88,68,40,1021,1019,1017,16,15,13,37,18,34,0.00,1,,290<br />
2000-1-27,18,13,9,12,9,6,93,80,48,1023,1021,1019,16,13,6,21,11,,0.00,1,,176<br />
2000-1-28,19,14,9,12,10,5,100,83,40,1021,1020,1018,11,8,4,26,10,,0.00,3,,239<br />
2000-1-29,17,12,8,12,9,7,100,89,54,1021,1019,1017,16,6,0,21,6,,0.51,6,Fog,140<br />
2000-1-30,15,13,11,14,12,6,100,90,63,1023,1021,1020,16,6,2,13,5,,4.83,8,Rain,117<br />
2000-1-31,16,14,13,14,12,11,100,87,70,1024,1022,1021,16,12,3,21,10,,0.00,7,Rain,231<br />
2000-2-1,23,17,10,12,9,8,89,68,40,1025,1023,1022,16,13,10,21,10,,0.00,2,,23<br />
2000-2-2,26,20,14,7,3,-1,57,36,19,1023,1022,1020,16,16,13,24,11,26,0.00,2,,9<br />
2000-2-3,24,17,11,10,4,-1,69,46,21,1021,1020,1018,16,16,13,21,11,,0.00,2,,123<br />
2000-2-4,17,15,13,13,10,7,94,74,62,1021,1020,1018,16,14,8,16,11,,0.00,7,,109<br />
2000-2-5,18,16,13,13,12,11,100,86,70,1022,1021,1020,16,10,6,27,10,29,0.00,5,,271<br />
2000-2-6,21,14,9,13,11,8,97,84,47,1024,1023,1021,14,8,5,32,10,,0.00,3,,168<br />
2000-2-7,19,14,11,13,12,10,100,88,65,1025,1024,1022,13,5,0,24,8,,0.00,5,Fog,255<br />
2000-2-8,21,17,13,13,12,8,93,78,47,1024,1020,1018,16,10,3,26,10,34,0.00,7,,249<br />
2000-2-9,16,14,13,12,11,10,94,84,72,1021,1019,1017,16,13,6,23,10,,0.00,6,,242<br />
2000-2-10,16,14,13,13,12,10,94,91,82,1020,1017,1015,16,9,1,39,16,48,6.86,8,Rain,186<br />
2000-2-11,16,13,11,11,9,-1,100,80,36,1021,1019,1016,16,11,2,21,10,,0.51,7,Rain,131<br />
2000-2-12,17,14,12,12,7,-12,94,72,16,1019,1017,1014,16,14,5,32,23,40,11.68,6,Rain,241<br />
2000-2-13,16,13,12,15,11,-2,100,87,36,1020,1019,1018,16,6,1,23,10,,9.91,8,Rain,111<br />
2000-2-14,17,15,13,15,13,12,100,93,84,1022,1021,1019,16,8,1,21,16,,4.32,8,Rain,131<br />
2000-2-15,16,14,13,13,13,12,96,89,78,1022,1021,1019,13,9,0,16,8,,0.00,6,,247<br />
2000-2-16,14,12,11,13,11,7,97,87,71,1020,1018,1015,16,10,2,37,13,,13.72,7,Rain,225<br />
2000-2-17,14,12,10,9,7,4,83,69,55,1021,1019,1017,16,16,10,34,18,,0.00,4,,284<br />
2000-2-18,21,15,9,11,7,4,83,64,32,1021,1019,1017,16,14,10,23,10,,0.00,7,,37<br />
2000-2-19,24,18,13,8,2,-3,56,35,16,1018,1016,1014,16,16,16,19,13,39,0.00,6,,93<br />
2000-2-20,17,13,10,14,11,7,94,83,54,1014,1011,1009,16,12,3,42,24,61,16.76,8,Rain,123<br />
2000-2-21,14,11,9,11,9,7,94,87,77,1021,1015,1013,16,11,1,32,19,37,29.46,7,Rain,91<br />
2000-2-22,11,10,9,8,8,8,90,85,80,1024,1022,1021,16,15,10,13,6,,0.00,6,,82<br />
2000-5-3,21,18,16,16,15,15,93,88,79,1012,1012,1011,11,9,8,19,13,,0.00,3,,258<br />
2000-5-4,21,18,16,16,14,14,90,83,73,1013,1012,1011,10,7,5,23,11,,0.00,6,,212<br />
2000-5-5,20,17,16,15,14,12,93,84,75,1015,1013,1012,14,9,4,24,10,,0.00,6,,238<br />
2000-5-6,20,17,14,14,13,9,90,79,64,1016,1015,1014,16,14,11,26,13,,0.00,5,,243<br />
2000-5-7,20,17,14,14,12,11,90,76,60,1018,1016,1015,16,16,14,34,14,39,0.00,4,,240<br />
2000-5-8,22,18,15,15,14,13,94,82,65,1017,1015,1014,16,13,8,32,11,,0.00,5,,235<br />
2000-5-9,19,17,16,14,14,12,90,81,73,1014,1013,1011,14,11,5,21,10,,0.00,5,,254<br />
