
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2010-1-1,27,23,20,19,18,17,88,74,58,1015,1013,1011,10,10,10,47,34,,0.00,1,,175<br />
2010-1-2,31,26,20,20,18,17,94,71,46,1011,1008,1006,10,10,8,26,19,,0.00,2,,207<br />
2010-1-3,24,21,18,20,17,14,100,84,57,1018,1013,1007,10,9,5,35,23,,0.00,6,Rain,185<br />
2010-1-4,27,21,16,16,14,11,83,62,44,1018,1016,1013,10,10,10,34,24,,0.00,1,,177<br />
2010-1-5,36,26,15,17,12,7,94,49,17,1013,1010,1008,9,8,7,24,11,,0.00,0,,180<br />
2010-1-6,27,22,18,19,17,14,100,76,45,1018,1014,1009,10,9,7,24,13,,0.00,4,Rain,138<br />
2010-1-7,23,20,18,17,13,12,94,66,50,1018,1017,1015,10,10,10,48,32,,0.00,2,,180<br />
2010-1-8,23,20,17,16,14,13,83,69,53,1016,1014,1012,10,10,10,50,40,69,0.00,1,,0<br />
2010-1-9,28,23,18,18,15,13,88,66,48,1012,1009,1007,10,10,10,29,24,,0.00,1,,208<br />
2010-1-10,25,20,16,18,17,15,100,81,57,1015,1011,1007,10,10,10,34,18,,0.00,3,,198<br />
2010-1-11,24,21,18,17,16,15,94,76,61,1016,1015,1014,10,10,10,47,24,,0.00,1,,186<br />
2010-1-12,27,23,20,19,18,16,83,71,54,1015,1013,1012,10,10,10,42,32,,0.00,1,,186<br />
2010-1-13,37,28,20,19,17,13,88,57,24,1012,1009,1006,10,10,10,26,14,,0.00,1,,224<br />
2010-1-14,24,21,18,19,16,13,100,76,50,1018,1014,1010,10,10,9,40,19,60,0.00,4,,299<br />
2010-1-15,22,19,17,14,11,9,77,59,46,1020,1019,1018,10,10,10,42,26,,0.00,2,,177<br />
2010-1-16,23,20,17,15,12,10,78,63,44,1020,1019,1018,,,,48,34,,0.00,,,179<br />
2010-1-17,28,22,17,18,16,14,94,69,42,1017,1013,1011,10,10,10,39,26,,0.00,1,,209<br />
2010-1-18,26,21,16,18,17,15,100,78,57,1013,1011,1009,10,10,10,27,19,,0.00,2,,226<br />
