
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-1-1,30,28,27,22,21,20,70,63,55,1015,1013,1012,10,10,10,24,11,,0.00,2,,72<br />
2003-1-2,31,29,27,21,21,18,70,61,48,1015,1013,1011,10,10,10,23,14,,0.00,4,,63<br />
2003-1-3,31,28,25,21,21,20,78,66,55,1014,1013,1011,10,10,10,19,10,,0.00,3,,59<br />
2003-1-4,31,27,24,22,21,20,83,66,52,1015,1013,1012,10,10,10,19,10,,0.00,3,,81<br />
2003-1-5,31,29,27,22,22,21,70,64,55,1014,1012,1011,10,10,10,19,11,,0.00,3,,76<br />
2003-1-6,31,29,27,22,21,21,70,64,55,1014,1012,1010,10,10,10,24,14,,0.00,3,,58<br />
2003-1-7,32,29,26,23,22,21,78,67,52,1014,1012,1011,10,10,8,29,14,,0.00,3,,29<br />
2003-1-8,31,28,26,23,22,21,79,68,55,1015,1013,1011,10,10,10,23,16,,0.00,3,,41<br />
2003-1-9,31,29,28,22,22,20,70,66,55,1016,1015,1013,10,10,10,21,16,,0.00,3,,81<br />
2003-1-10,31,29,28,22,21,20,70,62,52,1016,1014,1013,10,10,10,24,14,,0.00,3,,99<br />
2003-1-11,31,29,27,22,21,19,70,61,51,1016,1013,1012,10,10,10,23,13,,0.00,2,,76<br />
2003-1-12,31,29,27,22,21,20,74,63,55,1015,1012,1011,10,10,10,23,14,,0.00,3,,67<br />
2003-1-13,32,29,27,21,21,20,70,62,52,1014,1012,1011,10,10,10,27,14,,0.00,3,,34<br />
2003-1-14,32,28,25,24,21,19,84,63,46,1015,1013,1010,10,10,10,23,13,,0.00,3,,35<br />
2003-1-15,32,28,24,21,20,17,78,62,40,1015,1014,1012,10,10,10,21,11,,0.00,2,,36<br />
