
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,30,28,26,22,21,20,74,67,55,1014,1013,1012,10,10,10,26,16,,0.00,3,,67<br />
2012-1-2,30,28,26,22,21,19,74,65,51,1014,1012,1010,10,10,10,27,18,,0.00,2,,55<br />
2012-1-3,30,28,26,22,21,20,74,66,55,1014,1012,1011,10,10,10,26,16,,0.00,3,,66<br />
2012-1-4,29,27,26,22,21,20,74,67,58,1014,1013,1011,10,10,10,23,14,,0.00,3,,74<br />
2012-1-5,30,28,25,22,21,20,83,68,58,1014,1013,1012,10,10,10,26,10,,0.00,3,,80<br />
2012-1-6,31,28,26,22,21,20,74,66,52,1014,1013,1012,10,10,10,27,13,,0.00,2,,71<br />
2012-1-7,29,27,25,24,22,21,89,73,62,1015,1013,1011,10,10,4,37,16,,0.00,3,Rain,105<br />
2012-1-8,29,27,24,25,22,21,94,78,66,1014,1013,1011,10,9,3,29,21,,0.00,4,Rain,149<br />
2012-1-9,30,28,25,24,22,21,94,73,58,1014,1013,1011,10,10,5,27,21,,0.00,4,Rain,118<br />
2012-1-10,30,28,26,22,21,21,78,68,58,1014,1012,1011,10,10,10,34,18,,0.00,4,,128<br />
2012-1-11,30,28,25,23,21,19,83,71,55,1014,1012,1011,10,9,4,37,26,,0.00,6,Rain,146<br />
2012-1-12,30,28,25,24,22,21,89,75,62,1015,1013,1012,10,10,5,27,18,,0.00,4,Rain,132<br />
2012-1-13,30,28,27,23,22,21,79,72,58,1014,1013,1012,10,10,10,27,18,,0.00,4,,126<br />
2012-1-14,29,27,25,24,23,22,89,78,70,1014,1013,1012,10,10,5,27,18,,0.00,4,Rain,127<br />
2012-1-15,30,28,27,23,22,20,79,69,58,1014,1013,1011,10,10,10,23,18,,0.00,5,,124<br />
2012-1-16,30,27,24,22,21,19,83,67,51,1014,1013,1012,10,10,10,27,13,,0.00,3,,139<br />
2012-1-17,30,27,23,23,21,19,94,72,51,1014,1012,1011,10,10,10,23,8,,0.00,3,Rain,119<br />
2012-1-18,30,28,27,22,21,20,74,67,58,1013,1011,1010,10,10,10,23,14,,0.00,4,,122<br />
2012-1-19,29,27,25,23,22,21,83,74,62,1013,1011,1009,10,10,9,23,16,,0.00,5,,107<br />
2012-1-20,30,27,23,24,23,21,100,87,62,1013,1012,1011,10,9,3,29,5,,0.00,6,Rain,119<br />
2012-1-21,28,26,23,23,22,21,100,89,66,1013,1011,1010,10,8,3,27,5,,0.00,6,Rain,148<br />
2012-1-22,26,24,23,24,23,22,100,92,78,1012,1011,1009,10,7,3,23,6,,0.00,6,Rain,156<br />
2012-1-23,27,24,22,24,23,22,100,91,78,1012,1011,1009,10,7,3,21,8,,0.00,6,Rain,98<br />
2012-1-24,30,27,23,23,22,21,94,79,58,1013,1011,1010,10,9,3,26,13,,0.00,5,Rain,101<br />
2012-1-25,29,27,25,23,22,20,83,71,58,1013,1012,1011,10,10,10,21,10,,0.00,3,,82<br />
2012-1-26,30,28,26,24,22,20,89,71,55,1013,1011,1010,10,10,8,27,14,,0.00,2,,98<br />
2012-1-27,29,27,26,22,21,20,78,68,62,1013,1012,1010,10,10,8,23,16,,0.00,4,,102<br />
2012-1-28,29,27,26,22,21,19,78,67,58,1013,1012,1011,10,10,8,21,13,,0.00,3,,107<br />
2012-1-29,30,27,24,23,22,20,83,72,66,1013,1011,1010,10,10,10,23,11,,0.00,3,,70<br />
2012-1-30,30,27,24,24,23,21,89,75,66,1013,1011,1010,10,10,4,26,13,,0.00,4,Rain,64<br />
2012-1-31,30,28,26,23,21,20,74,67,58,1013,1011,1010,10,10,10,23,14,,0.00,3,,91<br />
2012-2-1,30,28,26,22,20,18,74,63,51,1014,1012,1011,10,10,10,26,18,,0.00,2,,112<br />
2012-2-2,29,27,25,22,21,20,78,68,58,1014,1012,1011,10,10,10,27,19,,0.00,3,,127<br />
2012-2-3,30,28,25,23,21,20,83,69,58,1014,1012,1011,10,10,4,27,21,,0.00,3,Rain,134<br />
2012-2-4,30,28,26,24,21,19,84,65,51,1014,1012,1011,10,10,8,27,21,,0.00,3,,136<br />
2012-2-5,31,28,26,23,21,20,79,68,55,1014,1013,1011,10,10,8,27,19,,0.00,3,,148<br />
2012-2-6,30,28,27,24,22,20,79,69,55,1014,1012,1011,10,10,10,29,23,,0.00,3,,151<br />
2012-2-7,30,28,26,23,21,20,78,67,58,1013,1011,1010,10,10,10,29,18,,0.00,3,,145<br />
2012-2-8,30,28,26,22,21,19,78,67,51,1012,1010,1009,10,10,10,19,10,,0.00,3,,109<br />
2012-2-9,33,28,24,23,22,19,89,71,43,1012,1011,1009,10,10,10,19,6,,0.00,3,,77<br />
2012-2-10,30,28,26,24,23,22,89,73,62,1013,1011,1010,10,10,10,27,16,,0.00,3,,94<br />
2012-2-11,30,28,27,22,22,21,74,69,62,1014,1012,1011,10,10,10,19,14,,0.00,2,,110<br />
2012-2-12,30,28,26,22,21,20,74,67,55,1012,1011,1010,10,10,10,26,13,,0.00,3,,119<br />
2012-2-13,30,28,26,22,21,19,78,66,51,1013,1012,1011,10,10,10,23,18,,0.00,3,,136<br />
2012-2-14,30,28,26,23,21,18,83,68,51,1013,1012,1011,10,10,10,26,19,,0.00,5,,148<br />
2012-2-15,30,27,24,23,21,20,94,68,55,1013,1011,1010,10,10,10,29,19,,0.00,3,,143<br />
2012-2-16,30,28,25,22,21,20,83,67,55,1012,1011,1009,10,10,10,27,19,,0.00,5,,154<br />
2012-2-17,27,24,23,23,23,21,100,90,70,1014,1011,1010,10,7,2,26,6,,0.00,6,Rain,188<br />
2012-2-18,29,27,24,24,23,22,100,89,74,1013,1012,1010,10,8,3,37,14,,0.00,6,Rain-Thunderstorm,102<br />
2012-2-19,30,28,25,24,23,22,94,74,62,1014,1012,1011,10,10,8,24,14,,0.00,3,,138<br />
2012-2-20,29,27,26,23,22,21,83,73,62,1014,1012,1010,10,10,10,24,18,,0.00,4,,128<br />
2012-2-21,29,27,25,24,23,20,94,79,62,1014,1012,1011,10,9,3,27,14,,0.00,4,Rain,134<br />
2012-2-22,29,27,26,23,22,21,83,72,66,1013,1011,1010,10,10,10,29,19,,0.00,3,,143<br />
2012-2-23,30,28,26,22,21,20,74,68,58,1012,1010,1009,10,10,10,23,14,,0.00,3,,130<br />
2012-2-24,29,27,26,21,20,18,74,66,58,1011,1010,1008,10,10,10,21,10,,0.00,3,,122<br />
2012-2-25,29,27,25,21,19,18,70,64,54,1011,1010,1009,10,10,10,19,16,,0.00,2,,120<br />
2012-2-26,30,27,23,23,22,19,83,72,62,1013,1011,1009,10,10,10,27,10,,0.00,3,,112<br />
2012-2-27,30,28,26,23,22,20,83,69,62,1014,1012,1010,10,10,10,27,18,,0.00,3,,115<br />
2012-2-28,30,28,26,22,21,19,74,66,55,1014,1012,1011,10,10,10,24,16,,0.00,3,,134<br />
2012-2-29,30,28,25,21,19,19,70,62,51,1014,1013,1011,10,10,10,24,21,,0.00,3,,146<br />
2012-3-1,31,28,25,21,20,19,70,63,52,1014,1012,1011,10,10,10,34,21,,0.00,2,,155<br />
2012-3-2,30,27,23,21,20,18,83,67,48,1013,1012,1010,10,10,10,29,14,,0.00,3,,159<br />
2012-3-3,30,27,23,21,19,18,78,63,51,1013,1012,1011,10,10,10,27,18,,0.00,2,,159<br />
2012-3-4,31,27,24,24,22,17,89,71,45,1014,1012,1010,10,10,10,23,11,,0.00,3,,154<br />
2012-3-5,30,27,23,23,22,20,89,75,62,1013,1012,1010,10,10,8,34,11,,0.00,4,,157<br />
2012-3-6,31,27,24,23,22,21,94,74,58,1013,1012,1010,10,10,10,27,11,,0.00,3,,167<br />
2012-3-7,30,27,23,23,22,21,88,75,62,1013,1011,1010,10,10,10,26,8,,0.00,4,,147<br />
