
EET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,1,-1,-3,-1,-2,-4,100,95,80,1008,1008,1008,6,2,0,29,23,43,0.00,8,Snow,193<br />
2001-1-2,-3,-4,-5,-3,-4,-5,100,99,93,1012,1012,1010,5,4,3,14,11,,0.00,8,,193<br />
2001-1-3,-1,-2,-3,-2,-2,-3,100,95,93,1010,1010,1009,4,2,1,11,10,,0.00,8,Snow,171<br />
2001-1-4,-2,-3,-3,-3,-3,-3,100,94,93,1011,1011,1010,2,1,1,14,13,,0.00,8,Snow,128<br />
2001-1-5,-3,-4,-5,-4,-4,-5,100,98,93,1014,1013,1013,3,1,0,11,3,,0.00,7,Fog,126<br />
2001-1-6,0,-2,-4,0,-2,-4,100,96,93,1008,1006,1005,3,2,0,21,19,32,0.00,8,Fog-Snow,140<br />
2001-1-7,2,1,1,2,1,0,100,96,93,1012,1011,1009,3,3,1,11,3,,0.00,7,,224<br />
2001-1-8,1,0,-1,0,0,-1,100,99,93,1015,1014,1010,3,1,0,18,8,,0.00,8,Fog-Rain-Snow,125<br />
2001-1-9,1,0,0,0,-1,-1,93,93,93,1005,1005,1005,6,4,1,21,16,32,0.00,8,Rain-Snow,348<br />
2001-1-10,1,0,-1,-1,-2,-2,93,90,81,1008,1007,1007,6,4,3,21,14,32,0.00,8,Snow,257<br />
2001-1-11,-2,-2,-2,-3,-4,-5,93,86,80,1009,1008,1007,10,8,2,29,19,40,0.00,7,Snow,272<br />
2001-1-12,-3,-4,-4,-4,-6,-7,93,86,74,1016,1010,1001,10,5,1,32,26,47,0.00,7,Snow,334<br />
2001-1-13,-4,-6,-6,-5,-7,-8,100,88,80,1027,1025,1023,10,8,4,21,18,35,0.00,8,,317<br />
2001-1-14,-1,-3,-4,-1,-3,-4,100,94,86,1028,1027,1026,6,5,3,18,16,29,0.00,8,Snow,287<br />
2001-1-15,0,-1,-1,-1,-2,-4,100,87,80,1031,1030,1029,10,9,3,18,11,29,0.00,8,Snow,305<br />
2001-1-16,-1,-2,-2,-3,-5,-6,86,78,69,1031,1030,1030,10,10,10,14,13,,0.00,8,,309<br />
2001-1-17,-1,-2,-3,-4,-6,-6,86,78,74,1031,1030,1029,10,9,4,14,8,,0.00,8,,311<br />
2001-1-18,-3,-4,-4,-4,-4,-4,100,98,93,1034,1032,1030,6,5,4,18,16,,0.00,8,Snow,106<br />
2001-1-19,-3,-4,-4,-5,-6,-6,93,84,80,1035,1035,1033,10,8,5,18,16,29,0.00,8,Snow,166<br />
2001-1-20,-4,-4,-5,-7,-7,-8,80,78,74,1033,1032,1032,10,9,6,11,10,,0.00,8,,0<br />
2001-1-21,-5,-6,-6,-8,-9,-10,86,78,68,1035,1035,1033,10,9,3,14,10,,0.00,8,Snow,98<br />
2001-1-22,-6,-8,-9,-7,-9,-12,93,81,68,1037,1036,1035,10,9,4,18,14,,0.00,6,Snow,129<br />
2001-1-23,-6,-8,-10,-10,-11,-13,86,75,68,1032,1032,1031,10,9,5,26,21,35,0.00,5,Snow,147<br />
2001-1-24,-6,-9,-12,-14,-16,-18,85,63,39,1031,1029,1026,10,10,10,26,21,35,0.00,0,Snow,158<br />
2001-1-25,-5,-8,-10,-6,-11,-17,93,76,57,1021,1019,1017,10,5,0,29,19,43,0.00,7,Snow,144<br />
2001-1-26,0,-1,-2,0,-1,-3,100,95,86,1014,1013,1010,10,3,1,18,11,29,0.00,8,Fog-Rain,146<br />
2001-1-27,1,0,0,0,0,0,100,99,93,1006,1005,1004,3,1,0,11,6,,0.00,7,Fog-Snow,150<br />
