
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,6,2,-1,1,-3,-5,93,71,49,1028,1027,1025,8,7,4,11,6,,0.00,4,,353<br />
2000-1-2,6,1,-3,0,-2,-5,93,80,49,1032,1028,1025,9,5,2,8,2,,0.00,1,,350<br />
2000-1-3,5,1,-2,0,-2,-4,93,83,61,1032,1030,1028,8,4,0,8,2,,0.00,2,Fog,350<br />
2000-1-4,5,0,-4,0,-3,-5,93,85,61,1028,1025,1023,5,2,0,10,2,,0.00,0,Fog,300<br />
2000-1-5,7,2,-2,1,-2,-4,93,80,53,1024,1023,1023,5,2,1,10,2,,0.00,1,Fog,190<br />
2000-1-6,6,1,-3,1,-2,-4,100,86,57,1025,1024,1023,2,1,0,8,2,,0.00,1,Fog,200<br />
2000-1-7,10,3,-3,1,-1,-5,93,81,50,1026,1025,1024,4,2,0,8,3,,0.00,2,Fog,298<br />
2000-1-8,9,4,-1,3,0,-3,93,82,65,1026,1025,1024,9,4,0,13,5,,0.00,1,Fog,348<br />
2000-1-9,8,4,1,3,1,-1,100,85,57,1026,1025,1024,8,4,0,8,2,,0.00,1,Fog,310<br />
2000-1-10,9,4,0,2,0,-3,93,77,58,1033,1030,1026,9,4,0,124,6,,0.00,3,Fog,15<br />
2000-1-11,8,4,0,0,-2,-3,87,70,53,1036,1035,1033,9,8,7,16,11,,0.00,2,,7<br />
2000-1-12,6,2,-1,-3,-4,-5,86,64,46,1036,1033,1032,9,8,7,23,16,,0.00,0,,18<br />
2000-1-13,3,0,-2,-3,-4,-6,80,67,52,1032,1028,1026,10,8,5,19,10,,0.00,4,,357<br />
2000-1-14,5,2,0,-1,-2,-4,81,73,65,1026,1025,1024,9,6,4,13,5,,0.00,6,,300<br />
2000-1-15,9,4,-1,4,1,-2,93,82,53,1025,1025,1024,5,3,1,13,5,,0.00,1,,256<br />
2000-1-16,6,2,-1,-2,-3,-5,87,68,53,1029,1027,1025,10,9,5,24,14,,0.00,3,,19<br />
2000-1-17,3,0,-3,0,-3,-5,93,82,65,1029,1020,1011,9,6,3,10,6,,0.00,1,,325<br />
2000-1-18,5,1,-3,2,-2,-4,93,91,81,1010,1006,1001,4,2,1,26,6,,0.00,2,,12<br />
2000-1-19,6,3,0,2,-1,-2,93,79,61,1018,1014,1011,9,8,5,24,11,,0.00,0,,135<br />
2000-1-20,6,3,0,-2,-3,-4,81,67,53,1026,1024,1022,10,7,5,10,6,,0.00,4,,358<br />
2000-1-21,6,1,-3,-2,-4,-7,87,71,42,1021,1015,1012,9,6,5,13,3,,0.00,1,,335<br />
2000-1-22,3,1,-1,0,-2,-6,93,82,56,1017,1013,1005,10,8,3,27,16,,0.00,5,Rain,25<br />
2000-1-23,8,4,0,2,-2,-6,93,71,37,1009,1005,1002,10,8,4,19,10,,0.00,3,,343<br />
2000-1-24,3,1,0,-1,-7,-13,81,58,30,1028,1016,1009,10,10,10,24,14,,0.00,6,,40<br />
2000-1-25,2,-1,-4,-7,-11,-13,80,49,33,1032,1028,1023,10,10,10,101,13,,0.00,1,,22<br />
2000-1-26,3,-2,-7,-3,-8,-10,86,70,41,1033,1032,1031,8,7,6,10,5,,0.00,0,,308<br />
2000-1-27,2,-3,-7,-3,-6,-8,93,79,52,1033,1032,1029,6,3,1,6,2,,0.00,0,,-1<br />
2000-1-28,6,1,-4,-2,-4,-5,93,79,53,1029,1026,1023,4,3,2,8,3,,0.00,0,,330<br />
2000-1-29,6,1,-3,1,-2,-5,93,84,57,1023,1020,1015,3,2,1,10,5,,0.00,4,,282<br />
2000-1-30,7,3,-1,2,-1,-3,93,83,53,1023,1018,1014,4,2,1,8,3,,0.00,3,,300<br />
2000-1-31,8,3,-1,3,0,-2,93,87,66,1030,1026,1023,2,1,1,10,5,,0.00,2,Fog,340<br />
2000-2-1,8,3,-1,5,2,-2,93,87,71,1030,1029,1027,1,1,0,8,3,,0.00,5,Fog,180<br />
2000-2-2,6,4,3,5,4,2,100,93,93,1027,1023,1020,1,0,0,10,5,,0.00,7,Fog-Rain,13<br />
