
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,-12,-14,-16,-2,-16,-20,93,66,46,1015,1012,1003,24,22,6,39,27,58,0.00,2,Snow,269<br />
2013-1-2,-14,-18,-22,-17,-21,-27,85,67,51,1026,1019,1013,24,19,3,19,11,,0.51,5,Snow,310<br />
2013-1-3,-13,-18,-23,-16,-23,-28,85,67,51,1026,1021,1012,24,19,3,137,18,,1.02,7,Snow,230<br />
2013-1-4,0,-8,-16,-3,-8,-18,93,81,68,1012,1008,1005,24,14,2,52,19,66,0.51,8,Snow,234<br />
2013-1-5,-6,-10,-13,-3,-12,-16,86,65,38,1025,1020,1006,24,21,4,45,27,55,0.00,3,Snow,265<br />
2013-1-6,-7,-11,-14,-9,-11,-12,93,84,63,1022,1016,1012,24,6,1,29,14,,3.05,8,Snow,26<br />
2013-1-7,-6,-10,-14,-9,-15,-20,86,70,39,1031,1026,1019,24,24,13,23,14,32,0.25,7,Snow,87<br />
2013-1-8,2,-4,-11,-2,-5,-13,86,77,63,1028,1023,1020,24,23,13,35,21,45,0.00,6,Snow,209<br />
2013-1-9,6,-1,-7,0,-4,-7,100,80,62,1028,1019,1010,24,16,2,39,14,55,0.51,6,Rain-Snow,170<br />
2013-1-10,2,1,0,-1,-3,-5,75,70,59,1035,1029,1015,24,24,24,45,29,58,0.00,5,,271<br />
2013-1-11,3,0,-3,0,-4,-7,87,71,52,1034,1025,1017,24,24,24,26,11,,0.51,7,Rain-Snow,99<br />
2013-1-12,5,3,1,3,2,0,100,90,81,1018,1016,1014,24,17,2,16,10,,0.25,8,Rain,133<br />
2013-1-13,5,3,2,4,3,2,100,95,87,1017,1013,1008,24,14,2,34,11,42,3.05,8,Rain,125<br />
2013-1-14,6,3,0,5,-1,-7,100,75,44,1025,1016,1005,24,20,10,40,19,55,1.02,6,Rain,243<br />
2013-1-15,-1,-2,-3,-5,-8,-10,75,62,37,1029,1026,1024,24,24,24,24,13,,0.00,6,Snow,256<br />
2013-1-16,1,-2,-4,-3,-6,-8,86,72,58,1024,1014,1006,24,24,24,26,11,,0.00,7,,172<br />
2013-1-17,-4,-11,-18,-1,-17,-28,93,53,25,1025,1017,1006,24,20,2,37,27,52,0.76,5,Snow,273<br />
2013-1-18,-8,-16,-21,-14,-24,-28,63,47,26,1029,1026,1022,24,24,24,29,11,39,0.00,2,Snow,258<br />
2013-1-19,1,-6,-12,0,-5,-13,93,88,63,1021,1013,1006,24,6,1,29,19,37,6.10,8,Rain-Snow,120<br />
2013-1-20,6,-4,-15,0,-7,-20,100,74,47,1016,1002,990,24,14,0,60,31,82,2.03,6,Rain-Snow-Thunderstorm,235<br />
2013-1-21,-16,-18,-20,-21,-24,-26,66,55,33,1020,1017,1014,24,24,24,29,18,39,0.00,5,Snow,302<br />
2013-1-22,-16,-18,-21,-22,-24,-28,71,57,31,1021,1015,1012,24,19,2,32,16,45,0.00,6,Snow,336<br />
2013-1-23,-22,-24,-27,-29,-32,-34,59,47,27,1025,1023,1021,24,24,24,29,21,34,0.00,1,,263<br />
2013-1-24,-17,-21,-24,-25,-29,-32,55,47,31,1029,1025,1023,24,24,24,40,23,52,0.00,6,,257<br />
2013-1-25,-15,-18,-21,-19,-24,-27,85,56,38,1030,1027,1022,24,24,24,29,21,35,0.00,6,,258<br />
2013-1-26,-12,-17,-21,-18,-22,-25,71,60,33,1027,1024,1021,24,24,24,26,8,,0.00,4,,280<br />
2013-1-27,-11,-14,-18,-20,-22,-24,66,54,34,1035,1032,1028,24,24,24,19,13,,0.00,1,,262<br />
2013-1-28,-7,-11,-16,-8,-13,-21,93,74,41,1032,1024,1017,24,11,1,27,13,37,3.05,7,Snow,72<br />
2013-1-29,1,-6,-12,-1,-11,-16,93,70,53,1023,1019,1011,24,19,2,21,14,,3.05,7,Rain-Snow,47<br />
2013-1-30,7,2,-3,6,3,1,100,91,79,1010,997,988,24,16,2,37,18,42,3.05,8,Rain,143<br />
2013-1-31,6,-2,-11,8,-4,-18,100,73,35,1000,986,975,24,15,2,69,34,85,11.94,7,Rain-Snow,237<br />
2013-2-1,-12,-13,-14,-17,-19,-22,72,59,37,1021,1011,1001,24,22,4,35,26,53,0.25,6,Snow,271<br />
2013-2-2,-12,-14,-17,-15,-19,-24,79,65,41,1023,1021,1018,24,15,2,19,11,,0.51,7,Snow,14<br />
2013-2-3,-9,-12,-16,-13,-16,-19,79,74,64,1019,1014,1009,24,22,10,19,14,,0.00,7,Snow,9<br />
2013-2-4,-8,-11,-15,-12,-16,-23,92,70,41,1014,1010,1008,24,14,2,45,18,55,0.51,5,Snow,268<br />
2013-2-5,-9,-14,-19,-18,-22,-26,61,47,31,1018,1016,1013,24,24,24,13,6,,0.00,3,,175<br />
2013-2-6,-6,-10,-15,-12,-17,-23,86,57,30,1030,1018,1011,24,21,6,39,13,47,0.51,5,Snow,271<br />
2013-2-7,-16,-18,-21,-23,-27,-29,55,44,26,1038,1035,1031,24,24,24,26,16,32,0.00,3,Snow,26<br />
2013-2-8,-11,-14,-18,-14,-18,-26,85,71,38,1032,1025,1021,24,4,1,50,34,61,7.11,8,Snow,33<br />
2013-2-9,-7,-11,-16,-14,-18,-20,79,57,27,1029,1025,1021,24,19,6,40,26,58,0.25,5,Snow,335<br />
2013-2-10,-6,-12,-19,-15,-18,-21,78,59,34,1033,1030,1024,24,24,24,13,8,,0.00,2,,185<br />
2013-2-11,3,-4,-11,1,-9,-17,93,75,30,1024,1010,1000,24,16,1,45,18,58,2.03,8,Rain-Snow,12<br />
2013-2-12,2,-1,-3,-1,-2,-2,87,82,65,1009,1004,1001,24,19,4,39,27,50,0.51,8,Snow,246<br />
2013-2-13,1,-1,-2,-2,-4,-5,87,76,60,1010,1009,1008,24,23,13,19,13,27,0.00,7,Snow,239<br />
2013-2-14,1,-1,-2,-3,-5,-7,93,71,47,1013,1011,1008,24,24,19,19,10,,0.00,8,Snow,198<br />
2013-2-15,3,1,-2,-1,-3,-6,100,75,51,1014,1010,1008,24,18,2,55,21,74,2.03,8,Snow,188<br />
2013-2-16,-6,-9,-11,-7,-14,-16,74,60,40,1019,1017,1014,24,24,24,27,19,39,0.00,3,Snow,263<br />
2013-2-17,-8,-11,-14,-16,-18,-20,73,60,40,1015,1011,1008,24,24,24,42,18,52,0.00,5,,301<br />
2013-2-18,-8,-12,-16,-17,-19,-21,72,55,30,1022,1019,1013,24,24,24,40,31,52,0.00,0,,256<br />
2013-2-19,0,-6,-12,-2,-10,-17,100,67,31,1021,1009,1003,24,16,2,34,11,47,6.10,7,Snow,32<br />
2013-2-20,-3,-7,-10,-3,-6,-13,93,84,70,1008,1003,1002,13,4,1,48,34,63,2.03,8,Snow,250<br />
2013-2-21,-6,-10,-14,-9,-14,-17,85,76,65,1029,1017,1009,24,13,2,47,31,55,1.02,8,Snow,244<br />
2013-2-22,-1,-4,-8,-4,-7,-9,86,78,69,1031,1029,1024,24,24,24,19,11,,0.00,7,Snow,141<br />
2013-2-23,1,-1,-3,0,-2,-6,100,90,72,1023,1017,1011,24,10,1,24,16,32,3.05,8,Snow,109<br />
2013-2-24,1,1,0,0,-1,-2,100,93,81,1014,1011,1010,24,10,2,11,6,,0.51,8,Snow,259<br />
2013-2-25,1,0,-2,0,-1,-2,100,91,80,1024,1020,1015,24,12,4,11,6,,0.25,8,Snow,295<br />
2013-2-26,3,1,-2,0,-1,-2,100,90,70,1027,1025,1021,24,7,0,21,6,,0.00,7,Fog,95<br />
2013-2-27,3,1,0,0,-1,-4,100,86,58,1020,1011,1006,24,9,1,39,27,52,5.08,8,Snow,55<br />
2013-2-28,1,0,-1,0,-1,-2,93,92,86,1005,1003,1002,24,9,2,34,24,40,1.02,8,Snow,41<br />
2013-3-1,1,0,-2,-1,-2,-3,100,88,66,1010,1007,1005,24,13,2,23,16,29,1.02,8,Snow,350<br />
2013-3-2,0,-2,-5,-1,-4,-6,100,84,66,1010,1009,1008,24,17,3,24,14,32,0.51,8,Snow,265<br />
2013-3-3,-2,-3,-6,-5,-7,-8,93,82,59,1008,1007,1006,24,17,4,32,19,37,1.02,8,Snow,243<br />
