
CAT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-16,24,20,17,18,17,16,94,78,61,1017,1015,1013,10,10,10,23,18,,0.00,4,Rain,44<br />
2000-1-17,27,22,18,18,17,15,94,78,48,1017,1015,1012,10,10,10,19,11,,0.00,6,,6<br />
2000-1-18,27,22,16,17,16,14,94,75,48,1022,1017,1015,10,10,9,23,13,,0.00,6,,159<br />
2000-1-19,22,18,15,17,14,12,94,82,60,1024,1022,1020,10,9,6,48,24,,0.00,7,Rain,152<br />
2000-1-20,22,18,15,15,14,14,100,80,64,1025,1023,1021,10,10,10,19,13,,0.00,7,Rain,136<br />
2000-1-21,25,19,14,15,14,10,100,73,39,1024,1022,1019,10,10,10,19,11,,0.00,5,,137<br />
2000-1-22,27,21,15,17,14,12,94,70,39,1029,1020,1017,10,10,10,19,10,,0.00,5,,117<br />
2000-1-23,28,23,18,17,15,12,94,65,37,1021,1019,1017,10,10,10,23,10,,0.00,3,,66<br />
2000-1-24,28,23,18,16,14,13,83,62,39,1022,1020,1018,10,10,10,21,11,,0.00,4,,62<br />
2000-1-25,28,23,19,17,16,14,88,67,45,1022,1020,1017,10,10,10,21,8,,0.00,5,Rain,38<br />
2000-1-26,26,22,19,18,17,16,94,75,54,1022,1020,1017,10,10,10,13,6,,0.00,6,,334<br />
2000-1-27,25,22,19,19,18,17,94,78,61,1020,1018,1015,10,10,10,24,10,,0.00,6,Thunderstorm,14<br />
2000-1-28,27,22,18,19,18,17,100,82,54,1017,1015,1013,10,10,8,23,8,,0.00,4,Rain-Thunderstorm,308<br />
2000-1-29,28,23,18,18,16,13,94,73,39,1017,1015,1014,10,8,0,21,8,,0.00,5,Fog-Rain,262<br />
2000-1-30,30,25,20,18,14,8,83,58,27,1020,1018,1016,10,10,10,19,8,,0.00,7,,102<br />
2000-1-31,30,24,18,17,16,11,88,63,31,1020,1018,1016,10,10,9,13,6,,0.00,4,,84<br />
2000-2-1,30,23,17,17,16,11,100,65,35,1020,1018,1016,10,10,8,13,8,,0.00,6,,104<br />
2000-2-2,22,21,21,16,16,16,73,71,69,1019,1019,1019,10,9,8,3,3,,0.00,6,,30<br />
2000-2-3,19,18,17,18,17,16,94,92,88,1019,1018,1017,10,9,8,23,18,,0.00,6,Rain,202<br />
2000-2-4,21,19,17,18,17,15,94,90,73,1019,1017,1015,10,9,5,29,18,,0.00,6,Rain,214<br />
2000-2-5,21,19,17,18,18,17,100,91,83,1017,1015,1014,10,9,6,24,13,,0.00,4,Rain,244<br />
2000-2-6,25,22,18,20,18,17,94,86,69,1020,1017,1016,10,10,7,27,13,,0.00,6,Rain,20<br />
2000-2-7,27,22,17,18,17,16,94,74,51,1022,1020,1018,10,10,8,24,16,,0.00,6,Rain,31<br />
2000-2-8,27,22,18,18,17,15,100,72,48,1021,1019,1017,10,9,5,24,13,,0.00,5,,44<br />
2000-2-9,28,23,19,18,17,16,94,71,48,1021,1019,1016,10,10,8,27,14,,0.00,6,,47<br />
2000-2-10,27,23,19,18,17,15,94,78,51,1021,1019,1017,10,10,10,23,6,,0.00,6,,45<br />
2000-2-11,27,22,18,19,18,16,100,77,54,1021,1019,1015,10,10,10,27,10,,0.00,6,Rain-Thunderstorm,42<br />
2000-2-12,26,21,17,19,17,15,94,81,54,1020,1018,1015,10,8,2,19,11,,0.00,6,Rain-Thunderstorm,27<br />
2000-2-13,28,23,18,19,18,18,100,74,54,1020,1017,1015,10,10,10,16,8,,0.00,5,Rain,308<br />
2000-2-14,26,22,18,17,17,15,94,84,51,1018,1017,1015,10,9,6,19,6,,0.00,6,Rain,276<br />
2000-2-15,24,21,18,19,17,16,94,80,61,1017,1015,1013,10,10,10,24,11,,0.00,6,Rain,21<br />
2000-2-16,22,20,18,18,17,17,100,90,78,1018,1016,1015,10,9,6,16,6,,0.00,2,Rain-Thunderstorm,277<br />
2000-2-17,22,19,17,18,17,16,100,92,73,1019,1017,1015,10,10,6,16,6,,0.00,5,Rain,115<br />
2000-2-18,26,22,18,17,16,15,94,78,54,1020,1018,1015,10,10,10,23,13,,0.00,5,Rain,109<br />
2000-2-19,23,19,16,16,16,15,94,78,61,1021,1019,1017,10,10,10,11,6,,0.00,4,,154<br />
2000-2-20,27,22,17,16,15,14,94,67,45,1019,1016,1015,10,10,10,23,8,,0.00,5,,182<br />
2000-2-21,27,22,17,18,16,13,100,70,44,1017,1016,1014,10,10,10,27,14,,0.00,6,,197<br />
2000-2-22,20,19,18,19,17,16,100,87,78,1016,1014,1011,10,9,2,27,21,,0.00,6,Rain,225<br />
2000-5-4,24,19,15,14,13,13,88,68,53,1025,1023,1021,10,10,10,24,14,,0.00,1,,49<br />
2000-5-5,21,18,15,15,13,11,94,80,68,1024,1023,1021,10,10,6,26,11,,0.00,6,Rain-Thunderstorm,118<br />
2000-5-6,21,17,14,16,13,9,94,76,56,1025,1023,1021,10,10,8,19,6,,0.00,6,Rain,62<br />
2000-5-7,23,19,15,16,14,13,94,80,53,1026,1024,1022,10,9,6,24,11,,0.00,5,Rain-Thunderstorm,113<br />
2000-5-8,21,18,15,14,14,13,94,82,60,1026,1024,1022,10,10,9,24,10,,0.00,6,Rain,80<br />
2000-5-9,21,17,14,15,14,13,94,88,60,1025,1024,1023,10,8,5,19,10,,0.00,6,Rain,105<br />
2000-5-10,20,17,14,15,13,12,94,83,60,1025,1024,1023,10,9,7,16,11,,0.00,6,Rain,125<br />
2000-5-11,21,17,13,14,12,10,94,77,49,1026,1024,1022,10,9,6,19,11,,0.00,6,Rain-Thunderstorm,114<br />
2000-5-12,17,14,12,12,11,10,94,79,68,1027,1026,1024,10,9,6,26,13,,0.00,6,Rain,146<br />
2000-5-13,15,12,10,9,7,6,94,77,59,1028,1027,1025,10,10,10,32,19,,0.00,6,,157<br />
2000-5-14,20,14,8,8,7,5,87,65,43,1027,1026,1024,10,10,10,14,8,,0.00,2,,145<br />
2000-5-15,21,16,10,9,8,6,82,61,43,1028,1026,1025,10,10,10,11,8,,0.00,4,Fog,115<br />
2000-5-16,22,16,10,10,7,5,82,62,35,1029,1026,1024,10,10,10,13,8,,0.00,6,,131<br />
2000-5-17,21,14,9,11,9,8,93,69,46,1028,1025,1024,10,7,0,16,5,,0.00,2,Fog,121<br />
2000-5-18,21,17,14,11,9,7,82,58,43,1027,1026,1024,10,10,10,13,8,,0.00,3,,124<br />
2000-5-19,21,16,11,12,11,9,94,74,49,1027,1026,1024,10,10,10,13,6,,0.00,2,Fog,101<br />
2000-5-20,22,17,12,12,11,9,94,73,46,1027,1026,1024,10,10,10,13,5,,0.00,3,Fog,128<br />
2000-5-21,22,17,12,10,7,5,82,56,33,1026,1025,1023,10,10,9,24,8,,0.00,3,,79<br />
2000-5-22,21,16,10,10,8,6,88,62,43,1027,1025,1023,10,9,7,11,5,,0.00,1,,49<br />
2000-5-23,22,17,12,10,9,8,77,62,43,1025,1023,1022,10,10,10,10,3,,0.00,2,,45<br />
2000-5-24,23,17,12,12,9,8,82,62,41,1024,1023,1021,10,8,6,13,5,,0.00,3,Fog,78<br />
2000-5-25,23,17,12,12,9,7,88,60,38,1025,1023,1021,10,9,4,11,6,,0.00,2,,74<br />
2000-5-26,24,18,13,12,9,6,88,60,34,1024,1022,1020,10,9,6,14,8,,0.00,1,Fog,355<br />
2000-5-27,23,17,12,10,8,7,82,56,36,1023,1020,1019,10,8,6,19,8,,0.00,0,Fog,293<br />
2000-5-28,25,19,13,10,7,5,72,49,34,1023,1021,1020,10,9,8,19,6,,0.00,1,,7<br />
2000-5-29,16,14,13,11,8,5,77,65,48,1024,1023,1022,7,6,6,10,5,,0.00,2,,63<br />
2000-5-30,23,20,15,9,8,5,67,51,31,1024,1024,1023,,,,13,8,,0.00,,,21<br />
2000-5-31,24,18,12,12,7,5,82,55,29,1026,1024,1023,10,9,8,19,10,,0.00,0,Fog,94<br />
2000-6-1,14,14,14,5,5,5,55,55,55,1026,1026,1025,,,,10,8,,0.00,,,70<br />
2000-6-10,17,14,12,13,12,10,88,80,72,1027,1026,1026,10,10,10,11,6,,0.00,5,Fog-Rain,100<br />
2000-6-11,21,17,13,12,11,7,94,71,40,1027,1026,1024,10,10,10,13,5,,0.00,3,Fog-Rain,102<br />
2000-6-12,21,16,11,10,7,3,88,60,33,1028,1026,1025,10,10,10,14,6,,0.00,1,,110<br />
2000-6-13,19,14,11,8,6,4,77,58,40,1030,1027,1025,10,10,10,21,10,,0.00,3,,65<br />
2000-6-14,19,14,10,8,6,4,82,61,37,1029,1027,1026,10,10,10,27,10,,0.00,2,Fog,63<br />
2000-6-15,19,14,10,10,8,6,82,66,45,1028,1026,1020,10,10,10,23,13,,0.00,1,Fog,66<br />
2000-6-16,20,15,10,10,9,7,88,69,46,1027,1025,1024,10,10,10,34,14,,0.00,2,Fog,54<br />
2000-6-17,21,16,10,7,5,3,76,54,33,1028,1026,1024,10,10,10,21,11,,0.00,3,,61<br />
2000-6-22,18,17,15,10,10,10,72,68,59,1024,1023,1023,10,10,10,13,10,,0.00,1,,50<br />
2000-6-23,22,17,13,11,9,7,88,61,40,1025,1024,1023,10,10,10,14,8,,0.00,3,,55<br />
2000-6-24,18,14,12,11,9,8,82,73,59,1027,1026,1025,10,10,10,21,6,,0.00,6,,93<br />
2000-6-25,20,16,12,11,9,8,88,69,46,1028,1026,1025,10,10,10,16,11,,0.00,4,,123<br />
2000-6-26,20,16,11,10,8,5,88,64,40,1029,1027,1026,10,9,8,16,6,,0.00,1,Fog,116<br />
2000-6-27,21,14,9,8,6,3,87,59,33,1029,1028,1026,10,10,10,14,10,,0.00,1,,110<br />
2000-6-28,20,14,8,7,4,0,87,58,26,1029,1028,1027,9,9,9,21,6,,0.00,1,Fog,85<br />
2000-6-29,19,14,9,10,7,3,94,69,39,1030,1028,1027,10,10,10,19,11,,0.00,4,,124<br />
2000-6-30,18,14,11,10,6,3,88,64,39,1029,1028,1026,10,10,10,21,13,,0.00,5,,139<br />
2000-7-1,17,13,9,10,6,3,87,71,42,1029,1028,1027,10,10,10,32,18,,0.00,4,,143<br />
2000-7-2,15,12,9,9,7,6,88,72,55,1029,1028,1027,10,10,10,21,14,,0.00,6,,152<br />
2000-7-3,17,13,9,8,4,1,87,57,36,1029,1027,1026,10,10,10,27,19,50,0.00,3,,144<br />
2000-7-4,17,12,8,8,4,2,87,63,39,1028,1027,1026,10,10,10,24,14,,0.00,3,,140<br />
2000-7-5,17,12,7,9,6,4,94,70,42,1029,1028,1027,10,10,10,24,14,,0.00,2,,150<br />
2000-7-6,16,11,7,8,6,4,93,74,45,1030,1028,1027,10,10,10,27,14,47,0.00,2,,147<br />
2000-7-7,16,12,8,8,7,5,93,72,52,1029,1028,1027,10,10,10,23,16,,0.00,5,,146<br />
2000-7-8,18,13,8,7,5,2,87,64,37,1029,1028,1026,10,10,10,32,18,,0.00,4,,150<br />
2000-7-9,19,13,8,9,7,4,88,71,46,1028,1027,1025,10,10,10,23,14,,0.00,2,,139<br />
2000-7-10,19,13,8,9,7,5,93,70,40,1027,1026,1024,10,10,10,19,10,,0.00,3,,118<br />
2000-7-11,19,13,8,10,7,4,94,68,37,1027,1026,1024,10,6,0,23,8,,0.00,1,Fog,86<br />
2000-7-12,18,13,9,10,8,6,93,68,49,1028,1026,1024,10,10,10,27,11,,0.00,6,,55<br />
2000-7-13,20,17,13,11,8,4,82,63,37,1026,1024,1021,10,10,10,24,14,,0.00,5,,43<br />
2000-7-14,20,17,13,12,10,8,88,66,46,1024,1022,1020,10,10,10,19,11,,0.00,5,,43<br />
2000-7-15,22,17,13,11,9,4,82,57,31,1024,1022,1020,10,10,8,19,6,,0.00,3,,21<br />
2000-7-16,24,18,13,8,3,-2,59,41,20,1028,1025,1023,,,,19,6,,0.00,,,124<br />
2000-7-17,22,14,8,5,2,0,62,50,27,1029,1027,1026,,,,16,10,,0.00,,,105<br />
2000-7-18,23,16,9,4,2,-2,66,44,19,1028,1026,1023,5,5,5,11,5,,0.00,0,,87<br />
2000-7-19,24,17,10,4,2,-4,62,43,15,1024,1022,1020,9,8,7,16,6,,0.00,0,,29<br />
2000-7-20,25,18,12,4,0,-6,54,33,15,1024,1021,1020,9,8,8,19,10,,0.00,0,Fog,107<br />
2000-7-21,23,17,11,7,0,-6,76,35,15,1025,1023,1022,8,8,8,37,13,,0.00,0,Fog,115<br />
2000-7-22,22,14,8,7,4,1,82,54,27,1027,1026,1024,9,8,4,14,8,,0.00,0,Fog,103<br />
2000-7-23,18,13,9,8,7,5,82,65,45,1030,1028,1027,10,9,8,29,11,,0.00,3,,119<br />
2000-7-24,19,13,7,7,4,2,81,57,34,1029,1027,1025,10,10,9,34,14,,0.00,1,,90<br />
2000-7-25,21,14,9,8,5,4,87,52,35,1027,1025,1024,,,,16,10,,0.00,,,88<br />
2000-7-26,19,13,8,9,6,5,87,64,43,1030,1029,1026,10,10,10,27,11,48,0.00,4,,112<br />
2000-7-27,18,14,10,8,6,3,82,63,42,1031,1028,1025,10,10,10,19,11,,0.00,4,,137<br />
2000-7-28,19,12,7,5,4,3,76,64,37,1027,1026,1024,10,10,9,19,10,,0.00,1,Fog,103<br />
2000-7-29,11,10,8,5,4,3,81,67,58,1024,1023,1022,,,,8,6,,0.00,,,77<br />
2000-7-30,20,14,10,8,6,4,71,60,35,1025,1024,1022,10,9,8,23,13,,0.00,0,,53<br />
2000-7-31,19,16,12,9,7,5,82,65,40,1026,1024,1022,10,8,5,19,13,,0.00,6,,80<br />
2000-8-1,20,16,11,10,7,4,82,59,35,1026,1024,1023,10,10,10,23,10,,0.00,3,,88<br />
2000-8-2,20,15,10,10,8,4,88,66,35,1027,1025,1024,10,9,2,19,10,,0.00,3,Fog,85<br />
2000-8-3,22,16,11,9,6,3,82,54,29,1026,1025,1023,10,8,6,14,10,,0.00,0,,53<br />
2000-8-4,23,17,12,9,7,5,77,55,33,1027,1025,1024,10,9,9,13,6,,0.00,0,Fog,68<br />
2000-8-5,22,17,13,9,7,3,72,53,29,1028,1027,1026,10,9,9,21,11,,0.00,0,,119<br />
2000-8-6,21,16,10,9,6,4,82,51,33,1029,1028,1026,10,9,8,23,18,,0.00,1,,138<br />
2000-8-7,18,14,10,9,6,2,87,65,42,1028,1027,1025,10,10,9,19,11,,0.00,4,,143<br />
2000-8-8,17,12,8,6,3,2,76,53,37,1029,1027,1026,10,10,9,27,11,,0.00,4,Fog,101<br />
2000-8-9,16,13,11,8,6,4,76,64,48,1027,1026,1024,10,10,10,11,6,,0.00,6,,64<br />
2000-8-10,22,16,11,7,6,4,72,52,35,1027,1024,1022,10,9,8,13,6,,0.00,2,,70<br />
2000-8-11,20,16,11,9,6,3,82,59,35,1025,1023,1022,10,9,9,16,10,,0.00,3,,58<br />
2000-8-27,23,20,11,4,2,0,47,33,23,1028,1025,1024,10,10,10,24,19,,0.00,1,,142<br />
2000-9-1,27,22,18,2,0,-3,32,23,16,1024,1022,1020,9,8,7,16,13,,0.00,0,,79<br />
2000-9-2,27,21,15,1,-2,-9,39,26,10,1023,1021,1019,9,8,6,19,14,,0.00,0,,57<br />
2000-9-3,27,20,14,5,3,0,44,31,17,1022,1019,1017,9,7,4,26,14,,0.00,0,,49<br />
2000-9-4,29,22,16,7,3,-2,48,31,16,1022,1020,1018,8,6,5,19,10,,0.00,1,,86<br />
2000-9-5,26,20,15,7,4,0,52,36,18,1024,1022,1020,8,6,5,34,14,,0.00,2,,75<br />
2000-9-6,26,20,15,11,9,4,77,48,30,1023,1021,1019,9,7,6,24,13,,0.00,3,,59<br />
2000-9-7,30,23,16,8,4,2,49,32,18,1021,1019,1016,7,6,4,14,8,,0.00,1,,110<br />
2000-9-8,22,19,19,11,11,11,60,55,50,1024,1024,1023,5,5,4,24,24,,0.00,1,,145<br />
2000-9-9,22,18,14,11,11,10,82,65,46,1026,1024,1023,10,9,9,32,19,,0.00,5,,61<br />
2000-9-10,27,20,14,10,3,1,77,31,20,1024,1022,1020,,,,16,13,,0.00,,,53<br />
2000-9-11,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-9-12,25,20,15,10,8,7,72,48,32,1025,1023,1022,8,8,8,34,26,,0.00,0,,53<br />
2000-9-13,26,19,13,13,9,7,88,56,30,1025,1023,1021,8,8,6,24,14,,0.00,0,,56<br />
2000-9-14,27,21,15,10,7,5,63,40,24,1024,1022,1020,8,8,7,23,14,,0.00,0,,45<br />
2000-9-15,27,21,18,7,6,5,49,39,24,1025,1023,1023,8,7,6,26,16,,0.00,1,,68<br />
2000-9-27,27,22,17,8,7,5,55,39,24,1025,1024,1022,,,,37,21,,0.00,,,94<br />
2000-9-28,27,20,13,10,7,2,82,47,20,1026,1024,1021,8,8,7,21,11,,0.00,0,,75<br />
2000-9-29,27,20,14,10,6,2,72,42,21,1025,1023,1020,8,7,6,26,16,,0.00,0,,64<br />
2000-9-30,28,22,16,5,3,1,39,28,21,1024,1022,1020,9,7,6,23,16,,0.00,0,,42<br />
2000-10-1,30,23,16,9,7,6,55,35,22,1024,1022,1019,9,7,6,29,18,,0.00,0,,55<br />
2000-10-2,29,23,18,9,8,6,52,37,26,1024,1022,1020,8,7,4,32,16,,0.00,2,,86<br />
2000-10-3,28,21,15,10,7,4,68,45,21,1025,1022,1020,9,7,6,27,13,,0.00,0,,94<br />
2000-10-4,28,21,15,10,7,3,68,44,26,1023,1021,1019,9,7,4,16,10,,0.00,0,,62<br />
2000-10-5,28,21,16,7,5,3,52,40,21,1023,1021,1019,6,6,6,21,11,,0.00,0,,55<br />
2000-10-6,29,23,17,8,7,5,45,32,25,1023,1021,1019,9,7,4,23,14,,0.00,0,,53<br />
2000-10-7,28,23,19,11,10,7,47,40,32,1024,1022,1021,8,6,4,34,23,,0.00,0,,48<br />
2000-10-8,29,22,15,13,9,3,88,49,19,1025,1022,1020,9,7,4,27,18,,0.00,0,,61<br />
2000-10-9,17,17,17,12,12,11,72,70,68,1022,1022,1022,7,7,7,13,13,,0.00,0,,75<br />
2000-10-10,30,26,21,8,7,4,40,31,21,1023,1021,1019,9,9,6,21,14,,0.00,1,,59<br />
2000-10-11,28,23,18,11,8,5,64,42,26,1028,1024,1021,9,6,5,27,19,,0.00,1,,99<br />
2000-10-12,24,20,16,12,10,7,77,60,36,1029,1028,1027,10,9,9,29,19,,0.00,4,,106<br />
2000-10-13,26,20,14,12,8,4,82,52,24,1028,1026,1023,10,9,8,42,13,,0.00,1,,103<br />
2000-10-14,28,21,14,10,5,1,77,40,18,1025,1023,1020,8,8,8,29,11,,0.00,0,,75<br />
2000-10-15,28,21,15,9,4,0,63,37,16,1025,1023,1021,9,7,6,27,14,,0.00,0,,69<br />
2000-10-16,29,21,14,9,4,-1,67,32,16,1026,1024,1022,9,8,8,23,13,,0.00,0,,81<br />
2000-10-17,30,22,15,7,0,-7,51,26,9,1026,1024,1021,8,7,6,23,13,,0.00,0,,78<br />
2000-10-18,29,21,14,6,2,-1,48,32,16,1024,1022,1019,9,8,8,23,10,,0.00,0,,71<br />
2000-10-19,30,23,16,8,3,-2,52,32,13,1022,1020,1018,6,6,6,27,11,,0.00,1,,79<br />
2000-10-20,29,23,17,11,6,2,64,35,19,1025,1023,1020,9,9,9,29,18,,0.00,0,,106<br />
2000-10-21,28,20,13,12,8,3,82,51,21,1027,1024,1022,9,5,1,19,11,,0.00,0,Fog,99<br />
2000-10-22,27,20,14,12,9,3,77,50,23,1026,1024,1021,9,8,5,27,16,,0.00,0,,74<br />
2000-10-23,29,22,15,13,9,6,88,54,23,1024,1021,1019,10,9,8,29,14,,0.00,1,,58<br />
2000-10-24,31,23,17,11,8,6,68,40,23,1021,1019,1016,9,9,9,182,27,,0.00,0,,52<br />
2000-10-25,32,24,18,11,9,3,59,38,17,1022,1019,1017,9,9,8,27,18,,0.00,4,,56<br />
2000-10-26,31,26,20,13,11,9,56,37,25,1023,1021,1019,8,7,4,27,18,,0.00,6,,47<br />
2000-10-27,27,23,17,17,15,12,94,72,39,1024,1022,1021,9,9,8,19,14,,0.00,6,Rain-Thunderstorm,77<br />
2000-10-28,22,19,16,15,15,14,94,80,60,1025,1024,1021,10,10,9,24,11,,0.00,5,Rain,103<br />
2000-10-29,22,19,16,15,14,14,94,76,60,1023,1021,1019,10,10,10,23,11,,0.00,5,Rain,75<br />
2000-10-30,22,19,16,16,14,14,88,80,60,1022,1020,1018,10,10,10,27,16,,0.00,5,Rain,54<br />
2000-10-31,19,17,15,15,14,13,88,85,73,1022,1021,1019,10,10,7,27,14,,0.00,6,Rain,37<br />
2000-11-1,24,19,15,15,14,13,94,73,53,1021,1019,1017,10,10,10,27,18,,0.00,6,,38<br />
2000-11-2,27,22,17,15,13,12,88,65,39,1020,1018,1014,10,9,6,26,16,,0.00,6,Rain,57<br />
2000-11-3,24,20,16,16,14,13,94,81,53,1018,1017,1016,10,10,10,34,16,,0.00,6,Rain,67<br />
2000-11-4,25,21,17,16,14,12,88,71,53,1021,1019,1016,10,10,10,14,5,,0.00,3,Rain-Thunderstorm,44<br />
2000-11-5,30,23,17,16,14,8,88,61,25,1023,1021,1018,10,10,10,23,13,,0.00,2,,82<br />
2000-11-6,27,21,16,15,14,12,88,64,44,1022,1020,1018,10,10,10,34,16,,0.00,4,Fog-Rain,71<br />
2000-11-7,26,21,16,16,14,12,88,67,42,1021,1019,1013,10,10,10,27,19,,0.00,3,,61<br />
2000-11-8,27,22,18,16,14,12,83,57,39,1021,1019,1016,10,10,10,27,21,,0.00,4,Rain-Thunderstorm,57<br />
2000-11-9,26,21,17,16,14,13,88,74,44,1020,1018,1016,10,10,8,32,11,,0.00,5,Rain-Thunderstorm,54<br />
2000-11-10,28,22,16,16,13,12,78,59,37,1019,1016,1014,10,10,10,27,16,,0.00,2,,64<br />
2000-11-11,31,24,19,17,13,9,88,55,25,1019,1017,1014,10,10,10,16,11,,0.00,3,,9<br />
2000-11-12,30,24,18,16,14,12,88,57,33,1019,1016,1013,10,10,10,37,18,,0.00,5,Rain-Thunderstorm,353<br />
2000-11-13,27,22,17,17,15,14,94,70,45,1018,1016,1014,10,10,10,21,11,,0.00,6,Rain-Thunderstorm,332<br />
2000-11-14,31,23,17,16,14,12,83,58,33,1018,1016,1014,10,10,10,19,10,,0.00,3,Rain-Thunderstorm,181<br />
2000-11-15,26,21,17,16,14,6,88,72,45,1020,1017,1015,10,10,9,24,11,,0.00,5,Rain-Thunderstorm,83<br />
2000-11-16,29,22,16,16,13,3,88,65,23,1020,1017,1015,10,10,8,32,14,,0.00,4,Rain-Thunderstorm,43<br />
2000-11-17,28,22,16,17,14,11,88,65,35,1019,1017,1014,10,10,10,23,13,,0.00,3,Rain,43<br />
2000-11-18,25,21,17,17,15,14,94,73,50,1017,1014,1012,10,10,10,21,14,,0.00,6,Rain,348<br />
2000-11-19,28,23,17,16,9,3,57,40,32,1014,1011,1008,10,10,10,37,26,,0.00,3,,265<br />
2000-11-20,26,23,20,9,7,5,49,37,28,1017,1015,1012,10,10,10,14,8,,0.00,1,,297<br />
2000-11-21,27,21,16,14,11,8,73,49,34,1020,1017,1015,10,10,10,19,8,,0.00,4,,15<br />
2000-11-22,20,18,15,13,13,12,88,75,64,1023,1020,1019,10,10,10,29,19,,0.00,4,,146<br />
2000-11-23,28,24,20,16,14,13,73,54,39,1021,1020,1018,10,10,10,16,8,,0.00,4,,1<br />
2000-11-24,30,24,18,16,15,15,83,60,40,1021,1019,1016,10,10,10,24,11,,0.00,5,,1<br />
2000-11-25,22,20,19,17,16,14,83,74,60,1023,1021,1019,10,10,10,19,14,,0.00,6,Rain,81<br />
2000-11-26,27,22,17,19,15,14,83,65,48,1023,1021,1019,10,10,10,23,10,,0.00,5,,73<br />
2000-11-27,28,23,19,18,16,14,88,73,45,1024,1022,1020,10,10,10,19,14,,0.00,5,Rain-Thunderstorm,81<br />
2000-11-28,25,19,19,17,17,16,88,83,57,1023,1021,1019,10,10,10,23,10,,0.00,6,,53<br />
2000-11-29,26,22,18,19,16,13,88,67,47,1021,1019,1017,10,10,10,19,14,,0.00,4,,36<br />
2000-11-30,17,,17,16,16,16,94,94,94,1022,1022,1022,,,,,,,0.00,1,Thunderstorm,-1<br />
2000-12-1,24,21,19,18,16,14,94,72,53,1023,1022,1020,10,9,8,16,13,,0.00,4,Rain-Thunderstorm,84<br />
2000-12-2,18,17,17,16,16,16,94,91,88,1022,1022,1022,10,10,10,6,6,,0.00,7,Rain,125<br />
2000-12-4,28,24,20,17,14,11,73,53,35,1022,1020,1017,10,10,10,16,11,,0.00,6,,66<br />
2000-12-5,29,23,17,14,13,12,73,57,37,1023,1021,1019,10,10,10,26,13,,0.00,6,,59<br />
2000-12-6,29,23,17,13,12,11,77,57,35,1023,1021,1019,10,10,10,19,13,,0.00,5,,57<br />
2000-12-7,28,23,18,17,15,12,88,66,37,1022,1021,1019,10,10,10,27,19,,0.00,2,,46<br />
2000-12-8,29,24,19,17,16,15,88,65,45,1021,1020,1018,10,10,10,23,14,,0.00,4,Thunderstorm,25<br />
