
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,11,4,-3,-2,-8,-12,85,47,22,1007,1003,999,16,16,11,27,13,52,0.00,6,Rain,83<br />
2000-1-2,6,-1,-8,-5,-7,-9,88,68,35,1008,1006,1003,16,14,2,40,16,48,0.51,5,Snow,163<br />
2000-1-3,-2,-7,-12,-6,-11,-19,93,68,41,1028,1017,1007,16,12,1,42,29,50,1.02,6,Snow,353<br />
2000-1-4,8,-1,-9,-6,-11,-18,59,45,29,1026,1018,1008,16,16,16,29,18,42,0.00,3,,204<br />
2000-1-5,6,0,-7,-7,-11,-18,68,44,18,1022,1014,1008,16,16,16,35,18,48,0.00,4,,267<br />
2000-1-6,3,-2,-8,-12,-16,-21,57,42,16,1029,1027,1022,16,16,16,26,14,,0.00,1,,204<br />
2000-1-7,8,1,-6,-10,-13,-16,58,38,21,1025,1021,1015,16,16,16,23,16,,0.00,4,,208<br />
2000-1-8,9,2,-4,-9,-12,-16,54,36,18,1015,1009,1003,16,16,11,47,16,58,0.00,5,,233<br />
2000-1-9,5,1,-3,-11,-14,-18,47,33,18,1007,1004,1002,16,16,11,60,21,71,0.00,5,,267<br />
2000-1-10,8,0,-8,-6,-8,-11,89,57,33,1013,1006,1001,16,16,16,40,19,55,0.00,5,,67<br />
2000-1-11,18,4,-8,-3,-11,-14,92,43,11,1010,1006,1001,16,16,16,50,16,61,0.00,4,,208<br />
2000-1-12,12,4,-4,-4,-8,-11,75,43,22,1025,1013,1000,16,16,16,45,18,55,0.00,3,,243<br />
2000-1-13,7,1,-5,-7,-8,-9,78,56,37,1032,1029,1024,16,16,16,29,16,,0.00,4,,190<br />
2000-1-14,17,7,-2,-8,-12,-16,61,28,10,1027,1022,1017,16,16,16,27,14,,0.00,5,,197<br />
2000-1-15,17,7,-3,-8,-12,-14,56,31,12,1022,1019,1016,16,16,16,23,13,,0.00,5,,153<br />
2000-1-16,8,1,-5,-4,-7,-10,78,55,39,1026,1021,1017,16,16,16,23,11,,0.00,6,,297<br />
2000-1-17,18,11,4,-2,-4,-5,53,40,21,1021,1019,1016,16,16,16,23,13,27,0.00,6,,219<br />
2000-1-18,11,5,-1,-1,-3,-4,79,62,43,1024,1019,1009,16,16,16,24,16,,0.00,5,,146<br />
2000-1-19,13,3,-6,0,-4,-10,85,61,21,1023,1016,1008,16,16,14,50,19,66,0.00,5,,11<br />
2000-1-20,14,4,-6,-5,-7,-10,88,58,19,1021,1017,1012,16,16,16,21,10,,0.00,6,,172<br />
2000-1-21,13,6,-1,-4,-7,-11,73,46,25,1011,1008,1002,16,16,16,24,14,,0.00,6,,201<br />
2000-1-22,8,1,-6,-4,-10,-14,85,52,20,1016,1012,1009,16,16,16,50,19,64,0.00,5,,216<br />
2000-1-23,5,-1,-6,-11,-13,-15,60,43,26,1023,1019,1014,16,16,16,26,16,34,0.00,2,,186<br />
2000-1-24,12,3,-5,-7,-10,-16,69,38,24,1023,1016,1012,16,16,16,29,16,29,0.00,6,,254<br />
2000-1-25,-1,-3,-6,-7,-8,-9,82,72,59,1023,1020,1013,16,16,16,14,8,,0.00,8,,36<br />
2000-1-26,4,0,-4,-1,-3,-7,100,83,64,1015,1012,1010,16,7,1,14,8,,1.78,7,Snow,290<br />
2000-1-27,-1,-3,-6,-3,-4,-6,100,92,79,1024,1017,1013,16,7,1,14,3,,2.29,8,Fog-Snow,69<br />
2000-1-28,-2,-6,-10,-6,-8,-14,96,82,56,1027,1023,1020,16,10,2,21,8,,0.51,7,Snow,76<br />
2000-1-29,-2,-9,-16,-8,-12,-17,92,77,58,1028,1025,1024,16,16,16,19,11,,0.00,5,,166<br />
2000-1-30,2,-5,-12,-8,-13,-17,77,61,37,1026,1023,1020,16,16,16,26,14,,0.00,1,,184<br />
2000-1-31,5,-2,-9,-10,-13,-16,78,49,29,1023,1019,1015,16,16,16,24,19,,0.00,1,,198<br />
2000-2-1,8,0,-7,-6,-11,-14,62,47,21,1029,1025,1021,16,16,16,27,21,,0.00,3,,198<br />
2000-2-2,16,8,1,-6,-9,-17,48,30,13,1024,1021,1017,16,16,16,26,23,,0.00,5,,226<br />
2000-2-3,12,4,-4,-4,-8,-17,85,53,12,1033,1026,1016,16,16,14,34,21,,0.00,6,Snow,50<br />
2000-2-4,4,-2,-7,-5,-9,-13,78,60,38,1035,1030,1023,16,16,16,24,11,26,0.00,6,,125<br />
2000-2-5,13,4,-5,-4,-9,-11,78,45,19,1023,1019,1016,16,16,16,21,11,,0.00,5,,200<br />
2000-2-6,14,7,0,-6,-8,-12,59,38,17,1027,1022,1018,16,16,16,27,16,37,0.00,3,,237<br />
2000-2-7,12,3,-5,-3,-7,-9,75,46,24,1031,1029,1025,16,16,16,26,10,,0.00,2,,153<br />
2000-2-8,16,9,1,-9,-13,-18,41,25,9,1025,1020,1015,16,16,16,29,19,,0.00,4,,164<br />
2000-2-9,13,7,2,-4,-8,-13,51,33,22,1014,1011,1007,16,16,16,42,16,55,0.00,6,,253<br />
2000-2-10,9,4,-3,-2,-4,-7,89,57,42,1013,1010,1007,16,16,16,27,18,,0.00,5,,114<br />
2000-2-11,-1,-4,-7,-4,-5,-8,100,90,69,1015,1012,1010,16,8,0,24,16,,0.00,7,Fog-Snow,315<br />
2000-2-12,3,-3,-10,-4,-7,-11,96,79,52,1009,1005,1001,16,10,1,21,14,27,0.00,7,Fog-Snow,16<br />
2000-2-13,9,1,-6,-3,-8,-14,100,65,18,1010,1007,1004,16,9,0,45,14,55,0.00,7,Fog,148<br />
2000-2-14,18,8,-2,-2,-6,-11,56,37,20,1010,1006,1003,16,16,16,32,18,,0.00,5,,206<br />
2000-2-15,13,6,-2,-2,-9,-16,79,40,12,1021,1012,1003,16,15,6,64,29,76,0.00,4,,266<br />
2000-2-16,14,4,-4,-7,-8,-11,65,43,21,1022,1016,1009,16,16,16,26,16,,0.00,5,,253<br />
