
AEST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-26,30,26,22,22,21,19,94,72,51,1011,1009,1007,10,10,10,26,14,,0.00,2,,353<br />
2001-1-27,31,27,24,24,23,20,89,77,58,1008,1006,1004,10,10,10,35,19,,0.00,3,Rain,360<br />
2001-1-28,32,28,25,25,24,23,94,81,59,1011,1008,1005,10,10,10,21,10,,0.00,4,Rain,46<br />
2001-1-29,30,28,25,24,22,21,89,74,58,1013,1011,1010,10,10,10,24,13,,0.00,3,,58<br />
2001-1-30,29,27,25,22,21,20,83,71,58,1013,1011,1010,10,10,10,23,11,,0.00,4,Rain,58<br />
2001-1-31,26,23,21,23,22,21,100,85,74,1011,1009,1008,10,8,4,21,13,,0.00,6,Rain,97<br />
2001-2-1,24,22,21,23,22,20,100,95,88,1007,1004,1002,10,5,1,45,21,64,0.00,6,Rain-Thunderstorm,50<br />
2001-2-2,28,24,22,24,22,20,100,87,74,1012,1009,1006,10,7,2,47,34,69,0.00,6,Rain,71<br />
2001-2-3,27,26,25,25,23,22,94,86,78,1018,1015,1012,10,8,3,34,27,48,0.00,6,Rain,65<br />
2001-2-4,28,26,23,23,21,18,94,74,65,1018,1017,1015,10,10,8,23,18,,0.00,4,,66<br />
2001-2-5,28,24,20,19,17,16,94,65,51,1016,1015,1013,10,10,10,16,10,,0.00,2,,69<br />
2001-2-6,28,24,21,20,18,17,88,69,51,1017,1016,1015,10,10,10,21,11,,0.00,3,,130<br />
2001-2-7,28,24,21,22,19,18,94,74,54,1017,1015,1014,10,10,6,23,14,39,0.00,3,Rain,141<br />
2001-2-8,24,22,21,22,21,19,100,89,73,1015,1014,1013,10,7,3,24,14,42,0.00,6,Rain,144<br />
2001-2-9,27,23,21,21,18,15,100,74,51,1014,1013,1011,10,10,10,19,11,,0.00,4,,119<br />
2001-2-10,28,23,19,18,17,14,94,65,45,1012,1010,1008,10,10,10,19,10,,0.00,2,,83<br />
2001-2-11,28,23,19,19,18,16,94,68,51,1013,1011,1009,10,10,10,21,10,,0.00,3,,93<br />
2001-2-12,28,24,21,20,19,17,88,70,57,1013,1012,1011,10,10,10,21,11,,0.00,2,Rain,108<br />
2001-2-13,28,24,20,20,19,18,94,72,58,1012,1011,1009,10,10,10,19,11,,0.00,2,,96<br />
2001-2-14,28,23,19,20,19,17,100,72,51,1013,1011,1010,10,10,10,19,10,,0.00,2,,55<br />
2001-2-15,28,24,20,21,19,17,94,72,51,1014,1012,1011,10,10,10,23,11,,0.00,2,,74<br />
2001-2-16,25,23,21,21,18,16,94,76,65,1015,1014,1012,10,9,4,32,14,58,0.00,5,Rain,162<br />
2001-2-17,26,22,19,19,17,15,100,76,54,1016,1015,1013,10,9,4,27,14,58,0.00,5,Rain,163<br />
2001-2-18,26,21,17,20,17,15,94,76,57,1017,1016,1015,10,9,3,27,14,48,0.00,3,Rain,163<br />
2001-2-19,26,21,17,19,16,13,88,72,47,1016,1015,1013,10,9,4,27,16,48,0.00,4,Rain,168<br />
2001-2-20,27,22,17,18,17,15,88,71,51,1014,1012,1010,10,10,10,23,14,,0.00,2,,158<br />
2001-2-21,28,22,17,21,18,16,100,77,58,1015,1014,1012,10,10,10,21,10,,0.00,2,,126<br />
2001-2-22,29,24,19,21,20,19,100,77,55,1015,1014,1013,10,10,10,16,10,,0.00,1,,130<br />
2001-2-23,29,24,21,21,20,19,94,74,58,1014,1013,1011,10,10,10,23,11,,0.00,1,,138<br />
2001-2-24,29,24,19,21,19,18,100,77,54,1012,1011,1009,10,10,10,23,10,,0.00,1,Fog,82<br />
2001-2-25,29,24,20,21,19,17,94,74,48,1012,1011,1010,10,10,10,21,8,,0.00,1,,95<br />
2001-2-26,30,24,19,21,19,15,100,74,40,1012,1011,1009,10,10,10,21,8,,0.00,2,,55<br />
2001-2-27,30,25,20,22,21,20,100,78,55,1013,1012,1010,10,10,10,23,10,,0.00,1,Fog,53<br />
2001-2-28,30,27,23,22,21,19,89,74,58,1014,1013,1011,10,10,10,19,8,,0.00,2,,88<br />
2001-3-1,29,26,23,22,21,19,88,74,55,1016,1014,1013,10,10,10,21,6,,0.00,4,,117<br />
2001-3-2,29,26,22,21,19,18,83,68,51,1015,1014,1011,10,10,9,21,11,,0.00,4,,119<br />
2001-3-3,28,24,21,21,18,15,94,69,48,1014,1012,1011,10,10,9,27,13,48,0.00,6,Rain,168<br />
2001-3-4,29,24,19,16,14,12,83,58,35,1011,1010,1008,10,10,10,23,14,40,0.00,3,,183<br />
2001-3-5,29,24,19,16,14,12,78,55,37,1010,1008,1007,10,10,10,34,23,53,0.00,3,,204<br />
2001-3-6,28,24,21,21,18,16,88,71,51,1008,1007,1005,10,8,3,27,21,58,0.00,4,Rain,193<br />
2001-3-7,28,24,21,20,18,16,94,69,48,1007,1005,1003,10,10,10,32,18,48,0.00,5,Rain,212<br />
2001-3-8,31,26,21,19,17,15,88,61,40,1005,1004,1003,10,10,10,39,23,61,0.00,5,Rain,245<br />
2001-3-9,29,24,21,24,21,16,100,80,48,1014,1010,1003,10,8,0,32,19,48,0.00,3,Rain-Thunderstorm,45<br />
2001-3-10,28,26,23,23,22,20,100,85,70,1015,1013,1012,10,9,5,24,6,47,0.00,4,Rain,103<br />
2001-3-11,28,26,23,23,22,21,100,86,70,1014,1013,1011,10,9,5,24,10,,0.00,5,Rain,125<br />
2001-3-12,29,26,22,23,22,21,94,82,62,1013,1011,1008,10,10,10,16,6,,0.00,4,Rain,38<br />
2001-3-13,30,26,22,23,22,20,94,77,62,1019,1014,1010,10,10,10,29,10,47,0.00,2,,142<br />
2001-3-14,27,24,23,21,18,16,78,65,51,1023,1021,1018,10,10,10,26,14,40,0.00,4,,126<br />
2001-3-15,27,23,19,18,17,15,83,67,51,1023,1021,1020,10,10,10,24,14,,0.00,4,,156<br />
2001-3-16,26,21,17,19,18,16,94,74,57,1020,1018,1016,10,9,4,21,11,,0.00,3,,142<br />
2001-3-17,28,23,18,22,19,17,94,78,61,1016,1014,1012,10,10,10,21,8,,0.00,3,,19<br />
2001-3-18,29,26,22,24,22,20,94,81,58,1012,1010,1008,10,10,9,27,11,,0.00,2,,336<br />
2001-3-19,28,24,22,22,20,19,89,76,58,1012,1011,1009,10,10,10,26,10,,0.00,3,,114<br />
2001-3-20,29,24,19,22,20,18,94,77,58,1013,1011,1009,10,10,10,29,11,,0.00,1,,10<br />
2001-3-21,28,24,20,24,22,19,100,86,70,1010,1008,1006,10,9,2,29,8,37,0.00,4,Rain-Thunderstorm,352<br />
2001-3-22,29,26,22,24,22,21,100,87,62,1010,1008,1006,10,10,10,24,8,27,0.00,5,Rain,350<br />
2001-3-23,29,22,16,20,15,10,94,65,30,1012,1010,1009,10,10,10,21,8,,0.00,1,,143<br />
2001-3-24,29,24,19,24,22,17,94,81,62,1014,1012,1011,10,10,10,14,6,,0.00,2,,30<br />
2001-3-25,30,27,24,24,23,23,100,83,66,1013,1012,1010,10,10,10,26,11,,0.00,2,Fog,9<br />
2001-3-26,30,28,25,24,23,23,94,83,66,1015,1012,1011,10,9,3,24,16,,0.00,4,Rain-Thunderstorm,3<br />
2001-3-27,27,24,23,24,21,17,94,81,61,1016,1015,1013,10,9,5,24,11,,0.00,5,Rain,130<br />
2001-3-28,27,23,20,20,18,14,94,71,57,1017,1015,1013,10,10,10,26,11,42,0.00,3,,156<br />
2001-3-29,25,21,17,16,14,13,88,64,47,1019,1018,1016,10,10,10,21,16,,0.00,3,,174<br />
2001-3-30,25,21,17,18,16,15,94,74,57,1023,1021,1018,10,9,5,23,14,,0.00,3,Rain,171<br />
2001-3-31,25,21,17,17,16,14,94,75,50,1024,1022,1021,10,10,10,26,13,,0.00,2,,177<br />
2001-4-1,26,21,17,17,15,14,88,71,50,1022,1020,1018,10,10,10,23,13,,0.00,3,,178<br />
2001-4-2,26,21,17,17,16,14,88,70,53,1021,1019,1018,10,10,10,23,13,,0.00,2,,166<br />
2001-4-3,26,21,16,16,16,14,94,69,51,1022,1021,1019,10,10,10,27,14,,0.00,2,,172<br />
2001-4-4,25,21,17,19,16,15,94,75,54,1023,1022,1020,10,9,3,23,13,,0.00,3,Rain,169<br />
2001-4-5,26,21,16,16,14,12,94,68,44,1025,1023,1022,10,10,10,24,13,,0.00,1,,169<br />
2001-4-6,25,20,15,18,15,12,94,72,50,1026,1024,1023,10,10,10,26,14,35,0.00,3,Rain,163<br />
2001-4-7,26,21,16,17,16,15,94,71,51,1023,1020,1018,10,10,10,24,13,,0.00,2,,151<br />
2001-4-8,26,22,19,19,18,17,94,74,57,1019,1017,1016,10,10,4,21,11,,0.00,5,Rain,123<br />
2001-4-9,26,22,19,18,17,13,94,70,44,1019,1018,1017,10,10,10,16,10,,0.00,4,,150<br />
2001-4-10,26,22,19,18,17,16,88,76,57,1020,1018,1017,10,10,10,27,11,,0.00,6,Rain,168<br />
2001-4-11,26,22,18,19,17,16,94,76,57,1018,1015,1013,10,10,10,19,11,,0.00,3,,203<br />
2001-4-12,25,20,15,18,12,5,94,63,35,1022,1017,1013,10,10,10,29,11,47,0.00,3,,170<br />
2001-4-13,23,19,15,15,13,9,88,67,57,1025,1023,1021,10,10,9,19,13,35,0.00,6,,187<br />
2001-4-14,24,20,17,18,16,14,100,79,53,1026,1024,1022,10,9,4,21,13,,0.00,5,Rain,175<br />
2001-4-15,25,20,16,18,16,12,100,77,44,1024,1022,1020,10,9,4,24,11,,0.00,4,Rain,162<br />
2001-4-16,26,21,16,17,16,15,94,76,54,1022,1021,1020,10,10,10,21,11,,0.00,3,,168<br />
2001-4-17,26,20,14,17,16,14,100,78,50,1021,1020,1018,10,10,10,19,11,,0.00,1,,164<br />
2001-4-18,25,20,16,17,16,15,94,78,54,1021,1019,1017,10,10,10,19,11,,0.00,3,,165<br />
2001-4-19,26,20,15,17,16,12,100,78,42,1019,1018,1016,10,10,10,19,10,,0.00,1,,150<br />
2001-4-20,26,20,15,19,16,12,100,78,42,1020,1018,1016,10,10,8,14,10,,0.00,2,,153<br />
2001-4-21,24,20,17,20,18,16,100,87,69,1018,1017,1015,10,8,2,13,6,,0.00,5,Rain,355<br />
2001-4-22,24,21,18,20,19,18,100,91,73,1015,1014,1011,10,9,1,23,11,,0.00,5,Fog-Rain,260<br />
2001-4-23,27,21,15,19,14,8,94,67,34,1015,1012,1011,10,10,9,21,6,,0.00,6,Rain,242<br />
2001-4-24,25,18,12,17,12,8,88,67,38,1018,1016,1015,10,10,10,13,10,,0.00,1,,169<br />
2001-4-25,27,21,16,21,18,14,94,79,57,1018,1017,1015,10,10,10,14,10,,0.00,3,,205<br />
2001-4-26,27,23,19,22,20,19,100,87,61,1019,1017,1015,10,9,1,16,6,,0.00,5,Fog-Rain,106<br />
2001-4-27,26,22,18,20,19,17,100,86,69,1018,1016,1015,10,10,10,19,6,,0.00,4,,161<br />
2001-4-28,26,22,18,19,18,17,94,82,61,1018,1016,1015,10,10,10,14,6,,0.00,3,Fog,136<br />
2001-4-29,25,22,18,19,17,16,100,79,61,1022,1020,1018,10,10,10,21,10,,0.00,3,,159<br />
2001-4-30,25,22,18,16,15,14,83,68,54,1022,1020,1019,10,10,10,21,14,,0.00,6,Rain,156<br />
2001-5-1,24,20,16,18,15,13,94,73,50,1019,1017,1015,10,10,10,14,10,,0.00,5,Rain,164<br />
2001-5-2,26,21,16,17,16,15,94,77,54,1017,1015,1013,10,10,10,19,8,,0.00,3,,177<br />
2001-5-3,23,18,14,16,14,13,94,74,53,1019,1017,1016,10,10,10,14,8,,0.00,1,,164<br />
2001-5-4,25,19,14,16,14,13,94,76,47,1019,1017,1015,10,10,10,14,8,,0.00,1,,185<br />
2001-5-5,24,19,15,18,16,14,100,81,57,1018,1016,1014,10,10,10,13,8,,0.00,3,,169<br />
2001-5-6,25,20,15,17,14,9,94,78,41,1016,1014,1011,10,9,3,23,8,,0.00,4,Rain-Thunderstorm,234<br />
2001-5-7,23,17,11,14,11,9,94,73,41,1013,1011,1009,10,10,10,23,10,,0.00,3,Rain,223<br />
2001-5-8,24,18,12,14,12,10,94,67,41,1010,1008,1007,10,10,10,26,11,,0.00,2,,229<br />
2001-5-9,25,18,12,13,11,10,94,68,39,1011,1009,1008,10,10,10,16,8,,0.00,1,,244<br />
2001-5-10,25,19,13,15,13,11,88,69,47,1013,1011,1010,10,10,10,19,10,,0.00,2,,190<br />
2001-5-11,25,19,13,16,12,6,100,71,29,1012,1011,1009,10,10,10,21,8,,0.00,1,Fog,245<br />
2001-5-12,24,17,9,15,9,6,93,67,31,1016,1014,1012,10,10,10,16,8,,0.00,1,,222<br />
2001-5-13,23,16,9,11,9,6,94,65,33,1018,1016,1015,10,10,10,11,8,,0.00,3,,195<br />
2001-5-14,23,18,13,13,11,9,82,65,44,1021,1019,1018,10,10,10,16,11,,0.00,4,,172<br />
2001-5-15,23,17,12,16,13,11,94,76,57,1022,1020,1019,10,10,10,14,10,,0.00,5,,187<br />
2001-5-16,24,19,14,18,16,14,100,80,57,1020,1018,1016,10,10,10,23,8,,0.00,3,,329<br />
2001-5-17,25,20,15,21,17,14,100,83,57,1018,1015,1013,10,10,4,32,10,,0.00,4,Rain-Thunderstorm,345<br />
2001-5-18,24,19,15,17,16,12,100,86,47,1017,1015,1013,10,7,0,19,6,,0.00,3,Fog-Rain-Thunderstorm,203<br />
2001-5-19,22,18,14,15,12,10,94,75,46,1020,1017,1015,10,9,4,27,18,,0.00,4,Rain-Thunderstorm,197<br />
2001-5-20,18,16,14,15,13,11,100,87,72,1020,1017,1015,10,9,2,24,16,,0.00,6,Rain,214<br />
2001-5-21,19,17,14,14,12,11,94,79,68,1014,1013,1012,10,10,10,29,19,,0.00,5,Rain,220<br />
2001-5-22,23,18,13,13,11,10,88,67,47,1018,1016,1014,10,10,10,26,16,,0.00,3,,206<br />
2001-5-23,22,17,13,15,13,11,100,79,57,1018,1016,1015,10,10,10,21,10,,0.00,5,Rain,180<br />
2001-5-24,22,16,11,13,6,0,100,57,23,1015,1013,1011,10,7,3,32,14,50,0.00,1,Fog,246<br />
2001-5-25,21,13,6,9,5,1,87,59,27,1018,1016,1015,,,,19,10,,0.00,,,247<br />
2001-5-26,21,13,7,11,7,5,93,70,37,1019,1017,1015,10,10,10,13,6,,0.00,1,,270<br />
2001-5-27,26,16,6,13,8,2,93,66,21,1016,1013,1008,10,10,10,19,6,,0.00,1,Fog,295<br />
2001-5-28,21,16,9,6,2,-1,82,42,23,1015,1012,1010,,,,34,18,52,0.00,,,265<br />
2001-5-29,21,14,8,7,5,3,82,58,33,1017,1015,1013,10,10,10,26,10,,0.00,1,,250<br />
2001-5-30,22,16,9,9,8,7,87,65,38,1020,1018,1016,10,10,10,26,11,,0.00,1,,209<br />
2001-5-31,22,14,8,11,9,7,93,68,43,1024,1022,1020,10,10,10,23,13,,0.00,1,,178<br />
2001-6-1,22,16,10,13,11,8,94,69,50,1027,1025,1023,10,10,10,19,11,,0.00,5,,169<br />
2001-6-2,22,17,12,15,12,8,100,75,56,1028,1027,1026,10,10,10,14,8,,0.00,3,,172<br />
2001-6-3,22,17,13,16,13,11,100,82,50,1028,1027,1025,10,10,10,14,8,,0.00,5,Fog,164<br />
2001-6-4,22,17,13,15,14,12,100,83,60,1027,1026,1025,10,10,10,21,10,,0.00,4,,176<br />
2001-6-5,23,17,12,15,14,11,100,81,57,1027,1026,1024,10,10,10,19,11,,0.00,2,,172<br />
2001-6-6,22,17,13,17,16,12,100,90,64,1026,1024,1023,10,9,2,19,10,,0.00,3,Rain,170<br />
2001-6-7,24,19,15,18,16,15,100,88,57,1024,1023,1022,10,10,4,21,10,,0.00,3,Fog-Rain,174<br />
2001-6-8,23,18,14,17,16,14,100,87,57,1023,1022,1019,10,9,1,19,8,,0.00,4,Fog-Rain,30<br />
2001-6-9,25,19,14,18,15,13,100,84,47,1021,1019,1017,10,8,1,13,5,,0.00,3,Fog,302<br />
2001-6-10,25,20,15,16,13,10,94,69,39,1022,1019,1018,10,10,10,23,10,,0.00,2,,198<br />
2001-6-11,23,17,11,15,12,9,88,72,53,1026,1024,1022,10,10,10,21,13,,0.00,1,,173<br />
2001-6-12,21,16,12,16,14,12,100,83,68,1025,1024,1022,10,10,9,14,10,,0.00,4,,180<br />
2001-6-13,23,19,15,16,14,10,100,76,46,1023,1020,1017,10,10,10,24,8,,0.00,5,,333<br />
2001-6-14,24,18,13,14,11,3,100,66,39,1017,1016,1014,10,10,10,34,13,,0.00,4,,268<br />
2001-6-15,18,13,6,7,2,-3,72,50,24,1019,1017,1016,,,,27,14,,0.00,,,247<br />
2001-6-16,18,10,3,4,0,-7,81,55,18,1020,1018,1017,,,,21,10,,0.00,,,222<br />
2001-6-17,21,13,6,11,6,2,88,65,40,1023,1021,1020,10,10,10,21,11,,0.00,1,,202<br />
2001-6-18,22,16,11,13,11,8,88,72,52,1024,1022,1021,10,10,10,19,11,,0.00,2,,172<br />
2001-6-19,21,16,10,14,12,9,94,82,56,1025,1023,1021,10,10,10,19,10,,0.00,3,Fog,188<br />
2001-6-20,23,17,11,14,12,11,100,84,47,1023,1021,1020,10,10,9,19,10,,0.00,2,Fog,211<br />
2001-6-21,23,16,9,11,3,-8,100,56,13,1022,1020,1018,10,10,10,29,13,,0.00,1,,249<br />
2001-6-22,20,12,5,8,4,1,87,61,30,1025,1023,1021,10,10,10,21,10,,0.00,1,,221<br />
2001-6-23,22,14,7,13,8,5,94,73,45,1027,1025,1024,10,10,10,23,11,,0.00,1,,209<br />
2001-6-24,21,16,11,15,12,10,100,81,56,1025,1024,1022,10,10,10,14,10,,0.00,2,,180<br />
2001-6-25,22,16,10,13,11,10,100,83,46,1023,1022,1020,10,9,4,16,10,,0.00,1,,211<br />
2001-6-26,22,16,9,14,11,8,100,80,41,1022,1021,1019,10,10,10,16,10,,0.00,2,,196<br />
2001-6-27,22,16,10,15,11,8,100,71,41,1026,1024,1021,10,10,10,23,14,,0.00,2,,177<br />
2001-6-28,21,18,14,14,12,9,94,67,46,1026,1025,1023,10,10,10,24,16,39,0.00,3,,131<br />
2001-6-29,20,17,13,16,14,12,100,89,68,1025,1022,1020,10,9,4,16,11,,0.00,5,Rain,181<br />
2001-6-30,19,17,13,13,12,10,94,80,60,1021,1020,1019,10,9,5,19,11,,0.00,6,Rain,187<br />
2001-7-1,21,16,10,12,11,9,94,75,49,1022,1020,1019,10,10,10,23,14,,0.00,2,,180<br />
2001-7-2,20,15,10,14,11,9,94,80,56,1021,1019,1018,10,10,10,16,11,,0.00,4,,169<br />
2001-7-3,21,16,10,12,11,9,100,80,49,1020,1018,1016,10,10,4,23,11,,0.00,3,Rain-Thunderstorm,203<br />
2001-7-4,21,14,9,11,9,7,94,75,43,1019,1017,1015,10,10,10,21,11,,0.00,1,,200<br />
2001-7-5,21,14,8,13,9,6,100,77,46,1018,1016,1015,10,10,10,19,10,,0.00,1,,196<br />
2001-7-6,22,16,10,13,8,0,100,65,23,1015,1013,1010,10,10,10,24,11,,0.00,4,,274<br />
2001-7-7,18,12,6,4,2,0,76,52,30,1015,1013,1011,10,10,10,27,10,,0.00,1,,257<br />
2001-7-8,18,10,3,5,1,-3,93,57,26,1016,1014,1012,10,10,10,27,13,,0.00,1,,259<br />
2001-7-9,20,11,3,4,2,-1,93,57,24,1017,1015,1014,10,10,10,24,8,,0.00,2,,253<br />
2001-7-10,19,13,7,8,5,2,93,65,32,1021,1018,1016,10,10,10,26,8,,0.00,1,,231<br />
2001-7-11,21,14,8,13,9,5,88,71,49,1024,1022,1020,10,10,10,19,11,,0.00,5,,173<br />
2001-7-12,22,16,10,14,12,9,100,80,50,1024,1023,1022,10,10,10,13,8,,0.00,2,Fog,174<br />
2001-7-13,22,16,10,14,11,9,100,84,43,1025,1024,1023,10,10,7,14,10,,0.00,1,Fog,224<br />
2001-7-14,22,16,9,16,12,9,100,85,50,1024,1022,1018,10,9,1,19,6,,0.00,1,Fog,256<br />
2001-7-15,24,18,12,14,10,4,100,71,27,1022,1020,1018,10,10,10,24,8,,0.00,2,Fog,236<br />
2001-7-16,23,17,10,9,5,-1,88,54,20,1021,1019,1016,,,,24,10,,0.00,,,253<br />
2001-7-17,21,13,7,7,3,-4,87,53,20,1022,1020,1019,,,,24,10,,0.00,,,238<br />
2001-7-18,20,13,6,9,4,-1,82,58,24,1022,1020,1018,,,,21,11,,0.00,,,240<br />
2001-7-19,21,14,9,11,6,2,88,61,28,1021,1019,1016,10,10,10,23,10,,0.00,3,,207<br />
2001-7-20,22,14,7,11,7,3,93,69,29,1021,1019,1017,10,10,10,21,10,,0.00,1,,225<br />
2001-7-21,21,13,7,12,8,5,87,66,40,1021,1020,1018,10,10,10,23,10,,0.00,1,,179<br />
2001-7-22,21,14,9,12,9,7,93,70,46,1022,1020,1019,10,10,10,14,10,,0.00,2,,175<br />
2001-7-23,20,14,9,13,10,8,94,78,49,1022,1020,1019,10,10,10,14,10,,0.00,2,,174<br />
2001-7-24,19,14,11,13,12,10,100,79,60,1024,1022,1021,10,10,10,16,10,,0.00,4,,159<br />
2001-7-25,22,17,13,15,13,10,94,76,46,1026,1024,1023,10,10,10,14,6,,0.00,5,Rain,77<br />
2001-7-26,20,17,14,17,15,13,100,86,68,1023,1019,1017,10,9,3,27,18,,0.00,6,Rain,35<br />
2001-7-27,18,16,13,13,10,6,100,74,45,1016,1012,1010,10,10,8,37,16,58,0.00,4,Rain,283<br />
2001-7-28,19,16,12,7,5,4,67,53,37,1013,1010,1009,10,10,10,42,31,61,0.00,1,,257<br />
2001-7-29,24,17,10,10,7,6,76,56,36,1018,1014,1012,10,10,10,24,14,,0.00,3,,244<br />
2001-7-30,23,18,12,10,8,6,88,56,38,1020,1019,1017,10,10,10,19,13,,0.00,1,,189<br />
2001-7-31,21,16,11,14,10,8,94,71,46,1022,1020,1018,10,10,10,19,11,,0.00,1,,171<br />
2001-8-1,21,14,9,15,12,9,100,82,53,1020,1017,1014,10,10,10,21,11,,0.00,1,Fog,290<br />
2001-8-2,20,15,10,11,8,4,94,61,35,1024,1020,1016,10,10,10,23,11,,0.00,4,Fog,157<br />
2001-8-3,20,17,13,13,11,9,88,70,52,1026,1024,1024,10,10,10,19,10,,0.00,5,,163<br />
2001-8-4,21,17,14,15,13,11,100,84,56,1026,1024,1021,10,9,3,16,8,,0.00,5,,154<br />
2001-8-5,22,17,13,15,13,10,94,75,49,1022,1019,1015,10,10,10,26,11,,0.00,2,,346<br />
2001-8-6,23,17,10,16,11,1,100,75,32,1016,1014,1011,10,10,10,21,10,,0.00,1,Fog,296<br />
2001-8-7,21,14,8,9,4,-1,81,53,24,1016,1014,1012,,,,16,11,,0.00,,,266<br />
2001-8-8,23,14,6,12,4,-3,87,53,23,1020,1016,1013,10,10,10,29,10,,0.00,1,,302<br />
2001-8-9,20,14,8,8,2,-4,87,48,20,1024,1022,1020,,,,29,16,,0.00,,,235<br />
2001-8-10,20,12,5,12,7,3,94,74,40,1025,1023,1020,10,10,10,19,10,,0.00,,Fog,260<br />
2001-8-11,21,13,7,11,8,6,100,77,38,1025,1023,1021,10,10,10,16,6,,0.00,2,Fog,232<br />
2001-8-12,20,14,9,12,9,8,94,76,46,1023,1022,1020,10,10,10,14,10,,0.00,2,Fog,203<br />
2001-8-13,22,16,9,14,10,7,100,74,38,1025,1022,1021,10,10,10,16,10,,0.00,1,,174<br />
2001-8-14,21,16,11,12,10,9,88,70,49,1029,1026,1024,10,10,10,23,13,40,0.00,2,,176<br />
2001-8-15,22,16,11,12,11,10,100,77,46,1029,1027,1025,10,10,10,19,11,,0.00,2,,172<br />
2001-8-16,21,14,8,13,11,8,100,74,46,1025,1021,1016,10,7,2,27,13,,0.00,1,,299<br />
2001-8-17,26,19,12,12,2,-13,82,40,9,1015,1013,1010,4,4,4,35,26,50,0.00,,,293<br />
2001-8-18,22,14,7,0,-4,-11,54,28,10,1014,1011,1008,,,,35,19,58,0.00,,,262<br />
2001-8-19,21,13,5,9,3,-3,76,51,20,1015,1013,1012,,,,23,8,,0.00,,,292<br />
