
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-1,28,26,23,24,23,21,89,83,74,1009,1008,1006,10,10,9,14,6,,0.00,6,Rain,156<br />
2011-1-2,29,27,24,25,23,22,94,81,70,1007,1006,1004,10,10,9,14,6,,0.00,6,Rain,127<br />
2011-1-3,26,24,24,23,23,22,94,85,78,1008,1007,1005,10,9,5,11,5,,0.00,7,Rain,48<br />
2011-1-4,28,26,24,25,24,23,94,85,79,1009,1007,1006,10,9,5,26,8,,0.00,7,Rain,96<br />
2011-1-5,30,28,25,25,24,22,89,77,70,1012,1011,1009,10,10,10,21,11,,0.00,6,Rain,33<br />
2011-1-6,32,29,26,26,24,22,89,79,66,1012,1010,1009,10,9,4,35,8,,0.00,2,Rain-Thunderstorm,65<br />
2011-1-7,31,28,25,25,23,21,83,73,66,1013,1011,1009,10,10,10,14,8,,0.00,2,,82<br />
2011-1-8,30,28,25,24,23,22,83,74,70,1013,1011,1009,10,10,10,23,10,,0.00,1,,128<br />
2011-1-9,32,28,24,25,23,21,84,70,55,1011,1008,1006,10,10,10,14,8,,0.00,1,,95<br />
2011-1-10,34,29,25,25,23,22,89,73,56,1007,1005,1003,10,10,10,27,11,,0.00,5,,8<br />
2011-1-11,31,27,24,25,24,23,100,88,62,1006,1004,1002,10,8,3,23,16,,0.00,6,Rain-Thunderstorm,332<br />
2011-1-12,30,28,25,26,25,23,89,86,79,1005,1004,1002,10,9,6,26,10,,0.00,5,,153<br />
2011-1-13,32,28,25,26,24,22,94,79,58,1006,1005,1004,10,9,5,23,13,,0.00,6,Rain,328<br />
2011-1-14,29,27,26,25,24,24,94,85,74,1009,1008,1006,10,9,6,21,10,,0.00,6,Rain,161<br />
2011-1-15,30,28,25,25,24,23,94,86,70,1010,1008,1007,10,7,4,19,10,,0.00,6,Rain,93<br />
