
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2010-1-1,31,26,21,21,19,16,88,70,49,1016,1013,1010,10,10,10,26,18,,0.00,3,,113<br />
2010-1-2,30,26,21,23,21,19,94,77,62,1014,1012,1010,10,10,10,24,11,,0.00,3,,162<br />
2010-1-3,33,28,23,24,22,21,89,76,59,1015,1013,1009,10,10,10,32,18,,0.00,2,,106<br />
2010-1-4,27,24,23,25,24,23,100,94,83,1013,1011,1008,10,8,3,14,8,,0.00,6,Rain,2<br />
2010-1-5,31,27,24,26,24,23,100,88,70,1008,1005,1002,10,10,6,26,10,,0.00,4,Rain,298<br />
2010-1-6,29,26,23,26,24,22,100,91,70,1010,1005,1002,10,8,2,29,11,,0.00,6,Rain,266<br />
2010-1-7,24,22,21,21,18,16,100,75,61,1017,1014,1010,10,10,9,29,18,,0.00,8,Rain,148<br />
2010-1-8,30,25,20,22,19,16,88,74,58,1017,1013,1010,10,10,10,23,14,,0.00,4,,109<br />
2010-1-9,30,27,24,25,23,21,94,81,66,1013,1010,1008,10,10,10,23,11,,0.00,6,,90<br />
2010-1-10,31,26,21,27,24,20,100,88,70,1012,1007,1006,10,7,2,24,8,,0.00,5,Rain-Thunderstorm,350<br />
2010-1-11,30,27,24,24,23,22,100,82,66,1010,1008,1007,10,10,8,23,10,,0.00,5,Rain,182<br />
2010-1-12,33,28,23,26,23,21,100,82,63,1008,1005,1004,10,10,3,29,14,50,0.00,4,Rain-Thunderstorm,30<br />
2010-1-13,25,23,21,23,18,16,94,74,61,1014,1012,1009,10,10,10,23,11,,0.00,6,,153<br />
2010-1-14,29,24,19,20,19,16,100,80,51,1017,1013,1012,10,9,4,21,8,,0.00,4,,281<br />
2010-1-15,28,23,19,18,16,14,83,64,42,1019,1017,1007,,,,37,14,,0.00,,,102<br />
2010-1-16,30,26,21,23,20,17,100,77,55,1017,1014,1010,10,8,3,35,14,47,0.00,5,Rain-Thunderstorm,113<br />
2010-1-17,31,26,22,25,23,22,100,86,66,1013,1012,1010,10,10,10,19,8,,0.00,5,Rain,243<br />
2010-1-18,33,27,22,24,22,20,100,76,55,1014,1011,1008,10,10,10,26,8,,0.00,3,,96<br />
2010-1-19,26,23,22,25,23,22,100,95,83,1008,1006,1002,10,7,1,23,11,,0.00,6,Rain-Thunderstorm,31<br />
2010-1-20,27,24,22,24,21,17,100,81,61,1013,1008,1005,10,10,10,21,11,,0.00,5,Rain,221<br />
2010-1-21,27,22,18,20,19,17,100,81,54,1015,1013,1012,10,10,10,24,8,,0.00,6,,134<br />
2010-1-22,27,23,20,20,19,19,94,76,61,1015,1014,1013,10,10,10,23,11,,0.00,4,,121<br />
2010-1-23,28,24,20,22,20,18,89,77,65,1016,1014,1013,10,10,10,27,18,,0.00,5,,115<br />
2010-1-24,30,26,22,23,22,21,100,81,62,1015,1013,1011,10,10,10,27,16,,0.00,2,,109<br />
2010-1-25,31,26,22,23,22,20,100,82,52,1014,1013,1011,10,10,10,26,13,,0.00,3,,108<br />
2010-1-26,29,27,24,23,23,22,94,82,66,1014,1012,1010,10,10,10,21,13,,0.00,4,Rain-Thunderstorm,137<br />
2010-1-27,28,26,23,24,23,21,100,91,74,1011,1010,1008,10,8,3,23,8,,0.00,5,Rain-Thunderstorm,182<br />
2010-1-28,28,24,22,24,23,22,100,90,74,1010,1009,1007,10,8,4,14,6,,0.00,5,Rain,29<br />
2010-1-29,30,26,21,24,23,21,100,86,66,1008,1007,1005,10,7,0,14,5,,0.00,3,Fog-Rain-Thunderstorm,3<br />
2010-1-30,34,28,23,25,23,22,100,80,49,1012,1010,1008,10,9,6,29,5,,0.00,2,Rain-Thunderstorm,181<br />
2010-1-31,34,28,22,26,24,22,100,79,52,1014,1012,1010,10,10,10,21,5,,0.00,2,,96<br />
2010-2-1,34,29,24,26,25,23,100,84,59,1012,1011,1008,10,7,0,23,8,,0.00,1,Fog-Rain-Thunderstorm,30<br />
2010-2-2,37,31,25,25,24,22,100,74,44,1011,1009,1007,10,10,10,16,8,,0.00,3,Thunderstorm,315<br />
2010-2-3,39,33,27,25,23,19,84,57,31,1008,1007,1004,10,10,10,26,13,,0.00,2,,7<br />
2010-2-4,38,31,25,26,24,22,100,73,42,1011,1008,1006,10,8,1,32,11,,0.00,5,Rain-Thunderstorm,41<br />
2010-2-5,35,30,25,28,25,23,94,83,63,1012,1010,1007,10,10,10,34,8,,0.00,5,Rain-Thunderstorm,74<br />
2010-2-6,36,31,26,26,24,23,89,75,56,1010,1008,1006,10,10,10,26,8,,0.00,3,,86<br />
2010-2-7,38,31,25,27,24,22,94,71,42,1010,1007,1005,10,10,10,16,6,,0.00,2,,353<br />
2010-2-8,28,26,24,26,24,23,100,89,74,1009,1008,1006,10,9,2,37,13,52,0.00,6,Rain-Thunderstorm,271<br />
2010-2-9,31,27,23,23,22,15,100,80,38,1009,1008,1006,10,10,9,16,10,,0.00,5,,326<br />
2010-2-10,33,27,22,24,22,21,100,77,55,1009,1007,1005,10,10,10,23,11,,0.00,2,,111<br />
2010-2-11,33,28,24,25,24,23,100,80,55,1012,1010,1008,10,9,3,21,6,,0.00,3,,5<br />
2010-2-12,34,29,24,25,23,21,100,74,52,1014,1012,1010,10,9,5,19,6,,0.00,2,,107<br />
2010-2-13,34,29,24,25,24,22,100,77,52,1013,1011,1009,10,9,3,40,10,,0.00,2,Thunderstorm,58<br />
2010-2-14,30,27,24,25,23,22,100,83,70,1012,1011,1009,10,10,5,19,8,,0.00,4,Rain-Thunderstorm,323<br />
2010-2-15,26,24,23,25,24,23,100,98,89,1010,1009,1007,10,6,3,14,6,,0.00,8,Rain,70<br />
2010-2-16,26,23,21,24,22,19,100,95,88,1015,1008,1004,10,7,2,27,8,,0.00,7,Rain,163<br />
2010-2-17,27,23,21,21,19,18,100,81,61,1017,1015,1013,10,10,10,32,11,,0.00,5,,112<br />
2010-2-18,29,24,20,21,19,18,94,76,58,1018,1017,1015,10,10,10,32,14,,0.00,2,,105<br />
2010-2-19,32,26,20,24,21,18,94,74,46,1018,1016,1013,10,10,10,19,11,,0.00,1,,105<br />
2010-2-20,34,28,23,26,23,22,100,78,52,1015,1013,1011,,,,19,8,,0.00,,,75<br />
2010-2-21,35,29,24,26,24,22,100,82,52,1012,1011,1008,10,7,3,42,8,61,0.00,6,Rain-Thunderstorm,283<br />
2010-2-22,32,28,24,26,25,24,100,86,66,1011,1008,1004,10,9,3,13,5,,0.00,5,Rain-Thunderstorm,46<br />
2010-2-23,32,28,24,26,24,23,100,87,66,1010,1006,1003,10,10,8,37,10,,0.00,6,Rain,315<br />
2010-2-24,24,23,22,24,18,12,100,76,50,1018,1013,1010,10,8,3,21,10,,0.00,6,Rain,174<br />
2010-2-25,24,21,18,16,13,12,83,64,53,1020,1019,1018,10,10,10,16,13,,0.00,3,,188<br />
2010-2-26,27,20,14,17,16,13,100,74,50,1019,1018,1016,10,10,10,21,8,,0.00,1,,112<br />
2010-2-27,29,23,17,20,18,16,100,76,48,1017,1016,1014,10,10,10,24,8,,0.00,2,,101<br />
2010-2-28,30,25,20,20,19,18,94,74,48,1018,1017,1015,10,10,10,24,11,,0.00,2,,110<br />
2010-3-1,29,23,18,21,19,18,100,77,58,1019,1017,1015,10,10,10,29,13,,0.00,4,,102<br />
2010-3-2,31,24,19,21,19,17,100,74,43,1017,1015,1013,10,10,9,26,11,,0.00,2,,98<br />
2010-3-3,31,24,19,22,19,16,100,72,40,1017,1015,1013,10,10,10,26,10,,0.00,1,,95<br />
2010-3-4,30,26,22,23,22,20,94,77,58,1016,1015,1013,10,10,10,23,13,,0.00,4,,103<br />
2010-3-5,30,26,21,22,21,18,100,78,58,1014,1012,1011,10,10,10,29,8,58,0.00,2,,280<br />
2010-3-6,29,24,19,23,20,18,100,82,51,1013,1012,1011,10,10,8,19,5,,0.00,3,,228<br />
2010-3-7,27,23,19,23,22,19,100,95,74,1012,1011,1009,10,6,2,16,6,,0.00,5,Rain,214<br />
2010-3-8,28,24,21,24,22,21,100,90,74,1011,1010,1008,10,8,4,23,8,,0.00,5,Rain,114<br />
2010-3-9,26,23,22,24,23,21,100,93,74,1011,1010,1008,10,6,2,23,8,,0.00,6,Rain,220<br />
2010-3-10,29,26,22,24,23,20,100,87,58,1009,1008,1007,10,9,5,16,6,,0.00,5,Rain,216<br />
2010-3-11,30,26,22,24,23,21,100,89,66,1008,1007,1004,10,8,1,19,6,,0.00,5,Rain,271<br />
2010-3-12,28,24,21,22,19,16,100,77,51,1010,1008,1007,10,10,10,16,6,,0.00,4,,242<br />
2010-3-13,27,23,19,22,21,19,100,86,65,1010,1008,1005,10,10,8,10,6,,0.00,5,Rain,26<br />
2010-3-14,28,24,20,22,21,20,100,84,66,1008,1006,1004,10,10,9,29,10,,0.00,4,,305<br />
2010-3-15,26,22,17,22,18,12,94,79,56,1017,1013,1009,10,10,10,19,8,,0.00,4,Rain,235<br />
2010-3-16,27,21,15,17,13,7,94,65,30,1022,1020,1017,10,10,10,19,8,,0.00,1,,138<br />
2010-3-17,30,22,15,20,17,14,94,74,48,1020,1018,1015,10,10,10,21,11,,0.00,1,,89<br />
2010-3-18,32,24,18,21,19,17,100,72,40,1017,1015,1013,,,,23,10,,0.00,,,53<br />
