
SAST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2010-1-1,27,22,16,16,14,12,94,64,42,1026,1023,1021,10,10,7,34,11,,0.00,2,Thunderstorm,3<br />
2010-1-2,26,21,16,17,16,15,100,81,51,1024,1022,1019,10,9,4,27,14,60,0.00,3,Rain-Thunderstorm,106<br />
2010-1-3,22,19,16,17,16,15,100,88,69,1024,1021,1019,10,9,5,34,19,,0.00,4,Rain-Thunderstorm,320<br />
2010-1-4,24,20,16,18,17,15,100,89,61,1025,1022,1021,10,9,3,29,13,35,0.00,3,Rain-Thunderstorm,126<br />
2010-1-5,17,16,14,15,14,13,100,93,88,1027,1025,1024,10,9,5,27,23,,0.00,6,Rain,92<br />
2010-1-6,23,18,14,15,14,13,100,75,53,1026,1024,1022,10,9,5,13,10,,0.00,5,,33<br />
2010-1-7,27,22,17,16,14,10,94,64,34,1024,1022,1019,10,9,6,26,13,39,0.00,2,Rain-Thunderstorm,197<br />
2010-1-8,24,19,15,16,15,14,100,78,53,1024,1022,1019,10,9,5,23,13,,0.00,3,Rain-Thunderstorm,335<br />
2010-1-9,21,17,14,16,14,12,100,81,60,1025,1023,1020,10,9,2,26,14,40,0.00,3,Rain-Thunderstorm,54<br />
2010-1-10,23,18,14,14,12,8,94,66,46,1024,1023,1021,10,10,10,23,14,,0.00,3,,26<br />
2010-1-11,25,20,15,15,13,11,100,68,41,1024,1023,1021,10,9,6,19,10,,0.00,3,,230<br />
2010-1-12,25,20,15,17,15,14,94,72,53,1026,1024,1023,10,9,3,26,10,,0.00,2,Rain-Thunderstorm,24<br />
2010-1-13,26,20,15,17,15,14,100,78,47,1028,1026,1024,10,9,5,24,10,37,0.00,3,Rain-Thunderstorm,79<br />
2010-1-14,24,19,14,17,16,14,100,77,57,1027,1025,1022,10,9,3,19,10,29,0.00,4,Rain-Thunderstorm,343<br />
2010-1-15,25,21,17,18,16,13,94,72,53,1025,1023,1020,10,9,2,29,11,,0.00,2,Rain-Thunderstorm,303<br />
2010-1-16,26,21,16,18,15,12,94,70,57,1026,1024,1023,10,10,8,21,13,39,0.00,2,Rain-Thunderstorm,340<br />
2010-1-17,26,21,17,19,17,15,94,81,54,1028,1026,1024,10,9,6,26,16,,0.00,4,Rain,352<br />
2010-1-18,22,19,16,17,16,14,100,86,69,1028,1026,1023,10,9,5,24,18,,0.00,2,Rain-Thunderstorm,329<br />
2010-1-19,26,21,17,17,16,14,94,76,47,1024,1022,1020,10,9,6,29,14,47,0.00,2,Rain-Thunderstorm,291<br />
2010-1-20,23,19,15,17,16,15,100,90,61,1026,1024,1023,10,8,3,27,14,32,0.00,4,Fog-Rain-Thunderstorm,100<br />
2010-1-21,20,18,17,17,17,16,100,93,83,1026,1025,1024,10,7,3,21,13,,0.00,4,Rain,32<br />
2010-1-22,24,20,16,17,16,15,100,82,61,1026,1023,1021,10,8,2,23,13,42,0.00,5,Rain,14<br />
2010-1-23,24,20,16,18,17,15,100,86,65,1023,1022,1019,10,8,5,23,11,40,0.00,2,Rain-Thunderstorm,145<br />
2010-1-24,24,20,16,17,16,16,100,79,61,1022,1020,1019,10,9,5,23,13,,0.00,3,Rain,346<br />
2010-1-25,27,21,16,18,16,15,100,76,51,1023,1020,1017,10,9,2,26,11,37,0.00,2,Rain-Hail-Thunderstorm,39<br />
2010-1-26,25,20,16,19,17,16,100,87,65,1021,1019,1017,10,9,5,29,14,,0.00,3,Rain-Thunderstorm,18<br />
2010-1-27,23,20,17,19,17,16,100,90,69,1019,1017,1016,10,6,0,24,16,,0.00,5,Fog-Rain,313<br />
2010-1-28,25,21,17,18,17,16,100,83,65,1019,1018,1016,10,7,1,26,16,,0.00,4,Fog,122<br />
2010-1-29,26,21,16,18,16,14,100,82,50,1021,1019,1016,10,9,5,23,13,,0.00,4,Rain-Thunderstorm,35<br />
