
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,26,20,14,15,13,11,82,63,44,1019,1017,1015,,,,19,6,,0.00,3,,334<br />
2000-1-2,23,17,11,14,12,10,94,66,52,1021,1019,1017,,,,14,6,,0.00,3,,340<br />
2000-1-3,21,19,16,13,10,6,77,57,40,1022,1020,1019,,,,34,24,,0.00,1,,16<br />
2000-1-4,23,19,15,13,11,8,82,60,41,1021,1019,1017,,,,37,24,,0.00,0,,20<br />
2000-1-5,23,14,7,15,12,3,82,67,53,1019,1017,1015,,,,19,6,,0.00,2,,318<br />
2000-1-6,22,14,8,14,11,3,76,63,56,1021,1020,1018,,,,34,11,,0.00,1,,12<br />
2000-1-7,21,17,14,17,12,9,83,68,56,1022,1020,1019,,,,29,16,,0.00,4,,16<br />
2000-1-8,24,14,6,14,10,5,93,62,43,1020,1018,1016,,,,19,8,,0.00,1,,328<br />
2000-1-9,24,14,5,12,9,4,93,62,41,1020,1018,1016,,,,23,11,,0.00,3,,180<br />
2000-1-10,25,19,12,13,10,6,72,56,39,1019,1016,1015,,,,19,8,,0.00,1,,315<br />
2000-1-11,26,16,7,12,8,1,76,53,34,1018,1016,1014,,,,14,3,,0.00,4,,328<br />
2000-1-12,25,15,5,15,10,1,87,56,31,1018,1017,1015,,,,19,8,,0.00,2,,346<br />
2000-1-13,28,18,8,14,10,4,76,50,28,1019,1017,1015,,,,19,8,,0.00,5,,351<br />
2000-1-14,27,22,17,15,10,8,55,45,34,1019,1017,1015,,,,29,16,,0.00,4,,9<br />
2000-1-15,24,17,11,13,11,5,77,59,38,1019,1018,1016,,,,19,8,,0.00,7,,327<br />
2000-1-16,27,18,10,12,10,7,94,54,37,1019,1016,1015,,,,23,10,,0.00,4,,312<br />
2000-1-17,27,18,10,14,11,4,66,53,37,1020,1017,1016,,,,23,5,,0.00,0,,326<br />
2000-1-18,28,19,11,14,11,5,67,51,28,1019,1016,1014,,,,19,6,,0.00,0,,320<br />
2000-1-19,30,20,11,14,11,3,82,48,30,1016,1015,1013,,,,23,10,,0.00,0,,345<br />
2000-1-20,27,19,11,16,13,4,88,61,37,1018,1016,1014,,,,19,10,,0.00,0,,301<br />
2000-1-21,32,21,11,19,13,7,76,52,24,1016,1014,1012,,,,14,3,,0.00,0,,330<br />
2000-1-22,31,22,14,16,14,11,100,59,33,1016,1014,1012,,,,19,14,,0.00,3,,192<br />
2000-1-23,24,18,13,16,13,9,82,67,56,1017,1016,1015,,,,19,5,,0.00,5,,326<br />
2000-1-24,27,19,11,13,9,5,68,46,30,1018,1016,1014,,,,23,8,,0.00,0,,356<br />
2000-1-25,29,20,12,17,10,6,94,47,25,1017,1014,1012,,,,14,5,,0.00,3,,311<br />
2000-1-26,31,23,16,17,15,11,83,56,35,1015,1013,1011,,,,19,14,,0.00,0,,197<br />
2000-1-27,25,21,16,16,13,10,82,61,44,1019,1017,1016,,,,26,11,,0.00,0,,3<br />
2000-1-28,25,17,8,13,10,4,76,57,44,1018,1017,1015,,,,26,10,,0.00,0,,334<br />
2000-1-29,25,16,7,14,10,4,93,55,38,1019,1017,1016,,,,23,10,,0.00,0,,325<br />
2000-1-30,29,22,15,16,14,12,94,64,40,1021,1019,1017,,,,19,6,,0.00,4,,285<br />
2000-1-31,26,18,10,15,13,6,82,64,44,1020,1019,1016,,,,19,10,,0.00,0,,306<br />
2000-2-1,25,18,10,16,13,7,82,62,50,1020,1019,1017,,,,26,6,,0.00,2,,350<br />
2000-2-2,25,17,8,15,12,4,82,60,47,1020,1019,1017,,,,19,10,,0.00,0,,312<br />
2000-2-3,24,16,7,16,12,3,82,65,46,1021,1019,1017,,,,23,6,,0.00,0,,327<br />
2000-2-4,25,17,9,14,10,3,77,55,36,1019,1017,1015,,,,26,6,,0.00,2,,332<br />
2000-2-5,30,20,11,15,12,10,94,50,35,1020,1018,1016,,,,23,11,,0.00,5,,10<br />
2000-2-6,25,18,12,16,12,4,73,57,41,1021,1020,1018,,,,23,6,,0.00,4,,329<br />
2000-2-7,26,20,15,14,12,10,72,53,39,1021,1020,1018,,,,23,8,,0.00,4,,349<br />
2000-2-8,28,18,9,14,12,5,76,56,37,1020,1017,1015,8,8,8,19,8,,0.00,3,,320<br />
2000-2-9,31,22,13,15,12,7,67,48,29,1018,1016,1014,,,,19,13,,0.00,6,,288<br />
2000-2-10,30,23,16,16,13,8,73,52,28,1017,1016,1014,,,,19,11,,0.00,4,,309<br />
2000-2-11,28,22,16,15,12,11,72,50,37,1017,1016,1014,,,,23,10,,0.00,4,,318<br />
2000-2-12,28,23,17,18,13,9,68,55,37,1018,1016,1014,,,,29,8,,0.00,0,,321<br />
2000-2-13,29,18,8,13,11,5,93,51,32,1017,1015,1013,,,,23,10,,0.00,1,,353<br />
2000-2-14,27,19,11,15,12,5,73,57,44,1017,1016,1014,,,,19,10,,0.00,2,,332<br />
2000-2-15,29,21,13,15,13,7,73,56,39,1018,1017,1015,,,,23,8,,0.00,4,,338<br />
2000-2-16,32,23,14,17,14,8,83,51,31,1018,1016,1014,,,,19,11,,0.00,2,,243<br />
2000-2-17,29,22,16,17,15,12,88,60,39,1018,1016,1014,,,,23,16,,0.00,3,,310<br />
2000-2-18,27,22,18,15,13,12,73,57,42,1019,1017,1015,,,,26,14,,0.00,0,,349<br />
2000-2-19,25,18,12,15,13,11,94,63,50,1019,1017,1016,,,,26,11,,0.00,1,,330<br />
2000-2-20,33,24,16,15,13,11,72,48,29,1019,1018,1016,,,,14,11,,0.00,5,,211<br />
2000-2-21,33,24,15,16,14,11,77,52,29,1021,1019,1016,,,,19,13,,0.00,1,,327<br />
2000-2-22,21,16,15,15,14,13,88,78,68,1022,1022,1021,,,,11,6,,0.00,0,,150<br />
2000-5-3,30,26,19,17,15,14,73,59,40,1012,1010,1009,,,,26,21,,0.00,0,,196<br />
2000-5-4,35,24,13,17,14,10,88,51,30,1012,1010,1009,,,,26,19,,0.00,0,,186<br />
2000-5-5,35,26,16,15,14,12,82,51,30,1013,1011,1009,8,8,8,26,16,,0.00,0,,189<br />
2000-5-6,35,25,15,20,15,13,94,55,30,1014,1013,1011,10,8,8,23,14,,0.00,0,,192<br />
2000-5-7,35,25,15,17,14,12,94,49,26,1015,1013,1011,10,7,5,26,18,,0.00,0,,213<br />
2000-5-8,36,24,13,18,13,9,82,45,25,1013,1012,1009,,,,26,16,,0.00,0,,193<br />
2000-5-9,35,25,15,18,16,12,88,55,34,1012,1010,1008,10,9,8,23,16,,0.00,1,,188<br />
2000-5-10,31,23,16,16,14,13,83,57,35,1013,1011,1009,10,10,10,26,19,,0.00,2,,184<br />
2000-5-11,31,23,17,17,16,13,88,61,40,1014,1012,1010,10,10,10,29,21,,0.00,1,,199<br />
2000-5-12,32,23,16,17,15,12,88,54,31,1014,1012,1010,10,10,10,27,19,,0.00,0,,266<br />
2000-5-13,33,24,15,17,14,12,94,46,29,1013,1011,1009,10,9,8,23,11,,0.00,0,,312<br />
