
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2008-1-1,33,27,22,23,22,19,100,78,46,1013,1011,1009,10,9,7,29,14,,0.00,5,,120<br />
2008-1-2,33,28,23,23,23,21,100,77,52,1012,1011,1009,10,10,9,26,16,,0.00,2,,112<br />
2008-1-3,35,28,22,24,22,20,100,74,44,1011,1010,1007,10,10,10,32,14,,0.00,3,Thunderstorm,51<br />
2008-1-4,30,27,24,24,23,21,94,77,58,1015,1013,1011,10,10,10,27,14,,0.00,4,,216<br />
2008-1-5,30,27,23,23,22,21,100,86,58,1016,1014,1012,10,9,3,27,8,,0.00,3,Rain-Thunderstorm,159<br />
2008-1-6,29,26,21,22,18,16,94,69,48,1015,1013,1012,10,10,10,35,18,,0.00,5,,117<br />
2008-1-7,31,24,19,23,20,16,94,77,48,1016,1012,1008,10,9,3,23,14,,0.00,4,Rain-Thunderstorm,134<br />
2008-1-8,34,27,19,21,18,9,100,66,21,1011,1009,1007,10,10,9,26,10,,0.00,1,,108<br />
2008-1-9,34,27,19,23,19,14,100,68,30,1009,1007,1004,10,9,7,26,10,,0.00,0,,79<br />
2008-1-10,37,29,22,23,21,16,100,67,29,1006,1004,1001,10,10,10,26,13,,0.00,2,,61<br />
2008-1-11,27,23,21,23,22,20,100,89,74,1014,1008,1002,10,7,3,40,16,69,0.00,7,Rain-Thunderstorm,195<br />
2008-1-12,27,23,20,19,16,15,83,65,48,1018,1016,1014,10,10,10,26,14,,0.00,5,,134<br />
2008-1-13,28,23,19,20,18,16,94,72,58,1018,1016,1015,10,10,10,39,21,,0.00,3,,111<br />
2008-1-14,30,26,21,24,21,18,94,79,61,1018,1016,1014,10,10,10,24,14,,0.00,4,,118<br />
2008-1-15,33,27,22,24,22,19,100,75,46,1015,1012,1008,10,10,10,21,11,,0.00,2,,96<br />
2008-1-16,33,28,23,24,22,20,100,77,52,1008,1006,1003,10,9,5,29,13,50,0.00,8,Rain,322<br />
