
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,21,18,16,19,13,9,100,71,49,1020,1015,1012,10,10,9,29,21,,0.00,5,Rain,217<br />
2015-1-2,23,17,12,16,13,11,100,76,53,1023,1021,1019,10,10,10,26,11,,0.00,4,,223<br />
2015-1-3,22,18,14,17,15,13,94,79,64,1024,1023,1022,10,10,10,24,13,,0.00,5,,201<br />
2015-1-4,25,20,15,18,16,14,100,82,54,1024,1023,1021,10,10,9,26,6,,0.00,2,,189<br />
2015-1-5,24,19,15,18,16,14,100,82,65,1023,1022,1020,10,10,10,23,8,,0.00,6,,195<br />
2015-1-6,24,19,14,16,15,14,100,76,57,1022,1021,1019,10,10,10,24,11,,0.00,4,,214<br />
2015-1-7,24,20,16,18,16,13,94,75,61,1020,1018,1016,10,10,10,24,14,,0.00,3,,231<br />
2015-1-8,26,20,15,17,15,13,94,74,53,1021,1018,1017,10,10,10,32,16,,0.00,5,,102<br />
2015-1-9,24,21,18,17,16,15,88,74,57,1023,1022,1021,10,10,6,19,13,,0.00,6,Rain,18<br />
2015-1-10,25,20,16,19,17,16,100,80,61,1023,1021,1019,10,10,10,26,11,,0.00,4,,211<br />
2015-1-11,24,21,18,18,16,13,88,71,50,1020,1017,1015,10,10,10,27,16,,0.00,3,,217<br />
2015-1-12,25,22,19,19,17,15,88,77,61,1016,1015,1014,10,10,10,32,23,,0.00,5,,215<br />
2015-1-13,24,21,18,17,16,14,88,73,57,1015,1014,1013,10,10,10,26,21,,0.00,5,,213<br />
2015-1-14,24,20,16,15,14,13,94,71,53,1014,1012,1010,10,10,10,24,13,,0.00,5,,196<br />
2015-1-15,26,21,16,17,16,14,88,74,53,1011,1009,1007,10,10,10,24,10,,0.00,4,,196<br />
2015-1-16,26,21,17,17,15,13,94,69,44,1010,1009,1007,10,10,10,21,8,,0.00,4,,20<br />
2015-1-17,25,21,18,20,18,15,100,84,54,1009,1008,1006,10,10,7,23,10,,0.00,7,Rain,342<br />
2015-1-18,25,21,18,19,16,13,94,73,53,1009,1007,1006,10,10,10,23,14,,0.00,6,Rain,227<br />
2015-1-19,26,22,18,19,17,14,100,74,53,1012,1009,1007,10,10,6,26,13,,0.00,5,Rain,243<br />
2015-1-20,25,21,17,18,16,15,94,75,54,1018,1015,1012,10,10,10,24,11,35,0.00,3,,251<br />
2015-1-21,24,20,17,15,13,9,82,64,41,1020,1019,1018,10,10,10,29,16,,0.00,4,,193<br />
2015-1-22,26,20,14,15,14,13,94,68,50,1022,1019,1018,10,10,10,29,16,45,0.00,3,,75<br />
2015-1-23,25,21,17,15,14,13,88,66,50,1022,1021,1020,10,10,10,19,11,,0.00,5,,38<br />
2015-1-24,26,22,18,17,15,13,88,67,47,1022,1021,1020,10,10,10,24,10,,0.00,5,,252<br />
2015-1-25,27,21,16,18,16,15,100,73,48,1022,1020,1018,10,10,10,23,10,,0.00,5,,41<br />
2015-1-26,26,21,17,17,14,12,83,67,42,1020,1016,1013,10,10,10,19,10,,0.00,6,,81<br />
2015-1-27,26,22,18,18,16,12,94,71,44,1014,1010,1008,10,10,8,21,8,,0.00,6,,161<br />
2015-1-28,26,22,19,18,16,13,88,70,47,1010,1009,1008,10,10,10,32,11,,0.00,5,Rain,115<br />
2015-1-29,28,23,18,17,17,15,94,71,48,1012,1010,1009,10,10,10,26,16,,0.00,5,,109<br />
2015-1-30,28,23,18,19,17,16,94,73,48,1013,1011,1010,10,10,10,26,14,,0.00,5,,62<br />
2015-1-31,24,22,20,21,19,17,100,84,65,1014,1013,1012,10,9,4,26,14,39,0.00,6,Rain,26<br />
2015-2-1,24,22,20,20,19,17,100,84,69,1014,1013,1011,10,10,10,24,11,,0.00,6,Rain,23<br />
2015-2-2,28,23,19,20,18,16,100,77,48,1012,1010,1008,10,10,10,32,13,,0.00,5,Rain,318<br />
2015-2-3,26,23,20,20,18,16,100,77,57,1010,1008,1007,10,10,10,32,18,,0.00,5,Rain,252<br />
2015-2-4,21,18,16,17,16,14,94,84,64,1010,1008,1005,10,10,8,21,11,,0.00,5,Rain,315<br />
2015-2-5,22,19,17,18,14,10,100,72,49,1009,1007,1005,10,10,8,40,21,,0.00,6,Rain,226<br />
2015-2-6,21,18,16,16,13,10,94,69,52,1009,1006,1004,10,10,3,52,42,74,0.00,6,Rain,238<br />
2015-2-7,22,19,16,13,11,9,77,63,49,1019,1014,1009,10,10,10,45,31,,0.00,6,Rain,214<br />
2015-2-8,22,19,17,16,14,12,88,73,64,1022,1020,1019,10,10,10,21,13,,0.00,7,,217<br />
2015-2-9,24,21,18,17,16,14,88,76,61,1021,1020,1019,10,10,10,24,11,,0.00,8,,266<br />
2015-2-10,25,21,18,18,16,13,94,75,54,1029,1024,1021,10,10,3,26,11,42,0.00,6,Rain,174<br />
2015-2-11,23,19,15,13,10,8,73,56,43,1031,1029,1028,10,10,10,21,16,,0.00,6,,109<br />
2015-2-12,23,19,16,14,12,9,88,67,43,1030,1027,1024,10,10,10,21,13,,0.00,7,,92<br />
2015-2-13,24,20,16,16,14,12,88,73,50,1025,1021,1019,10,10,10,29,10,,0.00,7,,203<br />
2015-2-14,25,20,15,16,14,13,94,75,50,1022,1020,1019,10,10,10,21,10,,0.00,5,Rain,118<br />
2015-2-15,23,19,16,16,14,12,88,72,53,1024,1023,1022,10,10,10,14,8,27,0.00,5,Rain,56<br />
2015-2-16,24,19,15,17,15,14,94,81,57,1025,1023,1022,10,10,10,24,6,,0.00,5,Rain,19<br />
2015-2-17,24,19,14,16,14,13,100,76,53,1026,1024,1023,10,10,10,19,8,,0.00,3,,299<br />
2015-2-18,24,19,15,17,15,14,94,77,57,1027,1025,1024,10,10,10,24,11,,0.00,2,,254<br />
2015-2-19,24,19,14,16,15,14,100,76,57,1025,1023,1021,10,10,10,32,14,,0.00,2,Rain,196<br />
2015-2-20,25,21,18,17,16,15,94,78,57,1022,1021,1020,10,10,10,19,11,,0.00,5,Rain,220<br />
2015-2-21,25,21,17,19,17,15,100,84,54,1023,1022,1021,10,10,4,21,6,,0.00,6,Rain,18<br />
2015-2-22,23,21,19,18,17,15,94,81,61,1024,1023,1021,10,10,10,19,6,,0.00,6,,302<br />
2015-2-23,25,21,17,17,16,14,94,76,53,1024,1023,1021,10,10,10,39,11,,0.00,6,Rain,77<br />
2015-2-24,23,20,17,16,14,13,94,73,53,1022,1019,1016,10,10,10,24,11,,0.00,6,Rain,89<br />
2015-2-25,25,19,14,17,15,12,100,78,53,1017,1014,1012,10,10,10,26,10,,0.00,1,,192<br />
2015-2-26,25,20,16,17,16,14,100,76,53,1013,1012,1011,10,10,10,24,10,,0.00,3,,179<br />
