
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,28,26,24,25,23,22,100,90,78,1012,1010,1009,10,7,4,21,10,,0.00,6,,157<br />
2009-1-2,29,27,24,24,24,22,100,90,66,1010,1008,1006,10,6,1,24,10,,0.00,6,Rain-Thunderstorm,163<br />
2009-1-3,34,29,24,25,23,21,94,78,49,1006,1002,998,10,10,7,23,11,,0.00,6,Rain,335<br />
2009-1-4,28,24,21,24,21,18,100,81,65,1011,1005,1000,10,9,4,24,11,39,0.00,7,Rain,261<br />
2009-1-5,24,22,21,21,21,19,100,91,78,1013,1011,1009,10,7,5,16,6,,0.00,8,Rain,176<br />
2009-1-6,25,22,20,22,21,19,100,93,78,1015,1013,1011,8,6,4,23,5,,0.00,8,Rain,158<br />
2009-1-7,26,23,21,22,21,20,100,85,78,1015,1013,1012,10,9,4,21,6,,0.00,5,,160<br />
2009-1-8,27,24,23,23,22,21,94,85,74,1015,1013,1012,10,10,10,26,10,,0.00,3,,124<br />
2009-1-9,28,26,24,25,23,23,94,89,79,1017,1015,1014,10,10,10,27,11,,0.00,4,,169<br />
2009-1-10,28,26,24,24,23,23,94,83,74,1019,1017,1015,10,10,9,23,11,,0.00,4,,147<br />
2009-1-11,31,27,24,24,22,22,89,77,62,1018,1016,1014,10,10,10,14,8,,0.00,1,,108<br />
2009-1-12,30,27,24,24,23,21,94,78,66,1015,1013,1012,10,10,10,21,8,,0.00,2,,158<br />
2009-1-13,33,29,25,26,24,21,94,75,52,1013,1011,1010,10,10,10,24,8,,0.00,1,,350<br />
2009-1-14,29,27,26,25,23,20,89,76,65,1012,1010,1007,10,10,10,35,13,63,0.00,6,Rain-Thunderstorm,182<br />
2009-1-15,31,28,25,25,22,19,89,72,51,1011,1008,1007,10,10,10,29,16,,0.00,7,Rain,278<br />
2009-1-16,28,26,24,24,23,21,94,82,70,1011,1010,1008,10,9,7,24,14,,0.00,6,Rain,47<br />
2009-1-17,33,29,25,25,24,23,100,81,59,1011,1009,1007,10,9,4,27,10,,0.00,4,Rain-Thunderstorm,30<br />
2009-1-18,34,30,26,25,24,21,94,74,46,1012,1009,1007,10,10,5,27,14,,0.00,6,Rain-Thunderstorm,322<br />
2009-1-19,29,27,25,25,24,24,100,88,74,1012,1010,1008,10,7,5,23,11,,0.00,4,Rain-Thunderstorm,82<br />
2009-1-20,33,29,25,26,24,24,100,87,63,1011,1008,1006,10,9,5,21,8,,0.00,5,Rain-Thunderstorm,356<br />
2009-1-21,27,24,23,25,23,22,100,93,84,1015,1011,1009,9,5,2,29,8,,0.00,8,Rain-Thunderstorm,182<br />
2009-1-22,25,23,22,23,22,21,100,89,78,1018,1015,1013,9,5,1,27,13,,0.00,8,Rain,170<br />
2009-1-23,27,24,22,22,21,20,100,87,65,1018,1017,1016,10,6,3,27,8,,0.00,7,Rain,182<br />
2009-1-24,27,23,21,23,22,21,100,91,79,1017,1015,1013,10,7,4,24,8,,0.00,7,,119<br />
2009-1-25,28,26,24,24,22,21,89,82,74,1015,1014,1012,10,10,10,29,8,,0.00,4,,119<br />
2009-1-26,27,26,24,24,23,22,94,90,79,1015,1014,1012,10,10,8,16,6,,0.00,6,Rain,118<br />
2009-1-27,29,27,24,24,23,22,100,89,74,1015,1013,1011,10,9,4,23,5,40,0.00,5,Rain,75<br />
2009-1-28,29,27,24,25,24,23,94,91,74,1013,1012,1011,10,10,9,16,6,,0.00,6,Rain,19<br />
2009-1-29,32,28,25,25,24,23,94,82,62,1012,1010,1008,10,10,3,32,8,53,0.00,6,Rain-Thunderstorm,332<br />
