
KST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-14,2,-1,-4,-8,-8,-10,66,52,33,1024,1021,1020,6,5,3,35,10,,0.00,,,-1<br />
2013-1-15,2,-2,-6,-8,-10,-11,53,45,29,1027,1025,1024,6,5,3,11,6,,0.00,,,-1<br />
2013-1-16,0,-2,-4,-6,-8,-9,70,53,42,1026,1024,1023,11,5,2,35,13,,0.25,8,Snow,-1<br />
2013-1-17,-3,-6,-8,-11,-12,-13,66,52,40,1031,1029,1026,8,5,3,21,11,,0.00,,,-1<br />
2013-1-18,0,-4,-9,-8,-14,-18,54,38,17,1033,1031,1029,18,13,8,29,10,,0.00,,,-1<br />
2013-1-19,4,1,-3,-6,-7,-8,56,48,29,1030,1029,1028,16,10,6,26,8,,0.00,,,-1<br />
2013-1-20,4,1,-2,-5,-6,-8,68,47,28,1033,1031,1030,10,5,3,21,11,,0.00,8,,-1<br />
2013-1-21,4,2,1,1,-1,-7,86,71,34,1029,1023,1017,10,7,3,40,21,,13.97,8,Rain-Snow,-1<br />
2013-1-22,6,3,2,1,0,-2,87,69,50,1022,1021,1018,19,14,3,21,8,,0.00,8,Rain,-1<br />
2013-1-23,3,2,1,1,-1,-2,85,75,58,1022,1020,1017,18,10,5,29,16,,1.02,8,Rain,-1<br />
2013-1-24,2,1,-5,-2,-7,-18,71,49,22,1020,1016,1014,19,10,3,47,19,,0.00,8,Snow-Hail,-1<br />
2013-1-25,-7,-9,-11,-19,-21,-23,31,21,16,1023,1022,1021,19,19,19,47,27,,0.00,,,-1<br />
2013-1-26,-6,-9,-12,-18,-22,-24,31,22,13,1025,1024,1023,19,19,19,35,16,,0.00,,,-1<br />
2013-1-27,-4,-8,-11,-16,-18,-19,42,30,23,1027,1026,1025,19,19,18,32,11,,0.00,,,-1<br />
2013-1-28,0,-4,-9,-6,-12,-16,57,42,24,1028,1027,1026,19,14,8,18,8,,0.00,8,,-1<br />
2013-1-29,3,1,-1,-2,-5,-8,60,50,46,1027,1026,1026,10,8,6,21,14,,0.00,8,,-1<br />
2013-1-30,8,6,3,1,0,-1,64,58,47,1031,1029,1028,6,6,5,18,10,,0.00,8,,-1<br />
2013-1-31,11,8,3,0,-1,-1,65,49,31,1032,1030,1027,8,7,6,26,13,,0.00,8,Rain,-1<br />
2013-2-1,9,8,6,7,4,-1,91,76,38,1026,1018,1012,11,5,2,32,19,,27.94,8,Rain,-1<br />
2013-2-2,3,1,-3,2,-8,-17,79,46,17,1030,1026,1020,19,14,6,40,21,,0.00,,,-1<br />
2013-2-3,-1,-3,-6,-3,-11,-15,86,47,20,1031,1027,1021,19,14,2,21,16,,3.05,8,Snow,-1<br />
2013-2-4,2,0,-3,-2,-4,-6,91,72,47,1025,1020,1016,14,8,0,32,13,,0.00,8,Snow,-1<br />
2013-2-5,2,-1,-4,-1,-5,-7,89,67,42,1027,1023,1019,11,7,2,26,10,,3.05,8,Snow,-1<br />
2013-2-6,0,-1,-3,-1,-4,-8,92,71,51,1020,1019,1017,14,8,2,21,13,,0.00,8,Snow,-1<br />
2013-2-7,-3,-8,-14,-8,-19,-24,59,31,18,1030,1025,1019,19,18,10,40,24,,0.00,,Snow,-1<br />
2013-2-8,-6,-11,-16,-19,-23,-27,34,24,14,1034,1033,1031,19,19,18,16,13,,0.00,,,-1<br />
2013-2-9,-3,-8,-13,-12,-16,-19,53,40,26,1032,1029,1027,19,17,14,18,8,,0.00,,,-1<br />
2013-2-10,-1,-3,-6,-7,-11,-16,79,47,22,1029,1027,1026,19,12,5,40,11,,0.00,8,Snow,-1<br />
2013-2-11,-1,-6,-11,-17,-17,-18,42,29,16,1033,1032,1030,19,19,19,19,14,,0.00,,,-1<br />
2013-2-12,-2,-3,-5,-9,-13,-16,62,38,26,1031,1027,1024,19,19,18,29,10,,0.00,8,,-1<br />
2013-2-13,3,-2,-7,-8,-9,-11,71,49,23,1029,1028,1027,14,12,10,21,10,,0.00,,,-1<br />
2013-2-14,5,1,-3,-4,-6,-7,69,50,32,1028,1026,1023,11,9,6,26,8,,0.00,,,-1<br />
2013-2-15,1,0,-4,-3,-11,-19,77,41,10,1026,1024,1022,19,12,3,40,14,,0.00,,,-1<br />
2013-2-16,2,-3,-7,-12,-16,-20,41,25,8,1030,1028,1027,19,19,19,14,11,,0.00,,,-1<br />
2013-2-17,6,2,-2,-4,-10,-14,67,32,15,1026,1022,1016,19,17,10,26,14,,0.00,8,Snow,-1<br />
2013-2-18,3,1,-1,-4,-8,-13,59,39,25,1021,1019,1017,19,14,8,32,13,,0.00,,,-1<br />
2013-2-19,1,-2,-4,-15,-19,-23,23,14,7,1027,1025,1022,19,19,19,43,18,,0.00,,,-1<br />
2013-2-20,0,-5,-9,-16,-19,-22,35,22,9,1032,1029,1028,19,19,19,26,13,,0.00,,,-1<br />
2013-2-21,2,-2,-6,-9,-13,-16,56,32,15,1032,1030,1028,19,19,18,40,11,,0.00,,,-1<br />
2013-2-22,4,1,-2,-1,-8,-19,90,52,12,1028,1026,1024,19,9,2,35,13,,0.00,8,Snow,-1<br />
2013-2-23,2,-1,-4,-7,-12,-18,46,31,13,1030,1029,1027,19,19,18,55,16,,0.00,,,-1<br />
2013-2-24,5,1,-3,-6,-11,-18,63,34,8,1031,1030,1029,19,14,8,21,11,,0.00,,,-1<br />
2013-2-25,8,3,-1,-6,-10,-13,37,25,14,1031,1029,1027,19,17,11,14,10,,0.00,8,,-1<br />
2013-2-26,7,4,2,1,-4,-8,65,40,25,1026,1022,1017,14,10,5,32,13,,0.00,8,,-1<br />
2013-2-27,8,4,1,2,-1,-6,84,63,24,1020,1019,1018,11,5,3,21,14,,0.00,8,,-1<br />
2013-2-28,14,6,-1,1,-4,-10,90,48,10,1021,1017,1011,14,8,2,35,11,,0.00,8,,-1<br />
2013-3-1,7,3,-2,5,-6,-12,77,49,25,1023,1015,1011,19,14,3,47,24,,0.00,8,Rain,-1<br />
2013-3-2,3,-1,-4,-9,-12,-14,39,31,18,1029,1026,1024,19,19,19,35,16,,0.00,,,-1<br />
2013-3-3,4,-1,-4,-6,-9,-13,53,40,16,1026,1024,1021,19,19,18,14,10,,0.00,,,-1<br />
2013-3-4,9,3,-1,-2,-4,-8,64,49,19,1023,1021,1019,16,10,5,32,11,,0.00,,,-1<br />
2013-3-5,9,3,-1,-4,-7,-8,56,36,17,1027,1024,1022,18,10,5,32,14,,0.00,,,-1<br />
2013-3-6,14,7,1,-2,-5,-8,70,37,14,1023,1021,1016,14,11,6,21,11,,0.00,,,-1<br />
2013-3-7,12,9,5,6,2,-4,86,59,25,1014,1012,1011,14,7,2,35,16,,0.00,8,Rain,-1<br />
2013-3-8,14,8,3,4,2,1,83,59,38,1012,1009,1007,6,4,2,32,14,,0.00,,,-1<br />
2013-3-9,23,14,6,5,2,-2,64,40,14,1012,1007,1001,10,5,3,55,18,,0.00,,,-1<br />
2013-3-10,8,3,-2,-1,-13,-17,44,22,10,1025,1019,1009,19,18,6,43,24,,0.00,,,-1<br />
2013-3-11,12,4,-3,-6,-13,-17,32,20,5,1027,1025,1022,19,19,19,18,13,,0.00,,,-1<br />
2013-3-12,12,6,1,4,-1,-6,60,45,34,1022,1016,1010,18,13,10,18,8,,0.00,8,Rain,-1<br />
2013-3-13,8,6,2,7,0,-9,88,61,25,1022,1012,1006,19,15,3,35,18,,0.00,8,Rain,-1<br />
2013-3-14,9,5,1,-4,-6,-8,48,36,17,1029,1027,1024,19,19,18,26,13,,0.00,,,-1<br />
2013-3-15,10,5,0,-4,-7,-12,59,34,17,1028,1026,1023,19,17,11,21,8,,0.00,,,-1<br />
2013-3-16,12,7,1,1,-5,-12,54,35,19,1026,1025,1023,19,17,13,26,11,,0.00,,,-1<br />
2013-3-17,16,9,3,3,-2,-12,74,47,6,1023,1016,1010,18,10,6,32,11,,2.03,8,Rain,-1<br />
2013-3-18,14,9,5,4,3,1,83,66,33,1007,1004,1003,14,9,5,40,19,,0.51,8,Rain,-1<br />
2013-3-19,11,8,5,3,1,-1,75,56,34,1014,1012,1009,14,12,8,18,13,,0.00,8,,-1<br />
2013-3-20,8,4,-2,0,-5,-15,67,40,17,1019,1012,1008,19,17,14,47,18,,0.00,8,Rain,-1<br />
2013-3-21,7,1,-4,-13,-14,-17,33,20,9,1022,1019,1014,19,19,19,21,13,,0.00,,,-1<br />
2013-3-22,7,3,1,0,-4,-7,68,49,41,1015,1013,1012,19,16,11,14,10,,0.00,8,,-1<br />
2013-3-23,12,5,-2,-4,-7,-9,53,32,12,1018,1015,1011,19,19,18,26,14,,0.00,,,-1<br />
2013-3-24,10,6,2,-3,-7,-12,59,32,14,1014,1013,1011,19,18,14,29,14,,0.00,,,-1<br />
2013-3-25,8,3,-1,-6,-10,-14,50,30,10,1020,1017,1015,19,18,14,32,21,,0.00,,,-1<br />
2013-3-26,10,4,-1,-6,-9,-13,42,27,11,1024,1021,1019,19,19,18,29,13,,0.00,,,-1<br />
2013-3-27,14,8,1,-6,-11,-17,43,22,4,1019,1016,1013,19,19,14,32,11,,0.00,,,-1<br />
2013-3-28,12,8,4,0,-6,-13,54,29,14,1018,1016,1015,19,16,11,32,13,,0.00,8,,-1<br />
2013-3-29,10,5,1,-8,-12,-16,31,19,7,1023,1021,1019,19,19,19,32,14,,0.00,,,-1<br />
2013-3-30,10,6,2,-1,-10,-14,73,25,11,1024,1023,1022,19,17,10,29,10,,0.25,8,Rain,-1<br />
2013-3-31,13,6,1,-1,-5,-11,74,41,10,1025,1023,1022,19,14,6,29,11,,0.00,,,-1<br />
2013-4-1,13,8,3,1,-4,-8,40,28,16,1025,1021,1017,19,13,10,21,10,,0.00,8,Rain,-1<br />
2013-4-2,9,8,7,7,5,4,88,78,65,1015,1013,1012,10,7,3,26,11,,2.03,8,Rain,-1<br />
2013-4-3,14,9,4,3,1,-7,87,58,13,1018,1016,1014,14,8,3,21,10,,0.00,,,-1<br />
2013-4-4,19,12,6,2,-1,-2,63,36,14,1018,1016,1015,8,7,6,21,8,,0.00,,,-1<br />
2013-4-5,19,14,10,2,1,1,43,30,20,1016,1013,1010,6,6,3,26,13,,0.00,,,-1<br />
2013-4-6,13,9,4,8,5,2,87,73,40,1009,1002,998,10,5,2,21,14,,7.87,8,Rain,-1<br />
2013-4-7,9,6,2,1,-3,-6,87,53,22,1010,1005,1000,19,17,11,43,21,,0.00,8,Rain,-1<br />
2013-4-8,13,8,2,3,-2,-6,72,43,17,1014,1013,1012,19,14,8,50,18,,0.00,8,Rain,-1<br />
2013-4-9,11,7,4,2,-3,-7,59,41,22,1017,1013,1012,19,17,10,40,24,,0.51,8,Rain,-1<br />
2013-4-10,8,4,1,-2,-6,-8,57,38,20,1019,1017,1015,19,19,18,47,18,,2.03,,Rain,-1<br />
2013-4-11,9,6,3,0,-3,-8,67,44,20,1017,1015,1015,19,17,10,47,24,,0.51,,Rain,-1<br />
2013-4-12,12,7,2,-3,-6,-8,56,30,16,1020,1018,1017,19,19,19,40,16,,0.00,,,-1<br />
2013-4-13,17,10,3,1,-4,-9,54,28,8,1019,1013,1006,19,19,19,50,21,,0.00,,,-1<br />
2013-4-14,12,10,6,7,-5,-16,87,35,6,1011,1008,1005,19,15,3,43,23,,0.00,8,Rain,-1<br />
2013-4-15,12,7,2,-8,-9,-14,33,20,10,1013,1011,1008,19,19,18,29,8,,0.00,8,,-1<br />
2013-4-16,19,13,8,9,1,-9,79,36,14,1007,1004,1002,19,15,3,58,19,,0.00,8,,-1<br />
2013-4-17,21,14,10,9,7,6,81,56,32,1009,1008,1007,14,9,3,29,13,,0.00,8,,-1<br />
2013-4-18,16,13,10,8,-2,-12,62,32,8,1014,1010,1009,19,15,8,35,19,,0.00,8,,-1<br />
2013-4-19,15,9,5,-4,-9,-13,25,15,7,1020,1017,1015,19,19,19,29,18,,0.00,8,,-1<br />
2013-4-20,10,7,4,3,1,-4,82,62,23,1019,1017,1015,19,12,8,26,11,,4.06,8,Rain,-1<br />
2013-4-21,15,9,4,3,0,-7,83,51,14,1021,1019,1017,19,10,6,47,11,,0.00,,,-1<br />
2013-4-22,17,11,6,3,-2,-8,74,39,13,1024,1022,1020,14,9,5,35,13,,0.00,,,-1<br />
2013-4-23,14,12,10,9,0,-4,89,43,18,1020,1016,1011,16,11,3,29,11,,4.06,8,Rain,-1<br />
2013-4-24,18,13,9,9,6,4,90,60,35,1011,1009,1008,14,10,3,35,16,,0.00,8,Rain,-1<br />
2013-4-25,13,10,8,7,6,6,80,73,53,1012,1009,1006,18,7,3,29,14,,4.06,8,Rain,-1<br />
2013-4-26,16,11,7,4,3,1,74,47,25,1011,1009,1008,19,15,6,47,18,,0.00,,,-1<br />
2013-4-27,18,12,8,5,2,-1,68,42,18,1018,1016,1013,19,16,11,47,11,,0.00,,,-1<br />
2013-4-28,21,16,10,10,4,1,51,38,21,1019,1017,1014,19,19,14,50,18,,0.00,,,-1<br />
2013-4-29,17,14,11,13,7,1,86,57,24,1015,1011,1010,19,13,3,55,19,,0.00,8,Rain,-1<br />
2013-4-30,19,13,7,5,3,-1,68,43,16,1012,1009,1006,19,14,6,32,13,,0.00,,,-1<br />
2013-5-1,18,13,8,7,2,0,51,37,24,1011,1010,1008,19,19,19,35,19,,1.02,,Rain,-1<br />
2013-5-2,17,12,9,7,6,5,76,56,38,1013,1012,1011,19,15,8,14,8,,1.02,,Thunderstorm,-1<br />
2013-5-3,18,13,9,8,6,2,85,58,24,1017,1015,1014,14,10,6,43,13,,0.51,,Rain,-1<br />
2013-5-4,19,14,9,6,5,2,74,48,22,1020,1018,1017,18,10,5,35,14,,0.00,,,-1<br />
2013-5-5,21,14,9,7,3,-2,76,43,13,1022,1021,1019,19,11,3,43,16,,0.00,,,-1<br />
2013-5-6,21,14,8,6,4,3,80,44,20,1019,1018,1016,18,11,3,35,18,,0.00,,,-1<br />
2013-5-7,27,19,12,7,5,2,58,32,19,1021,1020,1018,18,11,6,21,11,,0.00,,,-1<br />
2013-5-8,26,19,12,4,1,-2,39,22,10,1021,1019,1016,19,15,10,29,11,,0.00,,,-1<br />
2013-5-9,23,18,14,11,7,4,56,38,21,1017,1014,1009,14,12,8,21,10,,0.51,8,Rain,-1<br />
2013-5-10,16,15,11,15,13,9,89,85,76,1007,1003,1001,8,4,2,35,13,,0.51,8,Rain,-1<br />
2013-5-11,24,17,11,9,8,3,86,51,15,1005,1004,1002,19,8,3,35,16,,0.00,8,,-1<br />
2013-5-12,22,19,16,13,11,9,65,51,44,1006,1004,1003,8,6,5,35,21,,0.00,8,Thunderstorm,-1<br />
2013-5-13,27,22,17,12,9,6,57,37,17,1012,1010,1007,19,13,6,32,18,,0.00,,,-1<br />
2013-5-14,25,21,17,11,7,4,45,31,22,1013,1012,1009,19,18,18,29,11,,0.00,,,-1<br />
2013-5-15,24,19,16,13,11,8,74,50,28,1013,1012,1011,18,11,6,32,18,,0.00,8,,-1<br />
2013-5-16,28,21,15,7,5,0,41,24,11,1018,1016,1014,19,19,19,40,21,,0.00,,,-1<br />
2013-5-17,26,20,16,7,3,0,34,22,15,1019,1016,1012,19,19,19,21,13,,0.00,,,-1<br />
2013-5-18,22,19,16,12,9,8,76,48,29,1014,1010,1006,19,13,6,26,10,,3.05,8,Rain,-1<br />
2013-5-19,20,17,13,14,13,12,91,77,54,1004,999,997,19,10,3,26,14,,0.00,8,Rain,-1<br />
2013-5-20,18,15,12,12,11,9,84,70,51,1006,1003,1002,14,9,5,29,14,,0.00,,,-1<br />
2013-5-21,24,17,10,8,3,-5,79,39,7,1008,1007,1006,19,14,8,21,8,,0.00,,,-1<br />
2013-5-22,26,19,14,13,7,2,54,34,23,1012,1010,1009,19,14,6,18,10,,0.00,,,-1<br />
2013-5-23,30,22,15,14,13,8,78,50,16,1014,1013,1011,6,4,3,21,10,,0.00,,,-1<br />
2013-5-24,27,21,16,14,13,11,75,51,29,1015,1014,1012,14,7,3,29,11,,0.00,,,-1<br />
2013-5-25,32,24,18,14,13,11,63,42,19,1014,1013,1012,14,10,6,18,8,,0.00,,,-1<br />
2013-5-26,28,24,21,13,11,9,43,33,22,1016,1015,1014,18,12,8,26,11,,0.00,8,,-1<br />
2013-5-27,22,21,18,18,16,13,86,69,46,1015,1011,1007,18,7,3,32,13,,48.01,8,Rain,-1<br />
2013-5-28,21,19,18,18,17,16,88,86,82,1008,1005,1004,19,13,5,29,14,,6.10,8,Rain,-1<br />
2013-5-29,18,17,16,16,14,13,85,83,79,1011,1008,1006,13,6,3,29,11,,2.03,8,Rain,-1<br />
2013-5-30,25,19,14,13,10,6,83,52,21,1013,1012,1011,19,10,3,32,11,,0.00,,,-1<br />
2013-5-31,28,21,14,11,9,5,65,39,16,1012,1010,1008,19,15,11,26,10,,0.00,,,-1<br />
2013-6-1,28,22,17,10,8,6,42,32,17,1008,1007,1006,19,19,18,16,6,,0.00,,,-1<br />
2013-6-2,31,23,16,14,11,7,67,41,14,1008,1007,1005,19,16,11,14,10,,0.00,,,-1<br />
2013-6-3,27,22,18,15,12,8,64,46,28,1014,1011,1008,19,11,5,29,13,,0.00,,,-1<br />
2013-6-4,28,22,17,14,13,12,63,45,27,1017,1016,1014,18,14,11,18,6,,0.00,,,-1<br />
2013-6-5,30,24,19,15,13,12,57,41,25,1018,1016,1015,18,14,11,21,8,,0.00,,,-1<br />
2013-6-6,30,26,22,17,15,12,59,44,25,1016,1014,1012,19,15,10,26,10,,0.00,,,-1<br />
2013-6-7,31,26,21,18,15,11,69,45,24,1013,1012,1009,19,15,10,21,8,,0.00,,,-1<br />
2013-6-8,31,26,21,17,14,11,47,38,29,1011,1009,1007,19,12,6,18,8,,0.00,,,-1<br />
2013-6-9,32,27,22,14,12,7,49,30,12,1008,1007,1005,19,17,11,18,8,,0.00,,,-1<br />
2013-6-10,32,27,21,12,10,7,41,25,14,1008,1007,1005,19,19,19,21,10,,0.00,,,-1<br />
2013-6-11,27,24,21,19,13,9,88,43,22,1007,1006,1005,19,18,11,21,13,,6.10,8,Rain,-1<br />
2013-6-12,22,21,19,19,18,17,89,82,68,1011,1008,1006,19,10,3,21,10,,0.51,8,Rain,-1<br />
2013-6-13,27,23,18,18,17,16,85,63,39,1013,1012,1011,10,8,3,18,10,,0.00,8,,-1<br />
2013-6-14,29,24,21,18,17,13,77,55,32,1014,1013,1011,19,8,5,29,10,,0.00,8,,-1<br />
2013-6-15,29,24,21,17,16,14,61,47,34,1013,1012,1010,19,13,10,29,10,,0.00,,,-1<br />
2013-6-16,27,23,19,18,17,16,78,63,45,1011,1008,1006,19,13,6,35,13,,0.00,,,-1<br />
2013-6-17,26,22,19,18,17,16,77,67,51,1005,1003,1000,19,14,6,21,13,,0.00,8,Rain,-1<br />
2013-6-18,23,21,20,21,20,19,89,87,84,1000,997,995,11,5,2,18,10,,7.11,8,Rain,-1<br />
2013-6-19,29,25,21,20,19,18,91,66,39,1002,1000,996,16,9,3,18,5,,0.00,8,Rain,-1<br />
2013-6-20,31,26,21,18,17,14,76,50,29,1006,1005,1004,18,12,6,26,6,,0.00,,,-1<br />
2013-6-21,32,27,23,19,17,16,59,47,29,1006,1005,1003,19,15,11,18,8,,0.00,,,-1<br />
2013-6-22,29,26,22,19,18,17,63,54,44,1007,1006,1005,14,10,6,32,11,,0.00,,,-1<br />
2013-6-23,26,23,21,18,17,14,73,60,41,1007,1007,1005,19,11,6,35,13,,0.00,8,Rain,-1<br />
2013-6-24,29,24,19,18,17,14,79,60,30,1007,1006,1005,14,9,5,29,11,,0.00,,,-1<br />
2013-6-25,29,25,21,18,17,14,67,52,36,1007,1006,1003,14,11,8,26,8,,0.00,8,,-1<br />
2013-6-26,29,24,21,18,16,13,63,48,39,1004,1002,1001,19,13,8,26,10,,0.00,8,Rain,-1<br />
2013-6-27,32,26,20,18,17,15,80,56,30,1005,1004,1003,19,12,8,26,11,,0.00,,,-1<br />
2013-6-28,31,26,21,19,17,14,81,54,30,1007,1006,1005,19,11,6,14,10,,0.00,8,Rain,-1<br />
2013-6-29,32,27,22,18,17,15,68,45,25,1011,1009,1008,19,17,14,18,8,,0.00,,,-1<br />
2013-6-30,32,28,23,20,18,17,66,50,32,1012,1010,1008,18,12,10,26,10,,0.25,,Rain,-1<br />
2013-7-1,31,27,24,20,18,17,65,49,35,1009,1008,1006,14,11,10,26,11,,0.00,,,-1<br />
2013-7-2,28,24,23,22,21,19,89,75,60,1007,1001,996,18,9,3,55,18,,14.99,8,Rain-Thunderstorm,-1<br />
2013-7-3,31,25,20,20,18,18,82,63,38,1000,999,998,19,14,6,32,18,,0.00,8,,-1<br />
2013-7-4,27,26,24,23,22,21,89,78,71,999,998,996,10,6,3,29,18,,30.99,8,Rain,-1<br />
2013-7-5,30,26,22,22,21,19,90,70,43,1000,997,996,14,11,3,29,14,,0.00,8,Rain,-1<br />
2013-7-6,31,26,21,20,19,18,84,65,41,1007,1005,1002,18,7,3,26,14,,0.00,8,,-1<br />
2013-7-7,29,26,22,23,21,19,86,72,50,1008,1008,1007,19,8,5,29,10,,3.05,8,Rain,-1<br />
2013-7-8,26,24,22,23,22,21,90,83,75,1008,1007,1005,18,11,5,58,13,,40.89,8,Rain,-1<br />
2013-7-9,26,24,23,23,22,22,91,85,75,1008,1007,1006,13,6,2,29,19,,0.00,8,Rain,-1<br />
2013-7-10,26,26,24,23,22,22,84,78,72,1007,1006,1005,14,9,5,32,18,,0.51,8,Rain,-1<br />
2013-7-11,25,24,24,23,22,22,86,82,79,1008,1007,1007,11,8,5,32,18,,13.97,8,Rain,-1<br />
2013-7-12,24,24,23,22,22,21,90,84,76,1008,1007,1007,14,8,3,40,26,,42.93,8,Rain,-1<br />
2013-7-13,26,24,22,23,22,22,92,87,78,1012,1010,1009,11,7,2,21,14,,6.10,8,Rain,-1<br />
2013-7-14,25,24,23,23,23,22,91,88,83,1013,1011,1009,19,10,3,61,29,,18.03,8,Rain,-1<br />
2013-7-15,29,26,23,23,23,21,92,77,55,1012,1011,1009,19,12,3,32,16,,1.02,8,Rain,-1<br />
2013-7-16,28,27,26,22,21,20,75,62,55,1009,1007,1006,19,19,19,50,19,,0.00,8,Rain,-1<br />
2013-7-17,26,24,23,23,22,22,89,85,72,1009,1008,1006,19,6,3,61,35,,0.00,8,Rain,-1<br />
2013-7-18,27,26,23,23,22,22,90,83,63,1010,1010,1009,19,8,2,14,8,,20.07,8,Rain,-1<br />
2013-7-19,30,27,23,22,22,20,89,67,52,1011,1009,1008,26,19,14,35,14,,0.00,,,-1<br />
2013-7-20,30,27,25,23,21,19,70,62,49,1009,1008,1006,19,18,11,47,19,,1.02,8,Rain,-1<br />
2013-7-21,28,27,26,23,23,22,78,72,65,1007,1006,1005,14,12,11,35,24,,0.00,8,Rain,-1<br />
2013-7-22,29,27,24,23,23,22,88,75,56,1009,1007,1007,19,11,2,32,14,,14.99,8,Rain,-1<br />
2013-7-23,26,26,25,24,23,23,89,84,78,1008,1004,1002,14,6,2,40,19,,52.07,8,Rain,-1<br />
2013-7-24,27,25,23,23,21,18,89,73,48,1001,1000,999,13,7,3,32,19,,0.00,8,Rain,-1<br />
2013-7-25,30,26,23,21,20,18,80,62,41,1002,1001,1000,14,5,2,32,18,,0.00,8,,-1<br />
2013-7-26,31,27,23,22,21,19,82,65,41,1004,1003,1002,11,5,3,26,13,,0.00,,,-1<br />
2013-7-27,31,26,23,21,19,18,77,61,40,1006,1005,1004,10,7,3,29,11,,0.25,8,Rain,-1<br />
2013-7-28,27,25,24,24,22,19,88,78,60,1005,1004,1002,14,8,3,32,8,,6.10,8,Rain,-1<br />
2013-7-29,29,27,25,24,23,22,88,77,63,1003,1001,1000,6,3,0,32,19,,0.00,8,Fog-Rain,-1<br />
2013-7-30,29,27,24,23,21,18,81,67,44,1003,1002,1000,14,10,3,29,8,,2.03,8,Rain,-1<br />
2013-7-31,29,27,24,23,22,19,88,73,50,1003,1001,999,13,9,3,50,18,,0.00,8,Rain-Thunderstorm,-1<br />
2013-8-1,32,28,24,23,21,19,72,57,38,1008,1006,1004,13,11,10,14,10,,0.00,,,-1<br />
2013-8-2,29,27,25,25,23,22,82,74,63,1011,1010,1008,11,9,6,18,6,,3.05,8,Rain,-1<br />
2013-8-3,32,29,27,24,23,23,79,65,50,1011,1009,1007,19,14,6,47,19,,0.00,8,,-1<br />
2013-8-4,31,28,26,25,24,23,85,70,57,1007,1005,1002,19,11,3,26,11,,1.02,8,Rain,-1<br />
2013-8-5,30,28,26,24,23,22,78,72,62,1004,1003,1001,11,6,3,21,13,,7.11,,Rain-Thunderstorm,-1<br />
2013-8-6,27,26,24,24,23,21,87,75,60,1007,1005,1004,23,11,5,14,11,,44.96,8,Rain-Thunderstorm,-1<br />
2013-8-7,32,28,25,24,23,22,79,68,56,1008,1007,1004,18,11,10,26,10,,0.00,8,,-1<br />
2013-8-8,33,30,27,24,24,23,76,67,56,1006,1005,1003,13,10,6,43,18,,0.00,8,,-1<br />
2013-8-9,31,29,28,26,25,24,77,75,68,1005,1004,1003,6,4,3,29,18,,0.00,8,,-1<br />
2013-8-10,29,29,27,26,25,23,82,77,66,1010,1007,1005,8,3,2,26,13,,2.03,8,Rain-Thunderstorm,-1<br />
2013-8-11,33,28,24,24,23,22,87,67,43,1012,1010,1009,11,7,3,21,10,,0.00,,,-1<br />
