
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-1,29,24,21,22,21,19,100,79,55,1012,1010,1007,10,10,10,24,16,,0.00,4,,116<br />
2011-1-2,30,26,22,23,21,20,100,82,55,1010,1008,1006,10,10,10,39,18,58,0.00,5,,113<br />
2011-1-3,27,24,22,22,22,21,94,85,70,1009,1008,1006,10,10,9,27,19,,0.00,5,,120<br />
2011-1-4,30,26,22,23,22,22,100,84,62,1008,1006,1004,10,10,10,16,11,,0.00,5,,141<br />
2011-1-5,35,29,23,25,23,20,100,78,41,1009,1007,1006,10,10,10,26,8,,0.00,3,Rain-Thunderstorm,98<br />
2011-1-6,33,28,24,25,23,20,100,82,55,1010,1009,1008,10,9,3,35,10,71,0.00,4,Rain-Thunderstorm,141<br />
2011-1-7,33,28,23,24,22,21,94,74,49,1012,1010,1008,10,10,10,21,6,,0.00,1,,155<br />
2011-1-8,36,30,24,25,24,22,100,83,47,1011,1010,1007,10,8,3,14,8,45,0.00,4,Rain-Thunderstorm,81<br />
2011-1-9,32,27,23,25,24,23,100,86,62,1010,1008,1007,10,8,2,19,6,,0.00,4,,239<br />
2011-1-10,30,27,23,24,22,19,100,77,55,1010,1008,1007,10,10,10,24,11,,0.00,4,,125<br />
2011-1-11,29,26,23,23,21,19,94,80,55,1008,1006,1003,10,9,1,32,16,,0.00,4,Rain,122<br />
2011-1-12,29,24,21,22,21,18,100,84,51,1005,1003,1002,10,10,9,27,14,,0.00,5,Rain,109<br />
2011-1-13,28,24,21,22,21,21,100,83,66,1006,1005,1002,10,9,3,24,14,,0.00,4,Rain-Thunderstorm,120<br />
2011-1-14,32,26,21,23,22,19,100,78,51,1009,1007,1005,10,10,10,23,11,,0.00,2,,145<br />
2011-1-15,32,27,23,24,23,21,100,82,52,1012,1009,1007,10,9,4,34,11,,0.00,5,,93<br />
2011-1-16,36,29,22,24,22,20,94,72,39,1009,1005,1002,10,10,10,23,14,,0.00,2,,94<br />
2011-1-17,34,29,24,25,23,21,94,75,55,1011,1008,1005,10,10,10,21,8,,0.00,3,Rain-Thunderstorm,274<br />
2011-1-18,28,26,23,24,23,22,100,91,70,1013,1011,1010,10,10,8,23,8,,0.00,6,Rain,146<br />
2011-1-19,30,26,22,24,23,22,100,85,66,1010,1007,1004,10,10,10,23,11,,0.00,4,,110<br />
2011-1-20,30,27,23,24,22,20,100,82,55,1012,1008,1005,10,9,5,23,11,,0.00,4,,139<br />
2011-1-21,30,27,23,23,22,19,94,78,51,1014,1012,1011,10,10,10,29,14,,0.00,4,,116<br />
2011-1-22,26,24,23,25,23,21,100,91,83,1013,1012,1011,10,9,4,27,16,,0.00,6,Rain,135<br />
