
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,29,27,25,23,22,21,83,71,58,1016,1014,1013,19,13,10,26,16,,0.00,2,,81<br />
2015-1-2,29,27,24,22,21,21,78,69,54,1016,1014,1012,19,12,10,24,18,,0.00,2,,78<br />
2015-1-3,29,27,24,21,20,19,78,65,50,1015,1013,1012,19,13,10,24,18,,0.00,2,,87<br />
2015-1-4,29,27,24,22,21,19,89,69,54,1016,1015,1013,19,12,2,34,16,,0.00,3,Rain,85<br />
2015-1-5,29,27,24,22,22,20,83,71,55,1017,1015,1014,19,12,10,26,14,,0.00,2,,71<br />
2015-1-6,29,27,24,23,22,21,83,72,55,1017,1016,1015,19,13,10,23,13,,0.00,1,,88<br />
2015-1-7,28,26,23,23,22,20,88,74,56,1016,1015,1014,19,11,3,24,16,,6.10,2,Rain,98<br />
2015-1-8,28,24,22,23,21,20,94,79,66,1017,1016,1014,19,9,2,23,13,,21.08,5,Rain,112<br />
2015-1-9,29,26,22,23,21,18,88,71,53,1017,1015,1014,19,11,4,23,10,,0.00,4,Rain,74<br />
2015-1-10,29,27,24,22,21,20,83,69,53,1017,1016,1014,19,12,10,21,13,,0.00,3,,96<br />
2015-1-11,29,27,24,23,22,21,83,72,59,1017,1016,1014,19,12,10,24,14,,0.00,2,,79<br />
2015-1-12,30,28,25,22,22,21,78,69,57,1019,1016,1015,19,12,10,26,14,,0.00,2,,94<br />
2015-1-13,29,27,26,21,21,20,74,66,51,1017,1015,1014,19,12,10,21,18,,0.00,2,,94<br />
2015-1-14,29,27,23,22,21,20,83,68,51,1016,1015,1013,19,12,10,26,13,,0.00,3,,84<br />
2015-1-15,29,27,24,22,21,20,83,67,54,1016,1015,1013,19,13,10,24,14,,0.00,2,,80<br />
2015-1-16,29,27,24,21,21,20,78,65,53,1017,1015,1014,19,12,10,26,13,,0.00,2,,102<br />
2015-1-17,29,27,23,22,21,20,83,69,53,1016,1015,1013,19,12,10,23,13,,0.00,3,,86<br />
2015-1-18,29,28,26,22,21,20,74,65,49,1017,1015,1014,19,13,10,26,19,,0.00,2,,84<br />
2015-1-19,29,27,25,21,21,20,74,64,48,1017,1015,1013,19,12,10,24,16,,0.00,2,,104<br />
2015-1-20,29,27,24,22,21,20,78,68,55,1014,1013,1011,19,12,10,24,13,,0.00,3,,99<br />
2015-1-21,29,27,24,23,22,21,83,69,56,1014,1013,1011,19,12,10,24,14,,0.00,2,,94<br />
2015-1-22,29,27,24,23,22,21,83,73,60,1015,1013,1012,19,12,10,29,14,,1.02,4,Rain,57<br />
2015-1-23,30,28,26,22,22,21,78,68,50,1016,1014,1013,19,12,10,27,19,,0.00,2,,89<br />
2015-1-24,29,27,25,23,21,21,83,71,55,1015,1014,1013,19,12,8,24,14,,2.03,4,Rain,100<br />
2015-1-25,29,27,23,23,22,21,89,73,55,1015,1014,1013,19,12,10,27,13,,0.00,2,,74<br />
2015-1-26,29,27,24,23,22,21,83,70,52,1016,1014,1013,19,12,10,24,16,,0.00,2,,88<br />
2015-1-27,30,27,24,22,21,20,83,68,54,1016,1014,1013,19,12,10,23,14,,0.00,2,,85<br />
2015-1-28,30,27,24,21,20,19,78,63,44,1016,1014,1013,19,13,10,21,13,,0.00,2,,115<br />
2015-1-29,29,28,26,22,21,20,78,65,50,1015,1013,1012,19,12,10,23,14,,0.00,3,,115<br />
2015-1-30,30,27,23,23,22,21,89,72,52,1015,1013,1012,19,11,5,24,14,,0.00,2,Rain,84<br />
2015-1-31,29,27,25,22,22,21,78,68,54,1015,1014,1013,19,12,10,23,16,,0.00,2,,95<br />
2015-2-1,30,28,26,22,21,21,74,65,52,1016,1014,1013,19,12,10,23,14,,0.00,3,,95<br />
2015-2-2,29,28,26,22,21,20,74,64,50,1015,1014,1012,19,12,10,23,18,,0.00,2,,109<br />
2015-2-3,30,27,24,23,22,21,78,67,52,1015,1013,1011,19,12,10,27,16,,0.00,1,,92<br />
2015-2-4,30,27,24,22,22,21,78,68,54,1014,1012,1010,19,12,10,24,14,,0.00,3,,85<br />
2015-2-5,31,27,23,23,22,21,89,71,53,1013,1012,1009,19,12,10,32,16,,0.00,3,,63<br />
2015-2-6,30,28,25,23,22,21,83,72,57,1013,1011,1009,19,13,10,34,14,,0.00,2,,53<br />
2015-2-7,29,27,25,23,22,22,83,72,56,1013,1012,1010,19,12,10,34,16,,0.00,2,,68<br />
2015-2-8,30,27,24,23,22,22,89,72,55,1016,1014,1013,19,12,10,26,13,,0.00,2,,75<br />
2015-2-9,29,27,25,23,22,21,83,70,54,1015,1014,1012,19,12,10,21,11,,0.00,2,Rain,126<br />
2015-2-10,29,27,25,23,22,21,83,70,52,1015,1014,1013,19,12,2,24,11,,7.87,2,Rain,113<br />
2015-2-11,29,27,24,22,22,20,83,68,53,1017,1015,1014,19,12,10,21,14,,0.00,2,,112<br />
2015-2-12,30,28,25,23,22,19,78,67,52,1018,1016,1015,19,12,10,21,13,,0.00,2,,116<br />
2015-2-13,29,27,25,22,22,21,78,69,54,1018,1016,1014,19,12,10,21,14,,0.00,2,,99<br />
2015-2-14,29,27,25,22,22,20,78,69,51,1016,1014,1013,19,12,10,23,13,,0.00,2,,103<br />
2015-2-15,28,27,25,23,22,21,83,75,61,1016,1014,1012,19,12,7,27,16,,2.03,4,Rain-Thunderstorm,72<br />
2015-2-16,30,27,23,24,22,21,89,76,59,1016,1014,1012,19,12,6,26,11,,3.05,2,Rain-Thunderstorm,67<br />
2015-2-17,30,28,25,23,22,22,83,70,52,1016,1013,1011,19,12,10,32,18,,0.00,2,,73<br />
2015-2-18,30,28,26,24,23,22,79,71,54,1014,1013,1011,19,12,5,27,18,,7.11,2,Rain,91<br />
2015-2-19,29,27,25,23,22,21,89,72,53,1014,1012,1011,19,12,5,26,16,,0.25,2,Rain-Thunderstorm,92<br />
2015-2-20,29,27,24,23,22,20,83,72,58,1014,1013,1011,19,12,3,32,11,,3.05,4,Rain-Thunderstorm,126<br />
2015-2-21,28,26,23,23,22,21,94,75,59,1016,1014,1012,19,11,3,21,11,,0.00,3,Rain-Thunderstorm,163<br />
2015-2-22,28,26,24,24,22,20,83,75,61,1014,1013,1012,19,10,3,39,14,,2.03,6,Rain-Thunderstorm,118<br />
2015-2-23,29,27,24,24,22,21,83,74,59,1015,1013,1011,19,10,2,35,16,,4.06,5,Rain,105<br />
2015-2-24,29,26,22,23,22,20,94,76,55,1017,1015,1013,19,10,4,26,14,,6.10,3,Rain,86<br />
2015-2-25,29,26,22,24,22,21,88,77,60,1017,1015,1014,19,10,3,21,8,,0.51,4,Rain,98<br />
2015-2-26,28,26,23,25,22,21,94,79,61,1015,1013,1011,19,10,5,21,11,,0.00,4,Rain,100<br />
2015-2-27,29,26,23,23,22,20,88,73,55,1013,1011,1009,19,12,10,24,8,,0.00,3,,50<br />
2015-2-28,31,27,23,23,22,21,88,74,53,1013,1011,1009,19,12,10,21,11,,0.00,2,,57<br />
2015-3-1,30,27,23,24,22,21,89,74,60,1015,1013,1010,19,12,8,26,11,,0.00,2,,60<br />
2015-3-2,30,27,24,23,22,18,83,68,55,1015,1013,1011,19,12,8,27,16,,0.00,2,,87<br />
2015-3-3,30,27,24,23,22,20,89,74,62,1014,1012,1011,10,9,3,37,16,,0.00,3,Rain,83<br />
2015-3-4,31,27,23,22,21,19,83,67,55,1015,1013,1011,19,10,4,21,14,,0.00,3,Rain,97<br />
