
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-1-1,29,27,24,25,23,19,89,80,55,1007,1005,1003,10,8,5,26,10,,0.00,4,,90<br />
2002-1-2,31,28,26,24,23,21,89,72,55,1005,1004,1002,10,10,10,23,8,,0.00,5,,117<br />
2002-1-3,31,28,26,24,23,21,89,73,58,1008,1005,1003,10,10,9,29,10,,0.00,3,,207<br />
2002-1-4,30,28,26,23,22,22,83,73,66,1012,1009,1007,10,10,10,29,11,,0.00,4,,162<br />
2002-1-5,29,27,25,23,22,21,83,73,62,1014,1012,1011,10,10,10,34,8,,0.00,4,,153<br />
2002-1-6,31,28,25,24,22,20,83,70,55,1014,1010,1007,10,10,10,23,8,,0.00,5,,137<br />
2002-1-7,32,29,26,24,23,21,79,68,52,1010,1009,1007,10,10,10,21,8,,0.00,6,,166<br />
2002-1-8,33,30,28,25,23,22,84,68,52,1014,1011,1009,10,10,10,19,8,,0.00,6,,152<br />
2002-1-9,30,28,26,24,23,21,89,75,66,1017,1015,1013,10,10,9,26,14,,0.00,5,,143<br />
2002-1-10,30,27,24,23,22,21,83,71,58,1020,1017,1016,10,10,10,23,14,,0.00,5,,109<br />
2002-1-11,29,27,24,22,21,21,83,73,62,1019,1018,1017,10,10,10,21,14,,0.00,4,,116<br />
2002-1-12,28,26,24,23,22,21,89,79,66,1019,1017,1015,10,10,9,19,11,,0.00,5,Rain,124<br />
2002-1-13,25,24,23,23,22,21,94,88,83,1015,1013,1011,10,9,7,11,5,,0.00,7,Rain,93<br />
2002-1-14,29,24,21,23,22,21,100,84,66,1012,1006,1003,10,10,4,19,8,,0.00,6,Rain,92<br />
2002-1-15,28,26,24,24,22,22,94,84,70,1005,1003,1002,10,7,4,26,10,,0.00,6,Rain,166<br />
2002-1-16,25,24,24,22,21,18,89,80,69,1011,1006,1003,10,8,4,34,10,,0.00,7,,233<br />
2002-1-17,28,24,21,20,18,15,94,67,45,1015,1011,1009,10,10,6,113,14,,0.00,5,,272<br />
2002-1-18,24,22,20,20,19,18,100,84,69,1016,1015,1013,10,7,3,16,6,,0.00,7,Rain,43<br />
2002-1-19,22,21,20,21,20,19,100,94,88,1016,1015,1014,8,6,4,16,10,,0.00,8,Rain,217<br />
2002-1-20,27,23,21,22,21,19,94,84,74,1015,1014,1012,10,9,8,19,6,,0.00,6,,148<br />
2002-1-21,29,26,23,23,22,22,94,82,66,1016,1015,1013,10,9,5,24,8,,0.00,1,,166<br />
2002-1-22,32,27,23,24,23,22,100,79,59,1015,1013,1010,10,8,4,21,10,,0.00,2,,182<br />
2002-1-23,31,28,24,24,23,22,94,78,58,1014,1012,1010,10,9,6,24,8,,0.00,6,Rain-Thunderstorm,148<br />
2002-1-24,29,27,24,23,23,22,94,82,66,1013,1011,1010,10,9,6,23,10,,0.00,4,,119<br />
2002-1-25,30,27,24,24,23,22,94,79,66,1013,1010,1007,10,9,5,23,10,,0.00,4,Rain-Thunderstorm,192<br />
2002-1-26,32,28,25,24,23,21,89,73,58,1013,1009,1007,10,9,5,23,16,,0.00,5,Rain,348<br />
2002-1-27,33,30,27,25,23,21,84,69,59,1010,1009,1006,10,10,10,24,11,,0.00,1,,148<br />
2002-1-28,35,31,27,25,23,21,84,68,53,1009,1007,1005,10,10,10,21,8,,0.00,4,Rain-Thunderstorm,48<br />
2002-1-29,32,29,26,25,24,23,89,74,62,1011,1008,1006,10,10,10,19,11,,0.00,6,,87<br />
2002-1-30,31,28,26,25,24,22,89,80,70,1012,1010,1009,10,9,5,19,8,,0.00,5,Rain,112<br />
2002-1-31,31,28,25,25,23,2,94,74,16,1012,1008,1005,10,9,4,34,10,,0.00,2,,163<br />
2002-2-1,36,31,27,25,23,22,84,66,47,1009,1007,1006,10,10,10,23,10,,0.00,4,,34<br />
2002-2-2,31,27,24,25,24,23,94,84,62,1011,1009,1006,10,9,1,23,8,,0.00,6,Rain-Thunderstorm,109<br />
2002-2-3,24,23,22,23,21,20,100,91,83,1013,1012,1011,7,5,2,19,8,,0.00,8,Rain,41<br />
2002-2-4,28,24,21,21,19,19,94,76,58,1014,1012,1011,10,9,7,26,10,,0.00,5,,306<br />
2002-2-5,28,26,23,21,20,20,83,71,62,1015,1013,1012,10,10,10,24,8,,0.00,1,,209<br />
2002-2-6,30,27,24,24,22,19,79,71,62,1015,1012,1010,10,10,10,23,10,,0.00,3,,135<br />
2002-2-7,29,27,25,24,23,22,89,80,70,1013,1011,1009,10,10,6,19,6,,0.00,5,,130<br />
2002-2-8,33,29,26,24,23,22,89,72,52,1010,1009,1007,10,10,10,16,6,,0.00,6,,24<br />
2002-2-14,30,28,24,23,23,22,94,74,62,1015,1011,1010,10,10,8,27,18,,0.00,4,Rain-Thunderstorm,200<br />
2002-2-15,28,26,23,23,22,21,94,82,70,1014,1013,1010,10,8,4,34,13,,0.00,4,,87<br />
2002-2-16,28,26,24,23,22,21,89,80,74,1015,1014,1012,10,9,5,21,8,,0.00,5,,123<br />
2002-2-17,28,24,22,23,22,21,100,84,70,1016,1015,1014,10,9,4,24,8,,0.00,5,Rain,146<br />
2002-2-18,28,26,24,22,21,19,89,76,58,1016,1015,1013,10,10,6,23,8,,0.00,3,Rain,157<br />
2002-2-19,28,26,23,21,21,19,88,75,62,1016,1015,1013,10,10,10,19,8,,0.00,5,,81<br />
2002-2-20,27,24,23,23,21,19,89,78,70,1015,1013,1011,10,9,4,23,6,,0.00,7,Rain,95<br />
2002-2-21,31,27,24,25,23,22,94,80,62,1012,1008,1005,10,9,4,16,6,,0.00,7,Rain,50<br />
2002-2-22,34,30,26,24,23,21,89,67,46,1007,1004,1001,10,10,10,23,11,,0.00,6,,334<br />
