
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,0,-6,-10,-3,-8,-12,93,84,79,1021,1019,1016,16,10,2,11,6,,0.00,8,Snow,31<br />
2000-1-2,0,-1,-1,0,-3,-4,100,87,75,1021,1015,1004,16,6,2,34,14,29,0.00,8,Rain-Snow,35<br />
2000-1-3,8,2,-4,6,-4,-9,100,76,55,1027,1018,1003,24,22,10,34,14,47,0.00,7,,24<br />
2000-1-4,7,0,-6,5,-1,-9,100,82,60,1022,1003,991,32,16,1,60,32,93,0.00,8,Rain-Snow,78<br />
2000-1-5,-4,-8,-12,-10,-15,-17,73,65,57,1033,1021,1006,24,24,24,35,27,47,0.00,2,,276<br />
2000-1-6,0,-7,-13,-7,-12,-16,79,64,55,1035,1029,1022,24,24,24,29,14,27,0.00,6,,153<br />
2000-1-7,1,-2,-6,0,-4,-10,100,76,59,1022,1017,1012,24,13,0,29,16,40,0.00,6,Snow,209<br />
2000-1-8,-3,-8,-12,-6,-11,-15,86,75,63,1025,1020,1012,24,23,19,21,13,27,0.00,5,,323<br />
2000-1-9,4,0,-4,1,-2,-6,93,79,60,1016,1013,1011,24,23,16,29,11,34,0.00,8,,225<br />
2000-1-10,5,2,0,2,-1,-2,100,80,65,1016,1006,990,24,13,0,24,13,34,0.00,8,Rain-Snow-Thunderstorm,81<br />
2000-1-11,5,3,1,2,1,-2,100,80,61,999,991,988,32,17,5,45,21,55,0.00,8,Rain,239<br />
2000-1-12,1,-4,-10,-3,-10,-14,80,67,58,1021,1014,1000,24,23,16,45,29,58,0.00,4,Snow,284<br />
2000-1-13,-11,-14,-17,-16,-21,-25,72,61,48,1026,1020,1017,24,24,24,32,19,45,0.00,4,,307<br />
2000-1-14,-16,-18,-20,-24,-26,-28,55,51,46,1037,1031,1026,32,25,24,45,34,60,0.00,2,,291<br />
2000-1-15,-12,-18,-22,-20,-25,-28,66,53,40,1041,1036,1025,24,24,24,23,13,27,0.00,2,,43<br />
2000-1-16,-4,-11,-19,-5,-13,-28,93,77,46,1027,1014,1004,24,10,1,39,24,55,0.00,7,Snow,215<br />
2000-1-17,-19,-22,-25,-27,-29,-32,59,52,46,1035,1032,1028,24,24,24,29,21,32,0.00,0,Snow,276<br />
2000-1-18,-19,-22,-25,-25,-28,-30,71,60,55,1031,1024,1017,24,24,24,14,10,,0.00,4,,257<br />
2000-1-19,-13,-19,-24,-17,-23,-27,77,66,56,1016,1014,1011,24,23,13,14,6,,0.00,4,,245<br />
2000-1-20,-12,-14,-17,-14,-17,-20,92,82,72,1010,1008,1006,24,7,2,21,13,,0.00,8,Snow,26<br />
2000-1-21,-14,-18,-21,-17,-24,-28,79,61,50,1010,1008,1006,24,20,4,40,18,50,0.00,6,Snow,296<br />
2000-1-22,-20,-22,-24,-27,-29,-30,59,55,46,1024,1017,1010,32,27,24,42,32,60,0.00,1,Snow,265<br />
