
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-1,27,24,22,15,12,7,61,47,32,1014,1011,1009,3,2,2,19,11,,0.00,4,,336<br />
2012-1-2,30,25,20,18,14,11,61,53,39,1014,1011,1009,3,2,1,16,8,,0.00,,,339<br />
2012-1-3,31,26,21,20,16,10,78,58,29,1014,1011,1010,3,2,1,19,5,,0.00,,,269<br />
2012-1-4,29,24,20,20,17,14,88,64,42,1014,1012,1010,3,2,1,19,6,,0.00,,,308<br />
2012-1-5,31,26,20,18,14,9,68,51,29,1015,1013,1011,3,2,1,16,3,,0.00,1,,302<br />
2012-1-6,31,26,20,17,14,11,73,53,29,1016,1014,1012,3,2,1,16,3,,0.00,1,,322<br />
2012-1-7,29,24,21,17,15,12,69,55,35,1017,1015,1013,4,2,1,19,5,,0.00,1,,305<br />
2012-1-8,29,24,20,16,10,3,73,44,19,1018,1015,1013,4,3,1,23,10,34,0.00,,,353<br />
2012-1-9,28,23,18,14,9,4,64,43,23,1017,1014,1012,3,2,1,19,6,,0.00,,,338<br />
2012-1-10,28,23,18,15,12,8,68,50,28,1016,1014,1012,3,2,1,21,6,34,0.00,,,348<br />
2012-1-11,30,25,20,15,9,5,60,39,20,1017,1014,1012,4,2,1,19,10,,0.00,,,31<br />
2012-1-12,31,26,22,14,7,2,50,33,16,1017,1014,1012,3,2,1,19,11,,0.00,,,42<br />
2012-1-13,31,26,21,15,8,4,53,34,18,1017,1014,1012,3,2,1,16,8,,0.00,,,37<br />
2012-1-14,31,26,21,15,9,6,54,39,21,1016,1013,1011,3,2,1,19,5,,0.00,,,347<br />
2012-1-15,30,25,20,17,12,7,65,47,23,1014,1012,1010,3,2,1,16,5,,0.00,,,307<br />
2012-1-16,28,24,20,19,14,9,83,53,32,1014,1011,1009,4,2,1,16,5,,0.00,,,305<br />
2012-1-17,28,24,20,20,17,15,88,70,54,1013,1010,1008,3,2,1,23,8,,0.00,1,,344<br />
2012-1-18,25,23,21,17,14,13,78,61,47,1013,1010,1009,6,3,2,19,6,,0.00,2,,323<br />
2012-1-19,26,22,19,15,13,11,73,58,41,1013,1011,1009,3,2,2,16,8,,0.00,3,,36<br />
2012-1-20,27,23,19,14,12,10,64,54,34,1015,1012,1011,7,3,2,24,8,37,0.00,1,,4<br />
2012-1-21,30,24,19,18,13,9,73,55,33,1013,1011,1009,3,2,1,21,6,,0.00,,,32<br />
2012-1-22,26,23,21,19,17,16,78,67,54,1015,1012,1011,4,2,1,19,10,,0.00,2,,250<br />
2012-1-23,28,24,20,19,17,13,78,66,39,1015,1013,1011,4,2,1,19,8,,0.00,,,357<br />
2012-1-24,31,26,21,19,16,12,78,59,37,1014,1012,1010,3,2,1,16,6,,0.00,1,,349<br />
2012-1-25,27,23,21,19,17,10,83,66,34,1014,1012,1010,4,2,1,21,8,,0.00,2,,318<br />
2012-1-26,28,24,21,20,15,11,78,60,37,1016,1013,1011,3,2,2,23,8,,0.00,1,,2<br />
2012-1-27,28,24,20,20,13,9,74,53,36,1014,1012,1010,3,3,1,24,5,,0.00,,,326<br />
2012-1-28,28,23,19,16,12,6,73,51,26,1014,1012,1010,4,3,2,23,8,,0.00,,,343<br />
2012-1-29,26,22,18,14,7,1,64,40,21,1015,1012,1011,5,3,1,21,6,,0.00,,,322<br />
2012-1-30,28,23,18,17,14,11,73,59,39,1014,1012,1010,4,2,1,23,5,,0.00,1,,324<br />
2012-1-31,30,25,20,19,17,16,78,63,45,1015,1013,1011,3,2,1,19,5,,0.00,1,,305<br />
2012-2-1,33,27,22,20,17,14,73,57,31,1016,1014,1011,3,2,2,23,6,,0.00,1,,1<br />
2012-2-2,33,28,24,19,15,13,57,47,37,1017,1014,1012,3,2,2,19,6,34,0.00,2,,16<br />
2012-2-3,33,28,23,17,14,12,57,44,33,1016,1014,1012,4,2,1,19,5,,0.00,,,8<br />
2012-2-4,30,27,23,18,14,11,57,49,35,1015,1013,1011,4,2,1,19,6,,0.00,,,331<br />
2012-2-5,30,26,22,18,15,12,61,53,37,1015,1013,1011,5,3,2,19,8,,0.00,,,312<br />
2012-2-6,28,24,22,19,14,10,64,52,39,1014,1012,1011,4,3,2,23,6,34,0.00,1,,323<br />
2012-2-7,27,23,20,17,9,0,73,42,23,1015,1013,1011,5,4,2,24,10,42,0.00,2,,340<br />
2012-2-8,26,21,17,8,2,-5,43,30,13,1016,1014,1012,6,4,3,23,11,,0.00,1,,340<br />
2012-2-9,26,20,15,10,3,-4,49,33,17,1015,1012,1010,5,3,2,21,8,,0.00,1,,343<br />
2012-2-10,28,22,17,15,8,-2,64,40,20,1013,1011,1009,4,3,1,21,5,37,0.00,1,,333<br />
2012-2-11,34,27,20,16,10,4,68,37,21,1012,1010,1008,4,3,1,21,10,34,0.00,1,,72<br />
2012-2-12,27,23,21,19,15,11,69,57,41,1013,1011,1009,4,2,1,19,3,,0.00,,,260<br />
2012-2-13,27,23,20,21,17,13,78,66,50,1015,1012,1010,4,2,1,21,6,,0.00,,,306<br />
2012-2-14,30,25,20,20,17,12,83,64,45,1014,1012,1010,4,2,1,19,8,37,0.00,,,322<br />
2012-2-15,29,24,21,16,13,10,73,51,34,1014,1012,1010,3,3,2,21,6,,0.00,,,319<br />
2012-2-16,29,24,20,13,9,1,64,41,23,1014,1011,1010,4,3,2,19,6,37,0.00,,,349<br />
2012-2-17,30,24,19,16,8,2,46,36,24,1013,1010,1009,3,2,1,21,6,,0.00,,,317<br />
2012-2-18,33,27,21,18,12,7,56,39,29,1013,1011,1009,3,2,1,19,5,,0.00,,,302<br />
2012-2-19,35,29,23,14,13,10,53,38,25,1013,1011,1009,4,3,1,23,6,,0.00,,,354<br />
2012-2-20,36,30,24,19,14,11,54,41,27,1013,1010,1008,3,2,1,19,5,,0.00,,,311<br />
2012-2-21,37,30,24,16,12,7,54,35,21,1013,1009,1007,5,3,2,23,6,,0.00,,,337<br />
2012-2-22,35,29,24,19,13,10,50,38,23,1011,1009,1007,5,3,1,23,6,32,0.00,1,,307<br />
2012-2-23,33,28,24,21,16,12,61,49,36,1012,1009,1007,5,3,2,24,10,,0.00,,,323<br />
2012-2-24,32,27,23,19,14,11,57,47,31,1012,1009,1007,5,4,2,23,10,,0.00,,,323<br />
2012-2-25,34,28,23,15,11,7,47,36,20,1010,1008,1006,5,3,1,23,5,34,0.00,,,311<br />
2012-2-26,35,29,23,15,10,4,45,34,14,1010,1008,1005,4,3,2,19,5,,0.00,,,320<br />
2012-2-27,34,28,23,19,13,8,61,41,21,1010,1008,1006,3,2,1,21,5,,0.00,,,310<br />
2012-2-28,30,27,23,23,16,10,78,55,30,1010,1008,1005,4,3,3,21,6,,0.00,,,298<br />
2012-2-29,27,24,22,23,19,15,89,72,48,1010,1008,1006,5,3,2,19,8,,0.00,1,,280<br />
2012-3-1,28,24,21,18,14,10,73,54,32,1011,1009,1008,4,4,1,23,6,,0.00,,,302<br />
2012-3-2,27,23,20,20,17,15,78,67,57,1012,1009,1008,4,3,3,23,5,37,0.00,2,,307<br />
2012-3-3,28,24,21,19,17,16,78,64,48,1011,1009,1007,4,3,2,23,6,32,0.00,1,,313<br />
2012-3-4,31,26,22,21,17,11,83,58,33,1012,1009,1007,5,4,2,21,6,34,0.00,,,317<br />
2012-3-5,34,28,23,18,15,12,65,46,33,1011,1009,1007,4,3,3,21,8,32,0.00,1,,317<br />
2012-3-6,30,27,23,23,19,8,88,70,28,1012,1009,1007,5,4,2,23,6,35,0.00,1,,304<br />
2012-3-7,26,23,22,21,19,16,83,75,65,1011,1009,1007,6,4,2,21,10,39,0.00,1,,298<br />
2012-3-8,26,23,21,18,16,15,78,63,51,1012,1010,1008,5,4,1,23,8,32,0.00,2,,281<br />
2012-3-9,28,24,21,17,13,7,73,52,30,1012,1009,1007,5,4,3,24,8,35,0.00,1,,344<br />
2012-3-10,32,26,20,14,7,0,53,31,14,1010,1008,1006,4,3,2,21,6,,0.00,,,319<br />
2012-3-11,29,26,22,17,16,12,69,56,40,1011,1008,1006,5,3,1,23,6,,0.00,1,,269<br />
2012-3-12,29,26,22,19,16,8,78,57,28,1014,1012,1010,5,4,2,23,6,,0.00,1,,315<br />
2012-3-13,32,26,21,19,15,10,73,50,26,1015,1012,1010,5,4,4,24,11,39,0.00,,,343<br />
2012-3-14,36,29,23,19,11,4,57,34,20,1014,1012,1010,5,4,3,21,6,,0.00,,,324<br />
2012-3-15,35,29,24,21,13,9,58,38,21,1013,1011,1009,5,3,1,19,5,,0.00,1,,272<br />
2012-3-16,31,27,24,23,18,14,78,58,38,1013,1011,1009,4,3,1,19,8,,0.00,1,,280<br />
2012-3-17,32,28,24,22,18,15,78,57,36,1013,1011,1009,5,3,2,23,8,,0.00,,,291<br />
2012-3-18,36,30,24,20,13,4,74,40,16,1013,1011,1009,4,4,2,23,8,,0.00,,,306<br />
2012-3-19,32,28,24,23,18,16,70,58,46,1014,1011,1010,5,4,2,21,8,37,0.00,,,303<br />
2012-3-20,33,28,24,24,17,7,70,50,22,1013,1010,1008,5,4,3,23,8,32,0.00,,,322<br />
2012-3-21,34,29,25,20,14,7,69,42,21,1012,1009,1007,3,2,1,21,11,37,0.00,,,320<br />
2012-3-22,33,28,24,19,16,10,65,48,29,1012,1010,1008,3,2,1,19,10,,0.00,,,303<br />
2012-3-23,35,29,24,23,15,-2,66,46,10,1013,1010,1008,4,3,2,23,8,32,0.00,,,314<br />
2012-3-24,38,31,25,20,13,2,65,35,14,1012,1010,1007,4,3,1,23,6,32,0.00,,,328<br />
2012-3-25,37,31,26,24,16,2,84,47,15,1012,1010,1007,4,3,2,204,10,,0.00,,,233<br />
2012-3-26,31,28,25,25,22,16,94,73,40,1012,1010,1008,4,3,1,21,8,34,0.00,1,,258<br />
2012-3-27,30,28,25,25,23,20,89,77,62,1013,1011,1009,5,3,1,24,10,34,0.00,1,,243<br />
2012-3-28,32,28,25,26,23,19,94,77,55,1014,1012,1010,4,3,2,21,8,,0.00,1,,248<br />
2012-3-29,31,28,26,27,24,23,89,82,66,1014,1012,1010,4,3,1,21,8,,0.00,1,,242<br />
2012-3-30,31,28,26,26,24,23,89,81,70,1013,1011,1009,4,3,2,24,10,,0.00,1,,204<br />
2012-3-31,30,28,26,26,24,23,89,82,74,1014,1011,1008,5,3,2,24,5,,0.00,2,,277<br />
2012-4-1,34,29,25,24,22,18,89,66,44,1012,1009,1006,6,4,2,19,5,,0.00,2,,292<br />
2012-4-2,31,29,27,27,24,20,84,76,62,1013,1010,1008,4,4,2,23,10,40,0.00,2,,234<br />
2012-4-3,33,30,28,27,25,24,84,79,62,1015,1013,1010,5,4,2,21,11,,0.00,2,,223<br />
2012-4-4,32,29,27,26,24,23,89,80,66,1014,1012,1009,5,4,2,23,10,32,0.00,1,,227<br />
2012-4-5,31,28,26,26,24,23,89,81,70,1013,1011,1008,5,4,3,23,11,34,0.00,2,,226<br />
2012-4-6,31,28,26,25,23,20,89,73,52,1011,1009,1007,6,4,2,16,6,34,0.00,1,,262<br />
2012-4-7,30,28,26,26,23,22,84,77,66,1010,1008,1007,5,4,2,23,10,40,0.00,2,,240<br />
2012-4-8,32,29,26,24,23,22,89,73,58,1010,1008,1005,5,4,2,23,6,37,0.00,1,,288<br />
