
GMT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,25,,25,25,25,25,100,100,100,1009,1009,1009,10,10,10,6,6,,0.00,3,,260<br />
2000-1-2,27,27,27,25,25,25,89,89,89,1011,1011,1011,,,,10,8,,0.00,,,210<br />
2000-1-3,28,27,25,25,25,24,94,90,84,1010,1009,1009,,,,6,2,,0.00,,,233<br />
2000-1-4,25,,25,24,24,24,94,94,94,1008,1008,1008,,,,3,3,,0.00,,,270<br />
2000-1-5,30,25,25,24,22,21,94,76,58,1008,1007,1006,,,,14,8,,0.00,,,225<br />
2000-1-6,39,32,25,23,19,14,83,58,26,1011,1009,1008,5,4,3,24,11,,0.00,5,,92<br />
2000-1-7,33,29,25,23,21,20,79,65,49,1011,1009,1006,7,4,3,19,10,,0.00,6,,189<br />
2000-1-8,32,28,25,24,23,21,84,74,62,1012,1010,1008,6,5,5,23,11,,0.00,6,,244<br />
2000-1-9,32,28,24,25,23,22,100,76,55,1011,1009,1007,10,8,6,19,8,,0.00,6,,205<br />
2000-1-10,32,28,24,25,24,23,94,83,59,1011,1009,1007,10,8,3,23,5,,0.00,5,,238<br />
2000-1-11,31,28,25,25,24,23,94,83,62,1011,1010,1007,10,7,3,19,6,,0.00,3,,238<br />
2000-1-12,32,28,25,26,24,23,94,80,62,1011,1009,1008,10,9,4,24,11,,0.00,4,,209<br />
2000-1-13,32,28,25,25,24,23,94,75,59,1011,1009,1007,10,10,8,26,16,,0.00,2,,226<br />
2000-1-14,31,28,26,24,24,23,89,77,62,1010,1008,1006,10,10,10,27,21,,0.00,5,Thunderstorm,213<br />
2000-1-15,32,28,24,25,24,23,94,82,62,1011,1009,1007,10,9,5,27,10,,0.00,5,,235<br />
2000-1-16,32,28,25,25,24,23,94,80,59,1012,1010,1009,10,10,10,19,10,,0.00,3,,226<br />
2000-1-17,33,29,26,25,24,24,94,80,62,1013,1010,1007,10,10,10,27,11,,0.00,4,,231<br />
2000-1-18,33,21,9,25,22,9,100,76,55,1013,1010,1008,10,10,10,23,16,,0.00,4,,218<br />
2000-1-19,31,28,26,25,24,23,94,83,66,1013,1011,1008,10,10,10,24,14,,0.00,6,,211<br />
2000-1-20,31,27,24,25,24,22,94,83,58,1013,1011,1009,10,10,10,14,6,,0.00,5,,229<br />
2000-1-21,32,28,25,25,24,23,94,79,59,1013,1011,1008,10,9,5,24,8,,0.00,5,,234<br />
2000-1-22,33,29,25,24,23,23,89,75,55,1012,1010,1008,10,9,1,24,11,,0.00,4,Thunderstorm,228<br />
2000-1-23,31,28,25,25,23,23,89,78,66,1012,1010,1008,10,10,10,27,16,,0.00,5,,222<br />
2000-1-24,31,28,26,24,23,21,89,73,55,1013,1011,1009,10,10,10,26,14,,0.00,3,,206<br />
2000-1-25,32,28,24,25,24,23,100,83,59,1013,1012,1010,10,9,6,19,8,,0.00,3,,215<br />
2000-1-26,26,17,9,26,23,9,100,90,78,1014,1011,1010,10,9,4,14,6,,0.00,2,Thunderstorm,187<br />
2000-1-27,32,27,23,25,23,21,89,81,59,1012,1011,1009,10,9,8,16,11,,0.00,4,,213<br />
2000-1-28,26,26,25,24,24,23,89,89,89,1011,1010,1010,10,10,10,8,5,,0.00,1,,250<br />
2000-1-29,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-1-30,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-1-31,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-1,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-2,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-3,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-4,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-5,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-6,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-7,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-8,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-9,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-10,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-11,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-12,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-13,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-14,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-15,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-16,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-17,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-18,28,,28,25,25,25,84,84,84,1012,1012,1012,10,10,10,11,11,,0.00,6,,230<br />
2000-2-19,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-20,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-21,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-2-22,27,,27,25,25,25,89,89,89,1013,1013,1013,5,5,5,3,3,,0.00,3,,290<br />
2000-5-3,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-5-4,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-5-5,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-5-6,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-5-7,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-5-8,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-5-9,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-5-10,,,,,,,,,,,,,,,,,,,0.00,,,-1<br />
2000-5-11,29,29,29,26,26,26,84,84,84,1011,1011,1010,10,10,10,26,26,,0.00,5,,210<br />
2000-5-12,32,29,27,25,24,22,89,74,55,1013,1011,1010,10,10,10,27,16,,0.00,3,,243<br />
2000-5-13,33,29,25,25,24,23,89,78,59,1014,1011,1009,10,10,10,27,18,,0.00,3,,250<br />
2000-5-14,32,29,26,25,25,24,89,79,62,1014,1012,1010,10,10,10,34,18,,0.00,4,,244<br />
2000-5-15,30,28,27,26,26,25,89,82,74,1015,1012,1010,10,10,10,19,10,,0.00,5,,250<br />
2000-5-16,31,28,26,25,24,24,89,81,66,1015,1012,1010,10,10,10,19,13,,0.00,3,,258<br />
2000-5-17,33,28,24,25,23,21,94,80,59,1015,1013,1011,10,10,7,27,16,,0.00,-905,Rain,48<br />
2000-5-18,32,29,27,26,24,21,89,70,62,1013,1012,1010,10,10,10,27,14,,0.00,2,,101<br />
2000-5-19,31,28,25,26,25,24,94,84,70,1013,1012,1010,10,10,10,19,6,,0.00,2,,230<br />
2000-5-20,28,26,24,26,24,22,94,91,89,1013,1011,1010,10,10,10,10,6,,0.00,3,Thunderstorm,326<br />
2000-5-21,28,24,24,24,23,22,100,87,79,1013,1011,1009,10,10,10,13,13,,0.00,4,Thunderstorm,275<br />
2000-5-22,31,28,25,24,23,23,89,76,62,1015,1013,1012,10,10,10,23,16,,0.00,5,,240<br />
2000-5-23,32,28,25,25,22,2,89,74,22,1017,1015,1013,10,10,10,27,18,,0.00,5,Rain,248<br />
2000-5-24,29,26,23,24,23,22,94,83,70,1017,1015,1014,10,10,10,24,13,,0.00,4,,265<br />
2000-5-25,32,28,25,25,24,23,94,81,62,1015,1014,1013,10,10,10,29,13,,0.00,2,Thunderstorm,238<br />
2000-5-26,31,28,23,24,23,22,94,82,66,1015,1013,1011,10,10,10,27,13,,0.00,3,Thunderstorm,280<br />
2000-5-27,30,27,23,24,23,22,94,79,66,1015,1013,1011,10,10,10,24,14,,0.00,2,,234<br />
2000-5-28,31,27,24,25,23,21,94,77,58,1015,1013,1011,10,10,10,23,13,,0.00,3,,204<br />
2000-5-29,31,28,25,25,24,23,94,82,66,1013,1012,1009,10,10,10,26,8,,0.00,3,,222<br />
2000-5-30,32,28,25,24,24,23,94,82,59,1012,1012,1011,10,10,10,19,6,,0.00,3,,259<br />
2000-5-31,31,28,25,25,24,24,94,84,66,1012,1011,1010,10,10,10,29,23,,0.00,3,,229<br />
2000-6-10,25,,25,23,23,23,89,89,89,1014,1014,1014,10,10,10,11,11,,0.00,1,,270<br />
2000-6-11,31,28,25,25,24,23,89,77,62,1016,1014,1013,10,10,10,23,14,,0.00,-907,,195<br />
2000-6-12,27,26,25,25,24,24,94,90,84,1017,1015,1012,10,10,10,19,14,,0.00,2,,282<br />
2000-6-13,31,27,24,24,23,22,89,78,66,1016,1014,1012,10,10,10,24,13,,0.00,2,,246<br />
2000-6-14,32,27,24,24,23,22,94,83,55,1015,1014,1013,10,10,10,23,14,,0.00,2,,280<br />
2000-6-15,30,28,25,25,24,23,94,80,66,1013,1012,1010,10,10,10,29,18,,0.00,2,,226<br />
2000-6-16,29,28,26,24,23,23,89,78,70,1013,1012,1011,10,10,10,34,21,,0.00,4,Thunderstorm,217<br />
2000-6-17,29,27,25,24,23,22,89,81,66,1015,1013,1012,10,10,10,29,19,,0.00,5,,218<br />
2000-6-18,29,27,25,24,23,23,89,85,70,1015,1014,1013,10,10,10,24,10,,0.00,4,,250<br />
2000-6-19,30,27,23,24,23,21,94,80,66,1015,1013,1011,10,10,10,26,13,,0.00,4,,238<br />
2000-6-20,29,27,25,24,24,23,94,84,70,1014,1013,1011,10,10,8,23,16,,0.00,4,Thunderstorm,204<br />
