
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,30,24,19,18,16,11,78,64,31,1017,1015,1013,4,2,1,14,2,,0.00,0,,258<br />
2006-1-2,27,23,19,18,16,14,88,65,47,1016,1014,1012,4,3,1,16,5,,0.00,0,,331<br />
2006-1-3,29,24,19,17,14,12,73,59,42,1016,1013,1011,4,3,2,14,3,,0.00,1,,338<br />
2006-1-4,30,24,19,16,15,14,78,59,40,1014,1012,1010,4,2,1,11,2,,0.00,1,,322<br />
2006-1-5,31,26,20,17,16,13,83,59,35,1014,1012,1010,4,2,1,14,3,,0.00,1,,350<br />
2006-1-6,31,26,20,17,15,13,83,54,35,1014,1012,1010,4,3,1,21,3,,0.00,2,,8<br />
2006-1-7,32,26,20,18,15,11,73,54,27,1014,1012,1010,4,3,2,10,3,,0.00,2,,44<br />
2006-1-8,32,26,21,17,14,11,73,49,31,1015,1012,1010,4,3,3,14,3,,0.00,0,,25<br />
2006-1-9,33,28,23,17,14,12,57,47,33,1014,1012,1009,4,3,3,11,5,,0.00,0,,36<br />
2006-1-10,33,27,22,18,16,13,69,54,33,1014,1012,1009,4,3,2,13,2,,0.00,0,,359<br />
2006-1-11,34,28,22,18,16,13,69,52,30,1014,1012,1010,4,3,2,13,2,,0.00,0,,341<br />
2006-1-12,30,26,22,19,16,14,69,56,40,1014,1012,1010,4,3,1,13,2,,0.00,0,,337<br />
2006-1-13,32,26,20,18,16,12,78,58,38,1014,1012,1010,4,3,2,10,2,,0.00,0,,326<br />
2006-1-14,33,27,20,20,16,12,83,58,29,1013,1011,1009,4,3,1,13,2,,0.00,2,,307<br />
2006-1-15,35,28,22,20,17,13,83,55,30,1013,1011,1009,5,3,1,14,3,,0.00,1,,103<br />
2006-1-16,34,28,22,20,18,15,88,62,34,1013,1012,1011,4,2,1,13,2,,0.00,0,,293<br />
2006-1-17,31,26,22,22,19,16,83,66,40,1015,1013,1011,6,2,1,13,2,,0.00,0,,294<br />
2006-1-18,31,26,21,21,17,14,88,61,40,1016,1014,1012,6,3,2,11,2,,0.00,0,,330<br />
2006-1-19,34,28,22,19,16,13,73,57,28,1016,1014,1012,4,3,2,23,3,,0.00,0,,343<br />
2006-1-20,32,27,22,20,18,15,74,62,36,1017,1014,1013,4,4,2,16,5,,0.00,0,,341<br />
2006-1-21,32,26,21,17,14,11,69,52,35,1018,1015,1012,5,4,3,19,5,,0.00,0,,335<br />
2006-1-22,29,24,21,18,14,8,73,59,28,1017,1014,1013,6,4,2,14,3,,0.00,0,,329<br />
2006-1-23,27,23,20,17,12,8,83,54,32,1018,1015,1014,5,4,2,19,6,,0.00,0,,341<br />
2006-1-24,29,23,18,15,11,7,64,49,25,1019,1016,1014,7,5,4,21,6,,0.00,0,,7<br />
2006-1-25,30,25,20,19,9,5,78,43,20,1018,1016,1014,6,5,3,23,8,,0.00,0,,34<br />
2006-1-26,31,26,21,14,7,5,53,34,19,1020,1017,1015,8,5,3,19,10,,0.00,0,,49<br />
2006-1-27,31,24,18,17,10,5,73,44,21,1019,1016,1014,5,4,3,14,3,,0.00,0,,327<br />
2006-1-28,32,24,18,17,11,5,78,45,18,1017,1014,1012,4,3,1,13,3,,0.00,0,,355<br />
2006-1-29,32,26,19,15,11,7,64,43,21,1017,1014,1012,4,3,1,19,3,,0.00,0,,22<br />
2006-1-30,35,28,20,16,12,8,61,44,20,1016,1014,1012,5,4,2,14,3,,0.00,0,,278<br />
2006-1-31,34,27,20,18,13,10,69,48,24,1017,1015,1013,4,3,3,14,3,,0.00,0,,272<br />
2006-2-1,33,27,21,16,14,11,73,51,26,1016,1015,1013,3,3,1,16,3,,0.00,0,,271<br />
2006-2-2,34,27,21,17,14,10,68,49,23,1017,1014,1012,6,3,1,14,3,,0.00,0,,229<br />
2006-2-3,35,29,23,17,14,11,65,46,23,1017,1015,1013,5,3,2,14,3,,0.00,0,,33<br />
2006-2-4,34,28,23,18,14,12,61,43,29,1019,1016,1014,6,4,2,14,3,,0.00,0,,341<br />
2006-2-5,35,28,22,15,12,10,64,41,23,1017,1015,1012,5,4,2,14,3,,0.00,0,,9<br />
2006-2-6,34,28,22,13,11,7,53,35,19,1017,1014,1012,5,4,3,14,3,,0.00,0,,333<br />
2006-2-7,32,26,21,19,12,9,61,40,24,1015,1013,1012,4,3,3,14,3,,0.00,0,,338<br />
2006-2-8,32,27,22,15,13,10,60,44,26,1016,1014,1012,4,3,2,19,5,,0.00,0,,313<br />
2006-2-9,34,27,20,16,14,10,68,47,23,1016,1014,1012,5,4,3,14,3,,0.00,0,,314<br />
2006-2-10,32,27,22,17,15,11,73,52,31,1017,1015,1013,3,2,1,19,3,,0.00,0,,305<br />
2006-2-11,34,28,22,15,13,10,61,44,23,1015,1013,1011,4,2,1,14,3,,0.00,0,,321<br />
2006-2-12,33,27,22,17,13,10,64,46,24,1015,1013,1011,5,3,2,14,3,,0.00,0,,228<br />
2006-2-13,33,28,24,19,14,11,69,49,28,1014,1013,1011,4,3,2,14,5,,0.00,1,,336<br />
2006-2-14,32,27,22,22,17,13,83,58,33,1014,1012,1010,5,3,1,14,3,,0.00,0,,280<br />
2006-2-15,32,27,23,21,17,12,83,57,31,1013,1011,1009,5,3,1,19,3,,0.00,0,,318<br />
