
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-1-1,23,18,14,13,11,9,82,68,41,1022,1021,1019,,,,34,29,,0.00,2,,10<br />
2003-1-2,25,20,15,14,9,-3,88,60,18,1022,1021,1019,,,,34,24,,0.00,1,,5<br />
2003-1-3,24,19,15,13,11,3,88,64,25,1021,1017,1015,,,,42,27,,0.00,4,,11<br />
2003-1-4,21,18,16,15,13,13,82,73,60,1017,1015,1013,,,,45,32,61,0.00,5,,3<br />
2003-1-5,21,19,17,17,15,13,94,78,68,1013,1012,1010,30,23,15,47,29,66,0.00,4,Rain,358<br />
2003-1-6,19,17,16,14,13,13,88,77,68,1017,1015,1013,30,30,30,27,16,,0.00,2,,202<br />
2003-1-7,22,18,14,15,13,11,88,74,60,1024,1020,1017,,,,45,13,,0.00,1,,152<br />
2003-1-8,24,19,14,14,11,8,82,63,41,1024,1021,1019,30,30,30,23,6,,0.00,4,,84<br />
2003-1-9,24,20,17,15,13,10,78,63,50,1018,1013,1010,30,30,30,32,19,,0.00,4,,42<br />
2003-1-10,23,20,18,15,13,13,78,67,57,1014,1012,1011,30,30,30,21,11,,0.00,4,,202<br />
2003-1-11,19,18,17,15,14,14,88,82,77,1017,1016,1015,30,19,15,21,11,,0.00,4,,199<br />
2003-1-12,18,14,12,16,14,10,100,91,83,1018,1016,1014,20,10,2,40,14,,0.00,6,Rain,177<br />
2003-1-13,16,13,12,11,9,6,94,75,52,1019,1017,1016,30,20,8,42,34,55,0.00,6,Rain,172<br />
2003-1-14,14,12,11,10,8,6,88,74,59,1020,1018,1016,30,20,8,52,42,66,0.00,5,Rain,180<br />
2003-1-15,16,13,11,9,7,5,76,64,55,1020,1018,1017,30,29,20,42,31,,0.00,3,,179<br />
2003-1-16,20,15,10,13,10,7,82,69,56,1018,1017,1015,30,30,30,35,18,,0.00,1,,8<br />
2003-1-17,18,17,15,13,12,11,88,77,68,1020,1019,1016,30,30,30,23,11,,0.00,3,,192<br />
2003-1-18,19,16,13,14,12,10,88,75,56,1019,1018,1016,30,30,30,19,8,,0.00,3,,211<br />
2003-1-19,20,18,16,14,13,12,82,72,60,1017,1014,1011,30,28,25,58,35,93,0.00,4,,357<br />
2003-1-20,22,19,17,16,13,11,88,71,53,1013,1011,1010,30,24,15,55,40,77,0.00,5,,352<br />
2003-1-21,22,18,15,13,12,9,82,66,46,1017,1015,1013,30,30,30,42,32,53,0.00,3,,14<br />
2003-1-22,21,18,16,17,15,12,88,81,72,1013,1007,1000,30,10,6,53,43,87,0.00,5,Rain,351<br />
2003-1-23,22,18,15,16,9,7,88,56,40,1002,1000,999,20,15,10,39,26,55,0.00,3,Rain,344<br />
2003-1-24,22,17,12,11,9,6,82,61,46,1004,1000,997,30,25,20,32,16,53,0.00,4,,327<br />
2003-1-25,16,13,12,10,7,5,82,65,48,1009,1006,1003,25,18,10,47,34,55,0.00,4,Rain,184<br />
2003-1-26,17,13,11,10,8,5,82,67,48,1012,1010,1006,30,23,15,50,37,,0.00,5,Rain,199<br />
2003-1-27,18,14,12,16,13,9,94,84,72,1005,1000,996,30,17,4,47,32,66,0.00,6,Rain,16<br />
2003-1-28,22,16,10,11,7,3,94,60,31,1006,1005,1003,30,30,30,32,11,,0.00,2,,12<br />
2003-1-29,21,17,13,12,9,6,82,63,43,1015,1010,1005,,,,24,14,,0.00,3,,64<br />
2003-1-30,21,17,14,13,12,10,82,69,53,1019,1017,1015,,,,50,26,,0.00,1,,12<br />
2003-1-31,21,18,16,13,12,11,77,66,56,1019,1017,1014,30,30,30,60,48,95,0.00,4,,352<br />
2003-2-1,23,20,18,16,15,12,83,74,61,1018,1016,1014,30,29,20,58,47,84,0.00,4,,350<br />
2003-2-2,21,18,15,17,16,14,94,83,73,1018,1017,1016,30,20,4,39,32,,0.00,6,Rain,359<br />
2003-2-3,23,19,15,14,12,10,94,70,44,1017,1014,1011,30,28,20,29,16,,0.00,3,,9<br />
2003-2-4,19,17,14,12,10,7,82,71,60,1024,1017,1010,30,28,15,37,27,48,0.00,4,,151<br />
2003-2-5,18,16,13,11,8,6,72,61,52,1029,1027,1024,30,30,30,27,23,40,0.00,2,,169<br />
2003-2-6,22,17,12,13,11,8,82,66,49,1027,1025,1022,30,30,30,53,24,63,0.00,1,,11<br />
2003-2-7,19,17,14,14,13,12,88,78,64,1027,1025,1022,30,30,30,21,13,,0.00,3,,194<br />
2003-2-8,20,18,16,14,12,10,82,69,52,1023,1020,1016,30,30,30,47,34,74,0.00,5,,360<br />
2003-2-9,23,19,16,15,14,12,83,74,53,1019,1017,1015,20,20,20,48,26,,0.00,2,,37<br />
2003-2-10,24,20,17,15,13,13,82,68,53,1019,1018,1017,,,,42,29,,0.00,3,,13<br />
2003-2-11,24,21,18,16,16,14,83,75,61,1018,1014,1012,30,25,20,39,31,,0.00,6,,11<br />
2003-2-12,19,17,16,15,13,12,88,77,68,1020,1018,1014,30,24,15,29,24,,0.00,4,,186<br />
2003-2-13,24,19,14,16,13,12,94,71,50,1018,1013,1009,30,30,30,37,14,58,0.00,4,,6<br />
2003-2-14,22,17,13,16,14,12,100,79,64,1011,1007,1004,30,15,3,48,34,60,0.00,6,Rain,349<br />
2003-2-15,17,16,14,11,8,6,82,66,52,1020,1016,1012,30,21,15,50,35,,0.00,2,,188<br />
2003-2-16,21,16,11,13,10,7,82,68,46,1022,1021,1020,30,30,30,39,18,,0.00,1,,11<br />
2003-2-17,20,18,16,13,11,9,77,65,49,1022,1019,1014,30,30,30,58,42,82,0.00,4,,355<br />
2003-2-18,21,19,17,16,14,9,94,73,59,1015,1007,1003,30,18,8,53,37,85,0.00,5,Rain,346<br />
2003-2-19,20,18,16,16,11,7,94,68,55,1006,1003,999,30,25,7,63,42,108,0.00,4,Rain,346<br />
2003-2-20,18,14,12,10,6,1,72,52,41,1010,1007,1004,30,30,30,48,24,85,0.00,2,,332<br />
2003-2-21,16,13,11,10,6,2,77,63,52,1016,1010,1003,30,26,20,39,31,58,0.00,5,Rain,198<br />
2003-2-22,15,13,11,7,6,4,72,60,51,1021,1019,1016,,,,39,27,,0.00,1,,184<br />
2003-2-23,19,14,10,11,9,6,87,68,49,1021,1019,1016,30,30,30,35,19,,0.00,2,,6<br />
2003-2-24,16,14,14,13,11,10,88,78,68,1025,1020,1016,30,18,8,37,26,48,0.00,5,Rain,166<br />
2003-2-25,19,16,13,13,11,10,82,74,63,1025,1022,1020,30,30,30,24,18,,0.00,1,,175<br />
2003-2-26,25,19,14,13,12,10,88,64,39,1021,1021,1019,30,30,30,29,10,,0.00,1,,69<br />
2003-2-27,21,18,16,16,14,13,88,73,64,1021,1020,1019,30,29,20,16,10,,0.00,4,,91<br />
2003-2-28,24,20,17,17,15,13,94,73,57,1019,1014,1011,20,20,20,23,10,,0.00,5,Rain,41<br />
2003-3-1,26,20,15,17,16,14,94,75,54,1013,1011,1009,30,30,30,23,10,,0.00,2,,56<br />
2003-3-2,26,21,16,18,16,14,94,72,54,1009,1006,1000,30,30,30,26,13,,0.00,2,,1<br />
2003-3-3,22,19,16,18,14,10,100,74,60,998,996,993,30,20,4,42,31,69,0.00,4,Rain,353<br />
2003-3-4,20,18,14,10,8,6,72,57,40,1015,1006,998,30,28,25,40,27,63,0.00,2,,351<br />
2003-3-5,21,16,12,12,9,7,82,66,40,1019,1017,1015,,,,26,14,,0.00,4,,9<br />
2003-3-6,20,18,16,14,12,12,82,74,60,1026,1021,1018,30,25,20,35,21,,0.00,4,,92<br />
2003-3-7,16,16,15,15,13,12,94,87,77,1028,1027,1026,30,21,10,32,26,,0.00,6,Rain,178<br />
2003-3-8,19,17,15,14,13,11,88,82,73,1026,1025,1023,30,29,20,29,16,,0.00,2,,168<br />
2003-3-9,18,16,14,15,14,12,94,87,77,1024,1023,1022,30,26,8,23,14,,0.00,4,,178<br />
2003-3-10,17,16,15,15,14,14,100,93,88,1023,1020,1017,30,19,4,29,21,,0.00,5,,179<br />
2003-3-11,19,17,15,15,14,13,100,89,77,1018,1017,1016,30,20,10,34,23,,0.00,4,Rain,161<br />
2003-3-12,18,17,15,13,11,9,88,69,56,1017,1015,1013,,,,26,19,40,0.00,2,,162<br />
2003-3-13,17,13,11,12,11,9,88,77,68,1013,1011,1009,30,30,30,24,13,,0.00,1,,179<br />
2003-3-14,22,17,12,13,11,9,88,71,46,1009,1005,1001,30,30,30,27,14,,0.00,2,,12<br />
2003-3-15,18,14,12,14,12,11,94,81,68,1010,1006,1003,30,30,30,27,13,,0.00,2,,186<br />
2003-3-16,17,16,14,13,12,10,88,77,68,1016,1014,1010,30,28,25,27,19,,0.00,2,,173<br />
2003-3-17,18,14,11,14,12,10,94,82,72,1029,1022,1017,,,,26,10,,0.00,2,,166<br />
2003-3-18,17,14,12,11,10,8,88,73,59,1032,1031,1029,,,,23,13,,0.00,1,,181<br />
2003-3-19,17,13,10,12,11,8,94,79,68,1033,1032,1030,30,22,15,16,5,,0.00,1,,194<br />
2003-3-20,24,18,12,13,11,10,94,76,41,1031,1030,1029,20,20,20,19,8,,0.00,0,,24<br />
2003-3-21,24,17,11,14,12,8,94,77,36,1031,1028,1026,20,20,20,27,8,,0.00,1,,16<br />
2003-3-22,23,19,16,14,13,12,88,69,53,1028,1027,1026,30,30,30,39,29,,0.00,2,,10<br />
2003-3-23,23,20,17,15,14,13,83,74,53,1027,1025,1024,30,30,30,39,29,47,0.00,2,,8<br />
2003-3-24,23,19,16,16,14,11,88,71,50,1027,1026,1025,30,30,30,26,21,,0.00,2,,7<br />
2003-3-25,19,17,14,15,14,12,94,83,68,1027,1026,1025,30,30,30,21,10,,0.00,1,,175<br />
2003-3-26,23,18,14,15,14,13,94,79,53,1027,1025,1024,30,30,30,16,6,,0.00,3,,38<br />
2003-3-27,24,20,16,15,14,13,94,77,50,1024,1023,1022,30,26,10,23,14,,0.00,4,,17<br />
2003-3-28,20,18,16,17,14,13,94,82,64,1023,1019,1014,30,29,20,26,19,,0.00,6,Rain,182<br />
2003-3-29,19,17,16,17,16,15,100,93,83,1014,1012,1011,30,13,3,19,8,,0.00,6,Rain,196<br />
2003-3-30,19,17,16,15,15,14,94,89,78,1014,1012,1008,30,20,5,21,13,,0.00,5,Rain,185<br />
2003-3-31,21,19,14,18,15,13,100,81,64,1008,1004,1001,30,17,8,45,29,74,0.00,5,Rain,351<br />
2003-4-1,14,13,12,12,11,10,94,88,77,1017,1014,1009,20,9,2,35,27,,0.00,6,Rain,183<br />
2003-4-2,15,13,12,12,11,9,94,85,77,1016,1015,1013,30,19,5,39,31,,0.00,4,Rain,186<br />
2003-4-3,18,14,10,13,11,9,94,79,64,1013,1010,1008,30,28,20,39,16,58,0.00,3,,4<br />
2003-4-4,20,18,15,12,11,10,77,66,52,1014,1011,1009,30,30,30,40,32,60,0.00,2,,2<br />
2003-4-5,21,17,14,16,12,9,94,72,56,1014,1012,1009,30,16,8,32,18,50,0.00,5,Rain,10<br />
2003-4-6,19,17,14,16,14,12,100,87,68,1012,1010,1008,30,22,3,29,23,,0.00,5,Rain,99<br />
2003-4-7,15,14,13,13,10,8,94,77,63,1011,1009,1008,30,14,5,69,45,87,0.00,6,Rain,207<br />
2003-4-8,15,13,10,8,7,6,87,67,55,1010,1008,1006,30,17,15,55,31,,0.00,4,,194<br />
2003-4-9,20,15,10,12,10,7,88,71,43,1010,1007,1006,30,30,30,19,8,,0.00,1,,6<br />
2003-4-10,16,13,11,12,9,6,88,71,63,1021,1015,1010,30,30,30,32,18,,0.00,3,,152<br />
2003-4-11,15,13,11,11,9,7,88,75,63,1027,1024,1021,30,27,20,32,19,,0.00,3,Rain,168<br />
2003-4-12,14,13,12,11,9,7,94,79,67,1029,1027,1026,30,18,4,26,18,,0.00,4,Rain,167<br />
2003-4-13,15,14,13,9,8,7,77,71,63,1031,1030,1029,30,27,20,26,19,,0.00,5,,153<br />
2003-4-14,15,11,7,10,8,5,93,79,59,1031,1029,1027,30,30,30,16,8,,0.00,3,,191<br />
2003-4-15,17,13,9,12,11,7,94,83,72,1027,1023,1020,30,30,30,11,6,,0.00,3,,182<br />
2003-4-16,22,16,11,13,11,9,88,74,46,1019,1012,1004,,,,16,11,,0.00,1,,8<br />
2003-4-17,15,13,12,14,12,11,100,91,82,1013,1007,1003,15,8,2,69,27,87,0.00,5,Rain,197<br />
2003-4-18,12,11,10,11,9,6,94,85,67,1019,1017,1013,30,11,5,60,48,80,0.00,6,Rain,176<br />
2003-4-19,14,12,11,9,7,5,82,72,59,1025,1022,1019,30,22,8,35,32,,0.00,6,Rain,167<br />
2003-4-20,18,14,11,11,9,7,88,76,52,1025,1022,1019,8,8,8,23,14,,0.00,2,Rain,158<br />
2003-4-21,14,13,12,12,10,8,94,82,72,1021,1020,1019,10,6,4,23,16,,0.00,5,Rain,178<br />
2003-4-22,15,12,9,10,8,6,87,74,63,1021,1020,1019,30,30,30,19,11,,0.00,3,,173<br />
2003-4-23,17,12,8,11,9,7,93,79,55,1021,1017,1011,30,30,30,35,14,53,0.00,2,,17<br />
2003-4-24,19,14,11,10,8,5,94,68,49,1022,1013,1009,20,16,4,40,29,,0.00,5,Rain,87<br />
2003-4-25,12,10,9,7,6,5,82,71,62,1026,1025,1022,30,22,10,47,37,61,0.00,5,Rain,184<br />
2003-4-26,15,11,7,11,8,5,88,76,67,1026,1021,1016,30,30,30,37,24,,0.00,3,,24<br />
2003-4-27,13,12,12,11,8,7,94,78,72,1025,1021,1018,30,19,8,34,14,,0.00,5,Rain,164<br />
2003-4-28,14,12,11,9,8,7,88,74,63,1031,1028,1025,30,22,10,37,26,,0.00,4,Rain,174<br />
2003-4-29,17,13,11,11,9,7,94,78,55,1032,1031,1030,30,25,10,21,8,,0.00,2,,21<br />
2003-4-30,17,14,12,14,12,9,88,81,72,1030,1027,1024,30,26,10,37,26,64,0.00,4,Rain,8<br />
2003-5-1,18,17,16,13,13,12,82,76,72,1024,1020,1017,30,25,20,47,37,74,0.00,6,,353<br />
2003-5-2,18,17,15,16,13,11,100,81,68,1016,1009,1005,30,23,5,52,37,72,0.00,6,Rain,7<br />
2003-5-3,18,14,11,13,10,7,88,74,59,1012,1009,1006,30,20,15,34,19,,0.00,2,,8<br />
2003-5-4,16,13,10,11,8,6,87,71,63,1011,1005,1003,7,6,5,48,34,55,0.00,3,Rain,3<br />
2003-5-5,13,10,7,7,3,-1,87,61,38,1024,1019,1012,20,13,10,40,26,34,0.00,2,Rain,155<br />
2003-5-6,14,10,6,8,6,2,82,73,63,1024,1019,1016,30,30,30,35,19,,0.00,1,,21<br />
2003-5-7,15,11,7,11,9,6,100,81,72,1017,1014,1011,,,,26,10,,0.00,3,,153<br />
2003-5-8,15,12,9,10,8,7,88,76,63,1014,1013,1012,30,30,30,27,10,,0.00,1,,137<br />
