
BRT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,29,27,24,22,21,20,89,68,50,1013,1012,1011,19,12,5,23,14,,0.00,4,Rain,151<br />
2013-1-2,26,24,23,23,21,20,94,77,63,1014,1012,1011,19,10,2,26,13,,71.12,5,Rain,176<br />
2013-1-3,29,27,24,22,21,20,89,71,48,1015,1013,1011,19,11,3,23,11,,6.10,4,Rain,147<br />
2013-1-4,29,26,23,22,22,20,89,75,58,1017,1015,1013,19,11,4,26,8,,5.08,4,Rain,112<br />
2013-1-5,29,27,26,22,21,20,78,68,53,1016,1015,1014,19,12,10,23,18,,0.00,4,,128<br />
2013-1-6,29,27,24,21,20,19,78,63,49,1016,1014,1012,19,12,10,23,16,,0.00,3,,143<br />
2013-1-7,29,27,26,22,21,20,74,66,54,1014,1013,1011,19,12,10,24,14,,0.00,4,,120<br />
2013-1-8,28,27,26,22,21,19,78,65,51,1015,1013,1011,19,12,10,21,16,,0.00,3,,135<br />
2013-1-9,28,26,24,22,20,19,89,65,50,1015,1013,1011,19,12,6,23,10,,0.00,4,Rain,129<br />
2013-1-10,29,27,25,22,20,18,69,61,50,1014,1012,1010,19,12,10,27,14,,0.00,3,,129<br />
2013-1-11,29,28,26,22,21,19,74,65,48,1012,1011,1009,19,12,10,23,14,,0.00,3,,97<br />
2013-1-12,29,27,25,22,21,18,78,65,49,1013,1011,1010,19,12,8,27,14,,1.02,4,Rain,133<br />
2013-1-13,28,26,24,22,21,20,89,74,62,1012,1011,1010,19,10,4,32,19,,7.11,4,Rain,151<br />
2013-1-14,28,27,26,21,20,19,70,65,51,1013,1011,1009,19,12,10,21,16,,0.00,3,,153<br />
2013-1-15,29,27,24,22,21,20,78,68,53,1011,1010,1009,19,12,10,19,13,,0.00,4,,142<br />
2013-1-16,29,27,25,22,22,20,74,69,56,1013,1011,1009,19,12,10,23,11,,0.00,4,,121<br />
2013-1-17,29,27,26,22,21,20,74,68,53,1014,1012,1010,19,12,8,26,13,,0.00,3,,113<br />
2013-1-18,30,27,24,22,22,21,83,69,49,1014,1012,1010,19,12,10,23,11,,0.00,3,,71<br />
2013-1-19,29,27,25,22,22,21,78,70,54,1014,1012,1010,19,12,10,19,11,,0.00,4,,90<br />
2013-1-20,29,28,26,22,22,21,78,69,57,1013,1011,1010,19,12,10,23,13,,0.00,4,,98<br />
2013-1-21,29,28,26,22,22,21,83,68,54,1014,1012,1010,19,12,10,19,13,,0.00,4,,92<br />
2013-1-22,29,28,26,22,21,19,78,65,47,1014,1013,1011,19,12,10,21,11,,0.00,2,,83<br />
2013-1-23,29,28,26,22,21,20,74,64,49,1015,1013,1011,19,13,10,23,14,,0.00,2,,115<br />
2013-1-24,30,28,26,21,20,19,74,62,44,1014,1013,1011,19,12,10,16,11,,0.00,2,,111<br />
2013-1-25,29,28,26,21,20,19,70,62,44,1015,1013,1012,19,11,10,23,11,,0.00,2,,75<br />
2013-1-26,30,27,23,21,20,19,83,65,44,1015,1013,1012,19,12,10,23,8,,0.00,2,,74<br />
2013-1-27,30,27,24,22,20,18,78,61,44,1015,1014,1012,19,12,10,23,11,,0.00,1,,64<br />
2013-1-28,29,26,22,21,20,18,88,63,42,1015,1014,1013,19,12,10,23,10,,0.00,2,,77<br />
2013-1-29,29,27,24,21,20,19,78,62,46,1015,1013,1011,19,12,10,19,10,,0.00,2,,113<br />
2013-1-30,30,28,26,21,21,19,70,62,47,1014,1013,1011,19,12,10,27,16,,0.00,3,,144<br />
2013-1-31,30,28,26,22,20,19,74,60,43,1014,1012,1011,19,12,10,19,13,,0.00,2,,118<br />
2013-2-1,30,28,26,21,20,18,70,60,42,1014,1012,1011,19,12,10,23,14,,0.00,2,,112<br />
2013-2-2,30,28,26,22,21,19,78,64,49,1015,1013,1012,19,12,10,23,18,,1.02,3,Rain,127<br />
2013-2-3,29,27,25,21,21,20,78,64,52,1014,1012,1010,19,12,9,24,16,,0.00,3,,135<br />
2013-2-4,31,28,26,21,21,20,70,61,44,1012,1011,1009,19,12,10,23,14,,0.00,3,,129<br />
2013-2-5,29,27,24,22,21,19,83,65,46,1013,1011,1009,19,12,5,19,11,,0.00,2,Rain,129<br />
2013-2-6,30,27,24,21,20,19,78,61,42,1013,1011,1010,19,12,10,23,11,,0.00,3,,134<br />
2013-2-7,29,28,26,22,21,20,78,64,49,1014,1012,1010,19,12,10,23,16,,0.00,3,,127<br />
2013-2-8,31,28,26,22,21,20,78,65,49,1013,1012,1010,19,12,10,24,16,,0.00,3,,140<br />
2013-2-9,29,28,26,22,20,19,70,61,47,1014,1012,1011,19,12,10,27,23,,0.51,2,Rain,158<br />
2013-2-10,29,27,23,22,21,20,83,67,51,1013,1012,1010,19,12,10,29,16,,0.00,4,,186<br />
2013-2-11,29,28,26,21,20,19,70,60,49,1013,1011,1010,19,12,10,29,19,,0.00,4,,163<br />
2013-2-12,29,27,24,21,20,19,78,64,52,1013,1011,1009,19,12,10,23,16,,0.00,3,,178<br />
2013-2-13,32,29,26,22,21,20,70,61,46,1013,1011,1010,19,12,10,29,18,,0.00,3,,152<br />
2013-2-14,29,28,27,22,21,20,74,64,49,1014,1012,1011,19,12,10,23,16,,0.00,4,,125<br />
2013-2-15,30,28,26,22,21,19,78,62,46,1014,1012,1009,19,12,10,27,16,,0.00,4,,141<br />
2013-2-16,29,28,26,21,20,19,69,60,47,1013,1012,1010,19,12,10,23,13,,0.00,2,,112<br />
2013-2-17,29,27,25,22,21,19,74,62,46,1014,1012,1010,19,12,10,23,14,,0.25,2,,130<br />
2013-2-18,28,27,25,22,21,19,78,69,57,1014,1012,1010,19,12,5,26,16,,0.25,5,Rain,137<br />
2013-2-19,31,28,26,21,20,19,74,61,51,1013,1012,1011,19,12,10,27,16,,0.00,3,,138<br />
2013-2-20,29,28,26,22,21,20,70,64,52,1013,1012,1010,19,12,10,29,18,,0.00,4,,140<br />
2013-2-21,29,28,26,21,20,19,70,63,46,1014,1012,1010,19,12,8,24,18,,1.02,3,Rain,142<br />
2013-2-22,29,28,26,20,20,19,69,63,48,1014,1012,1010,19,12,10,23,11,,0.00,3,,131<br />
2013-2-23,29,28,26,21,21,20,70,63,51,1013,1012,1010,19,12,10,23,11,,2.03,3,,128<br />
2013-2-24,31,28,25,21,21,20,74,64,47,1014,1012,1010,19,12,8,26,14,,0.00,3,,108<br />
2013-2-25,29,28,26,22,21,20,74,62,47,1014,1012,1010,19,12,10,26,18,,0.00,3,,116<br />
2013-2-26,29,28,26,21,20,19,70,61,46,1014,1012,1011,19,12,10,23,14,,0.00,2,,132<br />
2013-2-27,29,28,26,23,21,19,79,65,47,1015,1013,1012,19,12,10,23,14,,0.00,3,,123<br />
2013-2-28,29,28,26,21,21,20,70,64,45,1014,1012,1010,19,12,10,23,13,,0.00,4,,128<br />
2013-3-1,30,28,26,21,21,20,74,64,43,1013,1012,1011,19,12,10,29,19,,0.00,2,,151<br />
2013-3-2,30,28,26,22,22,20,74,66,49,1014,1012,1010,19,12,10,29,26,,0.00,3,,157<br />
2013-3-3,29,28,26,22,21,19,78,64,47,1015,1013,1011,19,12,10,34,23,,6.10,4,,169<br />
2013-3-4,28,26,24,24,23,21,94,83,62,1015,1013,1011,19,8,1,27,16,,6.10,6,Rain-Thunderstorm,190<br />
2013-3-5,29,28,26,22,22,21,74,68,55,1014,1012,1011,19,12,10,26,16,,3.05,4,,150<br />
2013-3-6,29,27,25,22,22,21,78,69,56,1015,1013,1011,19,12,3,23,14,,0.00,4,Rain,147<br />
2013-3-7,29,28,26,22,21,18,74,63,47,1015,1014,1012,19,12,10,23,14,,0.00,3,,145<br />
2013-3-8,29,27,25,21,21,19,74,65,54,1016,1014,1013,19,12,10,23,11,,0.00,3,,149<br />
2013-3-9,29,27,26,22,22,21,78,69,56,1015,1013,1012,19,12,9,23,16,,0.00,4,,154<br />
2013-3-10,29,28,26,23,22,21,79,69,55,1015,1013,1011,19,12,10,19,13,,0.00,3,,133<br />
2013-3-11,29,28,27,22,22,20,78,66,52,1016,1012,1009,19,12,9,24,13,,0.00,3,,121<br />
2013-3-12,30,28,26,22,21,20,74,65,47,1013,1011,1009,19,12,10,16,10,,0.00,3,,102<br />
2013-3-13,29,28,27,22,21,20,74,64,51,1013,1011,1009,19,12,10,19,14,,2.03,3,,99<br />
2013-3-14,29,27,25,23,21,20,89,68,50,1012,1011,1009,19,12,8,23,14,,0.00,3,Rain,112<br />
2013-3-15,28,26,23,21,21,20,88,68,56,1013,1011,1009,19,11,3,21,11,,0.00,4,Rain,152<br />
